#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
pe2 14A 8 even-skipped Kruppel giant
1856 70.03 69.39 77.35 18.76 84.19
1857 70.10 46.58 119.94 22.88 147.04
1858 70.10 24.84 90.89 17.27 125.92
1859 70.02 35.22 105.88 21.48 141.73
1860 70.07 59.48 169.08 22.74 116.00
1861 70.15 62.06 154.56 21.37 86.87
1862 70.22 30.66 102.05 20.20 128.34
1863 70.15 78.28 18.30 17.36 70.83
1864 70.23 33.17 92.78 19.25 146.96
1865 70.28 20.77 91.53 15.77 112.29
1866 70.26 37.44 113.64 19.62 151.82
1867 70.45 64.75 178.69 21.48 106.98
1868 70.34 40.07 106.49 20.18 142.86
1869 70.31 54.82 178.90 21.33 141.19
1870 70.50 28.31 85.57 18.38 127.75
1871 70.44 42.27 106.15 19.97 140.06
1872 70.50 67.20 129.77 19.61 89.94
1873 70.47 50.65 156.92 22.31 172.64
1874 70.59 57.18 181.32 21.80 139.45
1875 70.61 16.18 76.81 12.78 93.42
1876 70.51 14.06 71.82 12.27 73.89
1877 70.79 76.49 70.75 17.78 99.20
1878 70.78 48.36 120.31 21.26 154.25
1879 70.68 44.29 99.93 20.64 132.57
1880 70.89 73.95 123.32 19.28 120.94
1881 70.81 23.39 66.18 15.14 113.74
1882 70.81 83.35 17.34 17.40 60.13
1883 71.00 85.50 15.44 14.15 41.33
1884 70.80 88.12 11.47 12.58 26.24
1885 70.97 70.94 128.85 19.85 102.92
1886 70.98 18.68 83.25 13.79 116.89
1887 71.06 25.83 67.17 17.19 112.99
1888 71.12 61.03 168.19 23.01 109.66
1889 71.03 35.36 58.04 20.09 120.52
1890 71.08 52.64 105.85 18.47 143.60
1891 71.04 81.16 36.14 17.60 87.32
1892 71.11 58.99 142.42 22.60 126.85
1893 71.30 30.54 49.47 17.59 112.04
1894 71.26 45.96 66.39 19.93 127.29
1895 71.44 78.48 59.08 17.84 104.35
1896 71.26 32.84 56.59 21.12 124.46
1897 71.20 38.16 61.15 20.71 136.66
1898 71.36 40.75 73.77 20.76 134.65
1899 71.51 68.34 152.02 19.92 82.45
1900 71.10 20.85 55.71 15.14 105.14
1901 71.24 55.30 133.65 22.22 142.72
1902 71.44 63.48 134.43 21.89 139.78
1903 71.39 12.46 58.56 11.73 64.04
1904 71.52 21.70 61.43 16.30 102.88
1905 71.61 14.83 50.64 11.30 87.80
1906 71.49 50.27 87.57 23.00 140.87
1907 71.55 28.07 57.75 16.41 105.87
1908 71.63 43.38 59.32 20.42 115.60
1909 71.61 65.74 142.55 20.52 104.09
1910 71.70 57.55 117.59 21.12 145.02
1911 71.79 87.73 11.71 11.92 39.13
1912 71.78 81.14 47.99 16.09 90.37
1913 71.89 23.86 34.49 15.06 94.23
1914 71.94 47.93 57.24 20.32 126.69
1915 72.00 53.91 75.56 20.14 146.56
1916 72.16 36.63 39.64 18.47 110.37
1917 71.95 73.36 160.59 18.82 108.78
1918 72.08 34.22 37.40 19.69 110.36
1919 71.92 17.10 34.78 12.78 81.32
1920 72.02 19.32 42.68 14.95 105.95
1921 72.16 83.47 34.47 14.19 73.50
1922 72.26 51.82 69.48 20.64 138.43
1923 72.20 59.65 94.85 21.03 137.28
1924 72.23 70.60 153.98 18.76 101.74
1925 72.24 76.42 135.18 18.78 113.52
1926 72.30 39.10 33.37 19.86 119.31
1927 72.52 85.95 24.99 13.39 72.95
1928 72.24 31.83 36.53 19.22 112.84
1929 72.30 62.00 132.25 20.89 142.06
1930 72.22 26.06 34.08 16.85 97.00
1931 72.31 41.48 40.19 20.85 109.81
1932 72.41 45.69 45.86 21.28 126.66
1933 72.45 12.76 28.43 10.36 66.30
1934 72.41 56.05 62.28 20.12 115.77
1935 72.47 29.30 33.19 16.47 98.86
1936 72.66 66.87 122.69 20.49 112.08
1937 72.53 21.68 27.07 14.57 91.37
1938 72.66 49.81 42.48 20.35 112.95
1939 72.64 64.58 107.89 21.18 122.94
1940 72.78 79.71 118.23 18.00 109.40
1941 72.86 43.76 37.24 19.64 105.73
1942 72.92 14.92 32.18 12.06 80.50
1943 72.88 68.72 114.45 20.65 99.69
1944 73.03 18.75 26.86 12.62 82.84
1945 73.10 26.99 27.18 16.20 90.35
1946 73.16 58.53 78.76 22.06 119.73
1947 72.99 72.75 157.61 19.54 124.28
1948 73.24 33.06 27.02 18.57 105.32
1949 73.02 20.70 25.92 13.56 89.92
1950 73.30 24.77 26.35 16.01 81.38
1951 73.22 47.67 29.43 19.00 102.79
1952 73.29 35.17 25.91 18.54 100.68
1953 73.22 75.16 145.36 18.99 118.94
1954 73.31 41.93 29.33 18.10 94.85
1955 73.26 53.80 52.86 18.57 114.83
1956 73.19 82.14 99.30 14.79 91.70
1957 73.63 16.81 25.36 11.76 84.67
1958 73.31 37.34 30.71 18.23 97.86
1959 73.34 60.94 48.11 18.85 99.66
1960 73.44 31.33 24.92 17.66 90.80
1961 73.41 63.14 57.67 19.36 107.69
1962 73.60 77.61 126.64 18.21 113.51
1963 73.58 39.75 26.56 19.79 89.19
1964 73.54 56.20 48.33 19.82 129.07
1965 73.47 70.43 123.64 19.95 121.16
1966 73.37 28.34 24.97 17.27 77.83
1967 73.51 51.75 37.86 18.71 87.98
1968 73.58 84.31 74.48 14.44 73.29
1969 73.75 45.82 25.93 19.23 95.88
1970 73.67 65.96 53.37 18.13 97.43
1971 73.71 12.73 19.75 10.57 55.26
1972 73.75 29.49 26.60 17.49 75.31
1973 73.77 49.67 31.62 19.01 105.52
1974 74.05 86.60 68.29 12.61 53.79
1975 73.96 22.18 30.57 14.18 73.20
1976 74.00 68.21 84.17 19.91 106.99
1977 74.14 43.91 29.62 19.79 83.63
1978 74.15 72.99 121.13 18.55 130.23
1979 74.32 79.96 129.73 16.22 99.30
1980 74.26 19.45 33.96 12.88 70.51
1981 74.35 82.45 119.34 16.35 97.05
1982 74.29 26.61 47.51 16.36 67.72
1983 74.40 35.59 44.22 18.56 75.88
1984 74.41 37.88 46.33 18.52 76.94
1985 74.38 60.10 38.47 19.88 102.60
1986 74.50 64.49 43.74 20.32 97.32
1987 74.37 57.77 34.81 20.01 97.41
1988 74.44 62.51 39.01 19.84 93.83
1989 74.50 75.62 117.86 17.77 130.14
1990 74.52 33.56 71.61 19.21 64.17
1991 74.42 52.82 29.64 19.88 87.65
1992 74.43 41.83 34.92 20.26 81.57
1993 74.47 14.79 19.10 10.80 53.70
1994 74.49 55.12 28.03 19.28 99.11
1995 74.57 47.78 27.16 20.11 81.46
1996 74.58 24.32 62.02 15.68 77.62
1997 74.60 31.23 87.14 17.78 61.06
1998 74.66 70.62 79.29 18.67 123.43
1999 74.68 50.59 27.37 20.66 86.75
2000 74.90 66.88 49.78 17.47 107.42
2001 74.94 77.86 104.73 17.17 119.73
2002 74.86 12.79 24.20 9.84 46.15
2003 74.81 28.82 68.79 16.29 59.34
2004 74.82 17.05 39.16 12.54 63.08
2005 74.93 40.25 88.10 19.85 71.93
2006 75.13 84.98 101.28 13.44 78.39
2007 74.95 45.40 30.66 18.88 71.98
2008 74.99 21.53 75.86 14.16 53.59
2009 75.39 68.91 43.14 17.96 109.01
2010 75.33 43.20 103.53 20.87 57.32
2011 75.34 37.00 111.96 17.78 57.13
2012 75.44 56.70 24.30 19.68 87.49
2013 75.43 59.19 22.18 19.84 88.75
2014 75.48 61.66 22.51 19.55 85.34
2015 75.38 73.23 70.92 18.21 120.28
2016 75.64 27.08 131.56 17.12 56.32
2017 75.51 54.15 24.08 19.02 93.70
2018 75.56 19.35 80.37 13.76 50.04
2019 75.71 82.33 98.91 16.23 120.11
2020 75.67 23.81 122.54 16.55 48.42
2021 75.57 51.87 58.97 20.13 77.87
2022 75.62 32.61 139.70 19.24 45.96
2023 75.53 49.25 46.33 18.62 70.69
2024 75.77 35.02 157.15 18.99 46.17
2025 75.74 65.65 32.49 18.00 92.41
2026 75.62 15.09 40.60 10.82 29.87
2027 75.78 39.05 160.58 19.92 54.73
2028 75.73 46.93 107.81 20.43 63.33
2029 75.57 80.13 93.19 17.46 104.14
2030 75.80 30.02 156.57 18.35 49.42
2031 75.82 63.56 20.00 16.96 64.06
2032 75.90 16.96 65.94 13.03 45.79
2033 76.04 70.84 45.33 18.56 103.84
2034 76.10 41.60 153.52 19.65 48.96
2035 76.25 77.87 99.66 16.71 121.93
2036 76.21 21.34 124.57 14.90 35.09
2037 76.22 44.22 148.18 21.28 48.84
2038 76.03 75.63 67.96 16.89 112.94
2039 76.28 79.99 99.48 16.06 100.15
2040 76.49 50.77 78.07 20.17 66.59
2041 76.42 58.13 34.00 18.88 70.04
2042 76.52 68.31 26.13 17.87 91.73
2043 76.49 55.45 38.51 19.32 74.72
2044 76.51 60.83 26.76 18.17 76.62
2045 76.61 84.20 55.11 12.98 60.06
2046 76.80 15.77 90.93 11.91 27.50
2047 76.60 37.39 194.17 20.46 40.77
2048 76.70 48.63 130.00 19.12 50.97
2049 76.76 73.72 48.17 17.05 112.82
2050 76.75 46.20 179.13 20.46 48.23
2051 76.70 25.87 159.72 16.04 35.24
2052 76.75 53.15 88.39 19.01 54.45
2053 76.65 18.63 102.38 13.62 31.98
2054 76.75 31.04 173.91 19.00 41.72
2055 76.73 33.48 193.08 19.44 35.41
2056 76.95 63.30 20.00 19.21 73.58
2057 76.71 65.80 19.58 18.00 69.02
2058 76.91 13.54 73.65 10.70 22.65
2059 76.98 39.84 185.90 19.80 38.72
2060 76.90 81.38 80.50 14.63 88.33
2061 76.95 28.30 186.87 17.66 39.91
2062 77.00 23.57 169.44 16.81 35.93
2063 77.19 42.26 178.16 20.22 41.01
2064 77.74 34.98 171.79 20.24 30.43
2065 77.06 70.67 25.48 16.65 101.03
2066 77.16 19.26 114.83 13.78 26.26
2067 77.17 21.31 124.50 12.79 30.29
2068 77.38 56.78 90.36 19.68 50.78
2069 77.32 76.18 44.29 16.20 88.20
2070 77.42 44.39 184.31 20.24 42.97
2071 77.50 59.42 89.52 21.36 52.96
2072 77.72 32.46 187.17 18.89 30.76
2073 77.56 51.43 158.61 20.06 45.92
2074 77.55 67.92 19.69 17.47 82.81
2075 77.63 78.64 56.48 16.29 114.55
2076 77.51 72.01 28.69 16.92 108.36
2077 77.75 61.54 75.32 19.61 60.79
2078 77.79 54.60 148.63 20.78 44.02
2079 77.74 65.33 21.95 19.12 68.04
2080 77.84 37.88 170.55 21.37 30.97
2081 77.81 49.10 188.57 20.70 38.14
2082 78.05 17.95 135.37 14.16 24.77
2083 77.89 46.76 194.72 20.83 44.39
2084 78.02 25.12 165.43 16.24 25.20
2085 77.91 27.14 157.59 16.13 26.72
2086 78.01 29.83 181.04 18.35 29.56
2087 78.11 15.51 117.96 10.77 20.69
2088 78.05 74.02 27.57 17.41 99.07
2089 78.13 20.19 150.55 14.01 24.47
2090 78.18 40.28 177.80 19.85 29.15
2091 78.20 70.66 23.27 16.95 96.35
2092 78.16 22.63 147.68 15.35 23.95
2093 78.30 57.95 143.70 19.67 39.95
2094 78.38 63.14 64.78 18.57 61.25
2095 78.53 42.60 167.94 19.89 28.55
2096 78.44 52.58 191.80 20.65 32.94
2097 78.57 67.20 31.14 17.47 78.54
2098 78.29 80.71 44.28 13.70 87.15
2099 78.49 44.73 180.97 22.03 29.00
2100 78.48 76.49 23.05 14.90 74.81
2101 78.71 36.07 133.40 19.03 25.28
2102 78.85 56.19 173.73 21.07 37.52
2103 78.91 78.78 25.47 15.31 89.73
2104 78.90 48.30 194.76 19.72 26.46
2105 78.91 50.44 181.75 21.84 32.99
2106 78.80 60.59 123.43 20.58 39.60
2107 79.06 69.55 26.53 18.78 78.68
2108 79.02 28.41 153.41 17.26 24.08
2109 79.05 38.21 132.68 20.11 24.69
2110 79.16 64.97 95.93 19.48 61.09
2111 79.05 73.55 23.87 16.15 90.82
2112 79.04 32.02 137.81 18.75 24.63
2113 79.11 26.53 114.26 16.21 22.71
2114 79.18 46.48 164.34 20.41 27.64
2115 79.26 24.15 121.51 15.63 20.43
2116 79.28 54.10 182.42 19.89 29.37
2117 79.28 81.50 22.46 13.40 68.66
2118 79.32 16.94 104.80 12.37 16.23
2119 79.36 19.28 113.17 13.29 17.61
2120 79.24 21.65 108.88 14.18 19.82
2121 79.40 58.44 149.81 19.29 31.74
2122 79.54 34.39 107.35 19.34 22.28
2123 79.62 40.32 141.29 19.01 23.28
2124 79.52 44.59 132.16 21.14 22.31
2125 79.70 76.41 21.32 14.63 79.95
2126 79.74 62.68 128.18 19.21 39.70
2127 79.77 71.85 35.42 16.24 73.61
2128 79.78 42.70 123.09 18.98 22.18
2129 79.73 30.30 113.49 18.51 22.23
2130 79.85 67.61 105.15 19.02 64.86
2131 79.85 51.67 149.93 18.93 25.61
2132 80.11 36.37 80.80 19.11 20.24
2133 80.13 60.42 163.03 19.82 32.73
2134 80.00 49.20 133.44 19.97 23.87
2135 80.10 56.37 151.21 20.56 26.41
2136 80.33 32.81 87.58 17.64 20.26
2137 80.30 79.06 24.38 13.96 79.09
2138 80.24 38.38 87.29 18.64 20.45
2139 80.27 28.06 103.89 16.66 19.42
2140 80.29 46.75 141.00 18.59 21.76
2141 80.30 73.92 21.93 16.94 81.47
2142 80.31 20.67 82.09 12.65 15.97
2143 80.55 70.06 115.08 18.65 62.97
2144 80.40 23.11 96.92 15.83 18.85
2145 80.34 25.76 82.94 16.32 18.85
2146 80.45 65.25 137.08 17.37 38.59
2147 80.32 18.43 63.45 12.05 14.81
2148 80.49 54.01 145.64 17.55 23.66
2149 80.64 44.27 103.46 18.45 20.17
2150 80.80 58.34 136.92 21.02 25.57
2151 80.86 30.68 61.86 16.98 18.50
2152 80.76 74.96 21.39 16.56 87.25
2153 80.96 35.22 59.88 17.88 20.41
2154 80.86 41.77 69.03 19.74 19.72
2155 81.02 50.32 88.75 20.36 20.48
2156 81.11 39.68 66.93 18.51 18.74
2157 81.05 52.15 107.81 20.56 20.84
2158 81.15 67.60 137.80 19.40 40.57
2159 81.17 48.41 89.97 18.59 19.58
2160 81.11 76.49 17.67 14.36 65.49
2161 81.33 19.82 54.51 11.64 13.87
2162 81.27 61.50 146.91 20.38 26.98
2163 81.22 72.26 92.47 17.96 64.18
2164 81.26 56.08 108.23 18.32 20.85
2165 81.47 37.62 46.82 17.87 18.78
2166 81.48 24.47 62.53 15.49 17.77
2167 81.16 27.21 62.00 16.17 18.67
2168 81.41 22.16 63.07 14.04 16.34
2169 81.46 26.12 65.14 17.55 18.39
2170 81.35 28.67 50.11 17.63 17.85
2171 81.39 32.88 46.14 18.07 18.81
2172 81.45 78.62 17.62 12.76 46.70
2173 81.51 46.18 78.50 19.60 19.40
2174 81.62 59.53 108.15 20.63 23.85
2175 81.78 43.78 61.84 18.16 19.25
2176 81.81 54.03 102.43 18.80 18.71
2177 81.83 65.48 123.28 19.38 31.66
2178 81.78 74.42 41.84 15.16 65.97
2179 81.97 70.02 151.72 19.19 40.80
2180 82.02 34.10 36.63 17.93 16.99
2181 81.97 41.40 57.06 18.69 17.42
2182 81.81 29.49 40.11 16.20 17.83
2183 82.21 31.23 34.31 16.00 17.14
2184 82.22 57.87 93.45 19.21 18.21
2185 82.28 52.00 69.20 20.22 15.84
2186 82.23 26.91 40.81 14.88 16.08
2187 82.24 50.02 54.64 18.00 17.88
2188 82.30 77.09 42.69 15.11 57.43
2189 82.35 21.66 44.71 12.31 13.53
2190 82.35 47.79 54.23 18.85 18.81
2191 82.53 63.06 110.63 18.95 23.31
2192 82.54 72.59 125.37 16.50 45.22
2193 82.54 39.54 37.53 18.80 17.18
2194 82.56 60.71 92.26 18.96 21.05
2195 82.71 67.86 153.89 18.84 29.80
2196 82.48 18.96 37.63 11.08 13.48
2197 82.40 23.66 37.35 13.73 15.57
2198 82.60 55.70 71.58 18.05 18.52
2199 82.57 45.45 47.28 18.94 16.46
2200 82.72 20.56 40.05 11.43 13.18
2201 82.67 28.84 34.68 16.82 17.91
2202 82.58 35.88 27.46 17.81 15.12
2203 82.89 42.96 37.26 18.83 17.56
2204 83.25 74.65 100.16 15.51 38.67
2205 83.00 33.83 27.77 14.85 16.50
2206 83.23 65.40 142.35 18.67 22.17
2207 83.17 53.99 44.08 18.32 17.33
2208 83.00 23.77 26.89 12.47 15.32
2209 83.25 49.36 32.03 18.12 15.17
2210 83.17 35.98 22.24 17.00 14.76
2211 83.67 70.81 161.34 17.89 28.73
2212 83.32 26.83 24.34 16.75 15.82
2213 83.50 46.99 32.13 18.07 17.02
2214 83.46 51.51 35.51 18.45 16.81
2215 83.60 39.39 24.14 17.83 16.56
2216 83.45 57.32 52.71 19.31 18.29
2217 83.47 59.36 48.50 17.98 18.26
2218 83.57 76.67 70.89 14.04 31.55
2219 83.65 44.68 29.99 16.95 15.82
2220 83.65 41.72 27.75 18.43 15.28
2221 83.68 61.32 49.00 18.78 18.89
2222 83.67 20.02 18.94 12.94 12.15
2223 83.76 24.37 20.44 14.48 13.59
2224 83.73 28.92 22.55 16.31 14.96
2225 83.65 37.77 22.80 17.40 13.45
2226 83.90 63.33 56.23 19.10 20.10
2227 84.05 67.58 137.22 18.44 22.21
2228 84.16 32.57 22.09 17.16 16.87
2229 84.08 36.57 21.44 17.82 15.26
2230 84.26 56.02 29.82 18.72 16.23
2231 84.19 53.30 28.23 18.92 15.64
2232 84.24 48.81 22.44 17.16 14.69
2233 84.22 26.05 18.52 15.18 14.50
2234 84.23 73.07 134.04 16.07 24.14
2235 84.23 28.11 20.64 15.29 16.00
2236 84.59 43.58 22.25 17.86 14.98
2237 84.44 20.82 14.86 12.52 10.06
2238 84.50 58.77 29.01 20.13 14.76
2239 84.31 69.47 134.13 18.73 23.87
2240 84.46 51.32 21.90 19.06 14.20
2241 84.69 74.58 110.66 15.94 23.86
2242 84.51 46.54 23.44 17.95 14.05
2243 84.52 45.38 22.27 18.73 13.64
2244 84.76 65.07 67.87 18.68 18.26
2245 84.67 41.37 21.06 18.05 15.24
2246 84.57 23.07 16.82 13.64 13.03
2247 84.66 39.04 19.95 18.23 14.51
2248 84.89 61.62 33.39 18.83 17.60
2249 84.51 34.09 19.44 16.78 18.56
2250 85.01 76.63 69.85 13.10 20.84
2251 84.70 27.12 18.44 15.28 16.78
2252 84.93 31.05 20.27 15.66 15.00
2253 84.87 69.95 139.48 16.42 21.45
2254 85.16 34.33 18.34 17.87 14.38
2255 85.19 55.31 22.96 18.35 13.95
2256 85.15 25.85 15.14 15.61 13.98
2257 85.14 48.91 19.26 17.64 13.17
2258 85.27 53.00 21.74 18.64 12.83
2259 85.49 71.88 143.61 16.37 18.05
2260 85.44 46.96 20.65 18.14 14.31
2261 85.34 57.36 23.20 18.84 16.22
2262 85.77 28.03 14.65 16.03 14.09
2263 85.51 36.90 16.62 16.28 14.07
2264 85.60 50.78 19.21 17.49 14.23
2265 85.55 32.33 16.32 18.32 15.22
2266 85.47 59.12 21.43 19.92 17.00
2267 85.51 67.11 89.68 18.55 18.34
2268 85.68 63.83 34.52 18.04 17.28
2269 85.92 74.15 92.55 14.20 15.94
2270 86.00 38.66 16.60 17.03 13.89
2271 85.98 40.83 16.41 17.57 14.85
2272 86.33 69.51 99.18 18.02 16.63
2273 85.86 25.58 14.62 14.48 14.33
2274 85.93 30.43 15.16 16.23 14.84
2275 86.07 42.99 16.68 16.65 14.21
2276 85.82 24.56 12.38 16.00 12.50
2277 86.19 35.89 14.32 16.51 16.08
2278 86.20 54.79 19.07 17.51 14.35
2279 86.28 48.91 15.55 18.15 13.16
2280 86.26 56.35 17.08 19.26 13.92
2281 86.36 52.88 16.94 18.69 12.50
2282 86.02 58.42 20.00 22.82 15.27
2283 86.10 22.83 12.61 13.17 9.78
2284 86.20 45.60 16.67 18.75 13.46
2285 86.35 23.98 13.11 13.11 11.18
2286 86.34 66.28 42.77 17.88 17.21
2287 86.48 32.64 15.26 16.62 15.33
2288 86.36 34.44 14.72 17.06 14.74
2289 86.48 46.81 17.60 18.58 13.42
2290 86.56 63.18 23.82 17.74 14.52
2291 86.74 26.55 12.22 14.44 14.38
2292 86.66 59.02 18.29 18.03 15.81
2293 86.44 61.76 23.00 18.45 17.00
2294 86.58 57.70 18.66 19.94 14.69
2295 86.56 27.92 11.85 15.35 12.50
2296 86.62 30.55 12.58 16.70 13.11
2297 86.81 50.85 18.54 17.90 12.89
2298 86.76 65.26 33.07 19.10 16.14
2299 86.93 39.48 12.55 17.72 12.60
2300 86.75 38.30 11.85 19.31 15.08
2301 86.93 44.89 13.42 18.03 13.68
2302 87.03 36.93 13.52 15.24 15.24
2303 87.08 73.14 70.29 13.18 13.49
2304 87.02 41.73 16.83 17.28 13.44
2305 87.24 60.58 18.31 18.03 15.12
2306 87.08 67.16 44.09 17.63 15.85
2307 87.01 56.55 16.24 17.65 16.59
2308 87.26 29.02 12.76 13.49 13.20
2309 87.28 64.45 26.45 16.97 14.91
2310 87.16 30.75 12.60 16.90 12.80
2311 87.39 25.49 9.26 13.42 13.03
2312 87.64 31.35 11.02 14.37 14.58
2313 87.68 33.23 12.38 15.48 11.89
2314 87.58 34.98 12.71 17.20 13.82
2315 87.66 52.74 13.23 19.21 12.27
2316 87.57 68.86 50.49 16.82 15.44
2317 87.61 38.01 13.53 16.50 15.11
2318 87.57 58.18 13.83 20.71 13.75
2319 87.81 42.11 13.38 17.67 12.20
2320 87.93 50.62 13.54 19.33 12.68
2321 87.81 44.74 12.69 17.62 13.52
2322 88.25 66.30 27.48 17.17 14.17
2323 88.07 40.17 13.35 16.98 14.55
2324 88.04 47.68 11.71 16.93 12.78
2325 88.20 70.74 46.60 15.42 12.85
2326 88.34 28.08 10.23 16.61 11.10
2327 88.04 26.04 8.75 14.44 11.81
2328 88.07 58.89 16.50 18.18 14.47
2329 88.14 36.41 12.53 15.97 13.59
2330 88.26 38.33 12.04 15.59 12.52
2331 88.37 30.10 10.38 16.59 11.45
2332 88.27 63.82 19.54 17.62 12.77
2333 88.46 34.83 11.57 16.49 14.46
2334 88.71 32.46 11.04 14.50 14.96
2335 88.67 41.40 12.13 17.93 14.76
2336 88.67 49.37 10.07 19.14 11.93
2337 88.77 68.62 30.92 16.73 11.98
2338 88.86 51.06 10.48 17.70 12.91
2339 88.89 55.64 13.48 17.74 13.03
2340 88.56 59.52 12.67 17.83 17.83
2341 88.77 26.15 9.48 16.55 9.76
2342 88.71 36.95 10.29 16.41 11.47
2343 89.09 39.22 10.66 17.31 12.45
2344 88.93 46.58 11.11 17.67 12.97
2345 88.92 57.45 12.53 17.85 13.06
2346 89.27 64.20 18.07 16.58 13.77
2347 89.24 44.04 10.86 18.07 11.76
2348 89.15 47.73 13.86 19.14 12.14
2349 89.23 59.67 13.67 18.21 11.92
2350 89.39 35.53 10.50 20.41 12.22
2351 89.23 27.24 9.49 22.59 11.24
2352 89.18 34.05 9.85 19.65 13.85
2353 89.28 62.21 16.49 18.05 13.10
2354 89.36 29.05 10.72 18.94 12.53
2355 89.72 48.38 11.18 21.22 11.69
2356 89.58 66.89 25.00 17.37 11.60
2357 89.43 30.32 9.83 16.79 13.12
2358 89.70 31.80 9.17 17.52 12.48
2359 89.57 51.19 10.86 14.59 12.27
2360 89.64 49.84 12.33 19.17 12.11
2361 89.86 33.77 10.23 19.43 11.55
2362 89.93 45.85 10.41 18.41 11.91
2363 90.06 55.46 11.78 16.75 12.67
2364 89.99 58.60 12.75 18.36 11.47
2365 90.03 43.10 10.87 21.52 13.06
2366 90.07 28.38 8.62 25.79 10.90
2367 89.91 37.19 10.76 19.42 11.16
2368 90.12 26.85 7.84 29.75 9.72
2369 90.09 53.05 10.76 17.40 11.11
2370 90.13 68.29 22.61 14.24 11.68
2371 90.23 40.90 10.39 22.82 12.61
2372 90.28 30.07 10.31 21.98 10.20
2373 90.53 65.97 16.00 15.57 9.36
2374 90.43 35.87 9.67 22.70 12.88
2375 90.76 49.42 9.81 23.78 12.03
2376 91.08 38.06 10.18 31.77 12.08
2377 90.59 57.34 11.27 17.54 12.78
2378 90.52 59.82 10.80 18.00 12.70
2379 90.69 31.42 9.14 20.31 11.69
2380 90.60 43.67 8.50 20.75 10.88
2381 90.86 34.96 10.78 23.48 10.30
2382 90.88 41.85 10.02 26.94 11.47
2383 90.90 45.85 10.40 26.19 11.10
2384 91.07 47.89 10.30 28.31 12.39
2385 91.03 52.52 9.22 16.18 10.19
2386 90.99 54.99 10.65 17.18 10.70
2387 91.19 64.16 12.71 15.79 10.83
2388 91.10 59.42 10.15 16.96 11.45
2389 91.10 61.30 10.42 15.36 12.31
2390 91.30 56.73 11.21 17.19 11.42
2391 91.85 44.07 10.26 32.95 11.51
2392 91.48 30.38 8.61 20.29 10.10
2393 91.79 40.87 8.76 30.34 12.07
2394 92.07 50.00 9.58 22.00 11.09
2395 92.10 62.37 9.66 14.33 10.34
2396 92.12 34.71 9.33 31.35 11.46
2397 91.85 59.92 9.18 15.95 10.45
2398 92.19 52.33 8.81 18.01 9.98
2399 92.15 57.08 8.80 16.17 8.80
2400 92.32 38.44 10.03 34.98 11.89
2401 92.34 29.14 7.73 18.39 8.94
2402 92.40 47.39 9.62 20.32 10.82
2403 92.57 41.05 9.43 29.51 10.51
2404 92.85 56.24 9.36 15.52 9.84
2405 93.12 31.32 7.55 27.77 8.84
2406 92.91 43.05 8.76 23.09 11.18
2407 93.33 33.64 8.23 30.56 9.16
2408 93.21 45.71 9.60 26.46 10.84
2409 93.05 54.41 8.84 17.13 10.64
2410 92.99 51.84 9.00 17.31 11.62
2411 93.06 62.09 8.94 14.34 10.34
2412 93.42 48.60 8.73 18.13 8.73
2413 93.52 36.67 8.42 34.30 10.24
2414 93.23 58.72 8.72 15.62 10.67
2415 93.58 40.08 8.73 35.16 10.18
2416 93.48 50.90 8.77 19.87 9.13
2417 93.61 43.52 9.22 20.61 10.44
2418 93.79 54.79 9.00 16.90 10.90
2419 94.28 41.47 9.86 28.37 11.18
2420 93.98 45.36 8.71 27.29 10.90
2421 94.15 53.12 9.61 20.17 9.00
2422 94.10 58.50 8.65 16.77 10.35
2423 94.05 46.87 8.53 16.47 12.94
2424 94.23 51.80 8.63 21.63 9.24
2425 94.68 49.80 8.15 17.77 9.91
2426 94.98 37.95 8.48 29.19 10.05
2427 94.78 45.09 9.10 25.53 9.64
2428 94.37 55.27 8.77 16.00 9.25
2429 94.63 34.53 7.04 20.46 9.11
2430 94.54 47.78 8.83 15.14 8.80
2431 94.79 42.51 9.10 28.98 10.31
2432 94.93 59.57 7.42 16.74 9.26
2433 94.82 54.27 8.94 17.67 10.61
2434 95.01 47.03 8.30 19.60 10.50
2435 95.45 52.70 8.16 19.62 8.62
2436 95.42 40.25 8.60 28.47 9.44
2437 95.49 54.64 8.44 16.73 10.22
2438 95.81 47.88 8.02 20.91 9.75
2439 95.82 42.50 8.97 27.61 10.08
2440 96.44 50.42 8.18 22.79 9.46
2441 96.18 56.85 6.45 17.31 8.53
2442 96.27 40.71 9.14 25.45 10.93
2443 96.40 53.92 8.17 19.72 8.83
2444 96.36 46.09 6.72 23.76 7.88
2445 96.41 43.21 9.57 26.95 9.29
2446 96.46 52.56 7.17 20.54 8.11
2447 96.71 55.41 6.82 17.92 9.35
2448 96.73 44.88 8.20 25.13 9.33
2449 96.80 39.32 7.29 25.90 8.96
2450 97.08 47.17 7.98 19.40 10.23
2451 97.37 53.19 6.65 14.90 8.74
2452 97.69 45.02 7.01 22.48 9.08

