#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nk14 14A 8 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1830 71.23 72.74 46.77 18.30 78.52
1831 71.49 85.27 21.78 12.38 53.62
1832 71.65 14.87 17.33 10.21 80.43
1833 71.66 51.34 103.02 24.01 150.30
1834 71.71 38.01 35.53 20.88 142.58
1835 71.59 59.68 129.64 21.03 144.89
1836 71.60 61.95 135.57 22.31 142.28
1837 71.76 79.75 25.21 13.81 88.51
1838 71.68 87.82 17.34 8.98 32.68
1839 71.67 56.04 113.07 21.80 168.92
1840 71.65 42.20 56.45 22.06 133.18
1841 71.76 53.83 98.52 23.54 160.59
1842 71.81 76.96 36.35 15.67 86.37
1843 71.73 82.47 25.83 13.33 77.50
1844 71.78 31.00 26.23 17.25 95.25
1845 71.89 44.61 56.57 22.48 145.68
1846 71.79 64.77 123.42 21.97 118.57
1847 71.94 28.72 23.69 16.90 109.81
1848 72.01 35.92 28.61 19.35 120.62
1849 72.07 49.10 75.41 23.14 149.64
1850 72.05 26.35 21.65 14.99 109.45
1851 72.05 33.29 25.72 17.72 108.94
1852 72.15 10.00 12.26 7.32 48.53
1853 72.05 12.41 14.51 8.01 65.56
1854 71.98 23.71 19.64 14.21 104.58
1855 72.03 18.96 19.25 11.94 91.33
1856 72.18 67.45 146.39 19.50 118.21
1857 72.19 74.47 86.87 16.57 107.24
1858 72.31 46.92 55.70 23.59 153.10
1859 72.25 69.88 126.76 18.85 114.81
1860 72.27 40.34 33.93 21.45 129.47
1861 72.49 71.92 103.73 16.73 82.86
1862 72.38 57.96 93.44 23.15 148.43
1863 72.48 21.19 18.63 13.03 89.15
1864 72.64 16.70 13.54 10.24 76.59
1865 72.57 63.41 116.85 21.58 142.68
1866 72.51 60.75 111.84 21.78 159.64
1867 72.48 23.65 18.12 14.06 103.61
1868 72.74 55.45 84.32 22.71 155.79
1869 72.72 43.18 32.99 21.16 113.24
1870 72.82 50.74 48.68 24.00 131.87
1871 72.84 53.00 63.69 23.16 142.63
1872 72.92 85.13 21.71 10.42 76.57
1873 72.95 87.94 14.14 8.64 45.32
1874 72.86 14.26 13.75 9.91 66.34
1875 72.95 30.38 23.39 17.01 93.85
1876 72.85 38.32 28.13 20.32 121.65
1877 72.86 66.07 107.23 17.97 111.21
1878 72.90 78.91 69.05 14.36 103.69
1879 73.10 18.73 20.03 11.18 75.51
1880 73.04 32.74 26.53 19.09 106.91
1881 73.06 81.90 52.23 12.44 101.68
1882 73.06 27.97 23.56 15.63 88.64
1883 72.95 36.01 24.43 19.08 103.22
1884 73.14 25.60 23.58 15.12 87.70
1885 73.25 45.96 29.12 21.15 126.36
1886 73.28 76.29 121.61 15.60 108.14
1887 73.22 11.65 12.43 7.89 47.55
1888 73.28 41.32 26.59 20.34 110.08
1889 73.42 59.27 105.44 21.73 167.24
1890 73.36 23.21 22.21 14.03 81.05
1891 73.35 73.58 120.78 16.62 107.43
1892 73.38 48.57 34.23 22.06 144.07
1893 73.34 69.81 114.20 17.82 109.77
1894 73.48 57.01 79.72 22.11 155.66
1895 73.63 61.62 84.38 20.91 145.14
1896 73.61 20.98 31.73 12.15 79.34
1897 73.63 63.87 82.77 19.45 126.91
1898 73.82 36.89 42.85 20.41 92.14
1899 73.76 44.12 27.24 21.57 113.86
1900 73.80 54.02 43.71 22.03 129.10
1901 73.82 66.20 70.75 18.45 94.79
1902 73.91 39.53 32.55 20.49 108.32
1903 73.88 51.49 35.78 20.53 124.34
1904 73.94 14.36 23.44 8.62 55.10
1905 74.04 68.35 107.98 18.30 104.89
1906 73.95 34.27 38.60 17.76 86.67
1907 74.06 31.79 67.71 18.37 86.68
1908 74.17 16.78 37.89 10.59 58.79
1909 74.22 72.10 110.73 16.74 103.13
1910 74.09 84.52 57.53 10.74 86.11
1911 74.11 29.51 74.05 17.53 75.99
1912 74.15 78.61 123.99 13.96 109.55
1913 74.07 87.04 24.80 7.34 42.98
1914 74.12 27.10 49.53 15.83 72.15
1915 74.26 24.62 54.90 14.39 70.04
1916 74.26 81.63 97.63 12.38 94.29
1917 74.28 46.99 27.18 21.88 103.08
1918 74.48 11.59 18.60 7.23 45.42
1919 74.46 49.37 27.26 21.40 112.21
1920 74.42 19.36 44.57 10.27 58.84
1921 74.43 55.78 36.62 21.16 122.28
1922 74.47 42.50 35.12 20.78 91.68
1923 74.54 58.23 43.29 20.74 139.39
1924 74.39 74.87 119.66 14.76 87.04
1925 74.56 22.27 57.09 13.95 65.13
1926 74.73 60.64 40.78 20.37 112.31
1927 74.66 65.12 65.97 18.96 119.42
1928 74.73 62.99 48.93 19.65 105.24
1929 74.72 70.38 71.24 17.43 92.17
1930 74.85 44.92 40.36 21.24 101.61
1931 74.88 38.11 81.89 20.91 75.37
1932 74.91 53.80 29.30 21.48 118.64
1933 74.94 35.75 111.88 19.10 79.00
1934 74.94 40.65 58.87 21.56 92.60
1935 74.93 51.57 25.14 20.90 103.10
1936 75.08 33.32 101.94 18.35 66.16
1937 75.06 67.66 64.44 17.53 108.45
1938 75.14 13.87 50.61 9.25 44.19
1939 75.24 28.55 121.85 17.10 58.15
1940 75.21 26.04 108.42 15.91 51.21
1941 75.21 31.05 112.74 17.47 59.74
1942 75.34 86.50 65.98 8.83 60.99
1943 75.26 77.39 120.12 13.95 106.00
1944 75.37 83.59 92.36 10.03 87.09
1945 75.33 18.23 71.44 11.27 43.27
1946 75.34 47.67 34.27 22.56 93.91
1947 75.33 80.70 119.49 12.53 101.37
1948 75.58 16.08 79.11 10.44 37.57
1949 75.43 56.52 25.21 20.76 106.99
1950 75.57 72.52 90.11 15.74 103.63
1951 75.53 74.88 113.52 14.94 115.28
1952 75.48 21.38 89.82 12.87 45.55
1953 75.69 42.32 102.76 21.39 66.86
1954 75.70 50.16 54.51 21.59 103.02
1955 75.72 58.77 24.20 19.51 107.67
1956 75.65 65.20 40.58 17.91 94.22
1957 75.82 70.20 61.03 16.83 127.65
1958 75.84 24.07 107.27 14.10 49.24
1959 75.83 62.92 31.67 17.72 98.55
1960 75.84 11.38 49.06 7.14 22.77
1961 75.98 39.66 155.90 21.64 68.27
1962 75.86 60.81 25.73 19.31 90.92
1963 75.84 44.56 89.58 21.61 79.77
1964 76.02 52.38 46.26 20.21 97.73
1965 76.06 37.30 132.74 19.87 58.45
1966 76.04 54.55 26.38 19.30 92.64
1967 76.20 34.66 139.62 18.81 48.45
1968 76.19 67.41 31.57 16.63 98.89
1969 76.34 29.75 130.71 17.15 41.44
1970 76.33 32.31 136.41 18.18 46.01
1971 76.36 46.74 117.88 20.12 79.96
1972 76.35 19.62 108.89 12.01 35.71
1973 76.34 79.70 97.12 12.41 103.74
1974 76.37 13.84 72.27 8.12 23.72
1975 76.32 26.97 124.75 17.74 41.85
1976 76.57 85.83 62.23 8.42 53.88
1977 76.51 56.91 26.46 18.60 94.97
1978 76.45 76.78 78.34 12.91 98.11
1979 76.53 82.21 92.89 10.00 79.98
1980 76.51 83.59 87.92 9.67 90.10
1981 76.72 49.38 138.44 22.28 83.81
1982 76.39 73.84 80.28 14.32 126.16
1983 76.69 16.89 91.26 9.99 29.14
1984 76.84 42.92 140.33 21.05 56.88
1985 76.80 59.96 24.94 18.94 82.71
1986 76.66 22.73 108.01 12.80 33.28
1987 76.77 65.11 21.75 17.16 83.31
1988 77.04 40.79 157.67 22.76 51.51
1989 76.89 74.72 74.37 13.90 129.52
1990 77.12 45.18 146.12 21.58 57.46
1991 76.98 62.34 23.43 17.62 93.03
1992 76.95 69.55 40.90 16.65 106.81
1993 77.11 72.17 46.90 15.51 118.59
1994 77.07 36.24 142.03 19.29 43.15
1995 77.13 51.80 121.27 22.35 71.27
1996 77.11 53.83 90.00 22.03 72.86
1997 77.15 25.20 106.27 14.38 30.27
1998 77.29 28.41 126.58 16.17 32.11
1999 77.44 38.56 160.01 21.00 40.97
2000 77.38 78.96 69.94 12.22 116.25
2001 77.38 12.40 61.04 6.65 13.16
2002 77.11 21.85 106.52 11.04 30.87
2003 77.38 67.50 20.80 17.16 69.00
2004 77.44 31.25 135.72 16.82 31.97
2005 77.61 33.83 136.03 17.56 34.14
2006 77.46 55.81 109.73 21.08 69.61
2007 77.46 58.31 44.39 18.65 75.44
2008 77.65 14.33 87.94 7.95 18.34
2009 77.66 81.88 78.08 11.39 102.82
2010 77.55 19.81 110.52 11.42 23.79
2011 77.58 47.89 159.76 21.00 57.83
2012 77.66 64.37 20.96 17.06 79.66
2013 77.64 76.62 58.49 13.01 107.48
2014 77.65 84.78 64.66 8.36 64.95
2015 77.89 60.76 45.18 19.86 75.71
2016 77.99 17.67 94.61 9.51 18.47
2017 78.00 50.42 179.22 21.49 53.38
2018 77.91 22.88 110.89 13.18 21.41
2019 78.09 43.04 151.63 20.62 38.18
2020 78.20 74.38 41.48 14.40 110.84
2021 78.34 26.95 115.90 15.40 24.17
2022 78.11 70.14 21.87 15.65 88.54
2023 78.14 36.40 138.56 19.29 31.34
2024 78.35 52.47 168.79 21.76 51.48
2025 78.34 54.44 145.63 21.07 55.37
2026 78.20 40.72 138.83 21.67 33.47
2027 78.25 45.86 154.16 21.73 39.60
2028 78.38 24.75 102.71 14.57 24.30
2029 78.38 29.65 115.10 15.70 23.72
2030 78.37 67.28 19.18 15.81 64.37
2031 78.52 56.67 133.14 20.66 56.54
2032 78.53 62.68 61.29 18.21 78.78
2033 78.36 21.50 104.36 12.19 18.52
2034 78.61 59.06 116.24 19.07 73.27
2035 78.66 15.93 85.28 8.95 14.01
2036 78.61 79.68 51.84 11.81 103.72
2037 78.67 32.33 116.52 16.79 24.45
2038 78.70 20.20 97.57 11.40 17.68
2039 78.71 48.84 145.26 19.38 35.71
2040 78.78 65.19 27.04 17.87 72.73
2041 78.85 38.94 123.17 19.68 26.23
2042 78.95 72.19 24.10 13.92 84.08
2043 78.87 77.19 38.04 11.90 95.11
2044 78.83 85.05 33.15 7.13 46.21
2045 78.90 82.64 48.74 10.26 86.88
2046 78.98 34.51 100.90 18.59 24.92
2047 79.07 44.35 142.55 20.81 30.16
2048 79.16 69.19 18.78 15.61 72.79
2049 79.15 19.23 93.02 10.98 14.00
2050 79.26 46.91 138.81 19.86 28.12
2051 79.34 22.91 93.43 11.95 17.00
2052 79.24 36.77 120.49 18.51 23.95
2053 79.32 41.80 123.12 19.98 25.37
2054 79.36 61.14 109.50 17.83 49.50
2055 79.41 51.14 148.92 20.30 33.44
2056 79.43 53.72 154.95 21.77 39.26
2057 79.50 28.36 91.57 14.97 19.44
2058 79.32 74.34 26.24 12.91 88.38
2059 79.52 30.81 84.41 17.27 20.14
2060 79.55 18.18 94.14 10.43 14.65
2061 79.64 25.58 83.94 13.31 16.70
2062 79.63 56.11 156.21 21.18 48.03
2063 79.67 66.59 29.22 16.94 51.78
2064 79.67 58.50 155.74 20.13 48.02
2065 79.71 75.72 22.65 12.93 87.88
2066 79.71 63.78 61.89 17.09 48.49
2067 80.04 15.36 60.60 8.15 10.10
2068 79.90 48.98 130.29 20.57 26.88
2069 79.95 80.79 28.47 9.63 99.81
2070 79.98 40.08 113.62 20.00 23.70
2071 79.89 17.09 84.70 8.72 12.26
2072 80.26 33.08 72.96 17.48 17.36
2073 80.12 71.04 19.58 14.71 71.59
2074 80.26 20.34 71.76 10.00 14.13
2075 80.23 35.48 74.78 17.66 19.08
2076 80.09 44.11 127.59 20.01 23.52
2077 80.35 37.90 91.35 18.70 20.86
2078 80.38 73.58 17.84 12.72 79.12
2079 80.34 46.60 122.13 20.84 26.60
2080 80.23 78.21 18.50 10.36 73.55
2081 80.30 68.32 38.11 15.99 56.76
2082 80.34 52.63 142.29 20.53 29.16
2083 80.58 23.32 61.97 12.29 14.35
2084 80.49 55.11 130.77 18.99 31.68
2085 80.56 62.59 133.12 18.32 40.02
2086 80.57 60.25 138.26 19.46 42.31
2087 80.63 57.64 132.42 19.25 29.78
2088 80.65 27.81 59.89 14.06 16.10
2089 80.56 30.61 56.20 16.01 16.66
2090 80.85 42.51 89.19 20.06 20.05
2091 80.74 50.27 109.04 19.19 23.11
2092 80.73 65.31 92.16 17.50 43.83
2093 80.89 17.56 52.11 8.28 10.44
2094 80.94 25.47 57.20 13.28 15.86
2095 80.99 76.37 15.28 11.47 79.85
2096 81.05 40.55 69.94 18.47 19.11
2097 81.20 48.21 103.26 19.99 21.75
2098 81.22 82.22 18.15 7.85 57.98
2099 81.24 69.90 49.31 15.32 58.90
2100 81.17 45.20 108.37 19.29 20.64
2101 81.31 34.43 51.44 16.09 15.87
2102 81.34 79.43 14.96 9.74 74.81
2103 81.53 21.33 42.73 11.05 12.59
2104 81.39 36.71 44.90 17.48 16.41
2105 81.39 51.80 115.53 19.27 23.16
2106 81.49 54.42 123.30 18.43 24.03
2107 81.49 72.36 29.94 13.27 62.92
2108 81.47 67.28 84.53 15.33 45.83
2109 81.58 29.39 43.13 14.65 14.91
2110 81.59 39.19 54.75 18.33 16.87
2111 81.52 56.61 123.44 20.13 25.66
2112 81.42 19.41 41.17 9.70 11.17
2113 81.73 31.93 42.39 16.56 15.59
2114 81.59 59.02 116.62 17.39 24.55
2115 81.67 61.21 135.96 18.83 32.17
2116 81.67 63.74 109.99 17.81 31.56
2117 81.93 74.87 19.17 12.37 67.72
2118 82.04 17.00 30.17 7.74 8.62
2119 81.88 24.09 42.54 13.22 12.34
2120 81.98 26.74 39.53 13.95 13.81
2121 82.06 19.20 33.42 8.59 9.72
2122 82.12 49.76 76.06 19.68 20.13
2123 81.99 42.11 48.38 17.74 18.20
2124 82.12 44.54 65.29 18.21 18.25
2125 82.14 47.21 71.68 18.74 18.10
2126 82.35 77.83 15.62 10.34 79.68
2127 81.96 25.43 44.91 13.09 12.91
2128 82.26 53.03 91.99 20.23 21.56
2129 82.55 70.35 106.90 14.58 38.59
2130 82.45 33.95 33.64 16.47 14.53
2131 82.49 36.02 32.77 16.24 15.61
2132 82.41 23.10 34.25 11.16 11.16
2133 82.47 38.28 38.54 17.10 16.02
2134 82.41 57.79 112.31 18.32 22.43
2135 82.58 65.32 117.75 16.47 31.24
2136 82.64 28.19 25.23 14.08 13.90
2137 82.69 62.51 137.66 18.00 25.54
2138 82.62 67.58 120.21 15.72 35.07
2139 82.73 55.68 82.86 18.72 20.52
2140 82.77 30.58 27.38 15.16 12.61
2141 82.89 40.76 33.81 18.50 16.71
2142 82.85 60.09 92.84 17.91 22.26
2143 82.91 73.14 87.36 13.29 55.63
2144 82.93 51.47 62.02 17.51 17.08
2145 82.96 18.33 23.07 7.56 8.92
2146 82.96 43.36 34.40 17.41 15.46
2147 83.04 45.85 48.71 18.64 17.37
2148 83.13 48.63 52.35 17.52 17.55
2149 83.22 25.72 21.76 13.43 11.92
2150 83.33 32.86 27.74 15.74 13.38
2151 83.16 75.95 27.91 11.36 53.49
2152 83.31 53.94 69.54 18.16 17.11
2153 83.34 79.32 12.66 8.38 51.16
2154 83.54 23.27 19.51 11.23 10.57
2155 83.47 57.58 79.64 17.55 18.44
2156 83.52 37.93 30.12 17.44 13.84
2157 83.67 64.06 115.82 16.36 21.87
2158 83.74 68.65 130.11 14.54 28.52
2159 83.69 35.45 24.17 16.18 13.89
2160 83.83 20.11 18.85 8.65 8.37
2161 83.71 28.06 20.05 14.15 12.46
2162 83.87 42.61 26.15 17.06 14.89
2163 83.79 50.57 36.78 17.03 16.87
2164 84.01 47.01 36.09 17.60 14.37
2165 83.80 61.77 79.74 15.43 20.14
2166 84.06 66.15 103.61 15.51 22.65
2167 84.01 30.43 21.19 13.98 12.96
2168 83.74 71.10 116.08 14.03 31.92
2169 84.02 44.83 28.80 18.55 14.67
2170 84.01 40.20 27.11 17.56 14.44
2171 84.23 74.55 101.62 12.28 47.53
2172 84.05 59.54 61.78 18.39 18.45
2173 84.22 55.30 44.95 17.13 16.79
2174 84.15 52.73 40.26 17.80 15.71
2175 84.35 77.60 28.43 9.69 50.40
2176 84.48 48.86 30.23 17.52 15.05
2177 84.38 24.66 15.56 11.60 10.92
2178 84.44 32.86 19.70 13.50 11.43
2179 84.69 22.18 14.68 9.99 8.81
2180 84.57 26.41 16.12 11.43 11.49
2181 84.40 71.46 120.32 11.02 31.90
2182 84.55 57.40 41.82 17.43 16.25
2183 84.56 37.43 22.21 15.39 12.96
2184 84.53 34.70 20.53 15.59 13.47
2185 84.61 28.09 15.59 13.48 11.52
2186 84.88 50.93 26.35 17.36 15.28
2187 84.87 61.71 67.52 16.05 17.76
2188 84.82 64.04 65.72 15.57 17.82
2189 84.91 42.30 19.70 17.34 14.41
2190 85.11 35.47 19.18 15.12 13.12
2191 85.00 68.49 120.57 14.71 21.10
2192 85.02 29.04 13.98 13.37 12.92
2193 85.11 44.42 22.76 16.84 13.71
2194 85.11 39.70 21.53 16.68 12.22
2195 84.96 46.37 24.32 17.29 14.75
2196 85.05 53.46 26.30 16.78 15.93
2197 85.38 59.59 41.93 17.26 14.91
2198 85.31 66.15 86.99 14.46 18.12
2199 85.44 70.77 128.97 13.50 23.44
2200 85.47 24.17 13.78 11.58 9.28
2201 85.56 30.92 14.50 13.56 11.42
2202 85.31 47.48 21.47 18.24 15.13
2203 85.40 55.85 29.97 17.88 14.04
2204 85.44 73.33 112.91 12.39 27.63
2205 85.61 33.54 15.15 14.67 11.70
2206 85.65 76.32 73.34 9.52 31.81
2207 85.57 49.44 19.65 17.29 13.86
2208 85.65 57.91 26.52 15.06 15.76
2209 85.74 26.74 12.07 12.58 10.52
2210 85.83 37.40 16.19 15.80 12.30
2211 85.90 41.86 16.65 17.39 12.74
2212 85.61 45.86 16.33 21.13 13.27
2213 85.92 51.56 23.57 16.28 14.35
2214 86.03 63.84 42.98 13.87 14.81
2215 86.03 54.17 21.82 16.35 12.93
2216 86.07 28.94 13.61 14.24 10.21
2217 86.04 62.04 38.30 15.51 14.54
2218 86.34 21.95 10.24 8.47 8.07
2219 86.18 39.57 14.85 16.36 13.00
2220 86.37 43.89 15.85 16.10 12.21
2221 86.12 35.74 13.76 14.91 11.21
2222 86.13 25.38 12.39 10.95 8.71
2223 86.15 45.78 19.06 15.92 13.98
2224 86.37 47.92 18.02 16.42 12.85
2225 86.40 68.28 82.27 14.37 17.17
2226 86.65 66.06 59.14 13.51 15.50
2227 86.55 57.16 20.95 15.78 14.18
2228 86.71 73.92 97.74 10.73 20.05
2229 86.69 50.56 19.34 16.62 13.62
2230 86.91 71.06 113.75 12.91 17.21
2231 86.54 34.74 13.14 13.57 12.00
2232 86.64 59.99 23.69 15.12 14.93
2233 86.84 27.46 11.07 12.17 9.66
2234 86.72 40.93 11.87 17.07 10.60
2235 86.90 52.83 18.84 16.35 13.59
2236 86.76 26.01 10.13 9.87 11.53
2237 87.13 75.91 75.55 8.75 15.87
2238 87.27 36.67 12.60 13.35 10.82
2239 87.02 41.99 13.31 16.20 10.92
2240 87.11 62.27 29.92 14.16 15.04
2241 87.21 39.37 12.89 15.95 11.30
2242 87.12 45.73 14.56 16.05 11.32
2243 87.18 30.47 12.06 14.04 11.18
2244 87.45 64.53 31.48 14.24 14.90
2245 87.15 55.74 19.00 13.53 13.21
2246 87.42 34.78 11.87 14.10 10.67
2247 87.48 44.03 13.23 15.94 12.44
2248 87.53 49.69 15.22 17.11 11.38
2249 87.66 32.22 12.19 12.83 10.72
2250 87.51 47.46 13.68 16.56 12.25
2251 87.69 54.23 18.24 15.69 12.86
2252 87.48 59.06 21.02 16.16 13.51
2253 87.57 25.43 9.12 10.82 7.52
2254 87.62 23.36 9.92 8.97 7.71
2255 87.78 69.15 61.77 12.13 14.64
2256 87.58 28.46 10.31 10.50 9.74
2257 87.85 51.46 15.07 15.50 13.43
2258 87.98 60.79 21.17 14.80 12.09
2259 87.77 41.23 10.78 15.22 11.27
2260 88.19 57.40 20.24 15.41 13.27
2261 87.80 66.38 37.39 14.00 14.19
2262 87.84 72.60 82.44 9.65 12.87
2263 88.27 39.04 11.53 14.88 10.94
2264 88.59 30.50 10.14 11.43 9.47
2265 88.12 27.22 9.83 10.64 8.67
2266 88.60 48.21 12.32 16.16 11.30
2267 88.52 74.54 80.46 9.20 10.69
2268 88.38 34.16 11.76 13.58 10.49
2269 88.35 67.27 40.75 13.16 13.47
2270 88.43 63.02 22.40 15.46 14.16
2271 88.34 40.82 11.42 13.96 10.77
2272 88.47 46.22 12.33 15.61 11.67
2273 88.49 28.87 9.66 11.05 9.58
2274 88.52 36.97 11.38 14.84 10.08
2275 88.61 42.99 11.22 16.36 10.20
2276 88.44 32.66 11.05 11.52 11.38
2277 88.67 53.95 15.02 15.72 10.74
2278 88.79 50.64 11.60 15.37 11.42
2279 88.83 65.23 29.53 13.84 12.60
2280 89.11 71.57 68.99 9.63 10.86
2281 89.02 45.03 11.88 13.63 10.81
2282 88.99 59.35 16.13 14.13 11.92
2283 89.04 68.88 50.94 11.96 12.19
2284 89.08 27.54 9.37 11.31 9.10
2285 89.35 61.29 17.35 14.89 12.66
2286 89.54 25.99 8.97 9.93 7.94
2287 89.29 32.37 11.29 13.40 10.00
2288 89.09 33.74 10.00 12.64 11.29
2289 89.28 40.81 11.13 14.95 10.69
2290 89.33 57.24 13.74 14.59 13.00
2291 89.42 35.95 10.32 14.17 9.34
2292 89.50 38.47 10.76 14.34 9.92
2293 89.68 66.70 28.19 11.87 11.53
2294 89.72 55.57 13.33 15.79 11.70
2295 89.75 29.98 9.28 12.74 8.46
2296 89.62 53.70 12.19 15.22 11.78
2297 89.71 49.10 11.12 16.05 10.07
2298 89.81 42.88 11.59 15.10 9.31
2299 89.84 69.17 38.04 8.86 10.36
2300 90.08 58.80 14.20 14.07 12.05
2301 90.04 34.55 10.24 12.42 9.36
2302 90.29 69.99 32.15 9.62 9.45
2303 90.57 36.88 10.40 15.99 9.99
2304 90.39 52.26 11.33 15.02 10.88
2305 90.38 32.80 9.11 12.79 9.49
2306 90.67 26.50 8.27 10.57 7.20
2307 90.37 62.43 14.19 15.16 12.00
2308 90.61 44.69 9.53 15.59 9.87
2309 90.39 55.08 12.26 14.42 10.89
2310 90.65 65.13 17.53 11.79 11.04
2311 90.84 48.13 9.71 15.16 10.10
2312 90.67 57.44 11.36 13.79 10.86
2313 90.70 67.38 18.56 9.44 9.38
2314 90.81 63.24 15.45 12.28 12.03
2315 91.10 29.78 9.27 18.79 8.06
2316 91.05 39.10 10.48 18.24 9.17
2317 91.08 34.07 9.76 15.95 9.24
2318 90.91 69.73 21.62 9.67 10.26
2319 91.08 56.03 11.47 14.36 10.75
2320 90.86 31.93 9.10 15.00 7.50
2321 91.05 59.60 13.00 14.20 10.64
2322 90.93 62.08 14.29 11.43 13.00
2323 91.61 43.20 9.42 23.99 9.66
2324 91.44 50.59 8.92 13.94 10.39
2325 91.67 40.67 9.67 22.20 10.59
2326 91.42 61.70 11.75 13.58 9.64
2327 91.40 63.90 12.09 12.91 10.74
2328 91.79 45.82 9.63 18.60 9.47
2329 91.85 54.37 10.76 14.44 10.46
2330 91.78 47.95 9.33 16.61 9.33
2331 91.96 36.55 9.45 19.70 8.84
2332 91.79 66.68 14.33 8.93 8.83
2333 91.73 28.60 7.54 17.92 6.38
2334 91.81 60.63 11.08 11.08 12.24
2335 92.08 31.84 9.38 17.14 7.80
2336 92.07 58.72 11.27 12.12 10.44
2337 91.90 62.88 10.72 11.02 9.70
2338 92.21 27.33 7.84 15.98 7.11
2339 92.56 38.75 8.97 24.44 9.02
2340 92.16 64.27 10.84 11.05 9.16
2341 92.32 65.40 10.96 9.40 8.85
2342 92.34 56.61 9.82 13.09 11.02
2343 92.76 34.47 9.18 22.64 9.03
2344 92.49 52.33 9.31 14.35 10.38
2345 92.71 49.72 9.69 18.21 9.32
2346 92.72 60.27 10.22 11.55 11.05
2347 92.74 29.21 7.60 16.26 6.99
2348 92.89 33.13 9.23 24.43 8.23
2349 92.70 46.36 9.63 19.61 9.84
2350 92.86 41.16 9.23 23.91 9.39
2351 92.86 62.29 9.91 9.68 9.57
2352 92.98 57.57 9.50 13.03 9.18
2353 93.16 36.48 9.40 21.24 9.52
2354 93.21 64.61 8.80 9.88 8.17
2355 93.43 41.38 9.22 20.48 9.49
2356 93.29 51.54 9.47 14.44 11.00
2357 93.66 45.28 9.44 19.68 10.15
2358 93.52 54.11 11.00 12.91 10.95
2359 93.84 30.02 8.21 20.96 7.46
2360 93.66 60.66 8.89 10.31 9.40
2361 93.95 49.55 10.11 20.20 10.61
2362 93.95 57.03 9.75 12.25 9.44
2363 93.76 38.06 8.09 20.50 9.59
2364 93.97 36.19 8.63 18.65 8.86
2365 94.07 52.26 9.16 15.24 9.07
2366 94.07 42.94 9.76 17.46 9.10
2367 94.14 39.16 9.13 18.47 8.75
2368 94.44 33.84 8.40 18.08 7.36
2369 94.33 55.57 9.59 13.81 9.00
2370 94.46 54.32 9.56 14.93 8.95
2371 94.59 44.62 9.13 19.72 10.30
2372 94.63 59.49 10.07 11.48 8.57
2373 94.98 40.90 9.24 16.44 8.87
2374 94.63 36.28 7.27 16.20 8.93
2375 94.97 57.70 8.02 10.48 10.40
2376 95.20 35.56 7.31 15.11 7.73
2377 95.37 45.44 9.67 22.48 9.14
2378 94.91 53.21 12.25 15.12 8.38
2379 95.09 54.21 9.52 16.62 9.14
2380 95.16 32.04 7.60 20.02 7.45
2381 95.33 38.27 9.00 14.63 8.39
2382 95.37 50.51 10.19 15.04 9.55
2383 95.32 58.93 8.09 11.49 8.57
2384 95.69 43.02 9.37 17.70 8.87
2385 95.73 55.51 9.27 16.80 8.62
2386 95.47 52.06 9.48 14.85 8.52
2387 95.93 53.14 7.74 14.17 8.14
2388 96.16 36.98 8.49 16.30 8.07
2389 96.20 48.01 8.66 18.43 8.05
2390 96.40 40.48 9.16 18.99 8.28
2391 96.33 51.17 8.17 14.56 8.22
2392 96.63 45.25 7.70 22.20 8.50
2393 96.68 53.39 7.94 12.00 8.10
2394 97.16 46.69 8.33 20.54 8.20
2395 96.92 43.11 8.44 14.84 7.93
2396 97.05 55.02 7.04 11.19 7.50
2397 97.19 51.35 7.91 16.42 7.26
2398 97.21 49.25 7.74 17.39 7.35
2399 97.66 43.16 7.49 13.96 7.72
2400 98.11 48.12 7.31 16.36 6.88
2401 97.96 52.31 7.15 15.50 6.32

