#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ca14 14A 8 even-skipped Kruppel giant
1856 73.66 43.31 80.16 16.29 71.27
1857 73.92 37.00 182.68 17.61 60.93
1858 73.78 68.72 65.44 11.15 101.12
1859 73.90 78.88 146.30 8.98 82.60
1860 73.80 59.74 39.30 14.89 93.21
1861 73.92 76.05 158.95 9.87 91.78
1862 73.89 45.76 61.88 16.35 74.81
1863 73.91 11.79 46.81 8.27 17.96
1864 74.19 27.71 162.13 14.35 51.54
1865 74.09 39.07 171.89 17.30 57.30
1866 74.04 62.05 39.58 14.42 97.97
1867 74.21 41.48 178.74 17.65 60.32
1868 74.12 48.12 42.11 16.46 81.37
1869 74.25 17.14 107.85 10.55 43.57
1870 74.32 56.10 22.38 15.00 91.13
1871 74.35 58.16 26.71 14.18 82.55
1872 74.38 24.91 153.86 14.40 44.35
1873 74.39 67.02 38.10 12.01 88.54
1874 74.76 84.69 86.55 7.42 44.52
1875 74.68 21.92 154.23 12.85 41.17
1876 74.55 50.69 29.81 14.50 84.30
1877 74.59 52.86 21.98 14.06 74.40
1878 74.59 81.82 123.41 8.52 74.74
1879 74.75 33.25 198.94 15.49 53.13
1880 74.85 44.15 194.84 15.80 52.90
1881 74.71 72.28 96.46 11.37 86.75
1882 74.90 12.69 80.15 8.71 17.78
1883 74.75 30.97 181.48 16.27 47.83
1884 74.83 35.57 207.96 16.47 51.14
1885 74.78 15.25 99.94 10.03 30.06
1886 74.87 46.42 160.22 16.72 56.88
1887 74.89 65.37 40.78 12.64 77.53
1888 74.94 19.50 133.22 10.70 33.44
1889 74.91 63.21 31.52 13.20 83.93
1890 74.88 60.61 22.28 14.56 73.83
1891 75.06 74.73 105.43 10.63 90.57
1892 74.99 54.68 26.69 15.76 72.63
1893 75.02 69.14 39.29 12.18 74.61
1894 75.12 77.15 132.65 8.80 75.59
1895 75.20 39.75 202.65 17.32 56.06
1896 75.16 48.63 157.30 16.64 68.73
1897 75.33 37.56 192.59 17.85 51.44
1898 75.36 78.87 139.74 8.94 84.26
1899 75.37 26.64 160.61 13.35 41.48
1900 75.43 29.25 180.54 14.82 35.23
1901 75.38 42.09 199.73 17.42 43.76
1902 75.29 57.30 22.79 13.52 68.62
1903 75.35 14.65 93.07 9.36 29.43
1904 75.40 16.60 122.12 9.91 26.97
1905 75.48 51.59 138.30 15.48 58.33
1906 75.47 18.25 138.09 12.07 31.42
1907 75.64 23.89 153.81 13.56 32.33
1908 75.63 59.44 20.07 13.09 64.78
1909 75.65 70.96 43.87 10.62 84.87
1910 75.67 80.98 118.81 7.90 74.79
1911 75.84 67.31 24.32 11.32 67.27
1912 75.82 32.03 172.30 15.30 31.66
1913 75.93 61.92 21.04 13.31 71.35
1914 75.87 34.65 194.74 16.43 40.29
1915 76.03 73.38 80.93 9.42 82.30
1916 76.12 53.68 166.82 16.74 51.29
1917 75.97 55.53 86.69 13.71 61.19
1918 75.94 64.60 18.76 12.15 67.15
1919 76.11 84.06 67.74 7.24 38.52
1920 76.10 20.66 160.01 11.79 25.23
1921 76.00 46.69 179.97 16.67 43.04
1922 76.10 44.08 168.45 17.01 34.63
1923 76.12 49.48 197.44 15.42 50.51
1924 76.48 13.32 94.62 8.80 15.85
1925 76.42 38.92 193.71 15.47 32.01
1926 76.40 76.80 80.95 8.01 84.37
1927 76.37 41.10 178.46 16.62 29.30
1928 76.40 57.60 113.45 15.20 52.83
1929 76.43 69.51 25.30 10.76 68.90
1930 76.52 36.82 194.49 16.87 28.91
1931 76.56 15.99 116.66 10.33 18.78
1932 76.51 28.18 143.69 12.94 21.45
1933 76.59 25.82 120.03 13.04 22.62
1934 76.64 51.99 213.20 16.01 42.26
1935 76.73 18.33 128.62 9.98 17.72
1936 76.75 59.69 50.83 13.76 65.46
1937 76.77 79.90 67.54 8.14 92.68
1938 76.86 30.24 129.68 13.90 21.26
1939 76.93 22.70 144.75 12.46 19.81
1940 76.96 66.25 16.93 9.95 56.77
1941 76.96 63.70 18.33 11.42 63.33
1942 76.89 32.61 143.39 15.67 24.59
1943 76.99 71.75 29.37 9.04 74.13
1944 77.09 47.77 200.03 19.31 39.78
1945 77.08 34.89 149.10 16.41 24.26
1946 77.06 45.48 184.89 16.73 32.42
1947 77.14 50.00 212.08 15.80 35.47
1948 77.15 55.85 191.56 15.89 46.60
1949 77.04 61.69 46.82 13.80 65.52
1950 77.17 42.91 162.34 20.16 27.92
1951 77.46 68.59 17.81 10.37 61.53
1952 77.40 74.67 41.18 8.55 86.72
1953 77.61 54.08 212.14 16.30 35.94
1954 77.51 40.49 155.33 17.23 23.52
1955 77.68 19.82 114.22 10.95 15.30
1956 77.75 38.39 163.96 15.73 21.68
1957 77.74 58.01 191.30 14.77 46.95
1958 77.69 27.50 102.04 12.59 17.23
1959 77.74 78.02 38.40 7.84 75.08
1960 77.82 24.58 114.66 12.15 16.23
1961 77.84 17.48 77.02 9.51 11.34
1962 77.95 60.19 162.61 14.73 45.71
1963 77.92 31.70 119.86 13.59 16.77
1964 77.86 51.87 204.19 16.48 28.81
1965 77.99 81.12 39.51 7.49 64.75
1966 77.96 36.49 111.00 15.78 21.00
1967 78.06 70.57 17.81 9.72 63.75
1968 78.03 64.72 50.11 12.31 48.30
1969 78.02 44.29 132.60 15.93 21.09
1970 78.13 46.42 188.23 16.00 26.37
1971 78.29 62.55 128.49 12.45 42.98
1972 78.20 49.44 182.18 16.38 26.62
1973 78.21 29.56 90.50 13.05 16.88
1974 78.24 34.14 98.82 15.23 18.87
1975 78.30 67.09 22.15 10.75 53.00
1976 78.34 72.91 20.53 9.05 68.48
1977 78.38 22.05 102.04 11.62 12.56
1978 78.39 42.06 132.27 16.28 18.86
1979 78.47 56.23 208.36 14.94 34.55
1980 78.74 25.96 88.20 11.64 14.24
1981 78.73 53.55 184.06 15.44 29.36
1982 78.57 75.20 27.37 8.76 61.15
1983 78.84 40.22 131.84 15.56 20.36
1984 78.78 77.08 24.68 7.86 60.18
1985 79.05 19.08 78.23 10.24 10.34
1986 79.03 48.18 174.21 16.29 20.80
1987 78.94 51.59 159.64 14.45 20.25
1988 79.13 38.34 108.43 15.81 16.88
1989 79.07 69.00 31.40 10.16 54.16
1990 79.18 16.39 60.89 8.99 9.13
1991 79.06 31.66 67.89 12.49 14.60
1992 79.06 58.33 200.88 14.81 29.60
1993 79.11 79.81 22.92 7.78 55.25
1994 79.20 36.22 83.88 14.46 16.17
1995 79.05 44.18 130.90 15.43 19.42
1996 79.19 28.21 68.59 12.53 13.16
1997 79.22 60.70 188.92 14.55 33.96
1998 79.20 65.53 130.34 12.23 40.52
1999 79.30 34.05 71.06 13.04 16.33
2000 79.32 71.38 20.43 8.31 52.59
2001 79.47 55.11 177.52 15.01 23.75
2002 79.54 23.57 71.58 11.71 11.63
2003 79.60 46.32 136.27 15.38 17.56
2004 79.47 21.45 60.74 10.68 11.80
2005 79.58 63.06 175.59 12.40 34.01
2006 79.65 42.10 92.42 15.25 17.94
2007 79.60 74.16 19.77 8.26 56.18
2008 79.68 50.44 118.00 15.27 18.10
2009 79.97 30.28 45.16 11.88 14.05
2010 79.96 77.86 17.02 7.25 58.93
2011 79.92 57.09 141.96 15.52 20.93
2012 79.99 52.88 133.73 14.67 18.33
2013 79.98 26.00 63.48 11.83 11.78
2014 80.17 40.29 64.63 15.32 15.51
2015 80.30 67.62 151.02 11.02 37.64
2016 80.19 32.61 59.51 13.78 13.04
2017 80.29 44.48 99.10 15.03 15.36
2018 80.20 59.42 174.48 13.67 22.61
2019 80.46 70.31 110.18 9.59 46.07
2020 80.30 35.06 59.73 13.63 13.42
2021 80.13 48.40 94.88 14.82 15.82
2022 80.37 37.45 60.79 14.90 15.07
2023 80.36 19.49 43.44 9.56 8.15
2024 80.44 64.84 171.02 11.75 31.35
2025 80.49 28.19 42.39 12.29 12.46
2026 80.52 20.93 42.87 9.06 9.17
2027 80.63 61.92 169.26 12.62 24.36
2028 80.70 50.81 113.57 15.66 16.75
2029 80.64 55.17 135.18 14.55 18.47
2030 80.89 72.99 48.47 8.85 61.95
2031 80.86 23.76 41.38 10.01 9.85
2032 80.55 25.37 58.06 11.39 11.28
2033 80.82 75.72 17.47 7.48 62.79
2034 80.88 42.86 60.08 14.76 14.25
2035 80.84 46.38 84.31 15.10 16.00
2036 80.95 57.75 147.38 13.77 17.67
2037 81.06 52.91 116.75 15.10 16.51
2038 81.15 39.02 47.44 15.22 13.69
2039 81.13 48.45 107.68 13.65 15.05
2040 81.39 34.05 36.66 13.09 13.07
2041 81.29 31.50 32.41 13.11 12.23
2042 81.45 59.94 149.60 12.84 17.73
2043 81.49 41.39 43.68 15.06 14.37
2044 81.57 66.89 163.99 10.86 26.55
2045 81.60 26.45 25.39 11.04 10.54
2046 81.45 28.78 30.79 12.09 11.23
2047 81.40 36.18 35.52 13.92 13.71
2048 81.63 19.32 28.98 8.91 7.49
2049 81.66 45.36 53.17 15.60 14.02
2050 81.69 56.27 110.52 12.70 15.13
2051 81.60 64.15 141.63 12.07 20.54
2052 81.78 21.80 29.99 10.49 9.37
2053 81.86 69.76 138.83 9.49 36.21
2054 81.73 50.29 80.56 14.48 14.96
2055 81.97 54.33 76.02 14.89 13.88
2056 82.00 62.16 122.10 11.53 17.97
2057 81.98 75.27 41.79 8.00 52.57
2058 82.13 43.56 38.63 13.68 13.70
2059 82.26 30.20 21.37 11.43 10.29
2060 82.19 37.73 27.71 14.42 13.11
2061 82.19 52.06 59.73 14.55 13.61
2062 82.41 72.63 118.81 8.97 45.31
2063 82.11 39.96 30.38 14.84 13.41
2064 82.23 58.26 82.54 12.12 14.00
2065 82.27 47.79 52.11 14.03 14.67
2066 82.43 32.45 20.50 12.59 10.70
2067 82.33 24.60 20.62 10.03 8.86
2068 82.71 35.11 21.44 11.99 11.96
2069 82.67 65.49 104.48 11.27 19.31
2070 82.68 49.82 48.75 14.30 12.50
2071 82.78 60.61 100.92 11.74 15.35
2072 82.85 20.09 16.11 8.80 7.75
2073 82.84 27.96 19.61 11.65 10.06
2074 82.78 41.61 26.97 13.38 11.38
2075 82.72 46.06 29.38 14.00 12.34
2076 82.81 56.47 64.92 12.75 13.92
2077 83.07 67.95 140.78 9.31 20.17
2078 82.92 53.45 50.44 12.00 12.44
2079 82.98 22.35 18.11 9.27 6.96
2080 83.30 39.56 21.01 12.39 11.55
2081 83.19 63.41 93.01 10.28 14.83
2082 83.47 70.55 146.15 9.01 22.02
2083 83.27 43.80 24.31 13.86 11.59
2084 83.32 76.04 77.30 7.21 38.20
2085 83.33 25.60 18.03 10.55 8.94
2086 83.39 58.68 57.93 12.16 12.25
2087 83.42 48.45 27.95 13.07 12.35
2088 83.73 55.33 63.87 13.35 11.13
2089 83.59 30.30 17.33 10.20 8.45
2090 83.63 32.18 18.25 11.98 9.19
2091 83.71 22.99 16.48 8.58 7.41
2092 83.74 46.19 23.45 13.03 11.78
2093 83.99 73.42 134.54 8.57 28.18
2094 83.81 65.76 84.68 10.27 14.51
2095 83.90 61.36 61.91 11.18 12.48
2096 83.98 35.09 19.15 11.61 10.03
2097 83.95 53.28 39.33 13.09 11.65
2098 84.06 41.75 21.02 12.85 10.90
2099 84.24 57.21 43.84 12.69 11.90
2100 84.07 37.23 17.49 12.01 9.84
2101 84.17 50.44 26.39 13.07 12.03
2102 84.12 26.73 13.50 11.46 6.81
2103 84.36 44.04 20.95 13.41 10.89
2104 84.40 24.79 13.72 10.26 6.94
2105 84.26 63.30 67.76 9.69 13.24
2106 84.23 29.21 14.82 11.00 7.47
2107 84.59 39.76 16.75 11.83 10.81
2108 84.67 68.98 106.24 8.08 14.89
2109 84.47 48.24 20.66 14.77 10.20
2110 84.50 59.42 43.53 10.77 11.92
2111 84.53 27.98 13.88 8.92 8.48
2112 84.61 33.03 15.15 12.32 8.59
2113 84.52 21.43 12.20 8.87 7.53
2114 84.84 22.72 10.90 10.10 7.94
2115 84.83 52.89 25.54 13.65 10.59
2116 84.90 65.57 90.82 10.45 11.96
2117 85.09 30.88 13.66 9.95 9.54
2118 85.17 71.92 134.38 8.53 17.93
2119 85.26 42.36 16.82 13.23 10.52
2120 84.99 55.41 27.08 12.15 11.79
2121 85.21 62.02 44.91 10.26 11.48
2122 85.37 74.96 113.35 7.97 25.82
2123 85.10 46.26 18.79 13.21 10.49
2124 85.36 26.41 10.79 10.44 7.42
2125 85.27 51.27 22.75 12.91 10.23
2126 85.45 44.22 19.73 12.34 9.55
2127 85.51 48.93 18.91 13.41 10.79
2128 85.54 58.08 25.77 10.83 10.29
2129 85.60 38.71 14.67 12.64 10.02
2130 85.73 28.97 12.29 10.28 7.70
2131 85.58 59.95 26.63 10.80 10.44
2132 85.65 34.55 13.33 11.01 9.53
2133 85.77 53.92 21.69 11.73 10.11
2134 85.94 67.42 91.22 9.12 11.61
2135 85.92 64.20 43.33 9.70 11.07
2136 85.76 47.22 18.50 12.35 9.30
2137 85.98 56.25 20.77 11.95 9.83
2138 85.97 45.11 17.35 13.15 10.45
2139 86.31 70.69 112.27 9.03 11.45
2140 86.18 40.85 13.60 12.27 9.76
2141 86.30 32.86 12.10 12.19 8.08
2142 86.22 51.23 19.04 11.52 9.62
2143 86.30 23.25 9.63 9.06 7.09
2144 86.25 46.46 17.37 11.00 9.23
2145 86.23 60.60 22.16 9.76 11.00
2146 86.53 74.20 97.91 7.90 16.00
2147 86.52 30.91 12.70 12.30 8.16
2148 86.59 37.11 13.83 12.58 9.08
2149 87.03 53.22 17.62 10.58 9.15
2150 87.06 58.15 17.66 10.37 9.62
2151 86.65 49.24 16.03 13.55 9.61
2152 86.98 55.37 18.27 10.93 9.67
2153 86.99 65.53 44.73 8.44 9.23
2154 87.22 39.10 12.98 12.61 9.45
2155 86.94 68.11 77.63 8.37 10.25
2156 86.99 34.83 12.07 14.96 8.82
2157 87.13 41.90 13.02 13.33 9.42
2158 87.15 24.60 9.23 11.15 6.59
2159 86.92 28.28 9.25 11.50 6.50
2160 87.23 63.36 22.60 9.42 8.80
2161 87.13 26.98 9.62 11.75 7.08
2162 87.04 40.49 13.31 12.69 8.92
2163 87.26 47.24 13.83 11.89 9.07
2164 87.29 51.07 14.88 10.53 8.67
2165 87.42 29.69 9.57 13.92 7.85
2166 87.57 43.92 13.36 16.59 8.88
2167 87.43 69.34 80.00 8.68 8.64
2168 87.64 60.45 16.10 9.12 8.59
2169 87.45 62.15 17.70 9.52 8.48
2170 87.69 32.24 10.22 14.98 7.15
2171 87.67 36.85 11.57 16.70 8.11
2172 87.97 71.23 73.81 8.22 8.42
2173 87.87 49.38 14.43 11.52 8.86
2174 88.31 25.87 8.26 19.22 6.37
2175 88.40 28.14 9.77 22.78 6.84
2176 88.09 40.49 11.78 14.86 9.00
2177 88.20 54.05 14.89 10.57 8.77
2178 87.94 64.52 20.32 8.74 7.39
2179 88.13 45.82 12.74 13.39 8.89
2180 88.34 67.40 34.94 8.61 7.38
2181 88.32 57.02 15.78 10.26 8.92
2182 88.36 34.13 11.06 15.03 8.61
2183 88.48 47.75 11.94 11.41 8.06
2184 88.72 30.77 9.45 19.56 6.91
2185 88.35 50.78 13.80 11.60 8.65
2186 88.93 36.11 11.03 23.42 8.29
2187 88.53 58.74 13.97 10.36 8.58
2188 88.80 60.50 14.20 9.59 8.59
2189 88.76 62.91 16.29 8.86 8.07
2190 89.51 46.17 10.68 26.64 8.49
2191 89.10 50.77 11.98 13.95 8.28
2192 89.16 42.08 12.11 27.50 8.17
2193 89.04 55.21 14.68 10.81 7.92
2194 89.91 68.68 20.45 7.14 6.52
2195 89.60 40.03 11.28 28.14 8.06
2196 89.30 57.39 12.94 9.14 7.45
2197 89.32 49.18 10.79 14.62 7.74
2198 89.43 26.74 8.79 27.68 6.42
2199 89.48 65.59 16.14 8.16 6.33
2200 89.84 59.14 12.93 8.32 7.83
2201 90.21 29.02 9.65 32.59 6.46
2202 90.24 34.99 10.05 32.94 7.57
2203 90.02 37.96 10.26 25.19 7.89
2204 89.70 32.02 8.72 15.25 8.47
2205 90.10 25.69 8.11 24.18 5.68
2206 90.06 52.01 11.39 13.65 7.13
2207 89.91 56.67 11.00 10.00 8.56
2208 90.27 64.54 13.45 7.96 6.72
2209 90.22 42.64 10.37 33.50 7.75
2210 90.67 47.57 11.03 27.64 7.44
2211 90.43 49.98 10.21 14.14 7.34
2212 91.10 32.53 9.67 34.13 6.95
2213 90.89 62.65 12.62 7.71 7.04
2214 91.12 45.13 10.79 30.91 7.64
2215 91.00 58.78 10.86 9.21 7.39
2216 91.15 40.04 10.32 29.57 7.71
2217 91.63 51.89 10.61 19.54 7.26
2218 91.56 56.33 9.74 19.34 6.69
2219 91.42 37.47 9.34 32.91 7.30
2220 91.28 64.94 11.74 7.83 5.48
2221 91.54 29.95 8.54 24.71 6.24
2222 91.53 42.86 10.95 35.75 8.08
2223 91.67 49.39 10.72 23.92 7.04
2224 92.03 35.04 9.78 33.48 7.42
2225 91.83 65.99 12.10 7.83 5.73
2226 92.16 28.01 7.54 20.07 5.84
2227 92.33 53.88 9.72 23.12 6.62
2228 92.21 58.59 10.44 11.30 6.66
2229 92.54 46.96 9.84 22.66 6.97
2230 92.16 62.06 10.69 7.43 5.74
2231 92.23 64.12 9.83 7.69 5.72
2232 92.60 41.37 10.17 43.80 7.46
2233 92.82 38.42 9.51 34.63 7.39
2234 92.53 60.57 10.93 8.79 7.30
2235 92.93 30.52 8.40 33.37 5.83
2236 92.75 44.38 9.54 26.80 6.57
2237 92.99 33.25 9.04 24.72 5.96
2238 93.00 49.82 9.43 17.80 6.25
2239 93.05 51.94 9.52 15.52 7.34
2240 92.84 63.49 10.29 6.50 6.29
2241 93.10 61.46 9.62 8.73 5.88
2242 93.26 57.59 9.65 14.20 5.75
2243 93.57 35.63 9.66 30.06 5.98
2244 93.40 60.41 12.50 10.67 6.67
2245 94.01 40.50 10.62 34.66 6.55
2246 94.12 48.27 10.06 26.28 5.87
2247 94.20 45.71 8.86 24.11 6.40
2248 93.87 53.75 10.25 16.02 5.70
2249 93.66 62.33 8.74 7.69 5.06
2250 94.26 43.16 9.21 26.61 6.80
2251 93.95 60.00 8.38 11.46 6.24
2252 94.45 51.12 9.64 24.79 5.75
2253 94.36 55.82 8.38 17.16 5.17
2254 94.25 32.77 8.46 25.49 5.85
2255 94.59 38.11 8.98 28.56 6.26
2256 94.69 57.47 8.05 16.51 5.90
2257 95.41 53.98 8.32 20.52 5.87
2258 95.72 41.13 7.00 18.41 5.17
2259 95.69 44.66 8.14 19.52 5.75
2260 95.65 48.06 8.24 26.28 6.11
2261 96.17 51.15 8.67 22.91 6.04
2262 96.14 38.40 6.56 17.44 5.35
2263 95.92 56.76 7.23 15.91 5.11
2264 96.99 46.31 6.82 22.37 5.22
2265 96.76 43.35 8.15 17.65 5.35
2266 97.31 48.99 7.64 21.90 5.55
2267 97.38 51.72 7.16 19.58 5.07

