#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
em37 14A 8 Kruppel even-skipped fushi-tarazu
1855 67.88 62.99 15.28 41.21 229.72
1856 67.77 71.98 15.69 70.48 103.59
1857 67.80 78.10 15.76 87.86 43.09
1858 67.86 41.60 16.14 104.47 99.42
1859 68.10 66.65 14.71 37.56 210.74
1860 67.78 8.19 8.96 57.73 65.49
1861 67.93 75.86 15.84 83.32 62.65
1862 67.78 87.77 11.16 62.82 29.04
1863 68.39 89.42 8.46 40.93 27.02
1864 68.28 12.35 10.26 129.09 47.45
1865 68.02 24.60 13.65 139.00 48.52
1866 68.09 28.74 14.69 170.83 57.88
1867 68.08 30.93 14.68 157.15 61.36
1868 68.14 35.62 15.15 159.40 62.04
1869 68.13 33.21 14.75 141.18 60.17
1870 68.08 44.04 15.95 111.66 76.47
1871 68.37 17.96 11.67 159.23 42.42
1872 68.28 37.92 15.27 173.76 66.64
1873 68.22 46.24 16.35 117.49 86.69
1874 68.35 20.47 12.01 170.74 46.07
1875 68.35 73.31 14.29 50.52 164.52
1876 68.47 54.00 16.25 41.03 141.19
1877 68.71 59.16 15.31 34.44 217.04
1878 68.69 40.16 15.45 201.55 49.73
1879 68.57 56.68 15.46 35.24 209.53
1880 68.67 69.72 14.21 36.54 214.89
1881 68.60 82.72 14.00 70.68 85.55
1882 68.60 86.24 11.79 73.31 39.69
1883 68.90 9.20 8.84 97.39 36.40
1884 68.83 15.58 11.90 145.28 39.62
1885 68.82 79.29 14.54 57.70 155.54
1886 68.89 61.65 14.57 30.22 221.96
1887 68.92 64.46 13.11 25.70 225.10
1888 68.82 26.70 12.89 175.17 41.55
1889 68.78 80.99 13.88 58.42 125.54
1890 69.08 42.59 14.74 190.18 52.99
1891 68.68 83.84 13.07 80.07 87.21
1892 68.97 22.40 12.69 168.55 38.84
1893 68.88 77.26 13.91 36.17 167.61
1894 68.95 74.01 14.71 50.52 194.23
1895 69.29 44.91 15.56 208.17 49.57
1896 69.11 34.91 14.66 209.55 46.26
1897 69.19 47.43 15.97 175.25 59.21
1898 69.25 24.51 12.46 175.50 44.98
1899 69.23 31.97 14.03 162.33 40.24
1900 69.29 52.70 15.69 185.26 61.88
1901 69.26 29.50 13.10 177.43 52.36
1902 69.27 67.24 13.37 23.70 222.25
1903 69.34 76.04 13.44 38.41 191.82
1904 69.51 50.17 15.18 186.32 53.20
1905 69.46 38.01 13.84 190.17 47.12
1906 69.51 13.70 10.82 133.55 36.41
1907 69.42 55.43 14.87 151.70 80.57
1908 69.49 19.58 11.61 161.68 45.01
1909 69.66 72.09 14.00 26.67 216.04
1910 69.66 11.55 10.03 110.28 36.59
1911 69.86 85.93 10.62 51.74 146.98
1912 70.04 81.46 12.95 42.83 200.28
1913 69.78 89.49 6.78 21.47 27.95
1914 69.92 40.69 15.47 173.90 50.55
1915 69.90 17.01 11.46 114.25 52.98
1916 69.84 60.04 13.51 35.82 152.42
1917 70.00 69.63 13.17 23.13 217.08
1918 69.89 27.24 13.58 125.56 40.69
1919 69.95 62.77 13.59 33.83 177.69
1920 70.28 74.44 12.77 21.66 209.89
1921 69.94 78.78 14.04 46.53 209.23
1922 70.13 33.93 14.66 175.00 48.86
1923 70.01 7.94 7.97 66.78 48.03
1924 70.26 65.07 13.68 36.59 211.58
1925 70.30 36.43 14.78 183.85 48.71
1926 70.29 48.26 15.44 214.68 49.13
1927 70.16 22.05 12.18 159.10 58.46
1928 70.21 9.83 8.84 91.47 57.68
1929 70.37 54.33 14.99 218.58 47.53
1930 70.49 57.00 13.61 213.11 50.92
1931 70.32 24.93 13.23 115.20 70.20
1932 70.39 29.63 13.53 134.09 62.13
1933 70.46 43.28 14.24 180.20 50.67
1934 70.45 45.87 14.94 168.77 45.01
1935 70.47 51.97 14.43 225.34 46.58
1936 70.48 67.54 13.17 22.89 199.99
1937 70.49 77.02 13.00 29.40 212.09
1938 70.64 32.01 13.84 156.87 53.11
1939 70.53 14.92 10.45 89.31 87.19
1940 70.59 19.17 11.17 107.48 87.85
1941 70.71 38.88 14.24 146.22 93.03
1942 70.69 61.29 13.42 143.15 73.64
1943 70.77 87.96 7.49 16.29 117.25
1944 70.98 59.19 13.76 210.34 49.42
1945 70.92 71.70 12.44 21.79 198.38
1946 70.97 27.03 13.50 98.61 122.82
1947 71.12 50.07 14.87 181.16 43.35
1948 70.87 83.70 10.89 27.74 199.21
1949 71.11 41.19 13.67 147.56 94.27
1950 71.12 63.50 13.44 123.76 84.33
1951 71.49 10.60 9.19 39.32 132.85
1952 71.33 80.05 11.79 25.02 192.13
1953 70.92 23.68 13.67 73.92 124.92
1954 71.23 85.45 9.20 19.64 173.71
1955 71.32 21.38 11.50 62.96 143.91
1956 71.32 34.51 13.99 93.73 142.46
1957 71.07 78.20 12.21 17.63 184.84
1958 71.34 16.18 10.02 59.67 135.63
1959 71.55 45.11 14.72 172.22 93.23
1960 71.40 69.02 12.65 48.52 136.94
1961 71.27 12.04 9.00 42.34 117.47
1962 71.41 24.16 13.35 53.00 137.76
1963 71.47 47.57 14.92 170.37 86.82
1964 71.41 55.22 13.81 226.28 42.02
1965 71.38 66.09 11.93 144.68 75.04
1966 71.57 76.06 12.59 31.68 190.12
1967 71.63 13.60 9.63 40.94 136.52
1968 71.53 29.91 13.76 70.97 143.98
1969 71.25 13.15 9.22 40.78 127.11
1970 71.55 82.64 11.70 19.56 193.00
1971 71.66 36.94 14.13 74.25 175.60
1972 71.61 52.59 14.35 204.55 42.10
1973 71.83 42.88 15.11 102.61 161.90
1974 71.71 61.50 13.19 195.86 45.99
1975 71.89 57.23 13.50 214.67 40.72
1976 71.77 73.51 12.27 33.68 133.90
1977 71.99 18.91 11.36 33.92 165.31
1978 72.03 32.42 12.86 54.05 186.25
1979 72.02 39.60 13.79 63.14 160.09
1980 71.90 15.01 10.22 35.67 152.53
1981 72.09 25.40 12.72 39.39 168.47
1982 72.14 28.08 13.00 45.92 184.21
1983 72.08 71.08 13.43 110.28 63.90
1984 72.30 64.03 12.76 197.00 46.22
1985 72.39 78.07 11.31 50.94 163.04
1986 72.34 49.67 14.53 114.38 151.47
1987 72.37 59.40 12.86 201.59 39.40
1988 72.21 87.44 6.55 6.57 141.54
1989 72.19 85.37 9.12 9.84 182.95
1990 72.36 17.26 11.20 33.82 165.22
1991 72.41 23.21 12.28 30.44 169.39
1992 72.55 34.91 13.72 37.46 204.72
1993 72.47 54.76 13.25 207.00 52.70
1994 72.48 66.51 12.31 199.37 50.74
1995 72.49 11.30 8.79 22.66 164.32
1996 72.52 68.73 12.59 167.80 47.37
1997 72.66 9.21 6.68 14.75 152.94
1998 72.38 82.08 11.00 13.03 191.18
1999 72.51 21.75 11.76 26.60 182.10
2000 72.67 47.14 14.22 79.14 192.52
2001 72.70 13.57 9.67 19.96 158.04
2002 72.71 20.25 12.03 23.11 178.30
2003 72.64 52.19 13.86 137.32 88.20
2004 72.58 83.46 9.98 13.81 180.98
2005 72.63 75.64 11.04 99.18 72.55
2006 72.94 80.69 10.86 24.89 190.62
2007 73.02 42.05 14.10 38.91 205.40
2008 72.91 44.61 13.81 55.77 204.70
2009 72.77 73.17 11.95 117.19 49.53
2010 72.82 15.68 9.71 22.84 150.73
2011 72.97 30.70 13.03 27.88 194.00
2012 72.88 37.55 14.54 39.55 205.52
2013 72.91 61.75 12.11 185.84 40.18
2014 72.97 7.64 6.10 7.60 117.73
2015 73.05 26.21 12.94 28.80 181.07
2016 73.10 57.39 12.65 187.07 58.38
2017 72.95 85.50 8.40 8.84 157.76
2018 73.24 70.67 12.31 155.25 43.31
2019 73.33 39.93 13.64 31.44 208.16
2020 72.98 84.43 9.89 10.22 181.33
2021 73.54 24.12 12.20 23.99 154.81
2022 73.48 28.36 12.88 25.50 181.13
2023 73.55 33.04 13.15 30.88 186.84
2024 73.46 50.24 13.68 64.86 208.91
2025 73.55 65.47 12.59 198.33 39.53
2026 73.27 73.86 11.71 117.36 46.07
2027 73.62 18.91 11.07 28.15 140.62
2028 73.62 59.62 13.06 163.96 47.92
2029 73.80 75.82 11.46 148.77 50.16
2030 73.58 21.90 12.01 29.06 146.32
2031 73.61 55.27 13.29 113.82 160.31
2032 73.82 11.33 8.48 18.36 145.90
2033 73.86 52.82 14.44 76.51 190.59
2034 73.72 78.58 10.39 121.75 46.17
2035 73.87 63.56 12.58 151.17 52.16
2036 73.89 67.80 11.78 184.15 40.31
2037 73.60 83.77 9.39 15.98 153.54
2038 73.77 35.55 14.11 25.05 199.74
2039 73.85 48.02 14.13 50.45 219.85
2040 74.04 16.68 10.29 40.66 120.98
2041 74.17 38.24 13.99 31.81 197.67
2042 74.10 45.71 13.38 34.30 218.00
2043 74.24 43.31 13.97 29.18 203.01
2044 74.21 72.86 11.71 174.63 40.71
2045 74.21 30.11 13.46 46.29 147.41
2046 74.23 61.48 12.79 123.78 126.94
2047 74.30 26.35 12.35 43.74 130.17
2048 74.37 57.52 12.71 83.65 191.97
2049 74.54 40.89 14.14 30.94 180.82
2050 74.47 70.29 11.78 183.31 37.47
2051 74.47 13.96 9.66 57.38 106.27
2052 74.59 80.50 9.82 102.64 41.94
2053 74.36 21.18 13.10 104.78 90.12
2054 74.58 23.83 11.39 69.10 86.76
2055 74.75 34.16 13.21 49.00 142.09
2056 74.70 50.27 12.97 30.67 215.02
2057 74.52 83.26 8.76 25.58 105.15
2058 74.67 31.99 12.79 85.05 104.09
2059 74.78 55.11 12.58 55.16 214.70
2060 74.69 84.67 7.62 19.50 85.48
2061 74.73 9.22 8.14 27.75 81.90
2062 74.66 19.33 12.04 85.33 80.81
2063 74.79 65.75 11.62 133.97 47.49
2064 74.89 77.63 10.83 161.21 39.48
2065 74.83 36.68 13.79 78.32 122.49
2066 74.94 59.45 12.44 89.41 195.41
2067 74.84 11.08 7.81 35.02 75.58
2068 75.05 47.47 12.93 25.42 221.63
2069 75.00 28.37 12.89 122.41 66.61
2070 75.09 16.27 10.57 100.74 52.18
2071 75.20 52.87 13.79 31.00 218.85
2072 75.20 62.88 11.75 84.02 176.25
2073 75.22 68.67 11.80 111.67 48.78
2074 75.30 74.53 11.59 185.57 37.99
2075 75.32 44.91 13.28 34.34 202.54
2076 75.29 21.52 11.36 167.09 45.68
2077 75.33 82.19 9.17 62.75 45.13
2078 75.26 26.00 12.13 129.20 60.06
2079 75.16 42.44 14.03 77.72 114.79
2080 75.15 85.10 6.96 19.52 51.74
2081 75.51 30.62 13.09 179.16 49.75
2082 75.24 39.05 13.60 100.26 104.51
2083 75.30 60.58 12.08 72.18 193.74
2084 75.38 13.88 9.34 100.32 45.95
2085 75.67 18.92 11.65 168.66 39.75
2086 75.72 71.47 11.24 146.25 41.19
2087 75.62 57.39 12.79 29.26 220.93
2088 75.64 11.58 8.47 88.78 41.93
2089 75.85 23.69 13.10 171.82 40.77
2090 75.66 33.34 13.95 159.48 51.96
2091 75.91 41.32 13.52 171.64 54.84
2092 75.91 66.84 11.93 110.57 164.71
2093 76.19 80.34 9.54 119.18 32.85
2094 75.80 50.97 13.07 25.77 223.43
2095 75.72 36.21 13.32 180.45 50.70
2096 76.09 48.69 13.12 35.25 212.39
2097 75.81 83.78 8.00 52.43 31.30
2098 76.17 64.64 11.82 64.40 191.88
2099 76.04 55.20 12.56 21.96 222.87
2100 76.09 28.15 12.89 217.85 43.95
2101 76.19 76.78 10.55 149.34 36.66
2102 76.18 9.97 7.55 77.84 28.51
2103 76.30 16.78 10.92 177.55 34.68
2104 76.21 38.98 13.75 195.43 53.03
2105 76.21 46.42 13.63 73.47 150.32
2106 76.07 61.73 11.87 39.05 218.92
2107 76.35 59.55 11.78 26.42 216.40
2108 76.47 52.98 12.97 26.89 221.29
2109 76.58 14.77 9.70 143.25 32.64
2110 76.44 25.69 13.37 216.21 40.72
2111 76.43 43.89 13.22 174.29 77.78
2112 76.53 21.37 12.06 198.85 34.40
2113 76.65 69.01 11.13 85.46 178.69
2114 76.63 12.66 9.06 114.33 31.88
2115 76.53 62.78 12.73 36.59 213.49
2116 76.50 73.58 11.45 122.70 81.29
2117 76.65 32.09 13.08 222.01 39.93
2118 76.71 34.58 16.16 232.76 48.37
2119 76.82 36.84 14.26 233.89 41.26
2120 76.72 83.02 6.58 54.69 27.76
2121 76.90 57.31 12.95 16.81 208.15
2122 77.00 19.07 11.11 190.79 32.99
2123 77.01 29.63 13.04 226.80 39.42
2124 76.91 10.72 8.20 87.73 27.88
2125 76.93 50.66 12.61 58.45 162.45
2126 77.30 71.15 11.23 99.47 187.56
2127 77.23 78.68 9.49 127.54 31.98
2128 77.25 23.88 11.72 206.25 37.19
2129 77.15 41.72 13.36 212.57 46.04
2130 77.25 61.17 11.96 22.00 222.23
2131 77.30 66.45 12.01 43.25 207.25
2132 77.32 46.25 12.80 213.02 54.94
2133 77.31 55.10 12.78 32.50 194.82
2134 77.18 48.40 13.19 150.33 88.12
2135 77.35 76.01 10.55 119.76 52.05
2136 77.35 27.29 13.02 228.78 42.42
2137 77.39 38.93 14.59 232.38 40.24
2138 77.67 63.78 11.43 26.36 199.60
2139 77.82 73.10 10.96 77.79 175.21
2140 77.76 16.63 10.52 172.48 33.26
2141 77.73 44.26 14.08 235.89 46.61
2142 77.86 59.20 12.06 20.98 196.35
2143 77.90 33.20 13.93 221.02 44.81
2144 77.93 11.14 7.86 99.05 27.77
2145 77.81 21.55 12.35 214.49 44.79
2146 77.88 14.15 9.60 157.49 29.20
2147 77.88 30.92 13.21 224.34 42.10
2148 77.84 35.77 13.28 196.97 42.03
2149 78.05 80.73 8.18 74.81 28.69
2150 77.85 50.54 12.96 194.41 65.40
2151 78.03 68.72 11.09 37.12 197.94
2152 78.30 40.47 13.95 225.28 39.89
2153 78.33 25.90 12.92 199.43 59.61
2154 78.25 57.31 13.23 41.20 176.12
2155 78.23 19.06 11.61 201.90 47.99
2156 78.36 48.13 13.03 222.75 42.75
2157 78.45 28.48 12.53 213.24 57.12
2158 78.44 42.71 13.85 241.91 43.27
2159 78.43 61.68 12.68 18.90 211.58
2160 78.49 37.90 13.08 214.39 46.02
2161 78.36 77.85 9.38 79.68 44.91
2162 78.44 55.21 12.33 160.84 73.78
2163 78.61 23.84 11.94 163.66 73.42
2164 78.74 45.89 13.05 229.93 36.90
2165 78.62 65.54 11.45 19.13 210.04
2166 78.62 53.02 12.16 196.31 53.11
2167 78.81 75.25 10.51 58.59 164.50
2168 78.74 71.04 11.06 41.05 197.07
2169 78.91 34.71 13.92 196.15 65.28
2170 78.88 50.57 12.79 226.80 40.70
2171 79.05 12.67 8.81 96.54 56.83
2172 79.18 15.04 9.94 122.32 51.96
2173 79.02 21.46 11.65 158.19 95.14
2174 78.97 30.86 12.32 153.29 134.04
2175 79.01 67.84 10.77 17.56 212.47
2176 79.12 17.15 10.93 147.88 76.97
2177 79.19 59.81 11.88 56.40 135.69
2178 79.40 62.84 11.65 29.59 163.02
2179 79.43 80.36 7.59 39.04 106.06
2180 79.52 19.25 11.43 142.66 97.11
2181 79.49 43.85 14.69 225.80 50.12
2182 79.42 57.72 11.37 141.93 64.36
2183 79.51 36.81 13.42 159.60 128.50
2184 79.52 39.10 13.39 194.50 87.76
2185 79.54 41.54 13.32 214.88 49.25
2186 79.31 69.08 11.66 15.66 205.90
2187 79.60 32.60 13.40 122.48 156.26
2188 79.54 55.31 11.98 202.94 45.21
2189 79.72 47.88 13.26 236.25 39.92
2190 79.69 26.38 12.86 119.94 161.58
2191 79.78 76.85 9.56 48.22 167.72
2192 79.71 28.52 12.31 141.05 173.40
2193 79.75 52.81 12.41 236.26 39.18
2194 79.81 65.54 11.50 18.77 181.51
2195 79.81 73.11 10.08 41.24 194.56
2196 79.91 23.46 11.73 110.19 163.51
2197 79.91 50.22 12.75 237.47 38.00
2198 80.04 70.69 11.44 21.05 210.26
2199 80.03 45.59 13.86 220.76 48.42
2200 79.97 10.71 6.26 38.12 85.93
2201 80.33 78.29 7.95 26.81 168.52
2202 80.31 30.76 12.58 79.74 197.24
2203 80.02 60.93 12.09 127.37 59.46
2204 80.34 35.07 13.22 113.70 198.20
2205 80.21 67.60 11.79 16.05 206.32
2206 80.49 12.44 7.97 40.83 131.02
2207 80.70 15.24 9.58 46.60 148.58
2208 80.54 17.13 10.24 57.30 149.16
2209 80.08 74.39 10.00 35.00 191.67
2210 80.50 20.55 12.00 95.28 158.99
2211 80.59 57.34 11.72 196.74 40.94
2212 80.68 40.07 13.34 153.47 199.41
2213 80.50 63.64 12.21 86.55 73.83
2214 80.74 37.54 13.12 111.54 202.47
2215 80.76 42.45 12.84 134.07 168.60
2216 80.81 24.82 12.81 75.42 191.53
2217 80.65 54.72 12.10 217.51 38.48
2218 80.51 74.81 9.06 28.16 190.55
2219 80.87 59.73 12.89 181.07 44.92
2220 80.58 21.74 13.33 73.92 168.00
2221 80.87 52.05 13.11 222.90 36.84
2222 80.93 33.09 13.42 60.25 212.14
2223 80.88 49.24 12.97 197.64 41.14
2224 80.86 65.70 11.74 49.35 129.98
2225 80.89 28.57 12.85 60.68 204.88
2226 81.05 47.01 12.95 132.09 182.30
2227 80.75 68.15 11.53 18.33 198.33
2228 80.78 72.34 9.39 18.06 199.36
2229 81.16 62.11 11.91 174.73 46.61
2230 81.25 44.43 13.23 138.01 188.56
2231 81.46 69.46 10.47 25.19 183.52
2232 81.34 22.64 12.15 64.13 189.93
2233 81.44 26.61 12.78 49.79 198.03
2234 81.29 77.23 8.64 13.68 179.89
2235 81.24 75.19 9.05 20.28 187.52
2236 81.24 71.70 10.87 12.00 195.35
2237 81.74 64.49 11.33 149.98 60.70
2238 81.39 66.43 12.47 71.53 139.20
2239 81.79 20.44 11.70 47.10 174.02
2240 81.69 30.76 12.59 44.59 201.80
2241 81.91 37.87 12.53 65.17 216.87
2242 81.79 56.06 12.68 216.37 40.23
2243 81.81 35.49 13.52 56.58 215.70
2244 81.71 53.85 11.92 209.48 44.91
2245 81.95 18.19 10.68 38.52 159.56
2246 81.77 50.46 12.83 179.73 60.28
2247 81.89 16.01 9.38 33.67 155.13
2248 81.98 58.31 12.16 202.69 40.98
2249 81.86 13.70 8.85 19.06 159.44
2250 81.90 40.13 13.55 69.27 223.89
2251 81.99 42.42 12.76 77.37 218.20
2252 81.98 33.16 14.22 41.60 218.18
2253 82.16 46.32 13.78 103.98 213.10
2254 82.22 24.85 12.69 37.23 199.03
2255 82.34 48.41 12.29 119.36 187.65
2256 82.25 60.60 11.97 182.40 38.81
2257 82.25 28.43 12.89 41.39 201.35
2258 82.17 67.20 11.09 138.56 77.36
2259 81.99 76.42 8.38 11.74 168.65
2260 82.34 52.19 12.91 158.06 124.79
2261 82.70 74.81 8.32 7.72 168.38
2262 82.45 23.12 12.11 33.36 183.04
2263 82.68 44.58 13.28 65.98 226.49
2264 82.65 62.82 12.83 193.48 41.50
2265 82.71 69.64 10.95 68.23 104.71
2266 82.55 14.43 8.40 17.00 142.90
2267 82.83 77.78 5.56 5.08 102.44
2268 82.86 54.57 12.85 149.72 111.90
2269 83.07 21.21 11.57 25.63 176.09
2270 83.00 26.65 12.46 28.12 207.71
2271 83.00 65.53 11.46 200.06 46.59
2272 83.12 16.55 9.46 15.13 152.07
2273 83.03 36.63 13.14 22.79 215.36
2274 83.05 40.85 13.01 34.08 221.43
2275 83.02 72.33 9.34 23.07 119.98
2276 83.14 30.04 12.67 27.11 201.33
2277 82.98 32.21 13.90 28.60 210.18
2278 83.06 56.83 12.26 143.44 56.67
2279 83.01 34.45 13.78 29.85 214.56
2280 83.12 38.80 13.36 29.63 220.45
2281 83.06 50.41 13.22 108.68 191.55
2282 83.28 14.86 9.03 10.41 137.41
2283 83.28 42.94 13.21 42.24 224.07
2284 83.31 59.17 12.52 157.84 45.27
2285 83.38 18.71 10.70 16.73 160.73
2286 83.37 46.70 11.92 70.60 212.76
2287 83.57 68.26 10.53 151.70 42.68
2288 83.31 22.97 12.70 16.14 175.27
2289 83.54 24.99 13.38 19.10 184.67
2290 83.60 52.78 12.74 74.77 200.94
2291 83.70 61.31 12.34 170.31 47.95
2292 83.70 73.36 8.27 18.59 96.73
2293 83.95 28.37 12.50 17.13 174.97
2294 83.63 75.89 7.32 6.09 116.54
2295 83.81 48.74 12.25 52.84 224.89
2296 83.93 63.80 12.28 200.31 36.91
2297 83.77 70.93 9.83 66.67 54.65
2298 84.04 32.46 12.68 15.99 180.76
2299 84.12 34.92 13.32 15.26 185.59
2300 84.04 44.69 12.62 36.18 223.21
2301 84.12 55.25 12.81 84.18 183.23
2302 84.10 19.19 10.74 11.83 140.28
2303 84.17 41.78 12.37 23.33 219.28
2304 84.25 37.45 13.09 14.91 202.11
2305 84.28 39.64 13.31 20.47 202.09
2306 84.31 57.61 12.38 108.85 162.82
2307 84.42 23.99 11.35 20.58 147.78
2308 84.40 50.76 12.68 52.78 223.70
2309 84.47 66.08 11.65 193.94 37.08
2310 84.48 21.48 11.22 14.06 137.90
2311 84.64 30.26 11.81 12.58 143.64
2312 84.17 74.02 7.68 16.16 107.63
2313 84.34 14.80 9.16 6.75 127.55
2314 84.36 17.69 9.17 11.26 125.83
2315 84.46 75.06 6.21 12.73 86.13
2316 84.55 47.10 13.46 32.88 222.79
2317 84.67 26.51 12.41 11.83 120.51
2318 84.68 16.24 9.70 7.00 120.13
2319 84.72 69.97 9.07 102.36 36.92
2320 84.90 59.97 11.51 132.47 146.01
2321 84.82 53.04 12.92 56.90 208.80
2322 84.88 62.32 11.94 175.05 91.59
2323 85.07 43.40 12.90 22.05 222.76
2324 84.99 72.88 9.10 42.42 46.05
2325 85.05 33.07 12.57 11.51 124.14
2326 85.21 35.69 12.71 11.67 143.83
2327 85.17 49.21 12.50 30.87 226.57
2328 85.25 45.45 12.09 22.77 214.15
2329 85.26 40.92 13.12 15.54 209.63
2330 85.44 38.43 12.22 11.56 168.79
2331 85.46 55.04 12.64 47.06 223.80
2332 85.40 57.59 12.49 61.31 206.34
2333 85.63 64.29 11.56 166.57 72.17
2334 85.57 67.30 9.83 166.75 34.83
2335 85.80 22.27 10.62 7.85 71.66
2336 85.60 27.88 11.85 8.57 80.21
2337 85.78 16.82 8.99 4.90 68.09
2338 85.63 51.58 13.01 25.80 219.14
2339 85.74 70.65 8.17 86.26 33.63
2340 85.66 24.97 11.50 8.44 63.87
2341 85.84 31.33 12.05 7.89 94.91
2342 85.80 47.40 12.46 20.84 209.80
2343 85.88 19.24 10.20 6.56 55.42
2344 85.71 26.12 11.80 8.04 67.20
2345 86.08 61.71 11.39 92.24 181.00
2346 86.25 59.10 11.89 70.16 208.25
2347 86.23 42.45 12.34 11.70 203.45
2348 86.29 36.59 12.07 9.01 101.44
2349 86.43 33.44 11.75 7.21 70.96
2350 86.29 49.64 12.17 17.82 212.88
2351 86.43 40.09 12.12 9.45 118.57
2352 86.40 44.98 12.29 14.19 186.00
2353 86.43 53.63 12.57 24.09 209.39
2354 86.40 56.37 12.28 34.77 216.85
2355 86.73 24.32 12.50 7.46 42.75
2356 86.60 65.72 10.03 120.08 48.69
2357 86.91 26.41 12.62 7.06 45.48
2358 86.89 68.34 9.37 116.99 34.94
2359 86.91 30.38 12.02 8.28 49.32
2360 86.94 20.34 9.73 5.05 38.79
2361 86.67 23.23 11.56 8.25 43.56
2362 87.06 51.68 12.05 15.09 199.62
2363 86.81 47.57 12.66 13.47 179.75
2364 86.77 18.83 9.95 5.10 42.40
2365 86.98 28.49 12.15 7.10 46.80
2366 87.20 63.26 10.28 92.59 170.83
2367 87.19 37.86 11.83 6.87 61.09
2368 87.19 60.78 11.31 59.59 203.28
2369 86.94 22.29 11.76 6.47 38.65
2370 86.99 17.66 9.62 3.62 40.88
2371 87.40 43.10 12.35 8.58 114.58
2372 87.32 55.34 12.24 20.38 210.27
2373 87.43 57.96 11.72 36.05 219.82
2374 87.30 35.71 11.48 6.10 47.58
2375 87.19 49.51 10.95 11.33 177.90
2376 87.66 32.92 12.03 6.92 37.91
2377 87.30 40.43 11.22 7.65 67.16
2378 87.59 45.94 12.97 9.80 128.13
2379 87.67 21.09 10.73 4.65 32.06
2380 87.44 23.19 12.74 6.41 38.33
2381 87.41 24.73 13.12 5.88 34.00
2382 88.05 47.98 13.03 8.48 114.73
2383 87.85 53.37 12.50 13.43 185.53
2384 87.80 64.74 10.80 55.15 147.04
2385 87.91 50.07 12.31 10.43 142.43
2386 87.75 66.28 9.74 66.48 122.83
2387 87.75 25.32 12.52 6.52 31.76
2388 87.78 28.15 11.69 5.20 33.66
2389 87.99 39.15 12.19 6.93 46.49
2390 87.93 22.34 13.26 4.74 30.94
2391 88.04 40.97 13.38 6.56 56.98
2392 87.84 60.52 13.00 33.38 201.62
2393 88.05 23.90 15.28 5.78 30.00
2394 87.82 35.12 11.40 7.40 40.80
2395 88.24 67.71 7.82 44.26 123.50
2396 88.09 36.02 11.72 5.68 37.08
2397 88.36 69.36 7.14 40.19 81.28
2398 88.56 56.33 12.25 18.32 205.20
2399 88.37 44.65 13.23 7.77 67.82
2400 88.43 59.32 11.77 31.00 205.72
2401 88.51 30.28 13.11 6.18 32.54
2402 88.77 42.55 12.21 5.82 55.10
2403 88.37 28.39 13.66 6.34 33.38
2404 88.73 51.81 11.59 10.61 117.73
2405 88.44 35.14 10.80 6.07 37.80
2406 88.63 33.70 12.51 6.43 33.72
2407 88.69 21.03 12.37 3.93 29.44
2408 88.81 27.01 14.48 5.39 31.89
2409 88.80 64.14 9.51 53.17 180.82
2410 88.58 23.97 16.06 4.76 31.06
2411 88.53 36.38 12.70 5.00 35.00
2412 88.86 66.14 8.62 27.14 146.56
2413 88.83 62.04 11.32 31.74 194.11
2414 89.00 54.11 11.96 11.14 147.96
2415 88.95 39.78 13.36 5.78 38.64
2416 88.91 37.26 13.68 5.59 33.00
2417 89.20 49.39 12.03 7.28 70.55
2418 88.99 22.22 13.12 3.95 26.57
2419 88.91 35.56 13.00 4.84 35.42
2420 89.09 31.76 14.07 5.41 32.20
2421 89.33 29.46 15.94 6.20 31.73
2422 89.34 23.72 15.81 4.43 29.88
2423 89.54 34.63 13.52 5.61 31.99
2424 89.62 44.88 13.17 7.00 37.15
2425 89.54 61.14 9.87 34.92 183.49
2426 89.79 67.64 6.14 14.99 113.77
2427 89.58 57.22 11.76 14.06 171.56
2428 89.56 27.67 17.88 4.62 31.75
2429 89.55 38.55 14.84 4.48 33.68
2430 89.52 64.98 9.00 19.06 170.44
2431 89.54 37.58 16.55 6.09 34.36
2432 89.82 52.98 11.31 8.04 78.68
2433 89.90 41.30 14.68 5.77 32.70
2434 89.66 62.54 8.91 24.36 185.46
2435 89.90 21.62 15.35 3.93 28.02
2436 90.07 25.77 19.57 4.74 28.59
2437 90.11 39.44 17.77 6.12 35.02
2438 89.77 64.13 7.64 22.18 170.91
2439 90.19 36.67 15.37 6.07 35.07
2440 90.12 50.92 11.28 6.51 49.20
2441 90.15 43.49 13.89 6.39 31.75
2442 90.16 63.01 8.56 19.89 170.74
2443 90.45 55.57 11.24 7.98 93.63
2444 90.25 28.19 21.82 5.53 30.71
2445 90.45 58.13 10.39 12.26 140.80
2446 90.46 46.63 12.67 5.85 33.50
2447 90.34 65.10 7.21 13.00 144.45
2448 90.45 23.78 17.52 4.07 26.62
2449 90.34 35.09 16.71 5.39 32.71
2450 90.70 22.37 14.83 3.49 28.13
2451 91.08 60.85 9.29 12.73 151.19
2452 90.79 53.12 11.25 7.41 48.04
2453 90.79 25.26 19.26 5.47 26.47
2454 90.92 30.55 16.45 5.79 30.42
2455 90.84 64.02 7.29 10.13 167.45
2456 90.81 27.99 19.12 5.25 31.62
2457 91.03 40.75 16.27 5.38 32.33
2458 90.96 34.91 16.23 5.30 31.91
2459 91.03 39.13 15.46 5.60 33.46
2460 91.14 32.60 17.41 5.54 29.07
