#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
bk15 14A 8 even-skipped Kruppel giant
1856 71.90 68.32 191.17 19.56 100.58
1857 72.09 59.97 156.71 22.32 140.94
1858 72.35 37.73 48.27 21.62 139.43
1859 72.11 65.96 208.85 20.96 124.97
1860 72.20 17.29 33.94 13.16 82.93
1861 72.25 21.96 31.06 15.55 107.11
1862 72.31 40.23 53.51 21.59 127.90
1863 72.39 84.65 125.98 12.81 95.53
1864 72.39 53.37 117.42 24.01 158.82
1865 72.40 12.34 31.31 11.35 81.11
1866 72.34 28.67 38.39 18.40 127.12
1867 72.41 51.18 114.44 25.30 167.73
1868 72.30 63.79 157.75 20.66 155.17
1869 72.26 74.41 201.78 18.12 112.07
1870 72.55 55.84 109.89 20.59 141.07
1871 72.39 24.60 32.19 15.64 102.70
1872 72.88 44.94 47.74 21.76 130.35
1873 72.65 72.25 202.04 19.06 117.65
1874 72.47 16.17 29.14 13.59 81.86
1875 72.82 26.59 31.37 17.32 101.11
1876 73.06 76.69 203.57 16.50 119.79
1877 72.88 79.09 196.76 16.22 100.40
1878 73.00 49.53 65.91 23.01 119.58
1879 72.87 69.89 196.32 19.85 111.01
1880 72.80 87.35 73.04 10.98 61.74
1881 72.92 58.28 106.36 20.74 134.76
1882 72.90 62.32 136.67 20.66 126.12
1883 72.92 81.89 192.65 14.13 107.36
1884 72.97 14.71 22.99 11.93 75.81
1885 73.05 33.84 32.35 19.01 108.58
1886 73.08 42.56 39.63 20.77 114.36
1887 73.04 10.19 17.74 9.92 58.10
1888 73.08 36.14 36.55 19.96 112.57
1889 73.03 67.45 151.18 20.68 114.75
1890 73.17 31.41 31.76 20.19 108.47
1891 73.19 20.04 25.80 13.97 87.45
1892 73.28 47.23 55.72 22.64 120.62
1893 73.33 60.43 109.81 20.64 126.42
1894 73.34 23.66 30.12 16.49 90.44
1895 73.38 17.03 26.07 11.94 85.49
1896 73.43 54.31 68.94 21.92 133.54
1897 73.32 64.79 113.55 18.70 122.96
1898 73.48 39.99 36.20 19.80 113.76
1899 73.44 52.12 58.60 21.61 122.73
1900 73.47 28.72 32.18 17.46 95.97
1901 73.51 86.74 87.49 11.37 53.49
1902 73.69 73.94 151.72 16.49 99.11
1903 73.87 12.83 19.27 10.40 63.45
1904 73.77 37.96 40.02 18.95 107.17
1905 74.01 84.98 135.30 11.96 78.76
1906 73.88 56.24 59.10 21.61 123.75
1907 74.04 69.30 155.26 18.83 120.36
1908 74.01 71.90 142.59 18.16 119.32
1909 73.99 81.16 200.49 14.06 108.32
1910 73.96 26.45 41.26 16.58 89.30
1911 74.14 49.17 37.59 20.96 114.00
1912 74.19 62.74 83.57 19.24 123.49
1913 74.01 33.17 40.17 18.81 100.29
1914 74.05 42.15 40.63 22.78 116.07
1915 73.99 88.42 69.17 9.63 29.73
1916 74.05 58.50 66.66 20.57 129.28
1917 74.00 78.90 195.26 15.03 107.08
1918 74.23 10.43 16.13 8.45 51.18
1919 74.08 21.51 37.79 13.73 77.73
1920 74.12 30.71 44.16 19.60 101.24
1921 74.16 35.59 37.41 21.07 101.20
1922 74.30 77.61 179.57 14.78 111.13
1923 74.25 18.34 42.68 13.12 71.89
1924 74.25 23.95 101.54 16.48 71.31
1925 74.36 15.59 49.21 11.85 63.92
1926 74.77 46.59 60.29 22.05 98.82
1927 74.34 51.52 42.10 21.55 125.96
1928 74.49 65.51 96.85 18.89 129.96
1929 74.49 54.07 40.66 21.14 123.37
1930 74.59 75.63 127.22 15.49 106.65
1931 74.48 28.42 81.59 18.64 82.05
1932 74.69 44.38 39.57 21.57 103.70
1933 74.54 60.54 54.02 20.15 104.72
1934 74.70 39.87 56.56 19.76 88.00
1935 74.89 32.61 156.62 19.57 67.16
1936 74.72 37.96 69.37 21.44 92.56
1937 74.79 20.13 92.74 15.78 61.65
1938 74.98 83.80 143.04 12.04 83.50
1939 75.07 22.60 123.00 15.29 60.21
1940 74.97 25.51 115.89 17.36 58.60
1941 74.93 56.63 37.19 20.16 104.96
1942 75.09 13.92 60.20 10.36 48.04
1943 75.06 30.03 140.75 18.53 61.01
1944 75.11 73.44 89.00 16.15 113.32
1945 75.20 80.30 179.88 13.43 134.26
1946 75.00 42.12 81.81 22.23 95.59
1947 75.09 35.43 143.19 20.80 73.78
1948 75.21 48.74 43.71 20.19 103.14
1949 75.16 70.93 88.97 16.93 119.46
1950 75.19 59.00 36.34 21.32 110.65
1951 75.21 68.21 65.20 17.87 120.25
1952 75.24 17.10 97.42 12.78 46.82
1953 75.41 63.76 41.40 17.37 119.03
1954 75.36 50.95 46.78 18.45 106.03
1955 75.34 11.05 43.58 9.46 51.46
1956 75.74 52.96 57.26 19.95 94.13
1957 75.39 27.55 156.45 15.55 53.65
1958 75.47 61.56 34.19 16.79 103.48
1959 75.59 77.64 120.94 13.32 89.70
1960 75.63 55.08 39.95 20.41 101.56
1961 75.68 37.53 186.82 20.66 64.10
1962 75.66 66.01 42.53 16.29 101.46
1963 75.94 39.70 191.48 20.35 60.94
1964 75.72 85.43 76.08 9.46 48.58
1965 75.71 19.85 133.32 13.89 43.49
1966 75.95 41.83 176.97 21.61 67.25
1967 75.82 75.73 94.00 14.77 103.73
1968 75.91 33.71 187.84 20.00 61.33
1969 76.11 31.49 199.81 18.80 59.38
1970 75.74 43.91 102.95 19.97 75.32
1971 76.18 47.84 169.61 20.56 66.60
1972 75.98 57.39 43.94 19.79 92.18
1973 76.15 82.82 108.68 11.65 96.06
1974 76.02 15.53 107.18 12.49 38.82
1975 76.34 29.01 191.18 18.60 51.81
1976 76.20 24.42 175.05 16.05 42.86
1977 76.18 60.09 32.00 17.24 94.38
1978 76.23 12.61 72.83 9.78 31.87
1979 76.30 50.45 145.55 20.82 87.59
1980 76.49 45.57 189.12 21.58 59.92
1981 76.37 80.13 105.37 13.51 102.74
1982 76.32 22.12 158.95 14.98 45.30
1983 76.40 35.76 194.62 19.62 50.96
1984 76.22 69.81 59.77 16.00 100.50
1985 76.36 71.86 71.75 16.24 111.70
1986 76.32 74.07 69.01 15.83 107.62
1987 76.56 26.53 197.24 17.91 51.15
1988 76.53 67.43 34.84 16.95 97.30
1989 76.54 17.77 153.39 12.54 34.26
1990 76.38 14.58 114.62 11.50 43.71
1991 76.69 62.79 37.85 18.01 96.91
1992 76.64 55.75 151.71 18.12 71.48
1993 76.90 86.33 73.55 9.51 55.93
1994 76.69 65.11 32.68 18.02 93.26
1995 77.03 43.05 209.95 20.39 50.10
1996 76.99 38.20 211.18 21.12 44.84
1997 76.75 58.69 80.02 19.96 86.20
1998 76.73 77.63 102.76 14.13 104.29
1999 77.24 53.83 197.33 20.16 64.88
2000 77.16 33.54 200.85 19.52 46.23
2001 77.21 20.28 167.35 14.71 32.91
2002 77.16 84.28 65.31 8.83 68.27
2003 77.28 40.68 215.68 20.36 43.14
2004 77.22 49.33 195.79 20.04 53.95
2005 77.19 75.88 63.72 14.85 113.38
2006 77.43 31.01 197.49 18.25 37.29
2007 77.47 51.84 206.25 19.80 55.60
2008 77.46 14.23 135.29 10.67 25.06
2009 77.36 69.13 31.01 15.48 88.94
2010 77.04 17.76 167.33 14.33 39.33
2011 77.33 78.80 74.86 13.45 98.45
2012 77.33 17.12 156.31 12.84 30.16
2013 77.49 23.09 183.07 15.35 32.48
2014 77.57 57.63 192.71 19.48 59.67
2015 77.66 60.26 152.64 18.71 61.59
2016 77.48 73.43 45.42 13.23 96.78
2017 77.46 81.95 61.46 11.35 84.05
2018 77.53 35.44 212.05 19.40 35.74
2019 77.65 71.12 31.33 14.23 75.84
2020 77.73 25.65 179.53 15.97 31.53
2021 77.84 47.38 204.95 20.51 46.63
2022 77.67 28.39 184.73 17.35 33.98
2023 77.62 45.08 218.04 20.54 49.45
2024 77.61 66.67 31.09 16.10 72.61
2025 77.94 55.73 220.10 18.97 57.58
2026 77.77 64.41 39.78 17.63 72.94
2027 77.80 18.33 159.75 11.30 19.45
2028 78.09 37.49 204.04 20.92 28.32
2029 78.13 62.37 124.07 17.66 61.72
2030 78.38 50.07 217.10 18.34 46.53
2031 78.40 39.87 206.90 19.96 28.74
2032 78.40 19.12 168.17 13.01 24.31
2033 78.37 42.40 203.27 20.56 32.88
2034 78.48 78.19 51.40 12.80 112.07
2035 78.46 22.09 175.00 14.91 25.68
2036 78.49 33.14 181.60 19.77 30.06
2037 78.45 69.03 38.00 17.00 77.56
2038 78.67 53.92 216.47 20.47 42.24
2039 78.65 30.22 185.72 16.16 27.10
2040 78.62 45.00 204.78 19.82 33.72
2041 78.77 16.78 144.26 12.18 19.01
2042 78.71 35.64 190.45 17.55 26.40
2043 78.68 66.65 89.22 15.83 54.60
2044 78.60 73.27 32.68 13.95 92.96
2045 78.78 52.15 218.03 19.67 38.87
2046 78.68 14.45 110.79 10.30 16.19
2047 78.92 64.30 174.28 16.93 52.32
2048 78.93 75.83 35.55 13.24 84.26
2049 78.54 81.89 41.67 9.86 82.57
2050 78.63 24.09 150.44 15.00 23.72
2051 78.85 58.18 218.52 17.34 39.59
2052 78.84 27.36 152.47 16.15 21.98
2053 79.03 48.28 212.15 21.73 34.54
2054 79.02 60.33 209.23 18.39 41.30
2055 78.95 71.13 52.58 14.87 73.92
2056 78.97 80.83 41.89 12.28 90.83
2057 79.19 56.47 229.13 18.57 41.37
2058 79.23 37.94 184.30 18.72 23.13
2059 79.14 25.14 123.37 14.42 23.39
2060 79.60 46.45 191.36 18.96 26.38
2061 79.49 40.87 170.04 18.59 23.13
2062 79.50 43.34 162.23 17.69 24.34
2063 79.53 32.20 130.06 16.36 21.32
2064 79.35 68.59 97.53 15.51 48.90
2065 79.62 19.69 138.72 13.16 16.96
2066 79.73 62.27 217.21 17.57 37.90
2067 79.73 34.65 147.90 18.32 19.89
2068 79.56 82.26 23.35 9.35 59.11
2069 79.65 22.60 144.78 14.37 19.79
2070 79.67 50.82 198.74 18.64 26.75
2071 79.82 29.62 150.06 15.86 19.71
2072 79.86 14.22 80.11 8.64 10.92
2073 79.72 78.87 28.71 11.32 71.16
2074 79.85 74.44 31.73 14.04 80.78
2075 80.04 53.09 198.86 18.26 27.90
2076 79.94 55.01 217.66 19.29 32.41
2077 80.03 66.57 164.44 16.40 37.09
2078 79.92 71.86 98.49 14.47 46.83
2079 79.95 17.07 116.62 11.04 14.73
2080 80.01 26.53 141.29 15.50 17.76
2081 80.28 69.88 166.89 16.03 47.04
2082 80.31 39.35 168.10 17.46 18.62
2083 79.97 76.74 27.53 12.79 76.91
2084 80.31 36.88 148.65 17.33 18.90
2085 80.43 49.32 189.20 19.86 23.89
2086 80.45 44.98 157.34 18.65 21.04
2087 80.26 59.89 221.79 19.01 31.01
2088 80.33 57.71 209.34 19.91 30.39
2089 80.54 80.89 21.54 9.99 81.29
2090 80.36 64.26 203.70 17.51 35.21
2091 80.50 42.31 145.08 19.09 20.02
2092 80.59 24.10 123.68 13.99 16.59
2093 80.35 33.33 106.87 13.96 16.87
2094 80.91 31.28 106.76 16.65 17.76
2095 80.65 77.21 23.03 14.28 63.51
2096 80.95 21.38 110.68 12.96 13.78
2097 80.83 47.13 153.01 18.74 20.27
2098 80.73 68.48 189.05 14.51 38.33
2099 80.86 32.94 107.70 17.93 16.93
2100 80.98 51.70 178.42 18.72 21.93
2101 81.12 15.85 81.66 9.17 10.66
2102 80.83 61.72 214.40 16.65 29.07
2103 80.96 18.45 88.04 10.86 12.11
2104 80.79 74.83 51.28 13.78 58.88
2105 81.04 35.11 107.49 15.81 15.45
2106 81.07 55.82 194.55 18.64 23.42
2107 81.14 28.61 96.77 15.58 16.39
2108 81.25 40.86 120.95 19.47 17.93
2109 81.39 79.21 21.78 10.26 61.15
2110 81.38 25.89 106.22 13.07 14.66
2111 81.23 66.48 214.52 16.19 30.06
2112 81.43 71.75 177.36 14.13 42.81
2113 81.52 38.58 100.95 16.02 16.36
2114 81.45 44.28 129.99 16.99 17.45
2115 81.48 53.92 169.43 17.18 18.26
2116 81.52 59.67 188.64 16.80 23.83
2117 81.51 68.41 210.96 17.72 36.98
2118 81.45 57.62 143.32 16.30 20.84
2119 81.48 63.37 208.66 17.31 28.70
2120 81.72 50.16 132.46 18.47 18.39
2121 81.84 76.92 78.62 11.50 49.57
2122 81.71 47.93 138.61 18.97 16.75
2123 82.00 74.21 164.03 12.42 43.21
2124 81.92 23.82 73.07 14.68 13.31
2125 81.95 42.56 82.36 17.41 14.86
2126 81.99 33.58 67.57 15.49 14.66
2127 82.02 36.31 77.31 15.50 14.56
2128 81.95 81.89 15.40 9.96 37.82
2129 81.98 19.57 55.88 10.19 10.52
2130 82.02 30.80 58.67 15.03 14.32
2131 82.19 27.57 61.12 12.72 11.73
2132 82.27 52.47 125.95 15.91 15.79
2133 82.30 46.11 103.25 17.59 14.97
2134 82.23 56.47 178.32 17.74 19.77
2135 82.32 17.18 42.78 10.47 8.47
2136 82.59 21.76 51.09 11.50 10.17
2137 82.24 69.73 183.65 14.43 27.54
2138 82.35 61.54 157.78 15.23 19.22
2139 82.44 40.45 61.81 15.75 14.67
2140 82.49 64.52 173.29 15.93 21.84
2141 82.58 67.78 181.83 15.25 25.34
2142 82.83 54.62 124.27 17.00 15.69
2143 82.60 58.67 140.54 16.77 17.35
2144 82.72 48.68 101.24 17.51 14.83
2145 82.76 80.19 23.55 9.10 44.18
2146 82.73 38.42 55.48 14.76 14.02
2147 82.77 44.41 60.80 17.42 13.58
2148 82.98 50.87 77.07 16.95 14.01
2149 82.59 66.56 172.84 13.58 26.63
2150 83.07 72.32 208.84 13.38 27.26
2151 82.92 29.38 45.03 13.71 12.04
2152 83.28 42.57 51.24 16.55 13.24
2153 83.05 32.08 38.37 15.43 12.51
2154 83.27 77.38 125.29 11.36 34.74
2155 82.94 24.03 43.87 12.29 10.56
2156 83.11 25.71 45.04 13.61 11.92
2157 82.88 34.16 40.62 14.83 13.00
2158 83.16 36.44 50.92 15.41 12.52
2159 83.17 74.95 164.70 11.74 30.79
2160 83.34 19.49 33.66 10.14 8.63
2161 83.40 46.91 51.17 16.79 14.03
2162 83.29 62.85 150.52 14.56 16.77
2163 83.40 69.85 185.14 14.17 22.45
2164 83.42 27.02 39.77 14.30 11.83
2165 83.40 60.25 123.47 15.43 16.26
2166 83.35 39.93 49.44 15.88 12.00
2167 83.43 57.29 79.28 16.49 15.09
2168 83.32 28.54 42.94 14.00 11.19
2169 83.54 52.92 64.95 17.07 12.86
2170 83.47 65.68 152.32 14.76 19.83
2171 83.52 34.42 36.96 13.84 13.00
2172 83.63 67.88 174.52 14.13 21.96
2173 83.57 23.78 30.92 12.86 11.47
2174 83.79 30.70 36.72 13.36 11.39
2175 83.78 45.04 46.43 15.63 11.99
2176 83.91 22.79 25.89 11.83 9.44
2177 83.96 49.12 46.49 15.36 13.28
2178 83.91 55.48 63.70 14.73 13.30
2179 83.93 79.48 77.78 9.17 21.83
2180 84.07 38.47 36.33 14.30 11.72
2181 84.02 21.44 24.39 10.97 8.53
2182 84.00 40.64 40.73 16.78 12.22
2183 84.09 51.17 44.44 16.72 12.81
2184 84.37 32.61 30.23 14.03 11.45
2185 84.29 27.70 28.39 11.77 10.12
2186 84.20 29.33 30.69 12.66 11.03
2187 84.23 36.26 31.63 15.08 12.22
2188 84.36 42.44 34.33 16.75 10.23
2189 84.34 64.34 123.83 14.52 15.08
2190 84.47 74.69 193.35 11.93 20.40
2191 84.46 61.60 113.34 15.65 15.47
2192 84.54 71.80 183.15 12.64 19.20
2193 84.72 57.82 56.83 15.38 12.37
2194 84.28 68.39 154.44 15.53 18.12
2195 84.63 47.27 38.42 15.69 11.43
2196 84.50 53.50 46.06 16.91 11.38
2197 84.64 25.86 24.55 13.36 11.09
2198 84.80 44.81 35.64 15.97 11.08
2199 84.77 66.62 106.10 12.99 15.26
2200 84.86 77.41 141.94 11.23 17.24
2201 84.83 40.69 28.83 15.57 10.39
2202 84.69 55.31 41.75 14.17 11.67
2203 84.83 69.50 128.88 11.91 16.39
2204 84.93 23.32 21.76 10.99 8.69
2205 84.81 28.66 26.05 11.68 10.95
2206 84.93 34.33 26.05 13.42 10.95
2207 84.96 56.24 40.60 14.00 11.43
2208 85.14 38.82 27.26 15.55 10.86
2209 85.08 49.45 33.50 16.79 11.39
2210 85.30 54.79 33.94 17.08 12.08
2211 85.15 35.76 28.17 13.92 9.67
2212 85.26 63.37 66.03 15.34 13.91
2213 85.45 20.31 17.48 9.81 7.60
2214 85.39 42.93 31.09 15.85 8.98
2215 85.36 26.81 22.00 11.07 11.41
2216 85.44 31.69 24.37 14.07 10.21
2217 85.43 21.70 18.00 10.59 8.31
2218 85.48 37.02 25.34 14.70 11.00
2219 85.57 59.99 50.30 14.40 12.72
2220 85.57 41.32 26.71 12.86 10.97
2221 85.73 53.36 30.54 14.20 10.94
2222 85.66 65.68 66.49 12.27 13.49
2223 85.59 74.54 138.89 10.42 15.26
2224 85.70 28.23 22.66 12.90 10.27
2225 85.54 34.43 24.83 15.48 11.13
2226 85.83 46.04 28.45 14.88 10.24
2227 85.65 68.10 109.77 13.45 12.79
2228 85.69 61.86 53.00 15.54 12.75
2229 85.77 71.81 152.75 11.47 14.76
2230 85.92 25.14 19.79 12.25 9.81
2231 85.86 48.44 28.56 14.45 10.84
2232 86.01 56.55 33.18 14.78 10.86
2233 85.94 69.51 118.87 10.94 14.09
2234 86.23 32.23 23.81 13.36 9.69
2235 85.88 58.70 39.54 11.93 10.82
2236 85.91 23.13 17.90 9.32 9.74
2237 86.22 77.47 140.37 9.46 11.73
2238 86.33 39.36 22.63 14.42 10.30
2239 86.05 51.17 26.08 15.09 9.64
2240 86.19 34.14 22.58 13.68 9.92
2241 86.49 64.03 42.03 13.73 12.24
2242 86.44 29.84 22.34 12.43 10.02
2243 86.34 42.43 24.71 15.34 10.41
2244 86.40 36.31 24.37 13.76 9.20
2245 86.76 60.85 34.97 13.08 11.53
2246 86.77 66.36 55.10 13.13 12.40
2247 86.49 23.29 16.91 8.73 8.64
2248 86.68 44.59 26.74 15.71 8.86
2249 86.64 53.08 26.05 15.02 10.43
2250 86.61 47.41 24.11 12.71 10.29
2251 86.76 34.99 22.03 13.12 10.21
2252 86.97 74.90 110.33 10.58 9.76
2253 86.66 51.09 27.05 14.86 10.55
2254 86.99 49.28 25.22 15.26 9.45
2255 86.84 68.29 71.87 12.29 12.58
2256 87.37 72.15 118.10 10.88 9.90
2257 86.98 27.11 19.48 11.71 8.68
2258 87.20 69.89 75.82 10.48 10.58
2259 87.05 57.06 31.37 14.65 10.27
2260 87.06 23.96 15.16 11.19 8.73
2261 87.10 46.41 22.32 13.66 9.73
2262 86.92 55.27 30.67 12.44 10.33
2263 87.38 33.51 17.93 12.16 9.63
2264 87.15 59.16 29.53 13.96 9.35
2265 87.09 43.84 24.86 13.43 11.29
2266 87.15 51.82 25.84 15.42 9.05
2267 87.35 36.52 20.54 14.10 8.83
2268 87.28 63.21 33.36 12.43 11.10
2269 87.43 40.37 22.58 12.74 10.26
2270 87.59 51.18 23.75 14.27 10.11
2271 87.46 55.52 26.67 13.87 9.93
2272 87.82 30.87 19.24 11.17 9.24
2273 87.60 38.51 19.52 14.15 8.74
2274 87.87 43.30 20.91 13.86 9.03
2275 87.80 53.78 25.19 12.88 10.57
2276 87.52 35.36 23.60 12.20 8.60
2277 87.63 66.98 38.86 11.49 10.47
2278 87.79 27.96 17.33 12.41 9.59
2279 87.75 47.84 21.61 14.50 9.34
2280 87.77 22.60 12.54 10.89 6.60
2281 87.77 26.36 17.00 12.50 8.18
2282 87.90 45.20 21.37 13.46 8.88
2283 87.92 60.83 27.92 12.22 11.04
2284 88.02 57.69 27.68 11.92 10.60
2285 88.06 24.19 15.45 10.07 7.61
2286 88.17 34.80 18.02 12.50 8.30
2287 87.97 59.02 27.17 12.43 9.29
2288 88.00 62.59 29.25 13.29 10.04
2289 88.12 41.68 19.72 12.90 9.62
2290 88.27 65.28 31.10 11.66 10.16
2291 88.11 68.88 43.50 10.14 8.79
2292 88.22 73.78 61.23 9.99 8.08
2293 88.46 49.79 21.76 13.35 9.40
2294 88.24 39.84 18.74 11.88 9.14
2295 88.20 67.59 36.54 12.50 11.04
2296 88.10 37.34 19.88 13.50 8.75
2297 88.51 36.44 19.90 13.90 9.03
2298 88.54 56.46 22.74 12.71 9.93
2299 88.46 33.29 17.23 12.54 8.77
2300 88.41 48.19 21.48 12.82 9.50
2301 88.97 45.55 20.80 12.48 8.98
2302 88.81 70.77 42.93 10.42 8.23
2303 88.67 60.10 23.84 12.31 10.31
2304 88.71 28.58 15.55 10.18 8.18
2305 88.81 54.70 22.70 13.48 11.05
2306 88.83 25.58 14.27 9.97 6.81
2307 88.70 40.82 18.70 14.15 7.36
2308 88.95 32.02 17.29 12.68 8.08
2309 89.10 63.51 26.10 11.37 9.82
2310 88.87 43.61 19.84 14.26 10.07
2311 89.32 58.13 22.13 12.97 9.61
2312 89.18 69.10 30.17 10.62 8.68
2313 89.14 30.56 17.13 12.33 7.92
2314 89.07 35.11 16.29 12.93 9.63
2315 89.60 61.15 23.18 11.18 8.72
2316 89.46 66.43 26.99 11.90 8.64
2317 89.54 50.29 18.35 12.54 8.58
2318 89.17 48.68 19.88 12.75 8.56
2319 89.45 28.78 14.71 12.09 7.55
2320 89.57 41.52 17.11 12.18 8.65
2321 89.27 39.95 20.38 13.38 9.62
2322 89.61 34.09 17.86 13.45 8.55
2323 89.53 43.17 19.66 13.98 7.46
2324 89.43 54.09 21.17 14.07 10.00
2325 89.70 47.97 16.53 14.74 9.08
2326 89.64 38.67 17.91 12.74 8.25
2327 89.42 36.13 17.67 13.33 10.33
2328 89.90 52.91 19.42 11.59 7.82
2329 89.64 26.68 14.51 10.77 7.51
2330 89.97 31.08 14.76 14.24 9.40
2331 89.91 40.36 17.00 12.78 8.22
2332 90.10 55.77 19.92 12.06 9.67
2333 90.14 63.63 24.13 11.73 7.67
2334 90.21 68.78 22.56 10.54 8.24
2335 90.08 26.22 16.20 11.20 6.60
2336 90.26 45.83 18.11 14.14 8.38
2337 90.23 43.08 16.11 13.43 7.79
2338 90.30 28.37 13.27 12.00 7.64
2339 90.65 34.28 16.97 14.32 8.83
2340 90.29 32.88 15.46 12.92 6.92
2341 90.36 57.67 17.73 12.27 9.14
2342 90.59 59.42 20.76 10.92 9.11
2343 90.88 49.41 17.16 17.29 8.86
2344 90.70 67.37 22.51 9.69 7.20
2345 90.78 37.40 16.94 18.47 8.34
2346 90.63 62.38 18.95 11.21 8.31
2347 90.96 40.83 15.83 20.50 7.68
2348 90.86 51.81 16.38 14.98 8.97
2349 90.68 33.23 14.44 16.33 8.33
2350 90.78 42.32 18.52 13.30 6.83
2351 90.92 56.83 18.80 12.38 8.46
2352 91.01 31.80 16.32 16.44 8.90
2353 90.94 45.30 15.71 12.58 9.19
2354 90.94 60.65 19.03 11.73 8.88
2355 91.01 43.45 15.50 16.55 9.00
2356 91.51 35.51 13.67 20.16 7.69
2357 91.19 47.12 16.11 19.54 7.68
2358 91.28 36.53 20.83 17.67 7.00
2359 91.62 27.10 11.15 16.56 5.88
2360 91.87 43.36 14.27 19.16 8.13
2361 91.64 64.12 18.92 9.22 6.38
2362 91.82 57.72 16.58 11.25 8.14
2363 91.67 60.59 19.03 9.88 8.69
2364 91.84 33.57 12.98 20.94 7.48
2365 92.00 50.06 16.45 20.94 8.15
2366 92.31 40.91 14.18 24.44 7.54
2367 91.81 46.57 17.11 17.86 9.25
2368 92.24 30.69 12.48 19.97 6.92
2369 92.39 37.98 13.85 22.03 7.37
2370 92.03 55.20 18.46 11.11 7.61
2371 92.13 44.90 16.12 15.34 7.41
2372 92.57 59.66 16.45 11.59 6.86
2373 92.40 52.02 18.02 16.74 8.22
2374 92.51 36.41 13.66 27.67 7.70
2375 92.55 32.57 11.20 17.33 7.60
2376 92.60 47.11 15.10 23.00 7.26
2377 93.00 35.20 13.88 25.18 8.19
2378 92.77 62.37 17.92 10.28 6.46
2379 93.05 44.91 14.78 21.43 8.17
2380 92.67 54.92 16.73 13.55 7.91
2381 93.16 49.85 15.71 20.14 7.24
2382 92.68 58.53 17.86 11.00 6.43
2383 92.95 55.79 17.41 15.69 7.24
2384 93.38 29.06 11.08 21.08 6.66
2385 93.04 32.29 13.47 17.06 8.06
2386 93.12 52.81 15.11 18.33 8.56
2387 93.35 66.19 12.66 8.38 5.34
2388 93.41 39.07 15.96 18.37 7.20
2389 93.89 42.36 13.85 23.17 7.60
2390 93.43 33.42 12.70 24.23 6.46
2391 93.55 47.20 14.90 24.21 7.80
2392 93.38 62.86 13.95 14.40 6.75
2393 93.49 55.64 13.22 17.98 6.95
2394 93.38 53.96 13.00 18.33 8.33
2395 93.80 37.15 14.16 22.11 7.49
2396 93.77 53.25 15.05 17.95 7.02
2397 93.82 31.03 10.40 18.21 6.94
2398 93.75 61.82 14.33 12.04 7.37
2399 93.96 56.63 14.32 17.10 5.84
2400 93.85 60.51 12.53 16.17 5.25
2401 93.95 63.33 13.08 11.44 4.83
2402 94.05 58.01 14.03 18.71 6.84
2403 94.16 33.17 11.81 23.66 6.90
2404 94.21 35.35 12.27 24.08 7.14
2405 94.41 55.21 13.40 17.60 6.84
2406 94.21 38.12 13.47 20.71 7.35
2407 94.50 51.21 13.13 20.31 7.15
2408 94.68 47.39 13.66 22.34 7.59
2409 94.41 59.46 13.21 14.42 6.92
2410 94.89 44.69 12.41 20.08 6.32
2411 94.68 37.46 12.39 27.61 7.22
2412 94.70 63.07 15.82 9.82 4.45
2413 95.02 32.20 10.90 20.27 5.92
2414 94.81 34.44 12.68 25.58 6.42
2415 94.77 49.89 13.64 19.73 6.36
2416 94.98 61.92 13.64 9.66 4.60
2417 94.93 54.16 14.03 18.87 6.47
2418 94.94 56.71 14.24 17.03 6.66
2419 94.80 57.82 13.17 16.00 4.83
2420 94.95 58.86 14.35 13.60 6.20
2421 95.39 35.06 10.81 25.59 6.57
2422 95.33 38.57 11.33 28.33 6.76
2423 95.25 40.15 11.94 24.82 7.74
2424 95.53 42.31 12.89 23.72 7.18
2425 95.47 51.62 10.64 16.87 5.49
2426 95.52 48.90 13.06 18.02 6.18
2427 95.65 53.34 12.50 19.17 5.93
2428 95.64 59.37 13.02 10.76 5.83
2429 95.79 57.46 12.69 14.62 5.83
2430 95.99 36.97 12.05 27.71 6.56
2431 96.04 40.02 12.09 23.67 6.21
2432 95.85 47.23 12.80 13.80 5.40
2433 96.21 44.41 11.32 20.73 5.30
2434 96.10 55.03 13.60 18.32 7.00
2435 96.23 47.79 12.11 15.63 5.96
2436 96.69 42.15 10.30 24.72 6.26
2437 96.57 53.67 12.04 18.63 6.19
2438 96.67 56.47 11.52 15.72 6.61
2439 96.80 50.74 10.07 16.88 5.81
2440 96.82 38.91 10.03 20.03 5.68
2441 96.67 48.46 10.72 17.28 6.12
2442 96.63 46.03 9.60 21.80 6.20
2443 97.04 43.89 11.47 20.12 5.95
2444 97.43 47.41 9.40 18.86 5.20
2445 97.00 55.15 9.47 16.05 4.74
2446 97.17 49.24 9.50 15.28 5.28
2447 97.67 40.95 9.48 18.52 4.96
2448 97.86 52.59 9.05 12.36 4.08
2449 97.81 44.35 10.44 19.92 5.54
2450 98.92 47.48 7.52 13.52 3.85

