#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
mu15 14A 8 Kruppel even-skipped fushi-tarazu
1855 77.52 26.71 4.33 141.40 62.23
1856 77.72 24.39 4.71 152.08 42.88
1857 77.78 32.06 5.32 153.40 46.63
1858 78.17 28.83 5.33 196.11 40.83
1859 77.78 37.13 5.35 130.77 52.97
1860 77.63 51.63 5.67 19.83 171.21
1861 77.92 65.60 5.88 23.04 156.39
1862 77.67 70.86 5.53 45.40 153.33
1863 77.89 62.59 4.22 15.13 165.84
1864 78.05 17.51 3.40 141.91 31.61
1865 77.85 53.07 5.14 22.97 171.42
1866 77.93 76.28 5.02 37.74 120.87
1867 77.91 11.87 3.35 78.67 28.23
1868 77.91 39.97 5.95 127.29 55.33
1869 78.24 78.02 4.13 43.43 117.24
1870 78.20 22.29 4.69 176.90 36.46
1871 77.99 49.75 5.33 26.35 133.37
1872 77.83 56.24 6.45 12.77 179.68
1873 77.87 81.84 4.37 38.00 113.53
1874 78.13 42.73 5.81 142.32 62.77
1875 78.39 80.03 4.57 33.41 120.84
1876 78.35 20.01 5.01 156.66 31.94
1877 78.66 35.33 5.29 191.03 37.73
1878 78.11 60.31 5.20 13.20 169.00
1879 78.47 83.08 3.71 24.44 120.22
1880 78.38 56.93 5.07 15.95 158.11
1881 78.66 54.36 5.38 41.04 134.81
1882 78.68 59.32 5.15 15.70 147.28
1883 78.79 13.35 3.26 133.00 29.67
1884 78.52 48.12 5.07 70.75 113.43
1885 78.65 51.42 4.67 34.63 106.79
1886 78.81 24.75 5.21 189.49 35.83
1887 78.76 32.62 5.19 197.00 33.56
1888 78.72 61.73 5.30 15.07 174.48
1889 78.61 70.18 5.34 22.76 163.62
1890 79.07 38.04 4.81 203.34 37.78
1891 78.95 40.75 5.73 219.06 42.46
1892 78.82 75.65 4.93 27.67 155.35
1893 78.87 45.58 5.38 168.02 52.92
1894 79.00 64.82 5.30 16.97 157.57
1895 79.01 71.99 5.28 14.46 151.91
1896 79.19 85.53 3.68 11.86 87.37
1897 79.15 15.93 3.45 168.54 28.04
1898 79.23 30.07 5.07 191.61 33.88
1899 79.25 43.30 5.85 197.52 36.35
1900 79.22 49.85 4.77 132.52 46.63
1901 79.09 57.17 4.94 42.59 117.19
1902 79.48 18.54 4.00 168.88 34.20
1903 79.12 77.77 4.75 23.00 130.25
1904 79.64 20.80 4.49 171.54 36.06
1905 79.42 52.77 5.55 100.00 46.39
1906 79.71 11.99 3.59 112.02 33.11
1907 79.78 47.34 5.73 199.87 39.22
1908 79.57 62.45 5.72 35.98 127.78
1909 79.50 77.04 4.95 20.38 142.36
1910 79.80 23.11 4.31 172.49 35.72
1911 79.73 82.66 4.22 10.37 128.83
1912 79.92 68.93 5.83 26.60 162.41
1913 79.69 42.14 5.05 210.57 33.62
1914 79.67 55.42 5.86 88.68 63.19
1915 79.74 58.11 4.33 48.08 83.33
1916 79.81 60.41 5.58 33.42 85.92
1917 79.96 25.69 4.99 191.93 31.48
1918 79.94 32.67 5.69 203.16 36.16
1919 79.75 34.79 5.12 212.94 41.41
1920 80.01 65.93 5.16 29.13 142.46
1921 79.85 80.79 3.97 15.27 126.60
1922 80.01 39.47 5.69 229.66 35.72
1923 80.15 27.94 5.43 172.04 36.34
1924 80.17 14.34 3.32 150.31 28.74
1925 80.39 51.29 5.58 180.43 37.37
1926 80.28 44.68 5.38 217.15 37.71
1927 80.49 48.94 4.57 187.81 35.90
1928 80.42 70.78 4.98 15.92 139.51
1929 80.46 16.86 4.09 162.20 31.37
1930 80.33 30.36 5.17 181.75 36.55
1931 80.55 53.93 5.17 176.61 38.03
1932 80.02 76.82 5.00 15.83 146.33
1933 80.50 35.01 5.02 186.60 36.68
1934 80.78 37.23 5.35 200.05 38.28
1935 80.63 56.79 5.30 155.77 41.75
1936 80.52 41.87 5.62 213.69 38.01
1937 80.50 78.45 4.03 10.41 145.93
1938 80.38 80.43 3.70 11.20 138.20
1939 80.75 59.52 5.23 160.05 45.19
1940 80.75 19.19 4.65 148.13 34.75
1941 80.66 67.33 6.39 58.93 126.42
1942 80.74 73.44 4.75 13.20 148.34
1943 80.95 21.69 4.84 153.86 43.80
1944 80.79 81.60 4.64 8.58 133.09
1945 81.13 12.73 2.85 77.68 29.99
1946 81.11 71.75 5.61 21.54 113.00
1947 81.07 24.36 4.44 142.46 53.08
1948 80.95 33.15 5.55 154.41 35.72
1949 81.11 27.04 4.56 152.84 44.76
1950 81.29 39.59 5.59 204.17 44.73
1951 81.58 66.06 4.95 145.78 58.30
1952 81.41 46.53 5.08 219.65 32.74
1953 81.36 62.14 5.05 179.42 45.02
1954 81.08 68.46 5.15 53.69 95.85
1955 81.26 15.35 3.38 104.32 73.82
1956 81.36 30.41 5.68 146.43 55.63
1957 81.51 75.68 4.49 11.47 129.40
1958 81.32 79.10 3.82 9.29 138.65
1959 81.31 82.83 3.03 4.97 121.50
1960 81.42 43.70 5.16 214.18 31.37
1961 81.54 69.92 4.00 44.42 85.29
1962 81.52 80.87 3.54 7.03 132.05
1963 81.77 49.20 5.56 218.32 32.07
1964 81.78 54.73 5.39 203.50 33.82
1965 81.64 35.38 5.58 155.06 58.87
1966 81.82 51.85 4.64 215.31 34.75
1967 81.60 73.30 4.20 18.13 100.63
1968 81.65 17.58 3.36 121.57 94.93
1969 81.85 57.57 5.00 191.03 34.64
1970 81.87 33.05 6.08 146.19 105.23
1971 82.03 41.63 4.61 190.99 44.24
1972 82.17 60.06 5.12 179.84 34.42
1973 81.93 22.76 4.93 95.93 135.14
1974 82.10 83.23 3.08 4.57 72.65
1975 82.13 13.52 2.85 50.87 102.50
1976 82.17 28.72 5.71 128.53 135.31
1977 82.26 26.38 5.07 86.74 143.70
1978 82.38 37.70 5.12 135.28 100.24
1979 82.39 63.91 5.03 209.05 39.15
1980 82.33 80.84 4.02 9.37 99.54
1981 82.55 32.39 5.95 88.41 154.82
1982 82.41 44.68 5.49 193.43 47.84
1983 82.60 16.94 4.09 53.49 150.81
1984 82.73 69.10 4.98 149.63 49.62
1985 82.40 73.69 4.43 30.43 72.37
1986 82.69 75.91 3.74 24.76 82.34
1987 82.55 24.04 4.96 76.63 146.84
1988 82.73 47.28 5.03 156.94 81.76
1989 82.78 78.32 3.78 16.02 90.16
1990 83.04 19.53 4.40 57.76 159.63
1991 82.68 35.26 5.09 101.12 138.50
1992 82.93 55.50 5.41 181.17 39.38
1993 82.99 52.73 5.53 196.47 47.42
1994 82.99 49.96 5.65 157.90 59.55
1995 83.05 58.09 5.48 183.35 33.23
1996 83.25 30.60 5.03 63.33 177.83
1997 82.95 66.14 5.85 177.25 41.41
1998 82.95 21.95 5.11 64.31 152.50
1999 83.10 39.21 4.88 100.60 152.79
2000 83.00 42.69 5.75 137.88 139.16
2001 82.95 82.76 3.07 7.03 55.93
2002 83.23 28.21 5.90 69.90 186.00
2003 82.89 74.66 4.25 36.75 86.38
2004 83.19 61.29 5.12 202.04 34.71
2005 83.24 40.79 5.04 93.02 161.77
2006 83.33 25.60 5.37 73.23 173.87
2007 83.40 71.86 4.56 123.66 36.83
2008 83.24 79.50 3.58 18.56 76.58
2009 83.16 35.06 6.67 99.00 146.33
2010 83.52 45.16 5.19 101.25 150.15
2011 83.55 14.04 3.40 25.02 130.38
2012 83.56 37.24 5.21 74.50 146.62
2013 83.67 63.93 5.64 220.42 36.20
2014 83.92 23.47 5.13 44.48 167.46
2015 83.67 76.22 4.45 40.65 45.45
2016 83.66 47.86 5.30 133.22 138.60
2017 83.84 53.87 5.67 137.54 84.98
2018 84.03 35.70 4.72 47.09 161.28
2019 84.10 67.52 5.08 192.20 34.89
2020 84.06 59.34 5.51 165.65 44.92
2021 83.95 78.03 3.13 38.68 31.92
2022 84.22 42.58 5.40 66.02 171.14
2023 83.82 51.73 5.43 101.86 132.57
2024 84.19 50.42 5.33 115.50 117.48
2025 84.24 56.71 5.54 127.42 74.71
2026 84.16 19.65 4.05 27.74 156.45
2027 84.18 31.30 5.19 35.95 178.95
2028 84.18 21.48 3.73 29.43 168.95
2029 84.21 40.25 4.67 54.58 162.67
2030 84.00 80.02 3.86 25.14 41.14
2031 84.55 61.80 5.79 189.35 69.43
2032 84.53 74.07 4.37 109.16 38.73
2033 84.53 25.89 5.38 29.57 170.16
2034 84.19 38.28 3.90 52.40 151.30
2035 84.41 33.23 5.46 30.76 173.10
2036 84.57 45.13 5.17 60.67 163.95
2037 84.66 47.69 5.74 59.74 165.04
2038 84.37 17.56 3.10 26.90 146.03
2039 84.57 28.40 5.42 24.31 173.87
2040 84.66 70.13 5.36 182.75 31.29
2041 84.57 79.99 2.85 32.18 24.15
2042 84.86 54.88 5.45 76.39 155.72
2043 84.91 76.51 3.98 74.11 28.88
2044 84.77 64.51 4.78 208.30 40.89
2045 84.69 15.83 3.35 14.09 144.71
2046 84.65 52.92 6.02 60.38 145.52
2047 84.80 37.05 5.82 31.64 168.70
2048 84.87 21.80 4.41 22.05 164.93
2049 85.08 72.08 4.60 150.29 33.27
2050 85.10 79.03 3.61 40.90 27.13
2051 85.04 59.26 5.69 117.27 112.96
2052 85.19 17.25 3.52 11.72 145.22
2053 85.01 19.98 4.77 19.08 148.38
2054 85.29 32.25 5.68 23.40 170.92
2055 85.43 49.96 5.41 41.87 169.72
2056 85.28 29.98 5.17 22.00 171.62
2057 85.26 42.76 5.43 41.41 175.71
2058 85.41 66.83 4.67 184.97 42.08
2059 85.35 35.35 4.40 28.56 164.12
2060 85.45 51.99 5.17 55.50 169.10
2061 85.37 27.07 4.44 19.75 163.56
2062 85.22 46.36 6.17 32.17 167.17
2063 85.65 18.67 4.23 12.49 144.77
2064 85.73 38.09 5.53 21.59 173.16
2065 85.48 22.70 3.89 23.63 152.22
2066 86.19 44.69 5.11 27.31 170.22
2067 85.87 58.84 5.91 62.45 161.67
2068 85.67 20.11 4.72 11.48 143.96
2069 85.59 47.02 5.29 27.43 166.29
2070 85.71 61.06 6.28 121.98 129.72
2071 85.87 64.19 5.55 148.15 120.80
2072 85.99 53.82 5.71 45.64 161.00
2073 86.01 69.49 4.85 174.73 34.21
2074 85.95 25.13 4.68 17.76 156.06
2075 86.53 75.65 3.62 99.73 28.10
2076 86.16 78.34 3.36 48.76 22.48
2077 86.35 17.25 3.29 7.44 113.95
2078 86.23 56.60 5.37 50.56 159.24
2079 86.31 72.46 4.25 156.14 32.82
2080 86.36 23.51 4.69 11.40 144.74
2081 86.31 42.20 4.71 19.46 171.46
2082 86.38 21.84 4.24 13.26 147.94
2083 86.51 29.30 5.06 15.35 171.12
2084 86.41 36.58 5.11 20.51 173.77
2085 86.47 47.07 5.07 22.88 159.73
2086 86.52 49.87 5.98 24.91 166.81
2087 86.68 20.29 4.38 8.71 131.48
2088 86.77 51.73 5.53 24.85 167.79
2089 86.79 66.74 4.59 139.96 111.87
2090 87.32 27.12 4.96 10.63 151.85
2091 87.33 63.15 4.65 68.36 165.10
2092 87.14 58.08 5.88 38.15 172.09
2093 87.14 34.99 5.03 14.46 173.98
2094 87.13 31.47 5.79 13.80 161.88
2095 87.21 69.29 4.79 124.00 98.47
2096 87.35 23.66 4.55 8.03 135.12
2097 87.12 49.76 4.42 18.67 164.83
2098 87.38 43.12 5.02 14.35 157.17
2099 87.47 72.40 3.98 121.37 63.54
2100 87.50 55.10 5.46 26.72 160.17
2101 87.72 36.87 4.23 11.97 156.48
2102 87.75 33.25 5.02 12.61 154.96
2103 87.73 49.15 5.12 13.94 154.57
2104 87.70 39.21 5.15 16.69 159.04
2105 87.62 41.66 4.38 15.00 158.73
2106 87.78 21.23 3.57 5.14 102.57
2107 88.07 29.36 4.73 9.36 114.59
2108 88.13 65.08 5.41 56.18 154.60
2109 88.00 67.04 4.49 43.90 130.57
2110 88.16 51.42 5.04 14.53 149.81
2111 88.23 40.73 5.19 14.47 147.47
2112 88.17 75.52 3.57 44.68 79.10
2113 88.26 61.24 5.36 48.90 164.77
2114 88.57 44.26 5.01 10.42 127.94
2115 88.33 69.98 4.25 107.11 118.96
2116 88.43 31.51 4.92 8.43 125.24
2117 88.41 48.08 5.30 12.86 135.73
2118 88.14 55.80 3.67 22.92 162.58
2119 88.31 58.99 5.69 39.19 167.88
2120 88.46 26.51 4.53 7.31 95.31
2121 88.13 45.30 5.00 15.50 161.00
2122 89.01 71.89 4.07 43.48 120.87
2123 88.68 23.70 3.92 6.37 77.48
2124 88.85 35.08 4.64 9.13 109.14
2125 88.82 21.84 3.91 4.53 71.65
2126 88.81 74.42 4.56 46.79 85.65
2127 88.96 53.31 4.70 14.19 137.95
2128 88.61 55.58 6.25 17.62 162.88
2129 88.78 28.17 4.44 5.67 79.67
2130 89.21 63.08 4.91 50.64 154.23
2131 89.23 56.10 5.56 12.57 135.94
2132 89.18 42.49 4.44 7.05 101.12
2133 89.36 47.54 4.50 8.52 102.98
2134 89.25 66.54 4.58 32.93 132.63
2135 89.18 61.12 5.21 35.47 156.03
2136 89.38 39.98 5.16 10.06 89.47
2137 89.35 25.49 3.70 5.36 62.84
2138 89.37 68.90 4.80 47.07 128.89
2139 89.48 32.01 4.93 7.73 73.13
2140 89.24 73.67 2.70 34.80 101.70
2141 89.47 28.32 4.50 6.32 70.75
2142 89.82 44.66 4.28 7.99 83.80
2143 90.23 54.78 4.69 9.34 99.67
2144 89.89 60.00 5.38 15.52 142.88
2145 90.04 23.17 3.44 3.97 54.36
2146 90.14 35.85 5.32 6.36 55.68
2147 89.89 31.12 4.41 6.82 64.41
2148 90.05 57.36 4.89 13.09 125.43
2149 90.40 27.37 3.62 4.40 37.00
2150 89.99 40.42 3.88 9.12 78.62
2151 90.26 72.10 3.36 13.80 94.53
2152 90.21 29.62 4.38 6.07 52.60
2153 90.26 50.82 4.48 7.92 75.19
2154 90.32 37.56 4.73 6.51 58.85
2155 90.61 39.60 4.72 5.86 50.48
2156 90.31 67.03 4.37 32.31 126.06
2157 90.46 70.55 4.11 17.36 114.87
2158 90.70 46.67 5.01 7.21 59.96
2159 90.84 60.78 4.83 11.10 110.43
2160 90.21 69.08 3.55 20.00 140.36
2161 90.46 32.79 4.71 5.98 47.84
2162 90.64 58.85 6.28 10.31 121.25
2163 90.51 48.40 4.51 7.23 66.74
2164 90.44 62.35 3.40 19.00 129.60
2165 91.13 68.95 3.80 13.17 106.84
2166 90.95 63.61 4.00 11.61 105.49
2167 90.76 65.40 3.88 20.00 119.15
2168 90.66 34.20 4.25 4.50 42.75
2169 90.98 31.09 5.38 5.35 40.73
2170 91.06 25.81 3.70 3.86 28.07
2171 91.07 28.62 4.25 4.88 30.69
2172 90.92 36.73 4.42 5.75 44.25
2173 91.21 51.10 4.45 6.68 52.03
2174 91.40 57.21 4.71 8.53 75.93
2175 91.56 53.88 5.03 6.62 60.55
2176 91.54 35.10 5.70 5.20 32.48
2177 91.38 38.48 5.29 5.97 43.10
2178 91.34 42.57 5.00 5.62 38.05
2179 91.82 33.06 6.88 4.79 33.73
2180 91.33 40.83 6.38 7.41 38.22
2181 91.81 67.23 3.90 14.12 100.12
2182 91.91 62.76 4.83 6.99 67.63
2183 91.80 37.01 5.85 5.81 38.52
2184 91.75 61.07 5.06 8.14 71.06
2185 91.87 47.34 5.26 5.74 35.94
2186 92.22 30.31 6.99 4.17 32.02
2187 91.70 51.66 4.14 5.00 53.14
2188 92.03 28.27 6.07 4.11 29.35
2189 91.98 49.13 5.30 5.58 39.82
2190 92.29 40.27 5.32 5.80 36.75
2191 92.20 58.32 4.79 5.80 50.87
2192 92.13 52.41 4.38 5.81 37.31
2193 92.30 37.73 6.38 6.46 33.08
2194 92.70 51.30 5.17 4.84 33.65
2195 92.90 35.92 5.07 4.76 34.29
2196 92.90 56.00 4.68 5.30 34.85
2197 93.04 42.25 6.43 4.75 35.51
2198 92.98 46.80 4.89 5.77 33.84
2199 92.86 33.01 8.41 4.47 32.18
2200 93.17 34.38 7.22 3.95 31.65
2201 93.53 53.40 5.15 5.20 30.05
2202 93.24 60.73 3.86 4.36 31.39
2203 93.41 49.73 4.98 5.13 30.77
2204 93.26 58.56 4.26 4.57 27.69
2205 93.33 31.60 8.22 4.02 30.22
2206 93.56 62.74 3.61 5.00 30.64
2207 93.60 64.48 3.49 4.57 32.62
2208 93.69 47.56 5.75 5.14 33.14
2209 94.34 44.24 6.77 4.40 30.40
2210 93.83 51.41 4.77 4.59 27.36
2211 94.24 59.80 3.99 3.58 27.79
2212 94.10 34.21 8.35 3.85 29.40
2213 94.38 37.19 6.79 4.49 34.16
2214 94.30 40.48 9.28 4.97 31.80
2215 94.09 54.90 4.38 4.69 29.15
2216 94.45 56.00 4.41 3.49 26.50
2217 94.64 49.94 5.52 4.36 28.76
2218 94.76 52.36 4.92 3.87 30.06
2219 95.15 39.70 8.95 4.41 36.19
2220 95.45 37.88 8.07 3.74 34.57
2221 95.94 45.66 6.53 3.81 28.69
2222 95.62 54.66 5.64 4.14 28.59
2223 95.32 47.36 4.50 3.00 30.00
2224 95.47 50.46 6.00 3.73 29.11
2225 95.57 42.13 6.47 3.91 25.98
2226 96.20 48.38 5.96 3.94 28.00
2227 95.89 39.17 8.75 4.25 31.22
2228 95.97 51.54 6.03 4.17 29.45
2229 96.15 40.81 4.62 4.46 29.77
2230 96.26 36.98 8.41 3.95 27.64
2231 96.30 42.34 6.54 3.23 26.74
2232 96.67 53.14 4.87 3.30 27.11
2233 96.59 35.44 9.52 3.00 29.67
2234 96.90 50.63 5.90 3.28 27.52
2235 97.07 41.53 6.67 3.60 28.29
2236 96.92 44.73 7.92 3.92 28.25
2237 97.19 47.70 4.76 3.56 26.38
2238 97.18 42.94 7.62 4.08 26.31
2239 97.60 44.23 7.69 3.58 29.79
2240 98.01 45.70 6.33 3.48 25.48

