#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nk11 14A 8 even-skipped Kruppel giant
1856 77.93 58.51 176.51 15.58 47.35
1857 77.92 39.61 140.77 15.08 23.62
1858 77.87 44.44 215.60 14.91 29.02
1859 78.05 49.09 229.16 15.19 38.92
1860 78.04 53.65 225.72 16.65 42.82
1861 78.15 35.17 155.58 13.23 22.11
1862 77.98 61.01 42.29 15.07 58.69
1863 78.02 51.32 220.16 15.49 40.94
1864 78.03 81.73 47.45 11.24 35.53
1865 78.22 63.00 33.07 14.54 58.82
1866 78.24 30.32 104.75 11.14 19.65
1867 78.31 27.80 114.97 11.11 17.56
1868 78.40 37.59 147.81 14.17 23.07
1869 78.41 32.56 116.59 11.99 21.49
1870 78.56 70.58 68.32 13.17 101.00
1871 78.35 21.91 102.84 8.30 14.53
1872 78.65 79.70 57.47 10.71 68.43
1873 78.63 65.16 31.40 14.15 75.17
1874 78.60 67.70 30.99 14.59 79.87
1875 78.58 24.70 113.06 10.97 17.67
1876 78.59 73.53 93.25 14.06 97.75
1877 78.63 76.64 83.59 12.61 91.77
1878 78.52 19.43 88.44 7.96 14.11
1879 78.82 16.68 78.45 7.29 13.39
1880 79.20 44.29 161.14 14.90 24.06
1881 78.76 46.17 161.14 15.42 25.21
1882 79.02 57.54 220.85 15.50 40.65
1883 78.99 55.03 212.74 15.96 37.91
1884 79.09 60.47 161.02 15.39 48.02
1885 79.06 48.06 193.02 15.70 28.17
1886 79.03 50.32 219.85 17.73 32.79
1887 79.02 41.08 120.62 13.10 19.15
1888 79.08 52.66 230.03 16.53 35.38
1889 79.43 28.95 93.92 11.10 17.28
1890 79.27 14.64 46.27 6.73 9.17
1891 79.31 39.04 97.18 13.21 19.68
1892 79.36 34.15 85.86 13.18 18.83
1893 79.44 36.52 116.85 12.61 18.02
1894 79.27 63.04 69.68 15.76 55.00
1895 79.47 20.74 91.24 8.38 14.13
1896 79.52 26.63 69.00 11.00 17.39
1897 79.80 75.79 58.40 13.34 102.40
1898 79.83 18.06 70.21 8.06 11.36
1899 79.57 23.06 76.40 9.26 15.68
1900 79.75 67.79 31.96 13.26 82.37
1901 79.81 71.53 46.59 13.59 98.68
1902 79.88 42.46 146.96 15.13 19.83
1903 79.81 78.65 40.04 12.74 65.06
1904 80.09 46.95 150.37 15.22 23.69
1905 80.04 56.49 218.88 14.67 32.69
1906 80.04 32.42 69.23 12.31 17.21
1907 80.06 49.09 184.26 15.38 25.39
1908 79.99 51.51 204.00 14.47 25.78
1909 79.96 16.01 35.61 8.08 10.17
1910 80.23 54.36 214.70 16.64 31.16
1911 80.20 63.74 169.26 13.60 35.89
1912 80.20 40.24 86.90 13.15 18.70
1913 80.35 58.99 214.96 15.80 33.63
1914 80.33 61.34 210.13 14.28 39.93
1915 80.50 24.52 54.97 10.35 14.29
1916 80.38 35.50 72.79 12.02 17.43
1917 80.54 73.94 39.28 13.42 103.56
1918 80.43 38.14 86.94 13.77 16.78
1919 80.62 20.25 51.74 8.19 12.38
1920 80.51 44.61 114.79 12.67 20.10
1921 80.98 30.94 56.63 12.95 16.12
1922 80.58 22.33 46.36 9.83 13.53
1923 80.62 27.02 47.04 9.94 14.04
1924 81.06 33.79 44.87 11.27 15.30
1925 81.09 65.66 192.12 13.37 43.13
1926 80.88 69.32 37.58 13.45 77.26
1927 80.97 42.12 106.56 13.86 18.74
1928 80.93 50.62 140.35 14.19 23.35
1929 80.88 52.91 152.79 13.28 22.70
1930 81.06 17.84 34.27 7.32 10.13
1931 81.40 46.31 113.08 14.20 19.19
1932 81.31 28.35 39.77 10.88 15.43
1933 81.31 36.69 55.19 11.31 16.07
1934 81.18 48.48 102.98 13.59 20.32
1935 81.26 56.88 174.57 15.03 24.57
1936 81.46 72.11 27.46 12.13 86.11
1937 81.35 39.72 60.33 13.33 15.89
1938 81.64 63.07 227.88 14.46 36.47
1939 81.93 75.29 26.54 11.92 67.51
1940 81.70 60.72 208.68 13.70 30.04
1941 81.75 25.11 32.40 10.15 12.99
1942 81.68 58.73 183.63 14.07 25.04
1943 81.70 44.20 82.56 13.28 19.16
1944 81.71 54.91 136.46 13.10 22.74
1945 81.76 22.39 30.74 8.86 12.32
1946 81.79 19.84 28.60 7.77 10.12
1947 81.94 52.60 137.80 14.38 21.35
1948 81.89 50.33 107.47 14.06 20.00
1949 81.93 35.04 37.78 11.24 14.70
1950 82.03 67.67 164.19 13.35 54.90
1951 81.97 41.66 63.29 13.02 17.71
1952 82.01 30.02 31.91 10.70 14.66
1953 82.17 70.28 47.25 12.09 70.79
1954 82.24 47.89 85.63 14.18 17.78
1955 82.34 32.90 30.65 12.73 15.27
1956 82.43 38.34 41.59 11.86 15.54
1957 82.53 40.40 46.55 11.98 15.07
1958 82.57 56.97 147.16 13.95 21.55
1959 82.51 18.54 21.20 7.58 9.85
1960 82.69 36.28 33.33 11.97 15.17
1961 82.65 65.09 196.21 12.69 36.27
1962 82.62 43.16 58.31 12.82 17.76
1963 82.81 21.51 24.02 7.56 10.88
1964 82.84 49.88 81.53 13.58 18.95
1965 83.00 62.10 210.93 13.16 24.06
1966 82.84 72.52 30.10 12.56 63.11
1967 82.79 23.64 21.97 9.09 12.27
1968 82.85 54.55 94.71 13.60 17.93
1969 82.86 59.29 146.94 14.86 21.65
1970 82.98 30.95 25.92 10.14 13.65
1971 83.27 46.05 48.48 13.88 15.81
1972 83.07 25.83 22.87 8.82 12.27
1973 83.25 69.12 183.83 13.16 44.14
1974 83.06 52.41 78.71 14.54 16.67
1975 83.49 44.06 48.06 13.95 14.63
1976 83.43 48.27 51.49 13.37 16.45
1977 83.43 75.21 22.08 10.85 50.97
1978 83.62 39.62 36.93 13.65 14.51
1979 83.68 32.61 25.00 10.92 12.94
1980 83.69 56.09 87.21 13.16 19.37
1981 83.62 23.21 19.64 8.41 9.49
1982 83.87 34.97 28.28 11.91 13.05
1983 83.69 37.22 28.48 12.12 13.17
1984 83.93 66.94 218.75 12.58 26.77
1985 83.78 51.20 62.15 13.80 16.12
1986 83.91 64.56 196.47 15.04 26.25
1987 84.01 20.86 21.18 7.23 9.46
1988 84.10 25.10 19.74 8.37 11.42
1989 84.01 54.15 67.31 13.30 17.45
1990 83.95 71.78 89.93 11.38 54.25
1991 84.04 60.45 170.77 12.98 20.83
1992 84.17 29.49 22.23 9.25 10.41
1993 84.24 30.94 24.22 8.30 11.26
1994 84.66 38.81 27.87 12.92 13.18
1995 84.50 47.18 35.80 12.79 15.20
1996 84.43 49.71 43.96 13.71 14.75
1997 84.30 23.46 18.67 8.00 11.20
1998 84.59 44.91 29.84 12.38 14.46
1999 84.46 74.21 30.22 10.68 39.98
2000 84.56 41.16 32.35 11.86 13.33
2001 84.91 62.04 146.69 12.23 18.20
2002 84.50 32.31 22.74 10.63 10.84
2003 84.79 52.53 45.19 14.08 16.86
2004 84.85 58.79 102.54 12.89 17.78
2005 84.89 69.27 194.21 11.92 26.85
2006 84.68 27.88 21.09 11.05 11.59
2007 84.86 36.45 26.33 11.56 13.98
2008 84.81 56.48 52.55 12.45 17.47
2009 84.84 33.61 21.71 9.49 10.98
2010 84.85 42.71 32.26 12.50 13.26
2011 85.14 22.67 17.03 7.48 10.05
2012 85.00 26.44 19.71 9.20 10.98
2013 85.39 72.00 146.26 11.49 30.19
2014 85.33 66.59 196.07 13.10 20.51
2015 85.41 31.73 20.21 9.09 10.46
2016 85.20 29.11 19.80 9.24 11.28
2017 85.45 48.56 33.06 12.99 13.19
2018 85.43 54.48 39.54 13.28 16.39
2019 85.33 50.65 31.97 12.72 14.72
2020 85.38 34.80 20.94 9.94 10.74
2021 85.63 46.59 29.04 12.02 13.76
2022 85.76 40.51 26.20 11.88 12.60
2023 85.61 44.71 27.74 12.21 13.57
2024 85.77 38.01 23.54 11.30 12.23
2025 85.71 20.84 15.97 8.34 8.82
2026 85.92 63.89 170.59 12.61 16.97
2027 85.92 58.00 53.91 12.62 14.78
2028 85.70 29.99 19.24 8.59 10.12
2029 86.01 26.72 20.10 9.82 10.10
2030 85.78 35.73 22.53 8.88 12.71
2031 86.08 52.27 29.37 12.29 13.76
2032 86.36 69.18 176.40 11.29 18.89
2033 86.41 49.97 30.21 11.92 13.55
2034 86.56 21.58 15.93 7.11 8.52
2035 86.41 33.50 20.62 9.98 11.14
2036 86.71 61.11 104.42 13.18 15.73
2037 86.47 35.93 21.33 9.79 11.04
2038 86.48 29.49 18.83 8.72 11.33
2039 86.66 45.34 28.16 11.90 11.93
2040 86.58 54.72 36.77 12.56 13.69
2041 86.66 47.54 27.90 11.81 12.94
2042 86.88 66.73 147.49 11.31 17.19
2043 86.58 30.90 19.08 8.27 9.58
2044 86.91 41.31 22.51 10.87 10.75
2045 86.96 38.67 22.05 9.74 12.13
2046 87.00 53.46 32.36 11.84 12.20
2047 87.00 26.88 18.45 8.18 10.20
2048 87.20 52.32 27.60 12.43 12.29
2049 87.39 24.73 16.31 7.97 8.54
2050 87.20 31.20 19.48 9.27 10.27
2051 87.41 43.98 25.67 11.02 11.27
2052 87.57 50.47 26.94 11.89 10.93
2053 87.39 28.57 20.55 9.42 9.72
2054 87.26 34.09 19.06 7.53 9.06
2055 87.19 36.83 22.67 12.50 12.17
2056 87.57 64.01 137.60 12.57 15.77
2057 87.63 56.71 35.64 12.04 14.20
2058 87.76 48.39 26.62 10.61 10.61
2059 87.93 46.28 24.12 11.35 11.03
2060 87.91 42.50 22.66 10.55 10.34
2061 87.71 35.29 19.78 10.08 11.51
2062 87.98 61.23 58.82 11.99 13.61
2063 88.06 65.77 116.33 11.36 12.91
2064 88.15 39.96 21.31 10.38 10.27
2065 88.17 33.32 18.20 9.18 9.68
2066 88.18 37.38 20.33 10.04 9.78
2067 88.29 67.83 97.79 10.93 13.49
2068 88.22 26.28 16.39 10.13 8.30
2069 88.32 52.36 27.04 10.93 11.72
2070 88.40 23.22 13.45 9.33 7.25
2071 88.71 44.33 22.93 10.15 9.72
2072 88.89 50.16 24.12 11.02 12.34
2073 88.88 59.09 34.50 10.74 12.75
2074 88.87 63.80 58.47 11.60 12.37
2075 88.87 28.38 16.87 16.09 8.04
2076 88.67 42.17 22.38 11.46 9.69
2077 89.05 48.10 25.02 10.34 9.85
2078 89.00 30.40 15.67 14.40 9.87
2079 88.88 32.27 16.70 12.18 9.20
2080 89.08 61.67 41.43 10.77 11.50
2081 89.06 34.74 19.27 12.48 9.02
2082 89.33 54.03 24.73 10.36 11.36
2083 89.23 56.42 25.73 10.27 12.90
2084 89.35 65.68 71.33 9.64 11.21
2085 89.36 39.87 19.60 10.58 9.22
2086 89.46 36.73 19.07 11.51 9.75
2087 89.36 46.14 22.32 9.70 9.84
2088 89.41 42.00 21.51 9.15 10.37
2089 89.93 23.20 12.28 20.11 6.42
2090 89.78 24.58 12.60 23.56 7.77
2091 90.03 52.49 24.00 10.32 11.31
2092 89.69 33.71 17.09 12.48 8.39
2093 89.91 43.75 20.12 10.09 9.47
2094 90.19 58.16 26.57 9.70 10.04
2095 90.23 50.00 21.41 9.47 10.60
2096 90.33 63.26 36.46 11.38 10.28
2097 89.83 46.38 23.00 9.29 9.57
2098 90.12 61.02 31.72 10.27 10.98
2099 90.20 29.74 15.14 22.54 7.77
2100 90.35 38.76 18.65 12.31 9.48
2101 90.64 48.06 20.58 8.91 9.55
2102 90.59 32.20 16.77 21.75 8.09
2103 90.70 41.22 18.83 14.61 9.00
2104 90.65 27.37 12.60 24.98 7.42
2105 90.61 36.70 16.54 19.54 8.39
2106 90.71 55.79 25.75 10.36 10.13
2107 91.00 25.43 14.13 30.41 6.21
2108 91.08 35.70 17.94 20.75 9.10
2109 91.04 43.63 20.06 13.79 8.94
2110 91.04 51.44 22.02 8.30 9.55
2111 91.28 29.10 14.75 25.42 7.95
2112 91.54 38.13 17.44 16.84 8.89
2113 91.42 59.01 24.50 10.04 8.38
2114 91.58 52.32 21.78 9.07 9.93
2115 91.52 61.48 26.55 10.48 10.16
2116 91.71 34.06 15.05 22.09 7.49
2117 91.72 57.17 23.10 10.14 8.97
2118 91.94 30.86 14.63 21.47 7.82
2119 91.67 40.21 18.90 14.31 7.36
2120 91.99 62.48 25.22 11.49 8.51
2121 91.96 47.35 20.08 11.39 8.87
2122 92.04 42.19 19.49 12.67 7.91
2123 92.02 50.28 20.27 9.58 9.05
2124 91.97 59.93 25.61 10.82 9.18
2125 92.15 44.86 20.79 14.95 7.92
2126 92.08 28.19 12.09 23.36 8.00
2127 92.42 36.84 14.70 19.38 7.67
2128 92.47 26.59 12.56 23.60 6.69
2129 92.35 39.55 16.63 14.15 8.67
2130 92.55 58.49 19.23 9.23 8.57
2131 92.65 53.02 21.71 9.12 8.79
2132 92.82 34.68 13.75 23.02 7.73
2133 92.88 55.97 20.21 9.02 8.57
2134 92.93 31.92 15.58 30.53 6.28
2135 92.93 49.24 19.41 8.91 9.37
2136 92.81 51.46 19.31 10.85 8.38
2137 93.27 28.58 12.78 24.56 6.65
2138 93.25 30.57 13.61 25.73 7.19
2139 93.26 40.86 16.45 16.46 7.98
2140 93.26 46.71 19.32 16.44 8.49
2141 93.05 44.36 20.67 12.83 7.83
2142 93.35 38.26 16.66 13.83 7.55
2143 93.80 43.60 18.17 15.74 8.48
2144 93.60 51.30 20.89 10.45 8.21
2145 93.57 53.85 19.00 9.67 8.79
2146 94.05 35.98 16.20 19.21 7.14
2147 93.81 56.85 20.33 8.28 8.94
2148 94.11 55.70 18.90 9.25 8.31
2149 94.00 38.97 16.22 11.33 8.06
2150 94.59 45.36 18.58 11.70 7.96
2151 94.31 33.85 15.53 22.18 6.76
2152 94.50 41.36 19.25 14.86 7.51
2153 94.50 49.81 19.95 8.51 7.56
2154 94.85 32.83 14.52 20.92 6.43
2155 95.38 40.26 16.47 16.46 7.44
2156 95.14 35.83 14.83 15.19 6.90
2157 95.26 53.97 18.03 12.66 7.23
2158 95.09 43.01 16.19 12.21 7.14
2159 95.04 46.50 17.45 14.18 7.91
2160 95.43 47.91 17.62 14.90 7.51
2161 95.49 51.40 17.14 8.94 7.80
2162 95.77 44.57 15.17 8.79 6.79
2163 95.77 37.78 15.15 16.27 7.12
2164 96.07 49.47 16.43 12.66 7.07
2165 95.91 42.49 17.17 12.76 7.44
2166 96.17 47.01 16.88 13.39 8.64
2167 96.06 45.66 17.80 11.80 7.40
2168 96.87 37.90 13.17 18.70 6.41
2169 96.75 44.88 16.07 10.60 6.65
2170 96.78 40.31 15.84 19.65 6.32
2171 96.98 42.94 15.62 10.83 7.00
2172 97.19 47.03 14.67 9.61 7.16
2173 97.68 45.83 15.61 10.84 5.61
2174 97.75 44.04 13.27 9.58 7.94

