#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
mu20 14A 8 Kruppel even-skipped fushi-tarazu
1855 72.17 66.44 7.08 30.13 76.06
1856 72.04 82.71 7.56 14.64 133.40
1857 72.18 72.80 7.17 16.17 113.74
1858 72.21 12.63 4.15 37.00 116.25
1859 72.30 61.81 7.60 51.09 83.91
1860 72.57 81.32 6.71 13.56 130.95
1861 72.50 45.86 6.80 167.33 31.18
1862 72.50 76.22 6.66 15.12 123.57
1863 72.44 86.50 5.33 9.83 125.17
1864 72.60 28.30 6.98 66.47 122.45
1865 72.45 30.16 6.50 72.78 107.00
1866 72.48 89.70 2.84 4.72 62.00
1867 72.64 11.16 4.05 17.45 118.36
1868 72.54 32.03 7.03 102.70 52.78
1869 72.65 36.61 6.25 104.68 36.62
1870 72.75 41.16 6.74 137.12 36.63
1871 72.71 22.84 5.82 39.79 135.18
1872 72.68 25.73 6.06 55.63 127.78
1873 72.80 73.94 6.92 25.03 94.15
1874 72.83 70.98 7.25 24.78 85.47
1875 72.77 16.31 4.87 19.67 121.13
1876 72.75 88.01 4.50 6.07 88.64
1877 73.10 57.79 6.53 201.93 37.77
1878 73.00 83.39 5.76 9.86 110.22
1879 73.22 53.47 6.53 182.22 34.65
1880 73.28 60.37 6.99 177.14 36.61
1881 73.21 65.29 7.17 128.18 40.82
1882 73.26 43.93 7.14 130.09 35.36
1883 73.33 62.93 7.48 148.20 41.55
1884 73.26 9.71 3.73 9.48 98.63
1885 73.07 34.33 6.96 73.67 101.56
1886 73.16 67.93 6.60 83.40 46.83
1887 73.34 19.46 6.12 31.48 142.16
1888 73.22 30.85 7.51 51.21 137.64
1889 73.39 49.84 6.60 183.68 35.18
1890 73.58 79.78 5.99 17.43 104.47
1891 73.42 47.24 7.32 148.24 36.90
1892 73.26 88.86 2.59 5.00 62.29
1893 73.66 32.50 6.23 55.92 147.13
1894 73.45 38.58 5.37 61.17 85.24
1895 73.46 12.33 4.46 11.11 129.49
1896 73.42 24.44 5.76 28.08 147.72
1897 73.52 16.54 5.27 18.34 135.39
1898 73.81 55.94 6.88 178.26 30.43
1899 73.63 22.07 5.73 18.53 152.22
1900 74.05 35.64 6.19 56.40 150.91
1901 74.09 85.00 4.72 13.50 83.86
1902 73.71 29.90 5.29 44.81 159.55
1903 74.03 28.75 6.19 32.83 159.33
1904 73.90 40.06 6.64 48.98 84.36
1905 73.83 41.94 6.48 85.83 75.60
1906 74.18 81.83 6.05 19.81 76.42
1907 73.71 83.45 6.54 9.58 89.46
1908 74.09 13.23 4.67 9.88 127.06
1909 73.87 70.67 7.48 118.59 37.86
1910 74.24 51.68 6.60 169.23 36.06
1911 74.11 24.84 6.08 17.72 165.64
1912 74.39 66.60 6.57 184.41 36.86
1913 74.47 18.97 5.45 14.44 146.36
1914 74.55 68.68 6.52 170.16 34.67
1915 74.44 46.30 6.03 113.27 58.93
1916 74.66 73.96 6.47 126.86 38.76
1917 74.18 15.51 4.53 9.80 139.20
1918 74.22 17.45 4.32 8.91 143.27
1919 74.31 22.65 6.38 14.52 151.46
1920 74.43 59.06 6.55 179.33 33.16
1921 74.62 10.24 3.18 5.43 104.62
1922 74.54 20.86 5.62 13.10 154.64
1923 74.47 43.96 7.12 87.97 69.62
1924 74.64 49.01 6.26 115.46 42.11
1925 74.65 53.79 6.17 146.73 37.75
1926 74.47 37.30 5.90 35.50 150.10
1927 74.70 61.86 7.06 189.26 36.32
1928 74.91 64.34 7.12 190.95 32.59
1929 74.41 87.26 5.07 11.64 78.21
1930 74.82 15.95 4.90 8.61 141.63
1931 74.77 26.34 6.87 15.56 163.33
1932 74.72 30.86 6.38 24.88 166.81
1933 74.97 41.99 6.84 55.34 130.17
1934 74.65 24.03 4.26 9.89 155.05
1935 74.79 39.75 5.73 36.00 136.78
1936 75.01 71.44 6.24 170.22 33.12
1937 74.93 79.85 5.23 78.48 37.24
1938 75.10 56.18 6.53 143.99 41.43
1939 74.92 85.64 4.36 17.72 73.06
1940 74.96 87.90 2.44 17.11 51.97
1941 75.00 38.18 6.24 37.62 164.32
1942 75.16 12.17 3.71 10.12 96.04
1943 75.09 33.46 7.32 21.30 169.98
1944 75.24 29.12 6.49 14.74 165.16
1945 75.27 24.18 5.47 13.37 140.50
1946 75.61 45.61 5.86 75.50 144.51
1947 75.56 20.29 5.37 16.29 130.66
1948 75.37 25.66 6.43 11.43 160.14
1949 75.55 50.71 6.39 69.49 110.93
1950 75.66 58.81 6.58 168.59 39.53
1951 75.83 75.82 5.96 162.10 30.01
1952 75.55 40.20 6.62 28.77 156.14
1953 75.87 84.62 4.26 78.31 22.22
1954 76.03 27.69 6.40 13.60 158.31
1955 75.37 31.05 6.21 14.57 158.86
1956 75.51 47.83 6.11 43.68 118.89
1957 75.66 17.79 4.81 24.54 115.13
1958 75.44 86.83 3.78 35.78 60.94
1959 75.82 61.12 6.34 135.96 36.79
1960 75.83 69.09 6.79 173.62 35.94
1961 75.84 22.80 5.50 17.89 121.64
1962 75.73 14.23 4.00 33.05 100.97
1963 75.70 54.03 7.33 101.24 116.54
1964 75.93 66.47 7.25 168.28 36.77
1965 76.19 78.13 5.36 153.51 29.97
1966 76.22 81.30 5.33 111.84 29.68
1967 75.89 30.95 6.87 13.74 161.19
1968 76.16 16.23 4.67 60.15 61.38
1969 76.26 63.63 6.95 155.43 39.24
1970 76.00 10.89 2.76 26.14 43.98
1971 75.95 38.92 6.23 14.00 163.96
1972 76.23 48.60 6.15 27.87 147.94
1973 76.18 52.32 6.32 39.25 137.08
1974 76.35 56.69 6.92 136.40 106.76
1975 76.16 54.78 8.04 53.36 127.00
1976 76.25 32.24 6.86 13.05 158.65
1977 76.49 43.17 6.38 20.22 160.78
1978 76.55 73.68 5.74 137.77 31.13
1979 76.70 34.09 5.88 18.51 152.63
1980 76.40 41.21 6.17 16.10 161.69
1981 76.47 13.69 4.38 70.62 32.50
1982 76.53 21.22 5.89 44.75 68.18
1983 76.80 71.12 6.04 149.66 30.95
1984 76.60 45.98 6.09 31.89 147.06
1985 76.76 30.52 6.07 18.26 129.28
1986 76.69 39.20 6.17 14.71 154.45
1987 76.68 25.36 5.62 28.45 134.74
1988 76.92 11.97 3.68 61.19 26.72
1989 76.60 29.31 6.29 21.79 130.21
1990 77.01 37.22 6.00 13.86 158.65
1991 77.03 61.87 6.36 128.42 79.67
1992 77.45 17.63 4.93 118.24 36.20
1993 76.88 51.53 6.95 32.80 145.32
1994 77.12 53.92 7.80 35.02 150.76
1995 77.11 66.01 6.44 112.51 40.37
1996 77.24 68.43 6.55 121.08 33.68
1997 77.41 43.49 6.27 19.42 142.40
1998 77.48 48.02 6.53 22.62 155.85
1999 77.29 28.34 6.84 40.78 111.38
2000 77.52 35.87 6.81 16.51 138.52
2001 77.15 40.71 6.86 10.45 154.91
2002 77.59 76.18 5.85 130.24 31.24
2003 77.51 21.27 5.48 122.03 38.72
2004 77.37 32.14 6.86 51.57 107.02
2005 77.44 78.88 5.35 131.65 27.68
2006 77.35 50.04 6.85 28.58 155.61
2007 77.65 14.37 4.00 105.45 27.95
2008 77.59 56.43 6.24 50.54 149.47
2009 77.65 25.61 6.11 126.67 55.29
2010 77.66 63.97 7.12 70.80 130.95
2011 77.75 81.54 4.61 98.33 24.92
2012 78.06 40.35 6.00 21.79 129.20
2013 77.97 30.51 6.10 126.63 64.10
2014 78.06 51.48 6.45 15.71 158.69
2015 78.19 60.52 6.38 69.40 143.33
2016 78.24 23.47 6.14 161.95 32.38
2017 78.17 38.06 6.30 29.53 131.90
2018 77.99 70.46 6.14 97.47 32.63
2019 78.21 45.52 6.07 14.05 156.94
2020 78.32 67.98 6.55 97.11 91.18
2021 78.23 72.98 5.85 97.89 33.45
2022 78.49 28.13 5.85 174.79 38.59
2023 78.55 55.30 6.41 24.14 134.31
2024 78.53 49.67 6.56 12.08 147.23
2025 78.61 58.25 6.68 46.87 144.56
2026 78.67 33.84 6.27 137.59 49.97
2027 78.62 79.68 4.75 132.08 26.47
2028 78.48 64.49 6.83 72.85 140.00
2029 78.84 18.65 5.40 135.71 29.27
2030 78.86 21.10 5.43 174.63 30.50
2031 78.59 70.46 6.08 84.62 42.46
2032 78.82 74.99 5.76 99.78 35.90
2033 79.00 61.99 7.13 44.51 141.26
2034 78.92 15.86 4.11 101.82 28.30
2035 79.27 44.51 6.58 41.22 115.32
2036 78.91 47.38 6.37 13.69 141.37
2037 78.91 13.76 3.46 63.91 25.13
2038 78.88 41.96 6.30 19.90 106.90
2039 79.04 26.22 6.41 162.00 36.43
2040 79.20 77.32 5.30 80.71 32.84
2041 79.22 82.85 3.91 78.17 20.97
2042 79.20 53.04 5.68 12.46 136.90
2043 79.26 30.92 6.22 192.25 35.45
2044 78.93 67.34 8.59 61.00 128.65
2045 79.10 71.74 7.46 57.54 99.64
2046 79.27 69.14 6.71 38.34 121.66
2047 79.49 24.48 6.58 184.19 36.92
2048 79.14 63.70 5.45 25.25 152.85
2049 79.39 37.29 5.78 144.80 42.33
2050 79.43 50.13 7.49 14.63 135.92
2051 79.30 48.54 7.80 12.80 132.00
2052 79.43 79.60 4.60 102.31 31.52
2053 79.56 70.36 6.27 45.78 117.17
2054 79.71 28.59 6.46 177.95 34.49
2055 79.82 34.88 5.96 188.95 38.95
2056 79.48 58.26 6.27 23.00 150.27
2057 79.72 59.87 6.87 20.73 143.69
2058 79.69 64.53 6.79 25.61 145.45
2059 79.76 14.69 3.21 59.90 20.58
2060 79.97 17.36 4.09 109.24 27.79
2061 80.01 22.35 5.74 147.98 33.84
2062 80.05 41.73 6.66 143.93 39.82
2063 80.08 50.89 5.90 24.48 118.87
2064 79.82 12.82 2.26 38.33 12.69
2065 80.08 39.27 6.30 167.25 40.21
2066 79.82 47.81 5.39 31.85 93.58
2067 79.79 71.90 6.59 32.73 118.68
2068 80.16 20.18 5.22 117.64 32.28
2069 79.98 75.53 5.78 85.43 81.40
2070 80.16 81.28 4.35 55.14 34.63
2071 80.05 73.27 6.54 40.37 114.03
2072 80.12 46.13 6.29 83.55 57.49
2073 80.39 26.56 6.45 160.31 36.69
2074 80.53 32.96 6.41 206.62 35.78
2075 80.32 56.23 6.91 18.77 151.16
2076 80.24 61.94 6.85 21.70 133.59
2077 80.44 53.93 7.11 16.98 135.72
2078 80.24 79.20 4.49 61.32 67.89
2079 80.55 30.69 6.41 203.98 34.06
2080 80.34 69.96 6.75 42.94 133.72
2081 80.40 15.14 3.71 59.76 23.33
2082 80.48 48.83 6.00 54.15 70.88
2083 80.40 58.72 7.50 11.78 131.67
2084 80.82 37.11 7.16 206.42 33.39
2085 80.64 13.54 2.73 38.10 16.61
2086 80.89 44.02 6.18 154.76 34.26
2087 80.59 72.06 5.85 40.55 127.49
2088 80.59 64.57 6.52 19.36 149.33
2089 80.92 24.58 5.88 168.31 33.85
2090 80.87 60.32 6.56 17.16 145.75
2091 80.68 28.27 5.59 153.34 36.25
2092 80.72 76.77 5.18 60.35 108.12
2093 80.92 79.49 4.48 40.42 104.45
2094 81.14 16.27 4.38 73.55 35.83
2095 81.14 75.74 5.70 28.27 116.21
2096 81.20 46.78 7.00 136.85 38.78
2097 81.17 65.34 6.95 18.48 142.63
2098 81.27 19.07 5.12 96.03 45.57
2099 81.28 40.34 6.53 183.98 34.32
2100 80.95 70.56 6.44 28.56 139.56
2101 81.27 73.65 6.00 25.98 133.00
2102 81.17 77.89 5.32 51.88 104.55
2103 81.11 82.12 2.82 18.07 51.75
2104 81.32 22.66 6.16 111.04 42.43
2105 81.19 28.95 6.37 154.60 36.18
2106 81.32 35.08 5.36 176.99 34.14
2107 81.13 56.76 6.00 14.05 129.12
2108 81.32 62.70 7.60 13.41 130.03
2109 81.40 49.65 6.47 134.62 42.85
2110 81.50 54.11 6.94 28.15 92.31
2111 81.33 58.34 6.65 21.68 129.26
2112 81.78 79.36 4.00 23.40 107.39
2113 81.96 14.46 3.17 30.17 54.01
2114 81.66 52.20 6.65 147.99 45.52
2115 81.88 26.29 6.00 137.87 42.17
2116 81.66 31.08 7.05 149.97 36.94
2117 82.02 33.47 7.31 172.14 41.61
2118 81.57 55.63 4.64 17.36 94.36
2119 81.64 60.42 6.60 15.93 140.63
2120 81.75 70.10 6.85 21.68 144.51
2121 82.02 42.62 6.93 193.02 34.93
2122 81.71 20.93 5.89 68.56 90.11
2123 81.89 37.89 7.16 152.07 38.67
2124 81.89 81.98 2.75 13.24 70.24
2125 81.96 28.72 6.45 119.31 39.40
2126 82.11 58.55 6.33 30.88 122.08
2127 82.11 74.74 5.31 22.35 130.04
2128 82.37 45.02 6.32 163.23 31.64
2129 82.13 72.08 5.45 18.85 129.52
2130 82.03 76.19 6.44 28.94 112.94
2131 82.42 20.96 5.88 44.71 120.77
2132 82.39 47.88 6.46 183.98 35.35
2133 82.71 64.35 6.39 15.05 136.69
2134 82.34 16.46 4.28 29.43 110.94
2135 82.27 67.26 6.07 19.51 153.07
2136 82.15 65.11 6.33 16.61 139.67
2137 82.44 24.16 6.00 79.87 119.48
2138 82.49 35.85 7.12 146.85 42.38
2139 82.56 19.25 4.55 29.43 115.91
2140 82.49 40.22 6.47 157.67 36.07
2141 82.25 77.20 4.92 15.67 112.92
2142 82.82 53.44 6.58 181.74 36.73
2143 82.45 17.97 4.40 45.13 118.33
2144 82.69 50.69 6.00 196.03 35.00
2145 82.73 81.04 3.31 6.99 79.67
2146 82.84 30.02 6.96 117.27 82.97
2147 83.01 62.07 6.31 20.06 131.68
2148 82.76 68.29 6.30 17.18 146.42
2149 83.08 27.61 6.79 96.93 126.29
2150 83.11 56.13 6.21 136.56 48.84
2151 82.84 78.72 5.22 12.59 106.31
2152 83.14 37.93 6.36 153.70 51.69
2153 83.16 71.31 5.51 12.48 142.14
2154 83.35 42.53 5.98 145.54 39.26
2155 83.40 46.58 6.97 163.44 34.34
2156 83.32 34.54 6.41 105.30 131.19
2157 83.67 24.48 6.62 62.51 153.54
2158 83.60 68.89 5.99 16.70 140.76
2159 83.74 79.18 3.93 6.68 96.82
2160 83.76 49.05 6.23 184.73 34.78
2161 83.62 66.34 6.76 17.54 122.63
2162 83.55 16.05 4.43 16.59 102.45
2163 83.71 40.38 6.27 128.93 55.55
2164 83.80 44.61 6.77 130.55 42.54
2165 83.62 74.45 5.55 10.14 130.53
2166 83.90 22.75 6.08 36.32 158.54
2167 84.10 51.88 6.22 205.65 36.61
2168 84.17 29.17 6.24 59.19 153.39
2169 83.60 31.53 6.86 65.71 138.29
2170 83.61 33.80 6.56 96.00 146.67
2171 83.77 18.08 3.21 25.45 129.59
2172 84.17 57.95 7.18 163.58 46.56
2173 84.35 32.78 6.74 60.40 158.31
2174 84.43 54.60 7.24 207.63 36.14
2175 83.92 30.97 4.00 76.00 166.80
2176 84.23 62.24 7.12 49.35 87.25
2177 84.38 38.68 7.05 79.84 150.49
2178 84.32 64.58 6.27 24.77 72.82
2179 84.33 16.99 3.66 12.88 104.34
2180 84.28 31.26 7.75 56.42 164.00
2181 84.48 74.86 5.88 9.80 107.56
2182 84.53 21.30 5.17 21.19 132.73
2183 84.51 35.55 7.98 83.88 155.58
2184 84.67 47.23 6.43 144.12 45.11
2185 84.97 61.00 6.82 115.89 47.04
2186 84.46 79.72 3.00 6.12 65.69
2187 84.53 72.45 5.30 22.60 101.30
2188 84.64 42.81 6.07 91.04 137.09
2189 84.89 68.14 6.68 26.86 100.53
2190 84.87 70.54 5.04 23.26 92.21
2191 85.01 30.65 6.71 32.79 149.74
2192 84.84 45.06 5.88 128.07 113.34
2193 85.15 41.43 7.05 45.81 156.18
2194 84.92 25.44 5.38 29.02 157.49
2195 85.12 23.42 5.47 14.07 144.79
2196 85.06 50.23 5.96 160.60 39.12
2197 84.97 18.90 4.05 11.84 118.43
2198 85.13 34.03 7.43 38.94 163.67
2199 84.93 77.82 3.52 8.02 88.25
2200 85.26 39.84 7.64 45.77 167.85
2201 85.35 58.70 6.23 188.99 39.27
2202 85.45 63.70 6.10 89.88 53.42
2203 85.27 76.14 4.12 13.44 67.70
2204 85.22 37.09 7.71 39.26 160.18
2205 85.28 52.77 6.62 179.24 37.71
2206 85.56 55.91 6.23 204.46 39.42
2207 85.35 73.31 4.91 20.19 78.21
2208 85.51 78.59 2.46 8.84 49.51
2209 85.48 27.98 6.55 24.17 155.98
2210 85.79 48.62 7.32 160.09 138.74
2211 85.76 46.01 6.27 86.23 147.50
2212 86.00 21.41 4.54 8.00 138.49
2213 85.95 25.78 6.18 11.25 154.51
2214 86.07 68.94 6.69 93.51 39.70
2215 86.12 29.40 6.49 16.10 162.06
2216 86.09 32.50 6.60 19.17 171.86
2217 86.11 44.18 6.11 57.62 149.14
2218 86.12 36.51 7.58 26.11 155.58
2219 86.25 42.33 6.40 26.67 155.58
2220 86.41 53.44 6.35 175.16 97.92
2221 86.15 39.68 7.69 32.15 158.70
2222 86.32 50.99 7.54 159.81 130.18
2223 86.24 59.93 6.44 186.86 37.47
2224 86.51 62.37 6.17 137.20 42.57
2225 86.60 65.24 5.94 129.89 41.63
2226 86.59 23.63 5.49 8.78 146.96
2227 86.56 57.47 6.06 190.08 40.73
2228 86.69 74.89 4.61 57.62 28.81
2229 86.48 35.20 7.50 18.79 161.45
2230 86.54 25.18 5.13 6.53 154.93
2231 86.66 27.24 6.90 14.42 163.61
2232 87.33 72.60 4.26 86.49 31.33
2233 86.77 41.25 6.67 15.33 156.30
2234 86.76 54.82 6.85 195.76 115.42
2235 86.80 38.62 7.23 16.62 161.58
2236 87.16 70.32 4.83 118.69 30.79
2237 86.84 34.02 5.93 15.97 158.86
2238 87.02 48.24 6.83 90.59 153.31
2239 86.81 28.74 6.50 12.25 152.67
2240 87.32 43.33 6.53 23.16 150.44
2241 87.27 76.68 2.56 44.34 15.72
2242 87.19 26.20 5.09 8.23 155.83
2243 87.35 33.04 7.89 12.60 158.45
2244 87.11 27.61 5.25 10.00 155.75
2245 87.51 30.37 6.95 10.88 170.99
2246 87.11 40.29 6.80 16.40 161.00
2247 87.42 55.79 8.23 177.36 126.94
2248 87.63 24.68 4.98 6.83 140.03
2249 87.33 39.65 7.20 14.00 160.20
2250 87.96 45.72 6.30 28.93 157.09
2251 87.60 61.26 6.85 173.60 44.75
2252 87.71 52.92 6.26 121.88 149.75
2253 87.83 58.58 7.34 148.07 79.49
2254 87.87 64.65 5.94 182.56 43.96
2255 87.82 49.48 7.13 39.76 148.40
2256 87.74 22.72 5.71 4.46 129.20
2257 87.82 26.80 6.47 8.03 145.74
2258 88.11 39.40 6.95 7.88 140.24
2259 88.24 34.84 6.77 8.61 155.57
2260 88.13 36.97 6.51 10.92 147.87
2261 88.51 55.93 7.10 108.04 153.34
2262 88.40 67.43 5.43 152.04 38.79
2263 88.27 61.70 6.34 182.00 51.32
2264 88.32 70.35 4.52 87.10 28.94
2265 88.58 23.51 4.72 3.95 95.38
2266 88.65 26.75 6.07 5.73 107.63
2267 88.60 51.72 7.50 36.38 155.02
2268 88.84 72.48 3.71 70.58 23.92
2269 88.84 43.80 7.48 12.71 159.29
2270 88.94 53.43 6.63 59.91 150.97
2271 88.99 63.09 6.59 185.91 88.24
2272 89.16 59.91 6.79 130.40 139.05
2273 88.62 46.67 6.50 20.00 168.00
2274 88.91 31.63 6.41 6.07 128.07
2275 88.97 58.16 6.70 89.35 142.30
2276 89.24 46.67 6.91 12.84 157.79
2277 89.31 65.17 6.20 151.75 109.07
2278 89.44 69.30 4.44 126.63 37.26
2279 89.13 30.17 4.93 7.27 109.73
2280 89.56 38.24 6.85 6.34 107.06
2281 89.35 42.01 6.55 8.70 138.89
2282 89.61 28.80 5.60 4.06 86.21
2283 89.45 55.29 6.61 53.73 137.33
2284 89.68 30.90 6.25 4.89 94.64
2285 89.67 33.46 6.94 5.91 99.18
2286 89.44 57.72 7.15 73.46 151.15
2287 89.77 51.39 6.94 22.50 147.68
2288 89.50 32.47 5.50 5.17 112.50
2289 89.57 44.69 5.71 10.43 135.86
2290 89.72 61.40 7.14 103.93 145.07
2291 89.94 66.65 4.66 92.98 117.05
2292 89.90 45.79 5.97 10.46 126.94
2293 90.07 71.96 2.84 57.80 23.61
2294 90.12 42.85 7.27 8.11 127.50
2295 90.16 53.31 6.78 19.00 145.32
2296 90.17 62.29 5.76 100.86 133.43
2297 90.05 27.98 5.00 4.44 72.22
2298 90.17 65.03 6.47 64.78 132.03
2299 90.39 47.94 7.03 9.11 125.08
2300 90.28 36.14 5.43 5.34 68.17
2301 90.22 44.71 7.67 9.33 137.67
2302 90.83 63.92 6.31 67.94 138.28
2303 90.78 68.24 4.76 68.86 105.90
2304 90.78 50.37 6.91 10.83 129.53
2305 90.72 69.85 4.14 73.38 87.66
2306 90.93 33.09 6.36 4.67 50.66
2307 90.84 38.83 5.95 5.12 56.49
2308 90.94 36.46 7.32 5.03 57.83
2309 90.64 44.19 6.73 8.36 99.45
2310 90.76 45.55 6.30 6.35 98.89
2311 90.62 31.16 7.12 4.88 50.38
2312 91.13 41.06 6.88 5.06 53.22
2313 90.98 26.31 5.58 3.08 47.04
2314 91.20 60.80 6.58 40.60 130.82
2315 90.91 62.51 6.85 34.27 139.19
2316 91.17 28.76 5.84 3.43 45.27
2317 91.39 55.70 6.18 40.80 128.36
2318 91.32 58.05 6.58 24.97 136.78
2319 91.26 66.55 5.09 60.06 125.50
2320 91.20 53.56 6.83 13.61 124.29
2321 91.33 48.82 6.82 6.95 86.09
2322 91.33 51.89 7.24 10.14 110.60
2323 91.61 46.39 7.07 6.05 74.11
2324 91.58 43.79 6.06 5.06 60.63
2325 91.80 31.25 8.19 4.32 32.78
2326 91.77 38.59 7.43 4.80 42.05
2327 91.69 65.09 4.58 32.00 135.08
2328 92.09 62.18 5.19 20.65 126.21
2329 92.18 53.31 6.55 9.44 76.98
2330 92.12 67.71 4.78 16.41 103.52
2331 91.98 47.85 7.50 8.36 63.00
2332 92.02 50.99 7.05 6.66 69.59
2333 92.11 64.06 5.21 35.33 125.79
2334 92.31 41.31 8.17 4.15 37.24
2335 92.36 58.72 6.06 12.94 113.46
2336 92.55 43.58 7.37 5.41 40.26
2337 92.55 28.98 9.13 3.40 31.72
2338 92.56 48.44 7.42 5.30 53.70
2339 92.66 34.71 9.28 4.07 39.67
2340 92.59 50.05 7.33 6.87 60.22
2341 92.51 30.98 11.25 3.00 33.95
2342 92.68 55.12 5.83 10.00 80.62
2343 92.86 46.20 7.50 5.74 42.29
2344 93.15 39.60 7.19 4.34 36.55
2345 93.26 57.88 5.40 8.93 79.10
2346 92.93 41.70 6.38 6.25 44.75
2347 93.32 51.67 6.45 4.55 45.08
2348 93.17 56.17 7.17 7.37 74.43
2349 93.22 60.57 5.12 8.20 84.24
2350 93.38 30.93 12.72 2.91 36.61
2351 93.18 42.55 6.61 4.39 34.57
2352 93.63 48.70 6.69 4.34 37.51
2353 93.66 43.84 7.32 3.90 38.48
2354 94.00 45.64 8.75 4.37 37.84
2355 93.90 59.63 5.21 5.84 60.25
2356 94.33 41.77 9.49 3.85 36.74
2357 93.90 39.72 8.70 3.60 35.60
2358 94.11 34.14 11.76 3.09 38.73
2359 94.42 57.11 6.05 4.23 42.24
2360 94.22 38.43 9.59 4.21 32.18
2361 94.45 61.54 5.39 4.22 43.00
2362 94.99 36.69 11.29 3.54 35.12
2363 94.42 60.44 5.00 3.50 48.50
2364 94.59 39.85 12.92 4.16 36.44
2365 94.84 48.19 8.39 3.61 32.00
2366 95.54 38.70 14.18 3.17 34.70
2367 94.78 49.64 6.86 3.71 33.57
2368 94.73 62.50 3.44 3.89 41.33
2369 95.07 51.00 7.05 3.68 33.21
2370 95.13 45.94 10.08 3.58 35.86
2371 95.13 53.14 5.86 3.81 34.24
2372 95.31 54.78 5.59 3.44 30.71
2373 95.48 43.83 11.55 3.32 33.74
2374 95.39 40.03 21.14 2.57 30.86
2375 95.68 35.48 10.71 2.89 33.29
2376 95.66 47.89 8.82 3.69 33.84
2377 95.83 56.68 4.82 2.80 31.30
2378 96.00 49.98 9.74 3.41 34.25
2379 96.16 52.68 7.24 3.32 31.12
2380 96.12 36.42 8.60 1.60 31.80
2381 96.55 44.04 11.11 3.36 33.32
2382 96.53 40.28 11.20 2.62 35.39
2383 96.89 49.88 8.50 3.29 34.32
2384 96.93 47.15 10.92 3.89 33.54
2385 97.53 45.19 9.96 2.42 31.62
2386 97.42 48.53 8.30 2.81 33.81
2387 98.17 48.15 10.69 2.48 34.64
2388 98.60 46.65 6.83 1.56 28.17

