#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
mu7 14A 8 Kruppel even-skipped fushi-tarazu
1855 83.29 35.50 4.28 90.55 131.88
1856 83.33 44.99 3.85 164.31 49.11
1857 83.31 21.82 3.66 66.21 116.68
1858 83.42 26.18 4.46 57.21 115.23
1859 83.60 63.75 4.00 200.36 27.46
1860 83.54 73.76 2.74 12.77 96.86
1861 84.06 29.58 3.93 58.37 128.28
1862 83.69 41.68 4.33 151.19 109.86
1863 83.69 53.27 4.24 189.73 26.15
1864 83.66 39.11 4.41 120.16 83.24
1865 83.71 36.92 4.76 101.03 121.82
1866 84.04 67.01 3.70 168.09 32.30
1867 83.95 18.37 2.71 37.96 83.78
1868 84.04 20.31 3.27 43.77 114.73
1869 83.97 48.66 4.64 147.09 72.05
1870 83.98 57.53 4.08 192.00 26.37
1871 84.20 43.77 3.87 111.46 107.88
1872 84.09 60.03 5.00 181.52 29.30
1873 84.39 24.13 3.82 36.00 120.89
1874 84.34 51.00 3.53 162.55 73.47
1875 84.18 22.39 3.40 30.04 109.60
1876 84.37 46.49 3.85 140.19 89.96
1877 84.29 71.66 2.23 61.91 39.53
1878 84.41 76.55 2.62 11.25 59.32
1879 84.58 35.08 3.90 65.00 136.18
1880 84.51 74.34 2.26 24.57 61.82
1881 84.41 32.27 4.08 45.67 134.47
1882 84.35 33.87 3.95 50.63 135.32
1883 84.56 55.61 4.24 159.46 35.47
1884 84.57 61.58 4.22 201.68 25.51
1885 84.46 58.90 4.22 185.52 27.19
1886 84.90 40.25 4.30 56.26 129.70
1887 84.69 37.65 4.44 62.96 129.73
1888 84.81 69.73 2.72 130.26 35.47
1889 85.04 53.43 4.76 158.32 81.09
1890 84.98 64.33 3.52 228.01 24.28
1891 85.02 23.06 2.70 31.73 128.82
1892 85.10 26.78 3.95 36.30 117.52
1893 85.18 42.58 4.45 65.62 135.43
1894 85.15 49.45 4.07 118.47 120.74
1895 85.54 29.46 3.98 33.06 128.06
1896 84.94 32.65 4.17 47.50 138.50
1897 85.46 71.99 2.92 127.85 26.15
1898 85.70 47.16 4.19 79.33 126.22
1899 85.40 57.43 4.21 146.16 96.25
1900 85.56 67.41 3.49 220.41 23.15
1901 85.66 59.79 4.40 171.63 63.61
1902 86.02 75.31 2.34 58.45 18.61
1903 85.70 33.60 3.73 36.65 138.84
1904 85.66 35.92 3.83 45.87 136.70
1905 85.51 38.77 5.00 47.69 136.52
1906 85.60 45.15 4.09 70.69 123.28
1907 85.62 20.92 3.15 15.22 99.37
1908 86.02 22.37 2.94 25.90 115.88
1909 85.96 51.92 4.41 89.86 134.15
1910 86.04 62.75 3.97 215.97 35.42
1911 85.97 55.29 3.36 93.33 114.84
1912 86.23 42.13 4.26 46.74 138.94
1913 86.08 24.67 4.34 26.52 125.84
1914 86.10 26.95 3.25 23.00 121.04
1915 86.38 69.58 3.44 205.70 23.50
1916 86.67 30.65 3.54 25.86 117.14
1917 86.13 38.67 4.86 36.23 132.50
1918 86.35 44.43 4.29 45.57 136.62
1919 86.25 49.45 4.22 63.70 132.25
1920 86.49 65.53 3.57 216.20 24.16
1921 86.79 35.06 3.85 25.23 131.02
1922 86.72 72.34 2.80 138.23 20.64
1923 87.04 32.37 4.14 20.67 128.28
1924 86.72 27.80 3.96 17.91 115.99
1925 86.94 39.90 4.67 27.02 130.02
1926 86.81 60.37 3.59 131.87 81.91
1927 87.05 37.40 4.02 27.05 139.56
1928 86.79 54.31 3.93 55.31 120.35
1929 86.91 47.96 3.58 55.53 135.61
1930 87.00 46.07 3.77 32.63 134.92
1931 87.17 67.55 2.72 225.74 28.85
1932 87.43 57.92 3.68 81.55 125.37
1933 87.40 63.62 3.64 196.58 49.54
1934 87.28 43.84 3.90 27.61 138.02
1935 87.49 41.57 3.83 26.13 121.40
1936 87.76 50.11 4.04 30.05 125.67
1937 87.67 74.27 1.69 80.01 14.23
1938 87.46 26.07 3.52 14.91 86.52
1939 87.49 34.15 4.04 16.26 119.65
1940 87.88 70.68 2.92 156.88 22.29
1941 87.65 23.82 4.00 11.46 99.92
1942 87.78 53.25 4.00 35.49 136.24
1943 88.08 28.93 3.37 11.03 79.64
1944 87.96 60.70 3.78 117.68 117.05
1945 87.92 44.38 3.53 24.89 135.90
1946 87.89 27.29 4.00 12.70 92.10
1947 88.59 39.09 4.13 13.78 115.71
1948 88.15 66.30 2.94 169.26 71.86
1949 87.93 48.30 4.50 36.36 126.86
1950 88.16 55.81 3.04 37.34 130.88
1951 88.59 46.65 4.34 19.44 118.82
1952 88.42 36.56 4.88 15.75 115.40
1953 88.67 26.21 3.22 6.74 69.30
1954 88.67 42.22 3.41 15.33 119.07
1955 88.56 34.26 3.60 13.41 92.63
1956 88.75 63.52 3.70 113.60 113.70
1957 88.96 44.25 3.84 21.88 112.62
1958 88.85 51.85 4.04 27.83 124.43
1959 88.77 59.05 3.78 55.00 124.02
1960 89.09 68.65 3.16 158.17 60.45
1961 89.13 49.41 3.48 18.56 117.10
1962 89.25 71.71 2.18 81.76 38.64
1963 89.29 57.34 3.58 29.00 131.39
1964 89.18 65.97 3.10 113.53 112.71
1965 89.40 60.90 3.42 50.87 129.18
1966 89.80 40.63 4.19 11.05 83.33
1967 89.64 56.15 3.61 21.59 122.65
1968 89.69 30.10 3.45 7.38 56.40
1969 89.56 26.60 2.86 4.95 47.24
1970 89.61 37.40 4.03 9.06 74.53
1971 89.86 27.96 3.50 4.79 47.19
1972 89.98 34.96 3.35 7.79 52.96
1973 90.05 47.54 3.58 11.41 95.00
1974 90.07 45.35 3.99 13.22 83.35
1975 90.27 43.20 4.06 9.38 59.71
1976 90.52 51.22 3.87 13.29 88.62
1977 90.64 54.86 3.21 13.85 91.48
1978 90.25 65.73 2.92 75.34 121.06
1979 90.43 52.91 3.54 14.44 100.02
1980 90.48 60.26 3.24 25.79 120.97
1981 90.65 68.17 2.62 56.04 108.72
1982 90.46 30.10 2.71 4.57 44.71
1983 90.79 57.53 3.86 18.91 103.11
1984 90.94 36.82 3.54 6.94 41.81
1985 90.88 39.03 3.68 7.16 45.95
1986 91.11 30.25 3.17 5.00 35.43
1987 90.83 46.97 2.62 8.50 67.00
1988 91.30 33.93 3.53 4.63 29.76
1989 91.58 62.73 3.00 20.40 110.17
1990 91.19 42.37 3.62 6.25 35.00
1991 91.49 40.84 3.46 5.33 29.17
1992 91.76 52.42 3.45 8.86 50.67
1993 91.55 48.22 3.37 7.10 46.39
1994 91.32 50.38 2.50 11.00 44.00
1995 91.82 43.90 3.22 5.29 31.21
1996 91.53 66.99 2.60 41.94 108.67
1997 91.78 57.28 3.46 13.24 72.74
1998 92.11 60.32 3.23 14.13 89.28
1999 91.91 54.38 3.00 8.39 57.52
2000 92.04 48.64 4.10 6.71 42.76
2001 92.17 30.57 4.10 4.60 21.48
2002 92.70 45.22 3.53 4.27 22.45
2003 92.66 36.76 2.48 4.45 23.36
2004 92.51 55.63 3.13 8.42 43.00
2005 92.55 35.38 5.45 4.81 23.23
2006 92.79 58.33 2.90 9.72 53.22
2007 92.82 42.47 3.58 4.61 23.39
2008 92.75 33.62 2.84 3.96 20.22
2009 92.85 50.31 3.09 5.56 30.52
2010 92.75 63.68 3.37 18.46 90.86
2011 93.07 46.95 3.90 4.34 28.44
2012 93.40 61.56 2.72 7.30 66.77
2013 93.36 54.06 3.00 6.12 30.06
2014 93.29 56.33 2.48 6.92 26.88
2015 93.51 37.57 4.19 4.27 20.51
2016 93.80 33.86 4.39 3.54 20.11
2017 93.88 59.65 2.48 7.20 33.17
2018 93.70 40.29 3.77 4.05 20.67
2019 93.74 42.25 3.98 4.09 21.30
2020 93.71 44.48 4.00 4.18 26.21
2021 94.10 50.00 3.16 4.71 23.31
2022 93.99 52.16 3.40 4.76 23.95
2023 93.88 45.92 2.59 3.18 24.82
2024 94.39 38.79 4.04 5.08 20.96
2025 94.64 44.50 5.44 3.44 22.91
2026 94.76 47.72 2.96 4.82 22.96
2027 94.91 53.66 2.69 3.60 20.60
2028 94.99 37.22 6.88 3.45 22.48
2029 95.57 39.65 5.43 4.21 20.37
2030 95.53 46.31 5.38 4.23 21.85
2031 95.63 55.53 3.17 3.98 20.67
2032 95.80 43.93 6.31 3.65 20.29
2033 95.83 48.87 3.74 4.26 21.66
2034 95.95 41.77 5.98 4.42 18.77
2035 96.32 53.04 2.95 3.38 22.19
2036 96.54 47.16 5.51 3.37 20.54
2037 96.82 43.47 3.81 3.48 19.98
2038 97.41 45.85 5.22 3.29 19.02
2039 98.00 45.47 4.05 3.16 17.16

