#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rge9 14A 8 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1846 74.16 40.78 116.37 24.27 69.89
1847 74.19 36.76 95.90 24.39 87.15
1848 74.36 24.70 109.62 18.91 48.82
1849 74.33 45.19 44.47 23.56 81.58
1850 74.34 56.72 40.33 22.30 92.83
1851 74.26 59.97 51.77 19.58 106.95
1852 74.43 77.30 141.96 12.67 96.13
1853 74.41 31.75 136.33 23.04 62.81
1854 74.35 69.81 123.25 15.65 131.91
1855 74.48 83.13 100.79 8.43 58.18
1856 74.46 15.96 68.16 13.64 43.86
1857 74.48 67.07 106.66 17.42 121.90
1858 74.70 38.72 116.07 24.06 65.72
1859 74.68 54.79 36.47 20.93 96.63
1860 74.76 47.39 58.09 23.53 92.03
1861 75.11 52.10 46.66 23.27 84.70
1862 74.82 62.78 53.92 19.49 116.33
1863 74.89 13.63 58.39 11.25 34.62
1864 74.83 20.41 102.30 15.37 39.68
1865 74.92 85.63 58.46 6.55 20.58
1866 75.02 80.34 122.29 9.83 86.02
1867 74.99 36.08 139.48 23.83 64.56
1868 74.97 49.81 50.68 22.78 80.90
1869 75.04 58.42 43.69 21.57 99.47
1870 75.11 72.03 114.40 14.38 112.62
1871 75.08 74.91 111.83 11.67 110.82
1872 75.18 17.87 100.47 13.21 36.18
1873 75.11 22.68 139.09 17.38 39.63
1874 75.14 27.03 138.22 19.62 46.81
1875 75.15 43.51 142.51 24.67 57.85
1876 75.16 33.85 143.24 23.56 53.50
1877 75.22 65.16 67.46 18.83 115.89
1878 75.34 40.81 166.15 24.74 50.45
1879 75.37 60.69 36.28 18.87 97.07
1880 75.26 29.44 146.73 20.84 48.88
1881 75.29 45.77 115.78 23.76 65.22
1882 75.56 69.95 80.11 15.68 103.66
1883 75.55 56.38 37.23 20.56 90.21
1884 75.70 15.22 98.94 11.87 25.39
1885 75.59 31.74 174.56 23.92 46.25
1886 75.68 48.73 125.59 23.04 64.76
1887 75.69 24.98 152.21 18.83 35.92
1888 75.61 67.50 60.01 16.77 113.64
1889 75.70 38.17 172.00 23.47 52.35
1890 75.63 54.07 51.24 23.93 85.98
1891 76.01 78.99 108.76 10.47 86.29
1892 75.96 63.21 36.20 18.18 109.97
1893 75.99 20.36 136.38 14.96 29.04
1894 76.08 35.71 174.21 24.38 44.78
1895 76.21 46.85 187.46 25.03 59.97
1896 76.34 83.85 92.78 7.26 53.94
1897 76.12 42.38 188.82 24.14 51.68
1898 76.11 58.48 36.41 20.34 85.50
1899 76.29 44.44 173.24 23.31 46.62
1900 76.19 73.01 69.91 12.92 94.57
1901 76.46 33.82 164.48 22.60 40.53
1902 76.35 12.96 85.05 10.07 14.46
1903 76.34 17.89 128.67 13.45 26.81
1904 76.42 27.22 153.04 19.47 29.70
1905 76.55 75.74 90.48 10.98 90.65
1906 76.41 22.85 150.11 16.46 25.95
1907 76.54 52.65 150.72 22.51 58.11
1908 76.34 55.37 86.18 21.50 62.13
1909 76.42 29.59 165.77 20.97 36.17
1910 76.46 65.75 46.00 15.92 107.06
1911 76.62 50.35 172.31 23.58 61.11
1912 76.57 40.00 188.34 23.70 43.17
1913 76.56 61.03 34.19 19.84 82.88
1914 76.72 68.64 58.54 15.57 102.19
1915 76.80 31.85 170.37 22.29 32.16
1916 76.80 37.54 190.92 24.53 42.14
1917 76.83 15.45 121.95 12.09 21.34
1918 77.01 71.33 52.90 13.87 100.08
1919 77.05 25.10 139.70 18.20 21.20
1920 77.11 56.93 108.88 21.81 50.61
1921 77.19 48.22 192.94 23.00 44.34
1922 77.10 63.41 27.91 18.73 88.91
1923 77.16 20.37 144.91 14.25 19.64
1924 77.70 46.12 196.03 23.67 31.23
1925 77.24 78.89 61.22 10.05 87.66
1926 77.21 42.26 186.49 22.90 30.30
1927 77.34 35.73 192.34 22.59 30.41
1928 77.41 54.57 174.60 21.15 38.37
1929 77.44 81.70 50.65 7.88 44.27
1930 77.55 28.84 165.95 19.68 20.80
1931 77.57 39.05 193.66 22.41 30.55
1932 77.49 73.87 56.41 11.88 83.11
1933 77.64 18.20 131.61 13.39 16.61
1934 77.58 22.67 141.26 15.78 17.84
1935 77.77 65.39 29.67 15.99 82.39
1936 77.63 61.33 63.54 18.73 63.25
1937 77.72 50.39 198.98 23.42 38.82
1938 77.78 14.00 111.21 10.79 14.10
1939 77.80 33.62 160.43 21.34 24.22
1940 77.90 26.88 138.39 18.03 18.47
1941 77.81 30.98 153.00 21.87 20.85
1942 77.88 43.99 177.07 22.09 29.00
1943 77.91 52.48 185.56 21.28 31.19
1944 77.97 58.75 122.76 18.92 46.56
1945 77.93 76.48 50.07 9.64 85.14
1946 77.99 69.98 37.09 12.81 87.56
1947 78.07 40.80 178.54 22.54 26.63
1948 78.32 16.15 118.72 10.75 13.31
1949 78.28 37.65 175.75 23.49 21.63
1950 78.32 56.48 175.36 21.38 33.77
1951 78.23 63.25 51.87 16.83 61.38
1952 78.13 72.31 44.48 11.15 80.27
1953 78.31 20.11 113.27 14.45 13.54
1954 78.49 24.80 130.57 16.76 14.48
1955 78.43 48.86 187.38 22.41 26.07
1956 78.60 35.75 155.89 21.51 20.45
1957 78.57 79.76 41.21 7.81 68.64
1958 78.63 67.96 36.49 14.05 81.27
1959 78.76 60.78 141.52 18.12 37.05
1960 78.69 32.11 137.94 21.68 15.95
1961 78.66 54.31 200.08 21.90 27.12
1962 78.78 22.26 125.81 15.76 13.45
1963 78.77 42.42 174.60 23.10 22.06
1964 78.82 29.48 118.64 18.19 16.64
1965 78.87 51.40 182.05 22.25 24.94
1966 78.76 73.07 35.09 11.57 78.72
1967 79.05 40.06 164.73 22.51 19.98
1968 78.98 44.83 168.02 21.36 21.31
1969 78.94 65.67 35.25 14.77 70.53
1970 78.96 76.38 24.25 9.18 64.74
1971 79.21 27.07 111.90 16.64 13.67
1972 79.22 34.19 124.31 21.00 16.91
1973 79.24 58.25 170.16 18.84 30.68
1974 79.30 63.08 121.28 16.93 48.02
1975 79.23 70.43 25.43 12.58 72.22
1976 79.31 18.38 109.29 12.00 9.89
1977 79.28 47.22 171.87 22.11 22.58
1978 79.23 74.48 25.16 10.36 63.88
1979 79.44 38.17 154.66 21.38 17.98
1980 79.53 49.41 174.66 21.84 22.82
1981 79.60 55.98 173.25 19.87 24.23
1982 79.54 16.00 87.28 9.97 9.68
1983 79.57 53.36 190.77 21.32 23.89
1984 79.90 79.05 23.10 7.90 52.50
1985 79.71 20.48 84.38 11.89 9.38
1986 79.88 23.00 95.49 14.28 12.09
1987 79.79 31.91 115.80 18.97 14.78
1988 79.88 42.36 151.19 21.47 16.69
1989 79.82 67.67 35.13 13.89 57.62
1990 80.01 72.92 21.45 11.08 72.09
1991 80.18 29.79 91.76 17.89 12.44
1992 79.97 36.19 117.41 20.44 15.16
1993 79.93 65.06 68.28 15.19 42.09
1994 80.16 50.98 163.79 20.08 19.52
1995 80.07 44.31 144.82 20.02 16.87
1996 80.05 60.39 182.16 17.60 31.63
1997 80.05 76.35 20.45 8.67 75.59
1998 80.30 40.38 123.30 20.97 16.54
1999 80.18 46.37 157.50 21.16 18.81
2000 80.25 34.08 102.60 20.82 15.58
2001 80.41 27.68 71.12 16.32 11.58
2002 80.35 70.31 32.00 11.18 61.79
2003 80.50 58.03 172.33 18.17 23.03
2004 80.50 62.77 153.62 16.32 32.77
2005 80.42 25.61 91.23 16.35 11.40
2006 80.52 48.74 137.86 20.52 18.12
2007 80.57 37.91 119.64 20.38 14.00
2008 80.61 52.76 166.08 21.09 19.38
2009 80.52 54.85 162.27 19.08 19.60
2010 80.84 19.34 73.18 11.37 8.72
2011 80.86 66.89 101.85 14.24 45.36
2012 80.95 32.58 91.94 18.71 12.06
2013 81.13 74.88 21.34 9.20 63.05
2014 81.20 77.88 17.03 7.81 49.29
2015 80.97 23.18 64.87 13.84 9.45
2016 81.25 44.62 108.50 19.83 14.57
2017 81.19 46.97 100.98 19.55 15.67
2018 81.22 60.60 172.87 16.79 21.61
2019 81.24 35.33 73.89 19.12 12.22
2020 81.33 39.05 99.95 19.37 12.37
2021 81.33 56.35 149.97 17.83 18.59
2022 81.40 30.64 68.39 17.69 11.39
2023 81.49 51.18 117.57 20.37 15.42
2024 81.51 64.15 172.53 15.27 32.61
2025 81.61 72.54 53.96 10.72 47.20
2026 81.45 25.73 62.13 15.01 9.53
2027 81.59 28.38 62.41 16.44 10.80
2028 81.35 69.22 67.56 12.56 44.32
2029 81.66 41.13 76.64 20.00 14.13
2030 81.64 49.29 116.18 20.48 14.20
2031 81.66 53.48 126.07 18.03 15.56
2032 81.81 58.81 153.03 16.66 18.20
2033 81.83 37.11 62.85 18.38 13.10
2034 81.92 42.98 68.68 19.14 13.16
2035 81.95 18.26 47.89 10.37 7.68
2036 82.02 33.00 55.75 18.65 10.91
2037 82.08 66.78 143.65 14.81 31.31
2038 82.55 61.38 179.14 16.38 16.60
2039 82.29 22.74 57.52 12.48 8.87
2040 82.26 47.81 91.44 19.34 13.50
2041 82.20 76.75 19.52 7.69 38.12
2042 82.26 45.61 77.57 19.07 14.61
2043 82.43 69.75 108.40 11.76 28.93
2044 82.35 20.25 46.80 11.11 7.56
2045 82.45 35.05 54.36 17.42 10.66
2046 82.43 39.11 59.72 19.97 11.48
2047 82.54 54.51 119.11 18.57 12.27
2048 82.41 56.79 141.85 17.03 14.75
2049 82.47 25.33 45.76 13.67 9.53
2050 82.49 30.62 50.59 16.37 10.29
2051 82.69 51.91 85.43 18.24 13.33
2052 82.70 27.86 42.67 16.07 8.99
2053 82.81 41.03 50.93 20.02 11.74
2054 82.86 49.83 66.90 18.89 11.89
2055 82.99 37.13 53.25 18.21 11.48
2056 82.82 64.33 165.37 14.42 17.40
2057 82.62 43.01 53.69 16.54 9.85
2058 83.04 72.44 82.77 9.00 25.28
2059 82.86 74.70 50.28 8.33 25.69
2060 83.07 44.93 63.85 18.12 11.44
2061 83.15 58.59 134.94 16.69 12.54
2062 83.05 32.86 40.98 17.35 10.16
2063 83.26 47.01 59.12 17.19 11.09
2064 83.20 42.63 49.17 18.20 10.53
2065 83.36 67.21 161.44 13.47 17.59
2066 83.50 23.27 33.93 12.36 8.18
2067 83.57 20.54 30.03 11.12 8.01
2068 83.55 39.39 47.65 18.95 10.00
2069 83.59 35.38 34.32 17.29 10.42
2070 83.57 53.14 74.90 16.62 11.18
2071 83.69 26.88 32.96 14.47 7.91
2072 83.49 56.00 78.50 16.46 11.26
2073 83.59 30.26 37.39 16.61 9.37
2074 83.82 70.11 139.98 11.07 16.94
2075 83.91 62.51 148.03 14.88 12.79
2076 83.76 51.02 48.77 17.15 10.23
2077 84.00 48.59 53.40 18.42 11.19
2078 83.74 44.62 58.20 18.80 11.10
2079 83.99 74.22 93.97 8.32 20.83
2080 84.03 41.47 37.42 17.55 9.68
2081 84.19 43.91 49.20 18.02 10.33
2082 83.95 33.11 29.58 16.67 8.95
2083 84.18 64.98 147.81 13.60 11.18
2084 84.22 54.81 57.65 16.49 10.41
2085 84.25 46.26 45.50 17.07 10.00
2086 84.34 57.56 79.42 15.51 10.21
2087 84.29 60.00 111.17 16.13 10.39
2088 84.30 76.63 59.03 7.49 13.22
2089 84.22 37.64 34.10 19.14 8.78
2090 84.30 31.21 31.38 17.12 9.19
2091 84.66 67.46 162.98 12.08 11.25
2092 84.61 21.28 21.35 10.11 6.46
2093 84.73 24.57 22.62 12.88 7.17
2094 84.66 35.41 28.93 16.91 8.55
2095 84.52 22.79 25.41 11.73 7.14
2096 84.59 52.37 47.10 16.69 11.47
2097 84.89 72.19 140.87 10.10 15.72
2098 84.71 39.66 30.68 17.32 8.79
2099 84.68 50.03 42.33 17.94 10.15
2100 85.11 26.79 23.92 13.55 7.24
2101 84.97 42.86 38.56 17.25 9.58
2102 84.89 32.37 26.93 16.05 8.93
2103 84.89 30.45 26.35 15.94 8.41
2104 85.13 47.45 35.69 16.09 9.74
2105 85.14 28.83 25.66 13.42 7.26
2106 85.31 63.80 129.83 13.16 9.58
2107 85.18 45.02 37.24 17.15 8.74
2108 85.19 37.43 26.98 18.14 8.56
2109 85.40 55.20 41.40 14.90 9.46
2110 85.44 60.66 83.96 14.92 9.61
2111 85.34 69.47 142.59 9.77 10.25
2112 85.34 74.50 91.18 6.90 8.37
2113 85.67 41.35 30.66 17.96 8.03
2114 85.34 57.17 54.54 15.24 10.13
2115 85.38 33.53 24.95 16.88 7.95
2116 85.58 53.33 35.03 16.14 8.79
2117 85.62 51.37 33.80 16.68 9.53
2118 85.57 66.13 131.59 11.57 8.78
2119 85.72 22.82 18.07 11.05 6.18
2120 85.57 30.88 21.60 14.10 7.10
2121 85.94 35.56 26.03 16.12 7.82
2122 85.75 38.97 26.34 17.38 8.90
2123 85.60 48.52 34.50 17.20 8.60
2124 85.86 24.83 18.95 11.88 6.61
2125 86.04 43.57 31.24 17.27 7.84
2126 85.95 46.07 30.46 17.63 9.80
2127 86.12 31.97 20.36 16.31 7.78
2128 86.33 71.60 124.49 8.67 7.50
2129 86.28 29.53 18.24 14.49 7.07
2130 86.51 57.95 46.45 13.47 7.41
2131 86.47 68.45 126.80 9.78 7.72
2132 86.53 48.94 26.68 16.46 8.43
2133 86.55 26.82 16.98 12.36 6.92
2134 86.51 55.58 33.67 15.43 8.28
2135 86.62 62.75 61.22 12.46 8.08
2136 86.55 33.54 19.55 16.05 7.81
2137 86.74 50.97 26.32 15.30 7.60
2138 86.67 60.64 51.05 12.79 8.02
2139 86.78 64.97 100.57 11.42 7.51
2140 86.69 53.28 26.00 15.21 7.55
2141 86.66 40.28 23.11 16.08 6.87
2142 86.89 47.04 24.03 17.18 8.10
2143 86.88 23.66 16.96 10.29 6.25
2144 87.14 44.93 24.90 17.09 7.48
2145 87.10 42.38 21.25 16.03 7.56
2146 87.09 31.42 17.45 13.68 5.70
2147 87.20 34.89 18.46 15.86 7.03
2148 87.05 36.48 20.00 16.73 7.64
2149 87.38 25.26 14.71 11.08 6.37
2150 87.59 69.78 81.92 9.10 6.73
2151 87.57 72.40 75.65 7.08 5.55
2152 87.47 37.51 20.22 15.08 6.90
2153 87.59 54.66 23.14 14.86 7.69
2154 87.64 58.84 37.29 13.93 6.75
2155 87.90 52.13 22.04 14.91 7.04
2156 87.75 67.09 68.05 9.81 5.84
2157 87.90 61.96 40.12 12.29 6.81
2158 87.93 43.44 20.27 15.96 7.31
2159 87.77 28.87 16.10 12.35 6.35
2160 87.98 40.59 19.32 14.80 7.00
2161 87.84 26.84 14.07 11.78 5.98
2162 88.15 38.49 18.27 16.07 6.50
2163 88.32 49.98 19.00 15.33 6.63
2164 88.26 35.84 18.33 15.22 6.68
2165 88.48 30.61 14.77 12.72 6.01
2166 88.37 45.59 19.35 15.49 7.70
2167 88.51 25.50 12.19 10.86 4.97
2168 88.73 57.22 25.20 13.09 6.93
2169 88.80 68.29 51.24 8.73 5.03
2170 88.80 32.54 15.59 14.20 5.80
2171 88.63 41.32 16.52 14.93 6.15
2172 88.82 54.42 20.07 14.34 6.99
2173 89.04 47.75 16.76 14.48 6.35
2174 89.21 62.62 30.07 11.00 5.61
2175 89.02 51.96 17.56 12.33 6.23
2176 89.08 60.26 29.42 11.41 6.03
2177 89.00 65.44 36.11 8.64 5.61
2178 89.32 35.76 14.51 13.66 5.64
2179 89.39 45.75 17.86 15.38 6.98
2180 89.32 49.64 17.00 13.00 5.89
2181 89.60 41.09 16.83 14.24 6.64
2182 89.71 33.47 15.06 13.20 5.53
2183 89.82 53.42 15.87 12.35 6.76
2184 89.74 37.61 15.63 13.87 5.68
2185 89.84 39.25 15.89 15.06 6.42
2186 89.95 58.72 16.13 11.32 5.73
2187 90.14 65.14 24.48 9.02 4.62
2188 90.03 43.94 16.15 14.10 5.75
2189 90.01 50.59 17.71 13.25 6.17
2190 90.35 61.33 20.21 9.81 6.09
2191 90.49 47.18 15.72 13.57 5.79
2192 90.38 52.56 19.27 13.18 5.45
2193 90.56 62.64 20.52 10.91 4.65
2194 90.85 37.87 13.68 13.74 5.36
2195 90.86 57.35 14.75 10.98 5.46
2196 90.78 27.26 11.51 10.71 4.63
2197 90.58 40.84 15.50 14.83 5.00
2198 90.96 31.88 12.85 13.21 4.87
2199 91.09 52.09 16.13 11.95 5.33
2200 91.15 40.18 14.41 14.13 5.43
2201 90.95 42.46 13.61 15.33 6.24
2202 91.30 59.30 14.61 10.75 5.26
2203 91.30 45.91 14.23 14.43 5.80
2204 91.28 64.76 14.29 9.55 4.11
2205 91.56 33.77 12.47 15.41 5.73
2206 91.58 36.03 13.34 12.79 5.72
2207 91.95 48.20 13.71 13.72 5.61
2208 91.89 41.93 15.65 15.05 4.81
2209 92.19 39.02 11.93 14.70 5.37
2210 92.28 44.01 13.75 14.69 5.71
2211 92.38 54.25 14.23 11.19 5.85
2212 92.64 59.12 12.21 9.51 4.58
2213 92.69 45.93 12.94 14.88 5.02
2214 92.55 51.56 14.16 11.82 5.48
2215 92.76 37.10 13.29 13.69 5.26
2216 92.61 40.15 13.90 14.76 5.71
2217 93.09 48.13 14.81 12.32 5.19
2218 93.17 61.21 13.22 8.67 4.62
2219 93.27 41.22 13.53 15.68 5.24
2220 93.30 50.47 13.84 10.45 4.48
2221 93.35 55.25 13.46 10.13 4.30
2222 93.25 38.26 11.88 15.62 3.88
2223 93.70 53.90 12.02 11.94 4.84
2224 93.96 32.52 9.26 15.09 4.39
2225 94.04 44.86 12.20 13.34 5.33
2226 93.63 52.25 14.00 10.24 5.56
2227 93.81 34.08 10.36 14.24 4.70
2228 93.98 39.19 12.92 15.23 5.24
2229 94.59 37.05 10.44 12.62 4.41
2230 94.63 50.89 12.49 11.30 4.78
2231 94.77 53.01 12.03 10.69 4.24
2232 94.53 41.40 11.51 14.90 4.37
2233 94.98 47.27 12.16 12.65 4.14
2234 94.64 42.66 9.14 15.07 4.14
2235 95.37 43.20 11.09 14.04 4.87
2236 95.68 39.43 10.78 15.96 4.34
2237 95.46 55.96 11.43 8.06 4.43
2238 95.75 45.06 11.56 13.10 4.38
2239 95.59 49.62 11.78 12.72 3.95
2240 95.41 41.61 15.00 15.47 3.53
2241 95.96 36.97 10.27 14.55 4.59
2242 96.11 52.13 11.55 10.04 4.79
2243 96.33 42.36 10.90 15.32 4.67
2244 96.71 50.09 10.79 12.58 4.38
2245 96.90 47.95 11.92 13.25 4.13
2246 96.99 38.73 9.78 12.07 3.26
2247 97.22 41.06 11.00 15.02 4.27
2248 97.66 46.65 10.14 12.58 3.97
2249 97.49 42.36 10.29 13.71 4.52
2250 97.48 45.01 9.41 12.50 3.77

