#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
bk1 14A 8 even-skipped Kruppel giant
1856 72.53 41.89 39.41 17.34 92.37
1857 72.62 25.74 32.32 11.61 69.26
1858 72.58 44.57 47.67 17.63 106.10
1859 72.60 65.67 193.70 16.59 94.31
1860 72.58 50.61 85.24 17.58 104.96
1861 72.67 56.93 128.01 18.07 106.94
1862 72.63 63.15 181.33 17.20 98.80
1863 72.55 28.32 32.45 13.52 76.77
1864 72.58 37.34 39.99 16.93 89.15
1865 72.66 34.93 33.26 15.03 85.25
1866 72.77 54.76 100.27 17.79 118.04
1867 72.77 59.00 122.21 17.35 113.18
1868 72.85 47.17 53.81 16.92 93.39
1869 72.54 81.03 77.19 7.56 47.94
1870 72.90 80.07 91.82 8.42 59.40
1871 72.99 70.03 178.78 15.28 98.75
1872 73.02 75.30 171.06 10.80 70.60
1873 72.94 84.00 74.20 8.39 49.79
1874 73.04 23.08 24.72 10.06 59.44
1875 73.11 52.70 91.90 17.56 108.45
1876 73.19 61.09 127.92 16.88 117.92
1877 73.15 86.00 77.12 7.91 46.45
1878 73.21 31.44 34.03 14.11 72.25
1879 73.25 39.95 34.72 16.13 80.16
1880 73.22 81.75 77.87 9.44 59.15
1881 73.58 87.53 55.50 6.71 25.86
1882 73.38 78.07 163.00 10.24 71.73
1883 73.46 33.42 36.63 14.29 69.43
1884 73.43 67.89 143.30 14.76 98.67
1885 73.38 18.49 21.08 8.61 47.25
1886 73.40 29.42 33.43 12.28 75.36
1887 73.53 49.81 52.13 16.67 93.36
1888 73.49 27.03 32.85 11.97 69.09
1889 73.61 43.76 38.39 17.42 83.70
1890 73.53 20.70 23.19 8.53 47.39
1891 73.54 35.75 41.66 17.45 69.72
1892 73.47 38.01 39.88 17.90 71.88
1893 73.68 13.61 21.91 7.59 41.73
1894 73.72 45.91 42.65 16.63 77.76
1895 73.77 71.85 199.36 13.27 92.54
1896 73.71 41.96 36.31 18.26 76.06
1897 73.75 65.69 120.56 15.17 95.84
1898 73.59 16.82 21.13 7.90 46.87
1899 73.76 24.84 38.02 10.84 56.91
1900 73.87 56.94 62.68 15.98 91.69
1901 73.83 63.20 111.40 15.60 95.34
1902 73.82 59.12 54.91 16.30 98.36
1903 74.01 74.14 181.99 11.40 92.05
1904 73.98 54.82 58.65 17.09 98.42
1905 73.81 82.55 109.74 8.29 45.29
1906 74.20 48.18 41.87 16.33 80.43
1907 74.13 52.37 44.46 16.24 93.37
1908 74.08 22.34 44.04 9.30 47.89
1909 74.34 69.79 129.33 13.97 91.30
1910 74.33 80.38 157.01 9.27 68.89
1911 74.26 84.40 117.86 8.37 55.89
1912 74.37 32.09 96.62 14.56 45.40
1913 74.32 28.29 76.67 12.27 49.62
1914 74.39 30.23 89.33 13.92 46.19
1915 74.41 36.53 127.60 16.35 45.08
1916 74.33 40.58 57.98 15.94 62.50
1917 74.45 38.69 96.14 15.27 51.90
1918 74.34 16.51 37.47 8.11 40.82
1919 74.41 61.24 69.24 16.48 90.56
1920 74.60 76.86 175.74 9.48 79.19
1921 74.41 34.20 98.28 13.80 49.44
1922 74.28 86.52 71.81 7.67 27.86
1923 74.35 18.33 51.69 7.40 29.47
1924 74.70 26.32 99.67 11.90 35.54
1925 74.53 44.67 46.61 16.55 67.27
1926 74.82 65.19 81.77 14.79 80.35
1927 74.78 67.74 71.40 13.96 88.37
1928 74.69 50.33 38.38 17.32 76.83
1929 74.92 23.99 104.00 10.46 33.62
1930 74.64 15.51 43.10 7.85 34.45
1931 74.84 42.56 76.23 16.62 52.44
1932 74.81 46.67 74.89 17.44 61.07
1933 74.95 13.37 47.89 8.34 26.54
1934 74.89 58.86 36.38 15.24 79.81
1935 75.02 54.30 38.95 14.42 78.49
1936 75.05 56.68 35.07 16.84 74.48
1937 75.13 72.12 118.99 11.21 90.41
1938 75.12 21.25 103.58 9.03 26.40
1939 75.32 63.35 45.35 15.49 76.70
1940 75.16 52.25 52.18 16.67 72.02
1941 75.33 74.79 128.59 11.24 84.72
1942 75.16 17.70 70.98 8.12 23.67
1943 75.46 35.64 206.85 15.98 41.33
1944 75.31 82.50 144.78 8.79 59.44
1945 75.51 31.02 159.74 12.67 29.27
1946 75.40 40.48 156.19 16.09 41.33
1947 75.45 44.40 148.63 16.64 41.65
1948 75.54 38.01 188.64 17.43 38.89
1949 75.30 48.52 67.37 16.17 59.17
1950 75.49 28.40 135.61 11.71 29.61
1951 75.48 33.28 172.02 14.24 33.56
1952 75.54 61.39 36.76 14.32 72.68
1953 75.64 86.11 90.01 7.29 35.83
1954 75.66 15.92 89.97 8.14 19.90
1955 75.69 69.87 60.17 12.85 85.04
1956 75.81 79.62 124.06 9.20 69.97
1957 75.66 84.07 120.79 8.29 57.21
1958 75.82 50.84 99.72 15.54 52.53
1959 75.92 46.75 179.97 16.81 42.36
1960 76.08 18.88 107.54 7.59 19.43
1961 75.83 55.43 49.74 15.57 62.13
1962 75.92 59.45 34.53 15.06 69.72
1963 75.96 67.49 44.76 12.72 75.61
1964 76.00 25.80 148.36 11.41 24.17
1965 76.14 42.34 199.33 16.86 37.01
1966 75.95 53.20 80.54 16.14 54.38
1967 76.24 77.24 94.28 9.11 69.09
1968 76.20 14.09 111.24 7.43 20.61
1969 76.11 65.34 39.23 14.97 75.66
1970 76.17 22.74 136.92 9.50 20.31
1971 76.37 49.08 165.62 16.99 41.23
1972 76.21 57.56 40.17 15.26 61.69
1973 76.54 71.94 58.83 10.39 75.47
1974 76.52 29.92 179.38 12.92 22.20
1975 76.48 34.83 207.62 14.85 27.99
1976 76.56 74.65 73.11 10.11 72.06
1977 76.54 39.67 219.85 16.24 32.82
1978 76.61 37.29 211.10 16.48 30.35
1979 76.66 44.87 206.69 17.39 33.59
1980 76.69 63.61 32.65 12.76 62.54
1981 76.74 32.61 203.65 14.77 24.33
1982 76.62 61.43 37.66 15.48 58.21
1983 76.90 55.66 165.32 15.87 46.54
1984 76.47 82.14 86.08 6.92 59.62
1985 76.86 27.43 179.51 11.78 20.79
1986 76.95 53.56 195.44 17.43 44.88
1987 76.84 69.06 37.88 12.57 81.98
1988 76.93 83.34 76.26 7.56 62.64
1989 76.87 16.74 126.30 7.83 16.09
1990 76.91 59.55 67.25 14.83 50.75
1991 77.09 51.35 183.90 16.00 38.26
1992 76.92 80.90 76.38 9.12 65.48
1993 77.22 20.35 147.17 9.00 15.61
1994 77.18 66.47 31.54 12.06 59.15
1995 77.24 47.02 215.69 17.41 30.85
1996 77.25 79.61 78.19 8.52 65.25
1997 77.40 25.22 167.23 10.07 16.62
1998 77.45 41.18 216.70 17.64 28.29
1999 77.32 43.36 225.84 16.88 28.79
2000 77.32 57.64 137.03 14.36 39.81
2001 77.43 22.83 149.70 9.67 15.97
2002 77.33 15.30 122.73 8.07 16.27
2003 77.92 17.70 136.04 8.63 13.20
2004 77.55 35.04 204.91 14.67 21.58
2005 77.68 49.30 211.40 18.01 31.05
2006 77.68 61.94 101.42 14.26 42.55
2007 77.65 71.08 37.82 10.26 67.61
2008 77.56 77.66 60.46 8.94 61.66
2009 77.79 31.44 173.99 12.46 19.90
2010 77.65 29.18 171.76 12.71 17.70
2011 77.74 39.28 214.80 17.20 25.57
2012 77.70 74.49 43.47 8.86 67.91
2013 77.75 37.25 205.78 15.74 22.43
2014 77.79 64.38 54.53 13.75 46.40
2015 77.67 81.21 55.16 8.18 62.05
2016 78.16 45.35 204.69 15.11 22.84
2017 78.09 59.60 185.17 15.73 34.35
2018 78.03 68.54 29.15 11.92 61.02
2019 78.22 53.22 222.08 17.02 30.41
2020 78.25 55.30 200.88 15.72 29.39
2021 78.29 33.60 165.83 13.36 17.89
2022 78.36 15.09 102.10 7.31 10.96
2023 78.48 27.30 138.31 10.86 13.86
2024 78.41 47.70 220.08 17.73 23.79
2025 78.32 66.26 43.06 13.00 49.33
2026 78.46 42.90 202.72 16.31 21.96
2027 78.43 51.17 223.94 16.21 26.82
2028 78.51 57.21 211.50 15.85 30.22
2029 78.25 79.21 56.88 8.06 65.84
2030 78.60 20.53 131.36 8.42 11.64
2031 78.60 23.53 130.52 9.70 12.34
2032 78.57 72.58 30.09 9.41 61.47
2033 78.85 80.94 45.64 7.44 57.69
2034 78.83 63.55 141.84 13.58 30.77
2035 78.74 35.87 176.52 14.33 17.53
2036 78.95 40.45 197.00 16.88 20.80
2037 78.96 77.80 40.63 8.19 57.22
2038 78.88 38.31 181.34 14.79 18.71
2039 78.91 29.53 140.25 12.11 14.67
2040 78.92 70.70 29.14 11.01 46.75
2041 79.08 61.04 188.57 13.47 28.78
2042 78.87 74.62 29.41 9.61 61.70
2043 79.12 31.99 141.21 12.38 14.81
2044 79.23 49.66 217.94 16.86 23.13
2045 79.18 68.47 62.92 11.75 48.15
2046 79.25 25.27 112.46 9.46 11.84
2047 79.38 17.31 104.34 7.55 10.13
2048 79.38 44.76 176.46 16.39 19.74
2049 79.43 58.76 213.73 15.28 25.54
2050 79.42 66.15 126.30 14.17 34.86
2051 79.46 54.50 223.83 16.71 25.04
2052 79.43 47.20 196.05 17.49 19.09
2053 79.45 52.35 210.02 17.18 23.75
2054 79.66 34.25 115.45 13.62 16.08
2055 79.54 42.36 172.29 16.58 18.68
2056 79.45 75.59 22.42 8.63 51.13
2057 79.70 56.44 220.01 17.07 24.62
2058 79.97 27.53 92.97 10.36 11.65
2059 79.89 36.90 154.19 14.99 16.05
2060 80.03 21.82 81.36 8.09 9.51
2061 80.00 23.39 91.32 8.34 10.35
2062 80.02 19.66 79.04 8.20 10.34
2063 79.95 73.37 25.39 9.55 47.04
2064 80.11 39.29 153.01 16.33 16.58
2065 80.21 62.29 216.07 13.25 23.79
2066 80.13 64.38 192.63 13.48 29.03
2067 80.03 30.28 100.73 12.28 12.75
2068 80.03 70.64 59.99 9.53 36.68
2069 79.87 79.41 24.54 7.88 45.81
2070 80.37 48.80 181.08 15.17 19.23
2071 80.14 77.45 23.85 8.74 44.11
2072 80.42 51.39 193.93 16.41 20.22
2073 80.43 68.30 156.24 11.74 27.65
2074 80.41 41.37 132.56 16.90 16.94
2075 80.42 46.26 149.95 16.37 18.90
2076 80.42 60.16 195.98 14.24 23.68
2077 80.55 76.35 19.63 7.63 42.81
2078 80.53 80.14 22.25 7.37 43.74
2079 80.42 25.07 67.50 9.19 10.94
2080 80.62 53.71 213.11 16.01 20.04
2081 80.59 32.57 89.87 12.35 14.05
2082 80.56 43.80 139.73 15.07 15.87
2083 80.36 78.56 23.70 7.43 48.39
2084 80.59 58.01 217.94 15.33 20.88
2085 80.77 35.70 89.78 12.99 15.20
2086 80.90 55.76 202.28 16.18 21.33
2087 80.98 66.25 199.41 11.86 22.61
2088 80.97 73.01 79.04 9.15 36.37
2089 81.23 26.29 48.56 9.65 10.94
2090 81.20 38.27 100.01 13.36 14.88
2091 81.23 30.04 64.60 10.91 11.80
2092 81.34 70.14 157.53 9.55 21.87
2093 81.39 47.65 144.06 15.75 17.22
2094 81.40 40.77 97.38 15.25 15.35
2095 81.42 64.18 195.94 13.14 20.49
2096 81.30 75.14 46.58 8.32 40.87
2097 81.56 22.94 42.40 8.85 8.87
2098 81.51 33.96 62.27 12.44 13.09
2099 81.64 45.53 111.42 14.92 15.86
2100 81.50 62.06 204.36 14.01 19.67
2101 81.58 59.68 183.88 13.94 17.17
2102 81.66 43.23 99.33 14.95 15.44
2103 81.72 52.89 164.46 16.34 16.63
2104 81.71 79.09 18.93 6.80 35.76
2105 81.77 57.43 188.62 14.54 18.35
2106 81.67 76.20 33.43 7.61 39.05
2107 82.01 68.09 199.24 10.54 19.62
2108 82.04 49.33 145.27 13.94 14.84
2109 82.14 32.04 49.00 12.05 11.41
2110 82.05 35.84 59.67 13.11 13.42
2111 82.00 28.17 42.52 10.25 10.74
2112 82.11 55.14 149.46 14.96 16.77
2113 82.18 72.12 149.13 9.53 26.56
2114 82.38 37.86 58.66 12.93 13.77
2115 82.43 65.72 188.34 10.69 17.66
2116 82.50 40.05 54.80 13.68 13.44
2117 82.23 26.36 34.85 8.59 9.06
2118 82.67 51.35 108.57 15.29 14.91
2119 82.67 75.55 89.87 7.61 22.60
2120 82.39 30.01 38.53 9.19 10.33
2121 82.57 42.23 65.82 15.49 14.18
2122 82.67 61.46 142.97 11.89 16.95
2123 82.71 63.76 163.45 12.33 16.19
2124 82.60 25.12 29.84 8.35 9.79
2125 82.75 46.89 80.88 14.10 15.11
2126 82.66 44.62 55.96 15.24 15.61
2127 82.69 59.27 129.87 14.67 14.68
2128 82.86 34.01 36.03 11.77 10.97
2129 82.65 22.67 29.00 6.93 8.11
2130 82.83 53.64 88.45 14.61 16.21
2131 82.78 19.94 25.16 7.13 6.81
2132 82.96 57.32 135.90 14.40 16.35
2133 82.77 78.29 41.81 7.46 33.48
2134 82.98 23.91 30.13 7.74 8.36
2135 83.27 70.18 189.42 9.43 15.62
2136 83.06 79.61 36.20 6.09 26.64
2137 83.02 30.22 35.76 11.15 9.65
2138 83.12 49.14 70.09 16.05 15.05
2139 83.33 67.37 182.89 9.76 14.01
2140 83.46 36.38 33.41 11.77 11.37
2141 83.48 55.84 102.07 13.57 14.20
2142 83.48 38.93 34.71 12.64 13.45
2143 83.48 72.99 165.31 8.22 15.50
2144 83.56 43.74 43.18 14.42 14.29
2145 83.35 28.84 28.37 10.32 10.68
2146 83.59 31.75 28.78 10.66 10.02
2147 83.48 22.70 23.18 7.71 7.82
2148 83.62 27.56 25.62 9.57 8.35
2149 83.53 41.44 37.65 14.15 12.66
2150 83.42 25.17 26.74 8.42 6.26
2151 83.70 52.56 68.73 14.39 13.41
2152 83.67 45.80 40.96 14.27 13.62
2153 83.87 63.30 98.33 11.76 13.46
2154 83.94 77.29 105.37 7.23 17.43
2155 83.89 50.39 60.79 15.18 13.43
2156 83.84 59.21 95.15 12.81 13.97
2157 83.94 61.14 83.79 12.78 14.59
2158 84.00 65.50 110.72 10.39 14.08
2159 84.00 25.56 23.46 9.19 9.39
2160 84.06 54.44 64.65 13.79 13.31
2161 83.69 21.40 21.25 7.62 6.50
2162 83.81 33.76 27.86 10.33 10.17
2163 83.99 48.00 48.38 15.11 14.11
2164 84.11 29.53 23.37 9.13 8.70
2165 84.19 22.00 18.95 7.74 7.42
2166 84.19 23.31 18.24 6.82 7.00
2167 84.25 34.63 26.42 11.82 11.22
2168 84.49 68.39 159.32 9.22 12.46
2169 84.52 40.55 30.84 13.67 11.92
2170 84.61 42.59 31.78 12.92 11.51
2171 84.43 57.55 60.29 14.81 13.06
2172 84.50 75.12 149.73 8.05 12.14
2173 84.56 38.20 28.74 12.01 11.29
2174 84.58 44.91 33.38 13.71 12.78
2175 84.72 73.62 176.14 8.19 13.33
2176 84.80 32.12 20.51 9.22 9.47
2177 84.75 51.88 45.35 13.92 11.34
2178 84.90 71.25 172.68 8.53 11.35
2179 84.66 28.29 18.29 8.64 9.21
2180 84.57 30.73 21.60 8.77 8.70
2181 84.63 36.16 25.10 11.67 9.18
2182 84.98 47.10 35.86 13.74 12.21
2183 84.84 49.52 40.61 15.21 11.84
2184 85.03 62.27 54.23 11.53 12.85
2185 85.10 55.89 46.56 13.36 13.11
2186 85.04 59.96 44.26 11.40 12.51
2187 84.93 22.46 16.68 7.92 7.32
2188 85.04 54.00 46.82 14.43 11.98
2189 85.18 64.19 52.81 9.68 12.47
2190 85.14 25.47 18.84 8.07 8.48
2191 85.31 33.88 22.45 10.05 9.46
2192 85.29 66.22 92.36 9.96 11.30
2193 85.17 27.03 20.69 7.19 8.17
2194 85.75 76.78 141.85 7.60 11.58
2195 85.53 39.68 26.67 11.14 10.88
2196 85.55 58.33 34.89 12.18 11.02
2197 85.76 29.59 19.17 8.64 7.69
2198 85.58 37.34 23.54 10.41 10.24
2199 85.49 48.77 36.62 14.04 10.04
2200 85.64 23.79 15.36 6.24 7.93
2201 85.70 68.59 138.55 8.78 10.92
2202 85.69 51.16 32.16 13.76 11.64
2203 85.88 41.70 25.74 13.78 10.62
2204 85.82 53.03 37.96 14.49 11.53
2205 86.03 73.96 163.67 8.28 9.61
2206 86.01 45.75 27.09 12.62 10.23
2207 85.94 28.12 18.17 7.72 7.45
2208 86.20 56.96 34.90 11.11 10.47
2209 85.98 49.54 32.97 13.24 10.59
2210 86.12 31.39 19.33 9.05 8.49
2211 85.96 25.16 17.62 6.19 6.86
2212 86.29 54.93 32.24 12.54 9.59
2213 86.13 60.16 38.95 12.03 11.33
2214 86.32 62.28 35.05 10.26 11.27
2215 86.09 26.71 18.41 6.95 8.14
2216 86.29 47.71 28.56 12.01 10.85
2217 86.41 35.11 20.11 10.67 8.83
2218 86.18 70.00 140.33 9.14 9.92
2219 86.16 65.14 52.75 8.50 9.93
2220 86.21 33.00 19.69 8.69 9.38
2221 86.20 37.93 24.80 10.80 10.48
2222 86.44 64.03 39.49 10.04 8.92
2223 86.74 72.02 143.93 8.08 9.55
2224 86.52 66.22 78.91 8.59 10.28
2225 86.68 25.71 14.70 7.99 8.28
2226 86.67 39.96 22.40 11.25 10.14
2227 86.88 50.81 28.00 11.70 9.62
2228 86.81 42.64 22.92 12.42 10.20
2229 86.79 53.20 29.96 12.12 10.00
2230 86.68 37.33 20.40 9.72 9.88
2231 86.91 44.67 26.71 11.40 9.42
2232 86.97 67.73 85.35 8.86 9.03
2233 86.99 32.51 17.38 8.26 8.93
2234 87.01 59.02 31.02 10.09 10.47
2235 87.25 49.18 22.25 12.26 9.28
2236 87.30 61.13 30.17 11.54 10.20
2237 87.21 56.63 29.87 11.52 9.13
2238 87.39 37.01 19.67 10.72 9.77
2239 87.53 70.29 90.30 8.60 7.70
2240 87.56 74.92 117.57 7.24 7.82
2241 87.25 34.00 19.43 8.94 7.97
2242 87.62 65.48 42.91 9.19 8.79
2243 87.35 41.39 22.58 9.00 8.42
2244 87.68 62.96 29.23 9.88 9.67
2245 87.46 38.17 22.31 9.06 8.62
2246 87.77 54.58 27.89 12.16 9.41
2247 87.85 39.60 19.51 10.04 8.70
2248 87.79 52.27 24.26 10.44 9.36
2249 87.88 31.91 17.34 8.36 7.09
2250 87.91 35.72 18.22 9.66 8.26
2251 87.97 41.90 22.05 11.44 9.64
2252 87.99 44.28 20.51 11.43 8.47
2253 88.08 59.14 27.80 10.23 8.92
2254 88.19 68.08 53.14 7.93 7.96
2255 88.27 73.29 75.44 7.04 7.66
2256 87.99 47.74 21.57 11.67 10.00
2257 88.25 56.60 24.84 11.16 8.47
2258 88.25 48.76 24.20 10.80 8.67
2259 88.26 50.53 22.21 12.11 8.79
2260 88.19 66.86 43.69 8.25 7.25
2261 88.55 26.49 15.60 7.13 6.32
2262 88.56 60.97 26.90 10.32 9.22
2263 88.56 64.65 27.98 10.02 7.95
2264 88.53 46.41 21.95 10.80 8.10
2265 88.42 58.23 27.83 8.75 8.17
2266 88.88 71.08 69.40 7.79 7.26
2267 88.92 32.13 15.90 7.94 7.52
2268 88.88 37.73 18.28 8.98 8.45
2269 88.62 29.13 13.56 6.64 6.48
2270 88.52 52.25 23.75 10.75 9.62
2271 88.75 53.22 22.00 10.71 8.90
2272 88.71 40.70 20.60 9.07 9.38
2273 88.92 35.60 16.69 8.78 7.27
2274 88.84 42.64 18.69 9.69 8.90
2275 89.17 45.16 21.97 9.05 8.21
2276 89.10 55.27 21.96 10.14 8.67
2277 88.98 62.89 27.94 9.06 9.00
2278 89.27 66.67 32.21 8.59 7.48
2279 89.09 27.60 13.82 6.87 7.49
2280 89.18 34.07 15.94 8.20 7.97
2281 89.12 48.70 20.67 9.86 8.16
2282 89.21 50.98 22.02 10.86 8.11
2283 89.64 29.24 15.32 7.26 7.03
2284 89.42 57.42 23.37 9.24 7.65
2285 89.39 59.67 24.29 10.25 8.39
2286 89.83 69.50 40.54 7.99 7.08
2287 89.41 40.32 17.02 8.75 8.95
2288 89.75 52.98 23.32 10.96 8.29
2289 89.82 64.61 29.82 8.55 7.44
2290 89.93 41.73 17.47 8.92 7.83
2291 89.89 62.34 23.27 8.44 7.58
2292 90.03 43.87 19.51 10.00 8.31
2293 89.87 47.28 19.61 9.37 8.12
2294 89.90 60.65 21.61 8.74 7.68
2295 90.06 35.32 16.69 7.87 6.91
2296 90.16 30.62 15.12 7.64 7.03
2297 89.96 50.59 19.33 7.67 8.17
2298 90.15 55.01 19.86 9.34 7.46
2299 90.39 39.67 18.71 10.07 7.22
2300 90.28 34.25 16.80 7.85 7.25
2301 90.43 58.90 21.81 8.57 7.79
2302 90.34 66.11 27.26 8.42 7.58
2303 90.45 47.79 18.34 10.69 7.66
2304 90.73 51.88 19.87 9.92 7.85
2305 90.40 48.81 19.55 9.27 9.00
2306 90.50 42.31 18.09 9.62 8.41
2307 90.92 45.86 18.60 10.80 7.85
2308 90.43 50.62 20.80 8.40 9.20
2309 90.89 56.70 20.37 8.91 7.86
2310 90.96 66.66 21.89 7.91 6.49
2311 91.03 32.01 14.71 7.91 6.24
2312 90.72 49.70 18.52 9.08 7.48
2313 90.86 61.43 20.74 8.58 7.05
2314 91.01 54.39 21.61 9.14 7.85
2315 90.80 30.61 15.00 7.67 6.71
2316 90.84 44.77 20.53 9.00 9.00
2317 91.15 64.67 19.55 7.85 6.45
2318 90.97 70.34 19.30 6.98 6.74
2319 90.94 42.54 17.18 10.53 7.24
2320 91.20 68.36 23.49 7.44 6.22
2321 91.40 37.89 15.79 9.33 6.99
2322 91.37 47.51 18.30 8.84 7.85
2323 91.09 58.72 17.33 8.08 7.33
2324 91.38 39.57 16.51 13.07 7.42
2325 91.51 50.06 19.20 9.42 7.83
2326 91.65 30.81 13.93 9.73 6.70
2327 91.57 59.16 20.28 7.03 6.14
2328 91.58 34.37 15.38 8.72 6.67
2329 91.59 41.09 15.70 14.18 7.36
2330 91.74 60.42 18.17 8.17 7.06
2331 91.64 62.85 17.29 7.27 6.29
2332 91.76 52.67 19.38 9.11 7.19
2333 92.02 29.15 13.11 10.32 5.98
2334 92.10 66.26 18.06 7.66 5.92
2335 92.04 64.73 18.97 7.16 6.91
2336 92.27 58.55 18.42 9.00 7.02
2337 92.55 31.82 13.27 14.09 6.54
2338 92.39 40.47 15.77 11.07 7.68
2339 92.53 48.11 16.29 9.80 7.07
2340 92.54 45.05 15.81 10.65 8.16
2341 92.94 59.97 17.02 7.31 5.90
2342 92.87 51.11 17.60 8.91 6.51
2343 92.86 61.73 18.00 7.85 5.00
2344 93.07 39.37 14.95 15.02 7.00
2345 93.02 57.15 17.68 7.96 6.50
2346 92.96 37.68 16.57 13.39 6.70
2347 93.24 63.28 15.81 6.51 5.22
2348 93.14 41.53 15.08 12.61 6.97
2349 93.40 32.97 13.02 15.35 6.65
2350 93.40 47.58 15.46 13.77 6.85
2351 93.75 58.90 17.07 7.09 5.76
2352 93.73 49.06 16.15 13.11 7.29
2353 93.59 37.87 14.22 11.58 6.30
2354 93.75 31.28 14.82 15.14 5.76
2355 93.67 46.18 15.52 12.14 7.09
2356 93.87 34.53 12.79 14.58 6.05
2357 93.89 44.28 13.82 12.44 8.59
2358 93.98 39.17 14.76 14.00 7.00
2359 94.13 40.54 15.00 16.13 6.85
2360 94.27 55.95 16.81 7.50 6.58
2361 94.38 51.69 16.00 9.75 6.22
2362 94.61 42.16 13.92 15.85 7.37
2363 94.51 53.45 13.83 8.87 6.89
2364 94.61 38.06 13.85 14.00 6.34
2365 94.54 35.79 12.78 13.19 5.83
2366 94.53 49.88 15.20 10.51 6.97
2367 94.66 44.27 13.92 12.13 7.74
2368 95.01 47.87 15.51 11.09 6.92
2369 95.22 57.66 15.53 7.52 5.23
2370 94.95 55.23 13.62 9.41 5.59
2371 95.22 35.20 13.05 9.53 6.07
2372 95.33 51.53 14.09 9.58 6.78
2373 95.18 37.33 13.26 12.56 6.26
2374 95.39 49.64 14.14 9.46 6.44
2375 95.39 43.62 14.11 14.63 5.56
2376 95.29 53.61 15.67 8.00 6.17
2377 95.88 42.82 13.87 14.25 6.92
2378 95.58 46.14 15.34 10.32 5.56
2379 95.63 54.44 14.91 8.59 6.15
2380 95.92 37.31 11.33 11.80 5.37
2381 95.82 40.25 13.00 11.83 5.93
2382 96.14 56.23 13.72 11.34 4.92
2383 96.19 52.95 14.88 10.02 5.30
2384 96.11 47.95 13.92 13.75 5.86
2385 96.32 60.36 15.02 8.23 4.97
2386 96.23 50.37 14.41 8.41 7.48
2387 96.34 41.11 13.00 11.04 6.43
2388 96.49 54.61 14.40 8.02 5.20
2389 96.88 45.85 12.22 10.51 5.08
2390 96.77 50.97 14.81 9.00 4.48
2391 97.08 42.41 12.92 10.41 5.36
2392 96.85 48.86 12.38 12.28 6.28
2393 96.95 40.56 13.81 9.86 6.03
2394 97.41 44.43 11.80 8.30 5.08
2395 97.31 54.93 11.97 9.32 4.72
2396 97.38 51.43 13.69 7.59 5.42
2397 97.87 47.28 12.78 6.62 4.45

