#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
sl30 14A 8 Kruppel even-skipped fushi-tarazu
1855 70.90 77.42 10.69 15.93 163.43
1856 71.05 14.29 6.97 75.26 32.90
1857 70.90 55.38 12.46 197.35 42.82
1858 70.84 67.51 11.91 35.75 73.82
1859 70.74 29.25 10.15 75.05 57.17
1860 70.84 17.94 7.98 97.63 36.23
1861 70.90 27.45 10.88 59.04 94.80
1862 70.92 40.41 12.00 116.61 41.75
1863 71.04 47.27 11.61 142.16 39.08
1864 70.67 84.04 11.57 20.14 178.43
1865 71.37 80.66 10.73 14.85 150.96
1866 71.10 65.13 12.54 111.02 50.16
1867 71.15 89.14 6.59 8.43 124.75
1868 71.19 38.13 12.28 92.74 40.85
1869 71.19 49.62 11.84 158.24 40.19
1870 71.15 72.50 11.46 24.39 107.67
1871 71.41 53.23 11.66 182.60 35.79
1872 71.40 59.06 12.15 195.82 35.21
1873 71.70 82.93 9.69 11.52 143.96
1874 71.39 24.34 9.33 55.77 91.68
1875 71.47 36.12 10.88 75.38 99.80
1876 71.26 26.33 9.95 72.86 102.05
1877 71.41 42.86 11.67 122.09 47.10
1878 71.50 34.10 10.40 53.31 129.37
1879 71.72 75.82 11.13 38.64 110.97
1880 71.62 31.01 10.23 52.32 154.70
1881 71.54 22.25 8.74 73.45 56.92
1882 71.78 61.33 11.69 176.77 39.52
1883 71.82 57.03 12.01 184.79 35.11
1884 71.68 10.90 6.00 36.95 55.84
1885 71.65 45.17 11.42 106.54 45.88
1886 71.82 29.01 9.89 44.47 169.13
1887 71.93 15.23 7.35 34.88 121.46
1888 71.83 20.24 8.42 48.22 104.09
1889 71.93 70.96 11.55 87.51 43.83
1890 72.01 66.66 11.66 132.38 36.07
1891 72.17 87.83 6.43 5.57 139.09
1892 71.86 18.39 8.34 46.08 111.60
1893 71.97 51.39 11.70 139.02 41.92
1894 72.01 40.33 11.93 61.89 164.46
1895 72.08 63.63 11.62 154.06 41.24
1896 72.05 26.40 9.64 29.64 155.97
1897 72.19 49.21 11.41 76.63 122.70
1898 72.23 55.02 11.56 157.46 33.82
1899 72.32 47.20 11.58 84.49 155.81
1900 72.20 73.44 11.18 108.45 55.85
1901 72.37 37.88 11.65 37.84 183.01
1902 72.47 24.44 9.21 29.18 168.78
1903 72.58 35.42 11.11 27.20 189.46
1904 72.57 68.80 11.70 144.96 38.98
1905 72.62 12.06 5.72 14.59 132.34
1906 72.51 42.74 11.17 43.78 186.00
1907 72.57 27.35 8.84 25.59 182.26
1908 72.58 59.46 12.11 134.45 36.09
1909 72.41 16.10 7.92 25.83 138.83
1910 72.74 22.28 8.60 18.90 162.48
1911 72.79 33.03 10.39 26.24 196.50
1912 72.67 53.09 11.35 119.86 46.69
1913 72.77 85.97 7.99 7.80 121.24
1914 72.78 17.57 7.01 23.63 156.70
1915 72.97 75.77 11.32 133.12 39.29
1916 72.87 30.30 10.27 18.40 191.70
1917 73.28 13.49 6.38 9.34 156.79
1918 72.95 57.02 11.70 109.78 39.60
1919 73.05 61.71 10.79 126.56 35.71
1920 73.15 78.44 10.69 103.72 38.83
1921 73.18 83.33 9.06 14.06 47.73
1922 73.20 51.27 11.68 57.77 190.29
1923 73.18 64.80 11.75 158.95 35.37
1924 73.12 71.00 11.13 149.81 33.77
1925 73.12 19.56 8.27 13.32 152.97
1926 73.16 15.37 6.87 13.18 153.90
1927 73.33 40.34 10.78 26.16 208.89
1928 73.43 49.23 11.62 40.57 215.84
1929 73.34 73.58 10.88 164.68 36.03
1930 73.35 54.98 11.43 95.13 47.26
1931 73.28 21.32 8.55 14.27 154.91
1932 73.53 67.08 11.97 163.78 37.34
1933 73.54 46.97 11.57 46.72 207.95
1934 73.65 26.19 9.94 12.83 179.48
1935 73.59 37.54 10.89 20.35 200.27
1936 73.62 81.00 9.35 71.40 33.13
1937 73.82 28.33 10.29 13.54 177.08
1938 73.74 24.01 9.61 10.21 168.65
1939 73.56 59.31 12.10 98.38 54.78
1940 73.72 42.93 10.74 22.89 210.92
1941 73.61 35.08 10.06 13.15 205.21
1942 73.95 53.02 10.97 44.80 192.77
1943 73.62 15.97 7.29 9.00 162.29
1944 73.94 69.23 11.39 151.30 34.63
1945 74.00 32.97 10.42 12.83 199.99
1946 74.01 57.17 10.97 65.44 150.10
1947 74.06 63.11 11.88 122.76 41.36
1948 74.24 30.45 10.38 13.84 151.65
1949 74.29 16.69 7.35 10.67 124.44
1950 74.20 45.28 11.21 19.27 200.75
1951 74.20 76.84 9.89 129.30 31.70
1952 74.20 35.61 10.08 12.80 191.42
1953 74.29 71.88 11.39 144.78 33.98
1954 74.47 21.01 8.28 14.62 118.04
1955 74.44 39.05 11.16 14.02 207.37
1956 74.31 84.38 7.51 39.64 29.75
1957 74.72 14.54 6.55 12.42 114.87
1958 74.55 74.69 10.40 140.68 33.36
1959 74.62 41.62 10.74 13.57 208.17
1960 74.56 48.20 10.06 15.52 203.83
1961 74.63 50.72 10.48 20.90 208.06
1962 74.48 65.21 11.98 98.78 39.91
1963 74.40 78.45 9.89 120.95 28.39
1964 74.68 54.74 11.17 52.16 207.20
1965 74.72 80.99 8.84 108.27 30.24
1966 74.74 59.18 10.88 58.67 197.10
1967 74.77 67.57 11.35 130.91 38.34
1968 74.86 25.29 9.01 20.20 129.34
1969 74.73 19.40 8.34 15.23 93.43
1970 75.15 37.04 11.01 25.76 157.98
1971 75.07 43.98 11.55 13.93 208.31
1972 74.99 12.53 4.72 7.26 99.03
1973 75.03 18.07 7.87 22.04 77.57
1974 75.41 83.74 7.30 82.65 24.49
1975 75.06 27.43 10.26 29.25 99.51
1976 75.17 34.35 10.79 32.16 122.17
1977 75.17 69.94 11.33 116.30 35.89
1978 75.24 23.10 8.74 35.87 100.46
1979 75.28 56.64 11.83 31.52 219.23
1980 75.17 31.59 9.72 34.10 85.98
1981 75.38 52.76 10.58 16.65 203.05
1982 75.35 64.05 11.54 62.18 162.88
1983 75.42 46.46 11.12 13.68 205.51
1984 75.47 61.06 11.56 48.93 199.84
1985 75.40 72.73 10.78 125.34 34.49
1986 75.55 79.17 9.22 139.76 29.59
1987 75.57 76.41 10.10 131.16 29.27
1988 75.61 39.99 10.93 18.88 173.74
1989 75.73 48.82 10.56 15.69 193.18
1990 75.43 16.96 8.42 33.67 55.83
1991 75.62 20.52 8.87 61.91 48.54
1992 76.00 50.80 11.12 16.19 204.61
1993 75.80 66.79 11.25 59.08 114.80
1994 75.97 42.46 10.81 32.08 136.15
1995 75.94 58.26 10.42 21.66 212.29
1996 76.10 55.06 10.95 14.74 206.68
1997 76.04 14.03 6.56 48.40 33.83
1998 76.03 25.31 8.83 99.85 41.47
1999 76.08 27.62 9.07 86.49 40.83
2000 76.31 81.62 7.79 98.54 28.10
2001 76.17 31.62 10.57 89.13 46.34
2002 76.08 68.56 10.76 48.38 87.00
2003 76.20 36.20 10.93 82.33 57.27
2004 76.24 71.16 11.08 109.87 65.27
2005 76.50 17.50 6.59 75.92 28.28
2006 76.35 45.02 11.64 45.44 147.30
2007 76.25 22.59 9.04 93.47 40.01
2008 76.49 62.50 10.84 38.16 208.28
2009 76.36 38.48 11.03 104.82 65.24
2010 76.45 74.43 10.08 115.69 38.13
2011 76.63 59.89 11.08 19.31 204.48
2012 76.65 64.98 10.90 32.32 188.78
2013 76.69 52.57 11.19 19.11 163.21
2014 76.71 47.43 10.79 40.61 138.13
2015 76.75 84.04 6.06 58.46 21.49
2016 76.86 20.10 7.77 92.48 29.07
2017 76.70 76.67 10.16 78.67 34.21
2018 76.84 78.97 8.34 83.03 29.26
2019 76.79 41.05 11.31 92.41 53.78
2020 77.01 67.26 9.85 26.91 182.92
2021 76.93 57.26 10.57 13.22 209.77
2022 77.05 49.81 10.64 68.29 104.54
2023 77.13 35.34 11.38 137.31 39.90
2024 77.02 14.78 6.15 67.40 27.15
2025 77.29 27.28 9.89 122.34 33.80
2026 77.02 43.31 11.63 97.17 69.05
2027 77.19 69.43 10.65 34.01 182.10
2028 77.13 24.81 8.85 128.84 34.15
2029 77.20 33.98 9.69 141.67 35.36
2030 77.32 32.19 10.51 136.10 36.22
2031 77.34 54.72 11.08 19.07 182.08
2032 77.36 22.29 8.94 140.09 30.67
2033 77.40 29.88 10.09 123.54 35.80
2034 77.31 37.57 10.97 141.73 36.79
2035 77.33 72.26 10.53 82.95 153.86
2036 77.42 81.45 7.65 64.60 26.66
2037 77.58 39.96 11.75 139.88 36.28
2038 77.59 45.54 10.37 128.81 46.16
2039 77.58 63.58 11.63 22.05 213.84
2040 77.47 74.07 9.86 83.29 146.43
2041 77.64 61.13 10.86 12.95 215.96
2042 77.53 76.22 9.17 63.22 116.49
2043 77.74 17.74 6.88 88.47 26.30
2044 77.94 83.26 6.49 36.94 26.62
2045 77.70 51.90 10.00 88.02 65.05
2046 77.80 47.72 10.16 129.91 56.25
2047 77.97 58.84 10.98 21.30 182.92
2048 77.90 78.47 8.96 50.94 85.12
2049 78.03 20.19 7.90 111.28 27.93
2050 78.03 43.16 10.68 147.60 40.86
2051 77.90 77.23 8.25 66.55 113.15
2052 78.20 14.62 5.28 65.31 22.62
2053 78.20 49.83 10.44 148.17 45.32
2054 78.11 56.62 11.05 44.90 109.00
2055 78.22 65.74 10.36 12.91 189.13
2056 78.05 24.43 9.74 123.15 31.06
2057 78.19 68.36 10.35 18.98 204.19
2058 78.16 79.94 7.75 49.80 57.60
2059 78.29 36.36 10.98 155.83 33.22
2060 78.48 71.16 10.09 33.61 205.44
2061 78.38 33.85 11.23 146.99 36.79
2062 78.40 73.57 10.48 33.25 184.02
2063 78.22 16.55 6.36 78.93 25.00
2064 78.49 22.65 8.64 123.70 29.88
2065 78.63 26.02 9.31 110.70 34.03
2066 78.35 53.92 10.68 94.52 66.08
2067 78.49 28.82 10.56 116.93 34.47
2068 78.67 31.56 10.38 124.32 35.41
2069 78.61 41.12 10.73 168.01 35.61
2070 78.71 75.84 9.64 34.07 175.38
2071 78.80 38.78 11.29 142.22 35.14
2072 78.82 63.41 10.83 13.82 179.50
2073 78.82 51.95 10.36 157.08 34.88
2074 78.81 45.37 10.76 147.65 36.17
2075 78.91 60.86 11.50 33.26 164.64
2076 78.65 19.66 8.05 108.00 28.26
2077 78.91 47.86 10.33 180.58 34.60
2078 79.10 81.42 6.86 20.45 85.40
2079 78.99 18.30 6.97 103.38 25.13
2080 79.18 16.37 6.54 83.65 27.77
2081 79.03 78.45 7.88 34.56 145.68
2082 79.07 55.78 10.85 144.10 40.69
2083 78.99 58.17 10.38 106.60 76.91
2084 79.24 83.29 3.92 18.90 56.51
2085 79.34 67.25 11.01 10.96 177.07
2086 79.24 24.09 9.36 95.13 36.60
2087 79.32 43.10 10.80 135.39 35.01
2088 79.16 73.68 9.80 18.02 185.12
2089 79.48 50.18 10.61 181.57 30.95
2090 79.46 69.97 9.48 12.90 190.75
2091 79.24 20.57 7.92 98.64 28.36
2092 79.49 34.44 10.85 132.51 41.10
2093 79.49 36.95 11.13 139.59 35.05
2094 79.55 27.78 9.43 110.51 42.23
2095 79.64 53.62 10.96 168.71 37.65
2096 79.52 30.25 11.24 102.64 39.79
2097 79.75 65.14 10.89 17.99 115.43
2098 79.70 40.61 10.76 134.40 38.72
2099 79.85 46.57 11.33 163.32 33.50
2100 79.56 25.17 9.60 95.20 45.60
2101 79.95 60.18 11.25 107.94 52.59
2102 79.83 62.75 10.82 55.98 81.58
2103 80.06 72.19 9.40 15.51 179.45
2104 79.87 75.19 8.81 15.03 179.78
2105 80.00 57.84 10.87 159.81 41.80
2106 80.02 18.27 7.96 84.95 40.14
2107 80.11 32.74 10.77 98.55 50.15
2108 80.26 44.69 10.32 133.97 37.89
2109 80.23 48.50 11.19 158.44 33.33
2110 80.26 55.53 11.49 183.50 37.67
2111 80.13 25.75 10.23 77.62 107.81
2112 80.37 52.06 11.01 162.96 35.21
2113 80.21 23.25 9.69 75.80 105.41
2114 80.28 38.55 12.10 114.82 44.16
2115 80.23 76.60 8.42 12.06 174.32
2116 80.46 42.53 11.21 139.41 51.10
2117 80.62 69.43 10.47 19.80 151.55
2118 80.53 81.53 5.20 9.12 119.77
2119 80.61 66.86 10.61 36.44 100.65
2120 80.48 36.06 10.81 106.95 78.03
2121 80.56 19.79 7.30 71.02 85.82
2122 80.76 28.80 10.54 53.26 157.35
2123 80.81 64.16 11.25 86.78 44.48
2124 81.42 27.25 9.75 40.87 174.36
2125 80.94 50.12 11.00 157.82 36.14
2126 80.95 73.94 9.07 10.23 173.26
2127 80.89 31.36 10.21 66.04 158.70
2128 80.92 61.91 11.26 119.41 43.92
2129 81.01 21.88 8.90 45.07 140.90
2130 81.01 40.67 10.70 102.44 153.29
2131 80.82 80.09 7.82 8.00 152.09
2132 81.04 59.34 11.51 152.59 38.01
2133 81.15 34.20 10.68 69.30 165.52
2134 81.18 76.16 8.18 12.98 179.56
2135 81.17 47.41 10.09 121.14 42.49
2136 81.19 54.04 11.73 139.63 33.41
2137 81.31 17.64 6.35 38.27 122.36
2138 81.41 24.77 9.31 38.26 175.28
2139 81.13 56.91 10.90 156.33 35.16
2140 81.26 78.72 7.36 10.96 163.49
2141 81.27 71.50 10.12 18.12 157.04
2142 81.41 38.47 10.79 59.75 183.48
2143 81.36 45.27 10.45 123.66 96.43
2144 81.63 43.16 10.85 77.22 189.34
2145 81.65 51.90 11.36 136.67 41.42
2146 81.68 66.27 9.69 109.96 45.32
2147 81.83 36.44 11.37 50.67 201.01
2148 81.73 81.19 5.27 5.27 109.38
2149 81.93 32.19 10.41 37.70 202.40
2150 81.70 22.36 8.58 35.91 170.30
2151 81.98 49.63 11.25 109.92 119.73
2152 82.04 60.92 10.90 140.80 39.60
2153 82.10 63.68 10.54 130.71 40.94
2154 82.08 20.29 7.82 29.03 176.45
2155 82.09 55.98 11.14 157.56 39.84
2156 82.04 58.47 11.38 134.92 36.09
2157 81.87 71.86 8.18 15.36 129.09
2158 82.15 40.65 11.21 61.84 199.19
2159 82.31 73.94 8.43 13.30 132.28
2160 82.18 16.67 5.74 22.04 134.37
2161 82.30 47.57 10.83 86.87 198.48
2162 82.37 53.55 10.72 121.16 62.34
2163 82.43 23.29 8.35 20.88 190.37
2164 82.48 34.31 10.58 31.30 215.00
2165 82.49 45.01 10.66 57.77 204.32
2166 82.37 78.62 7.12 5.56 141.26
2167 82.43 29.96 10.85 24.76 205.76
2168 82.59 68.08 11.42 130.41 39.06
2169 82.67 71.09 10.09 75.83 48.29
2170 82.68 25.84 8.72 21.54 198.35
2171 82.73 38.50 11.18 31.51 213.43
2172 82.64 76.35 7.28 7.00 156.17
2173 82.78 42.54 11.05 42.67 211.73
2174 82.83 65.87 10.96 150.36 38.52
2175 82.86 51.47 10.89 83.32 161.89
2176 82.93 27.84 10.13 20.13 197.56
2177 82.93 57.63 11.51 112.98 69.63
2178 83.07 62.24 11.64 132.76 36.80
2179 83.13 59.98 10.50 132.87 48.87
2180 83.19 21.70 8.41 17.31 188.30
2181 83.19 31.24 10.28 18.51 209.60
2182 83.21 49.48 11.05 66.24 206.67
2183 83.14 55.22 11.32 103.23 145.32
2184 83.24 36.26 10.88 19.43 220.49
2185 83.10 28.95 9.85 15.80 193.60
2186 83.52 77.37 6.80 11.11 115.15
2187 83.42 40.71 10.35 21.65 218.16
2188 83.29 46.82 10.56 53.58 211.68
2189 83.26 20.23 6.70 15.52 177.33
2190 83.64 69.70 9.68 142.60 37.84
2191 83.65 53.18 10.55 67.02 196.04
2192 83.62 33.72 10.99 14.31 198.59
2193 83.57 44.19 10.31 29.56 224.58
2194 83.73 64.27 10.64 146.86 44.75
2195 83.85 18.77 6.29 8.12 166.41
2196 83.95 26.55 9.39 13.57 191.50
2197 83.75 74.32 8.32 26.68 53.68
2198 83.95 38.55 11.79 14.57 215.55
2199 83.99 57.96 11.58 61.79 178.75
2200 84.02 66.89 10.49 145.62 36.68
2201 84.16 29.07 10.00 11.46 196.72
2202 84.18 72.17 8.26 75.18 38.77
2203 83.94 23.87 8.53 11.28 193.25
2204 84.29 51.02 10.79 31.80 220.44
2205 84.28 42.49 10.28 21.65 213.11
2206 84.16 48.77 11.17 29.75 219.05
2207 84.28 55.68 11.03 48.07 200.33
2208 84.11 20.56 7.60 6.86 173.17
2209 84.25 45.85 11.37 27.63 219.32
2210 84.32 31.46 10.89 11.78 211.20
2211 84.28 62.04 11.19 101.38 104.68
2212 84.39 36.03 10.38 11.91 210.92
2213 84.52 75.84 7.56 23.58 41.15
2214 84.29 17.73 5.83 4.78 127.50
2215 84.65 22.13 8.00 7.36 174.81
2216 84.70 40.33 10.45 13.57 215.94
2217 84.77 73.73 7.78 50.02 38.17
2218 84.63 19.68 7.20 5.36 155.68
2219 84.88 33.96 10.73 9.23 213.75
2220 84.79 53.36 11.56 34.20 226.51
2221 84.98 24.40 8.26 7.18 151.46
2222 84.79 65.21 10.46 141.15 48.89
2223 84.90 47.41 10.75 21.80 225.94
2224 84.93 69.50 9.65 115.95 36.48
2225 85.13 26.93 8.68 6.78 160.75
2226 85.19 44.74 10.85 17.41 210.64
2227 85.05 58.47 12.09 45.16 208.29
2228 85.09 38.04 11.00 11.58 210.96
2229 85.35 42.38 10.41 15.35 211.80
2230 85.44 49.38 11.69 20.03 232.37
2231 85.47 67.56 9.49 135.89 44.51
2232 85.33 29.78 9.46 8.84 174.00
2233 85.47 62.79 11.23 81.50 174.38
2234 85.46 32.02 10.99 7.64 197.29
2235 85.49 51.54 10.95 19.85 227.16
2236 85.45 55.90 11.38 35.03 227.08
2237 85.55 60.35 12.12 38.19 196.42
2238 85.56 72.04 7.90 78.97 30.60
2239 85.58 75.37 7.41 47.08 33.80
2240 85.70 36.16 11.14 8.34 177.08
2241 85.97 22.57 7.36 4.21 123.86
2242 85.91 39.62 11.07 9.70 201.37
2243 85.89 54.03 11.68 21.68 222.04
2244 85.85 65.32 10.73 89.08 155.46
2245 85.84 47.10 11.29 13.80 210.62
2246 86.15 25.35 8.16 4.79 111.65
2247 85.93 28.88 9.29 6.29 140.54
2248 86.10 69.54 8.97 106.25 35.39
2249 86.20 34.10 10.55 7.16 159.00
2250 85.99 58.00 11.52 23.28 221.48
2251 86.26 43.92 10.81 10.96 203.40
2252 86.24 27.18 8.72 5.78 113.90
2253 86.41 41.51 10.92 8.49 190.33
2254 86.51 37.82 10.55 9.04 146.82
2255 86.56 50.33 11.53 13.15 218.26
2256 86.66 31.00 9.91 5.59 137.05
2257 86.51 61.23 10.68 27.88 197.12
2258 86.70 45.96 10.88 9.58 206.13
2259 86.66 52.51 10.83 17.09 217.73
2260 86.68 67.14 10.01 73.10 132.64
2261 86.70 56.63 11.61 16.95 222.27
2262 86.77 64.23 10.39 49.20 195.44
2263 86.93 72.61 7.75 93.27 32.97
2264 86.77 48.21 10.52 11.45 217.28
2265 86.85 59.05 11.16 19.57 218.59
2266 87.35 35.76 10.34 4.81 114.16
2267 87.09 24.08 7.32 3.14 98.60
2268 86.96 54.55 11.17 16.07 213.68
2269 86.82 62.28 11.00 22.19 201.44
2270 87.21 28.76 9.65 3.99 76.71
2271 87.53 33.01 9.20 4.86 80.41
2272 87.40 39.98 10.91 6.28 112.26
2273 87.44 42.40 9.88 6.41 142.38
2274 87.70 37.98 9.67 6.00 90.47
2275 87.57 27.17 8.53 3.41 61.02
2276 87.71 51.41 10.75 9.60 199.85
2277 87.71 60.65 11.12 19.96 213.38
2278 87.72 63.07 10.01 35.30 193.57
2279 87.85 65.68 9.62 42.53 194.02
2280 87.70 49.15 11.12 7.79 179.35
2281 87.84 56.01 11.40 13.51 216.25
2282 87.85 46.80 11.20 7.24 168.20
2283 87.89 53.63 10.61 11.70 190.61
2284 87.84 58.26 11.02 13.65 217.32
2285 88.08 24.58 7.33 2.32 54.70
2286 88.12 26.36 8.03 2.73 47.06
2287 88.47 28.39 8.86 2.77 42.08
2288 88.41 41.76 10.34 4.88 80.06
2289 88.30 68.34 8.07 46.09 166.52
2290 88.41 44.01 10.69 5.90 99.81
2291 88.55 39.73 10.06 4.41 67.57
2292 88.90 37.02 10.07 3.82 51.92
2293 88.35 49.78 10.56 7.28 136.06
2294 88.62 52.10 11.64 7.94 136.40
2295 88.67 61.98 10.09 18.69 205.97
2296 88.76 59.55 10.70 13.80 203.25
2297 88.57 30.36 8.95 3.16 43.26
2298 88.88 34.99 9.58 2.86 49.55
2299 88.86 54.62 11.20 9.85 145.68
2300 88.95 45.85 9.70 5.22 103.59
2301 88.91 48.04 11.50 6.13 110.06
2302 89.04 73.18 5.53 33.15 90.76
2303 89.12 57.59 10.12 9.37 158.94
2304 89.14 71.15 7.52 31.82 138.61
2305 89.03 50.16 10.09 6.43 105.04
2306 89.31 64.29 9.64 24.97 196.18
2307 89.11 24.97 7.67 2.05 40.22
2308 89.33 30.57 8.24 2.88 36.70
2309 89.27 69.14 8.89 31.23 182.04
2310 89.27 42.62 10.28 3.79 62.36
2311 89.55 53.20 11.45 6.55 100.50
2312 89.52 26.77 7.83 2.42 26.91
2313 89.61 39.38 10.73 3.82 39.61
2314 89.66 32.22 9.00 3.07 35.64
2315 89.71 55.97 11.19 7.60 101.71
2316 89.93 41.31 10.92 3.79 39.45
2317 89.91 62.36 10.26 10.01 162.69
2318 90.15 48.48 10.37 4.24 57.62
2319 90.01 34.67 9.96 3.21 40.58
2320 90.05 43.81 10.35 4.02 47.96
2321 90.03 46.19 10.12 3.74 48.21
2322 89.88 25.46 7.78 1.22 30.11
2323 90.26 65.54 8.81 12.40 153.55
2324 89.93 66.62 8.67 18.20 169.60
2325 90.24 58.94 10.33 8.79 113.53
2326 90.81 54.89 10.56 5.57 65.56
2327 90.58 29.99 9.76 2.07 29.99
2328 90.69 68.73 6.59 14.58 148.18
2329 90.64 32.99 10.31 2.89 32.58
2330 90.59 39.29 12.27 3.07 34.24
2331 90.70 43.86 10.41 3.81 36.72
2332 90.76 46.16 10.86 3.37 35.74
2333 90.85 61.54 9.20 8.00 119.60
2334 91.23 63.99 8.74 6.04 114.08
2335 91.15 52.74 10.53 4.28 39.95
2336 90.92 31.13 8.94 2.22 31.28
2337 90.80 36.12 14.00 3.00 36.00
2338 91.17 35.52 11.33 2.62 30.95
2339 91.25 56.73 8.94 5.69 51.74
2340 91.41 59.30 9.57 5.29 63.01
2341 91.31 48.26 11.83 4.00 34.74
2342 91.55 50.71 10.54 3.91 36.77
2343 91.34 38.83 12.72 3.38 31.46
2344 91.49 28.79 9.71 2.16 25.46
2345 91.73 43.43 15.32 3.17 31.10
2346 91.72 33.62 15.70 2.72 30.62
2347 91.49 46.01 15.02 3.21 33.50
2348 91.69 57.75 9.67 4.38 44.50
2349 91.96 61.17 9.24 4.38 62.17
2350 91.92 35.97 15.10 3.08 30.18
2351 91.80 49.24 11.71 4.00 31.33
2352 91.90 54.99 9.87 4.47 37.15
2353 91.78 51.84 9.00 4.50 37.00
2354 92.09 27.84 8.55 1.52 25.45
2355 92.33 29.59 11.37 2.23 25.97
2356 92.21 42.02 10.18 2.89 32.18
2357 92.23 46.15 18.60 3.46 30.62
2358 92.44 52.66 9.45 3.32 32.19
2359 92.62 50.37 11.75 3.43 31.36
2360 92.47 30.76 11.82 2.27 27.91
2361 92.60 55.71 9.94 3.67 33.73
2362 92.70 58.96 8.08 3.31 33.83
2363 92.66 44.60 18.33 3.77 32.67
2364 92.83 62.27 7.94 3.27 48.00
2365 92.76 33.35 16.18 2.02 28.42
2366 93.02 57.28 8.46 3.32 33.53
2367 93.15 39.57 16.56 3.26 32.32
2368 93.15 46.30 15.53 2.74 31.32
2369 93.11 31.28 13.55 2.15 27.76
2370 93.10 51.97 9.89 3.33 28.07
2371 93.38 44.53 17.48 3.30 30.55
2372 93.61 55.34 9.84 2.88 31.21
2373 93.29 47.28 17.50 3.00 33.00
2374 93.55 50.76 11.98 3.27 30.20
2375 93.82 60.38 7.51 3.00 29.14
2376 93.74 37.24 18.55 2.40 27.78
2377 93.68 31.16 16.67 2.50 29.00
2378 93.96 34.23 15.96 2.40 27.28
2379 93.69 42.18 20.00 3.50 31.25
2380 93.98 58.35 8.13 2.58 28.63
2381 93.83 43.79 16.38 3.12 29.50
2382 94.09 46.39 15.88 3.28 32.06
2383 94.26 53.05 10.99 2.87 30.36
2384 94.14 30.33 15.40 1.44 27.15
2385 94.28 39.31 16.26 2.60 30.15
2386 94.72 43.66 16.70 2.99 29.81
2387 94.44 32.91 18.53 1.79 27.94
2388 94.47 36.13 15.59 2.42 26.86
2389 94.09 44.60 17.25 3.08 29.75
2390 94.24 55.30 9.80 2.93 27.00
2391 94.52 41.43 17.41 2.47 29.53
2392 95.07 48.84 14.76 3.09 31.89
2393 94.87 51.01 12.32 2.53 29.62
2394 94.93 55.99 8.80 2.22 28.25
2395 94.86 46.80 14.06 2.67 29.06
2396 94.96 31.64 16.89 1.63 27.74
2397 95.21 39.04 14.96 2.42 29.31
2398 95.27 41.55 15.34 2.32 30.40
2399 95.51 45.80 16.28 2.93 28.47
2400 95.60 35.69 14.48 2.02 27.36
2401 95.75 43.47 17.39 2.47 32.80
2402 95.79 55.81 9.05 2.68 27.12
2403 96.29 48.95 11.78 2.51 28.14
2404 96.13 37.73 14.57 2.41 27.33
2405 96.23 52.81 10.20 2.02 27.57
2406 96.27 46.39 12.96 2.10 30.04
2407 96.10 50.95 11.22 3.00 28.11
2408 96.32 43.49 16.86 3.00 31.24
2409 96.33 50.12 12.83 3.83 31.50
2410 96.63 39.86 15.08 2.10 27.54
2411 96.54 51.73 13.46 2.17 29.58
2412 96.93 41.06 15.91 2.09 27.53
2413 97.03 42.69 15.92 1.86 27.81
2414 97.10 46.93 10.27 2.11 27.84
2415 97.53 45.17 11.43 2.25 28.38
2416 97.43 49.96 11.52 2.91 29.57
2417 97.63 41.74 14.35 1.62 26.98
2418 98.28 43.74 10.97 1.85 27.62

