#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ra7 14A 8 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1830 71.34 40.76 130.18 14.04 156.50
1831 71.38 32.97 104.50 11.33 154.49
1832 71.43 52.09 188.95 15.14 155.80
1833 71.47 54.34 185.18 14.11 162.86
1834 71.44 63.93 169.04 14.01 119.30
1835 71.45 18.29 67.09 9.14 104.83
1836 71.53 44.81 146.60 14.42 166.01
1837 71.53 49.33 176.11 15.37 170.11
1838 71.63 58.25 203.51 15.07 176.24
1839 71.58 15.84 53.33 8.42 96.29
1840 71.59 38.84 109.11 12.41 145.57
1841 71.61 70.81 30.32 13.92 98.95
1842 71.63 35.83 85.26 12.35 162.82
1843 71.87 56.23 201.32 14.81 164.37
1844 71.88 61.83 178.10 15.82 156.58
1845 71.73 12.41 45.68 7.40 77.84
1846 71.80 30.71 87.20 11.63 145.51
1847 71.93 42.64 118.87 14.86 164.13
1848 71.86 13.95 43.90 7.38 80.97
1849 71.97 77.65 34.29 12.81 68.35
1850 72.01 66.13 168.90 14.98 130.94
1851 71.99 68.80 72.79 14.92 126.83
1852 72.26 80.95 35.08 12.08 62.22
1853 72.19 23.12 47.27 9.43 117.81
1854 72.36 75.32 31.39 13.77 100.80
1855 72.25 34.39 68.79 12.13 137.22
1856 72.35 25.23 40.76 9.92 116.06
1857 72.39 37.71 69.70 12.16 146.75
1858 72.29 46.58 118.42 15.49 168.81
1859 72.28 20.73 43.34 9.68 98.64
1860 72.38 51.09 139.92 15.40 157.13
1861 72.43 59.85 190.56 13.72 159.34
1862 72.47 85.76 25.65 11.87 47.96
1863 72.40 27.53 44.49 10.09 131.61
1864 72.49 72.63 37.53 13.59 115.77
1865 72.56 40.19 75.81 14.34 158.01
1866 72.65 32.04 47.27 11.84 126.92
1867 72.61 48.66 139.18 14.38 160.70
1868 72.62 63.46 199.41 15.30 141.97
1869 72.63 18.46 35.64 7.89 95.40
1870 72.59 53.41 163.26 15.10 170.79
1871 72.68 16.19 34.63 7.42 74.40
1872 72.82 44.53 84.83 13.73 158.94
1873 72.74 14.05 32.82 7.03 74.76
1874 72.79 29.79 47.76 11.66 132.29
1875 72.81 57.65 172.48 14.30 152.58
1876 72.85 12.05 31.37 7.16 66.79
1877 72.89 42.15 66.53 13.19 157.54
1878 72.93 55.37 145.06 13.85 168.10
1879 72.98 70.04 107.53 13.59 123.26
1880 73.19 67.61 173.48 13.53 116.18
1881 73.16 36.34 42.83 12.66 133.23
1882 73.21 79.15 28.68 12.82 89.24
1883 73.23 61.28 189.19 14.08 133.67
1884 73.23 65.55 190.26 13.71 146.41
1885 73.39 83.64 20.92 10.27 65.91
1886 73.18 21.64 26.89 8.66 104.58
1887 73.49 23.68 24.49 9.72 88.70
1888 73.35 50.39 70.75 12.76 178.69
1889 73.35 26.41 29.01 9.77 115.05
1890 73.36 34.09 31.51 11.51 119.90
1891 73.40 46.75 71.96 13.74 150.11
1892 73.56 77.15 28.84 10.82 82.67
1893 73.55 38.62 48.01 12.27 155.92
1894 73.61 52.52 87.86 14.21 170.74
1895 73.59 72.09 130.02 14.47 127.93
1896 73.48 74.92 67.02 12.89 119.89
1897 73.66 58.89 149.54 14.61 154.21
1898 73.71 16.92 22.00 7.86 86.59
1899 73.75 28.89 24.37 9.77 105.02
1900 73.91 81.24 27.46 10.57 94.98
1901 73.76 63.76 185.22 13.85 140.44
1902 73.69 19.65 20.45 8.00 70.18
1903 73.82 31.55 25.88 11.89 107.65
1904 73.92 40.73 37.73 13.34 141.07
1905 73.78 42.81 45.35 13.19 132.83
1906 73.97 48.66 48.37 13.16 145.52
1907 73.92 54.44 92.23 14.81 172.03
1908 73.85 56.69 109.39 14.98 161.13
1909 73.96 12.62 17.50 6.24 59.94
1910 74.07 44.85 47.89 14.10 145.38
1911 73.88 15.48 22.83 7.00 77.67
1912 74.40 25.21 24.06 10.13 94.49
1913 74.20 70.16 168.24 13.85 117.59
1914 74.36 21.29 23.35 7.89 80.01
1915 74.36 36.34 27.40 11.52 109.32
1916 74.38 68.20 181.87 14.24 140.91
1917 74.32 14.61 17.27 6.63 56.88
1918 74.39 60.27 127.77 13.87 157.71
1919 74.43 62.35 129.74 13.82 172.09
1920 74.37 34.04 27.57 11.76 105.77
1921 74.54 66.16 145.64 13.20 123.03
1922 74.58 75.60 126.66 12.16 114.08
1923 74.33 27.15 28.67 10.03 100.42
1924 74.47 50.96 44.08 12.96 146.46
1925 74.66 46.87 34.55 13.55 123.49
1926 74.55 78.56 58.44 10.68 89.90
1927 74.73 18.04 26.45 8.33 69.89
1928 74.70 38.43 29.47 12.07 121.21
1929 74.76 42.94 35.25 12.70 118.88
1930 74.84 72.97 161.29 13.48 127.41
1931 75.04 22.92 36.38 9.93 85.20
1932 74.86 30.53 39.04 11.30 99.30
1933 74.93 53.31 60.09 12.74 140.50
1934 74.90 55.62 77.71 13.21 145.83
1935 74.84 58.04 97.03 12.61 155.72
1936 75.01 82.43 46.79 10.33 81.06
1937 74.85 28.59 31.76 10.62 91.27
1938 74.87 84.70 12.93 8.68 35.39
1939 75.07 40.91 27.10 12.32 114.53
1940 75.07 64.33 121.88 12.99 153.44
1941 75.01 32.62 27.98 10.78 95.44
1942 75.20 49.00 31.15 12.88 115.90
1943 74.96 26.71 28.46 10.15 87.46
1944 75.42 70.66 161.10 13.63 130.96
1945 75.19 15.59 28.89 7.46 57.28
1946 75.41 13.56 25.18 6.95 54.47
1947 75.34 44.98 27.33 13.51 118.03
1948 75.39 34.86 57.42 11.92 89.72
1949 75.52 59.90 78.54 12.53 138.65
1950 75.48 61.94 81.01 12.95 164.81
1951 75.45 20.63 45.76 7.60 62.76
1952 75.45 68.16 115.80 12.83 114.29
1953 75.30 78.35 101.00 11.48 98.31
1954 75.49 51.20 36.07 12.83 115.51
1955 75.48 24.99 69.77 10.53 70.97
1956 75.66 36.87 54.64 12.36 93.79
1957 75.57 19.02 49.50 7.97 57.55
1958 75.84 27.51 77.95 10.24 71.93
1959 75.80 39.22 58.55 12.45 104.56
1960 75.80 56.81 47.50 13.68 116.93
1961 75.81 66.09 100.07 13.40 139.58
1962 75.80 46.98 27.83 13.03 106.53
1963 75.97 76.42 154.48 12.55 136.40
1964 75.93 79.83 121.10 12.05 106.32
1965 75.93 43.32 30.11 13.00 110.42
1966 75.92 31.39 108.99 11.19 81.04
1967 76.10 54.87 39.67 13.49 116.87
1968 75.94 17.40 67.72 8.37 56.26
1969 76.01 73.51 164.65 12.02 141.39
1970 76.18 84.30 28.78 9.15 55.06
1971 76.21 52.89 27.96 12.69 106.36
1972 76.11 23.90 92.51 9.12 67.78
1973 76.21 33.69 88.36 11.75 73.68
1974 76.24 41.45 47.87 12.47 103.25
1975 76.32 58.44 68.96 13.52 133.73
1976 76.22 63.74 76.03 12.54 145.70
1977 76.16 82.01 67.00 10.50 83.98
1978 76.29 21.61 100.06 8.67 57.89
1979 76.27 15.37 63.84 7.61 47.34
1980 76.15 29.39 98.53 10.59 80.12
1981 76.41 48.60 30.76 12.14 96.61
1982 76.47 69.67 115.54 13.14 135.15
1983 76.69 19.29 111.43 8.68 48.56
1984 76.57 35.48 107.33 12.25 74.50
1985 76.56 45.50 28.92 13.46 103.34
1986 76.52 50.71 30.40 13.33 101.00
1987 76.61 61.27 57.20 12.23 136.68
1988 76.62 12.87 51.22 6.51 32.05
1989 76.91 37.45 130.32 11.63 68.68
1990 76.76 67.47 87.79 13.28 143.22
1991 76.80 25.94 135.53 10.46 54.02
1992 76.85 72.18 141.79 12.77 133.79
1993 76.94 30.02 141.85 11.01 57.52
1994 76.98 39.67 155.12 12.48 79.83
1995 77.12 17.01 109.26 8.73 41.62
1996 77.10 32.45 151.57 10.94 53.37
1997 77.13 56.65 38.24 13.03 101.84
1998 77.02 43.00 104.20 13.27 83.48
1999 77.21 74.84 181.62 11.76 129.01
2000 77.17 65.37 61.91 12.35 131.60
2001 77.38 77.64 175.10 10.93 124.57
2002 77.21 23.85 121.64 9.04 47.57
2003 77.39 82.86 90.77 9.01 58.52
2004 77.49 14.28 106.33 7.45 32.65
2005 77.35 47.36 67.10 14.49 87.71
2006 77.25 54.19 28.17 12.39 105.56
2007 77.25 59.23 36.30 12.16 113.69
2008 77.46 21.41 124.81 8.59 44.54
2009 77.43 52.03 32.16 13.08 114.39
2010 77.45 63.23 45.71 12.46 130.57
2011 77.37 80.20 151.75 10.53 116.91
2012 77.27 28.42 145.17 10.92 51.50
2013 77.53 34.58 152.75 11.29 59.84
2014 77.49 49.83 59.85 13.48 89.04
2015 77.68 44.91 118.05 14.33 76.56
2016 77.62 69.00 74.21 12.21 123.32
2017 77.78 40.94 159.33 13.16 67.91
2018 77.79 71.19 110.27 11.97 126.09
2019 77.91 61.29 30.10 12.59 124.29
2020 77.82 26.99 150.72 10.60 41.01
2021 77.99 19.31 113.59 8.33 33.76
2022 78.16 30.39 158.69 10.85 38.41
2023 78.12 67.33 40.80 12.85 115.80
2024 78.11 38.57 174.19 12.52 60.84
2025 78.29 36.41 166.15 12.00 52.63
2026 78.29 42.83 178.20 12.74 58.28
2027 78.20 55.37 28.82 13.05 97.17
2028 78.29 73.81 116.98 11.40 148.06
2029 78.32 57.41 24.76 12.34 75.90
2030 78.36 59.34 25.88 12.72 110.85
2031 78.38 17.13 137.52 8.02 29.81
2032 78.62 21.87 136.39 9.25 30.92
2033 78.29 32.77 166.06 11.05 43.90
2034 78.41 48.60 150.46 13.76 74.47
2035 78.33 53.10 57.09 13.70 87.83
2036 78.34 64.97 33.81 12.11 119.76
2037 78.67 80.83 143.19 10.27 93.55
2038 78.56 46.42 170.84 12.87 70.69
2039 78.59 76.06 138.74 11.18 117.67
2040 78.64 50.68 138.42 13.27 69.60
2041 78.69 14.59 114.14 6.91 22.79
2042 78.91 24.91 144.49 9.58 30.86
2043 78.56 26.54 140.81 11.03 30.97
2044 78.82 69.74 43.82 11.67 118.40
2045 78.91 28.79 157.96 10.67 29.23
2046 78.94 62.75 25.30 12.43 98.17
2047 79.03 78.14 147.98 10.73 115.33
2048 78.98 40.64 185.28 12.66 42.89
2049 79.08 34.48 162.79 11.17 30.59
2050 79.10 44.26 177.88 13.60 52.38
2051 79.28 72.51 78.11 11.75 125.83
2052 79.30 54.19 131.30 11.66 64.57
2053 79.25 60.87 29.34 12.88 91.15
2054 79.30 38.47 180.40 12.01 37.61
2055 79.34 66.51 35.84 12.68 119.76
2056 79.47 52.13 166.96 13.15 45.99
2057 79.35 56.29 99.72 11.91 70.35
2058 79.36 31.85 144.42 11.64 26.92
2059 79.49 58.56 44.44 12.79 86.64
2060 79.71 17.01 121.03 8.39 20.85
2061 79.65 48.10 195.89 13.26 45.29
2062 79.63 68.48 29.00 12.63 100.55
2063 79.72 42.41 179.12 13.60 36.28
2064 79.78 23.27 145.98 9.35 21.83
2065 79.76 75.02 62.82 11.31 99.15
2066 79.75 36.28 166.47 12.25 31.76
2067 79.82 45.94 192.56 12.81 47.78
2068 79.99 49.99 189.26 13.52 44.54
2069 79.96 64.13 26.01 12.55 91.06
2070 80.02 14.66 105.17 6.95 14.48
2071 80.02 29.57 135.32 10.34 21.63
2072 80.05 26.06 135.27 9.62 22.18
2073 80.11 70.78 30.59 11.20 95.92
2074 80.18 77.19 70.45 10.22 98.73
2075 80.16 21.03 132.51 9.35 17.70
2076 80.29 40.44 177.26 13.86 25.84
2077 80.29 79.73 74.51 9.19 74.29
2078 80.26 34.05 130.20 11.52 25.50
2079 80.57 57.02 161.28 13.64 59.65
2080 80.27 60.18 90.72 12.04 75.44
2081 80.45 44.02 180.03 12.81 32.99
2082 80.75 55.19 187.49 13.30 49.91
2083 80.77 31.43 121.26 11.35 18.83
2084 80.68 53.32 192.72 13.16 42.49
2085 80.56 38.23 163.80 12.18 22.82
2086 80.70 62.53 49.30 12.47 77.69
2087 80.57 66.57 22.64 11.49 108.90
2088 80.80 73.57 53.63 11.38 126.06
2089 80.65 18.86 104.66 8.15 15.42
2090 80.84 69.00 22.48 12.28 97.32
2091 80.89 51.62 207.76 13.10 37.21
2092 80.83 36.36 110.69 11.69 19.04
2093 80.98 27.91 114.58 10.14 16.85
2094 80.88 46.57 174.08 12.94 32.18
2095 81.12 48.52 176.88 13.31 27.90
2096 81.07 25.12 108.73 9.24 15.31
2097 81.05 17.04 86.69 7.11 13.36
2098 81.11 22.96 102.46 9.96 14.96
2099 81.11 42.31 161.42 12.64 23.04
2100 81.20 58.72 153.66 12.28 53.76
2101 81.30 20.79 95.22 8.55 13.78
2102 81.54 61.01 147.74 12.59 55.85
2103 81.34 75.83 56.60 9.96 106.69
2104 81.22 64.39 38.23 12.02 79.10
2105 81.40 34.75 104.40 11.21 17.11
2106 81.49 71.36 24.09 10.68 103.10
2107 81.39 78.32 56.68 9.52 87.34
2108 81.61 50.28 184.91 13.46 26.66
2109 81.47 40.09 122.30 12.39 19.22
2110 81.60 44.86 159.13 13.23 21.36
2111 81.82 33.01 101.00 10.14 15.38
2112 81.69 67.04 25.84 12.17 88.12
2113 81.88 38.04 119.42 12.24 17.04
2114 82.07 56.54 159.12 11.96 29.25
2115 82.05 54.43 150.70 10.50 27.09
2116 82.11 47.05 151.50 12.27 20.19
2117 82.19 19.89 50.77 7.62 11.38
2118 82.42 52.50 156.71 11.93 21.76
2119 82.21 26.63 78.29 9.88 14.70
2120 82.20 28.99 66.59 9.16 13.88
2121 82.24 73.55 24.27 9.65 97.00
2122 82.17 17.51 47.74 6.73 10.73
2123 82.20 41.50 122.31 13.62 16.39
2124 82.28 24.35 72.05 8.77 13.58
2125 82.21 69.68 24.77 11.27 88.68
2126 82.34 36.17 83.11 11.81 14.44
2127 82.40 62.57 139.66 11.89 50.11
2128 82.37 65.08 99.67 11.48 61.57
2129 82.40 22.34 55.68 8.85 11.83
2130 82.45 43.65 127.13 13.92 16.66
2131 82.45 58.88 188.25 12.59 37.81
2132 82.51 31.40 81.63 10.69 12.71
2133 82.63 49.75 158.00 11.74 19.09
2134 82.81 76.21 31.95 9.27 84.14
2135 82.89 39.44 93.59 12.35 14.16
2136 82.89 67.38 56.14 11.08 77.66
2137 83.12 45.95 110.11 11.82 15.33
2138 82.99 34.80 59.45 10.72 14.84
2139 83.15 71.61 21.08 10.70 97.05
2140 83.21 48.02 121.04 12.11 16.99
2141 83.24 18.95 32.41 7.90 8.48
2142 83.26 59.91 166.70 11.78 34.84
2143 83.24 27.69 42.52 8.86 11.88
2144 83.35 56.42 136.88 10.62 19.49
2145 83.39 37.34 63.12 11.81 13.20
2146 83.33 63.97 150.41 12.33 51.63
2147 83.50 21.09 41.80 7.09 8.58
2148 83.40 25.66 44.62 9.49 12.33
2149 83.42 29.72 61.67 10.40 12.52
2150 83.37 41.60 88.73 11.56 14.20
2151 83.56 32.95 49.30 10.43 11.35
2152 83.46 23.37 42.16 9.12 11.44
2153 83.55 73.86 19.11 10.10 76.55
2154 83.61 50.93 126.33 13.33 16.28
2155 83.63 43.90 86.21 12.13 13.62
2156 83.43 68.35 66.58 13.00 71.19
2157 83.82 53.01 118.76 12.25 14.71
2158 83.82 62.02 176.80 13.04 35.85
2159 83.84 66.28 130.49 11.66 56.53
2160 84.05 69.45 61.00 11.20 74.84
2161 84.20 39.99 46.21 10.87 10.96
2162 84.10 35.13 31.37 11.68 11.99
2163 84.22 49.27 97.01 12.15 14.30
2164 84.30 57.84 166.54 11.62 23.02
2165 84.35 45.46 72.60 11.74 12.40
2166 84.29 31.11 32.85 9.98 11.92
2167 84.39 54.58 104.28 12.09 17.15
2168 84.43 42.35 51.65 11.53 11.91
2169 84.56 47.34 68.94 12.31 13.96
2170 84.53 71.68 28.25 9.89 79.78
2171 84.39 19.64 22.65 6.43 8.24
2172 84.45 22.36 24.48 8.33 9.36
2173 84.55 26.09 29.74 9.46 9.58
2174 84.27 27.89 31.00 9.65 9.50
2175 84.58 60.18 156.95 12.33 27.31
2176 84.74 64.43 167.78 11.66 39.53
2177 84.72 29.25 25.40 8.75 10.28
2178 85.02 55.96 125.65 11.28 18.03
2179 84.86 33.41 26.63 9.96 10.21
2180 85.05 67.43 151.03 11.65 45.40
2181 85.06 50.88 78.90 12.10 13.67
2182 84.80 20.65 19.21 7.84 8.32
2183 85.05 52.97 109.42 12.60 16.28
2184 85.17 62.25 157.06 12.31 30.47
2185 85.10 39.40 26.69 11.62 10.50
2186 85.17 43.94 32.92 11.94 10.92
2187 85.20 36.31 26.24 11.11 10.96
2188 85.52 69.64 99.62 9.43 46.61
2189 85.45 30.18 22.26 10.45 10.85
2190 85.51 41.67 27.07 10.94 9.79
2191 85.41 48.94 54.24 11.30 10.93
2192 85.46 23.45 20.85 7.92 7.94
2193 85.47 20.84 16.36 7.59 7.03
2194 85.32 31.76 23.25 8.33 9.75
2195 85.67 57.97 136.70 12.00 19.28
2196 85.62 46.25 33.49 10.99 10.28
2197 85.81 27.84 19.76 10.26 9.41
2198 85.81 38.11 23.01 11.32 9.91
2199 85.87 60.08 131.82 12.52 21.32
2200 85.98 72.33 66.44 9.85 61.60
2201 85.85 34.56 21.56 10.49 9.76
2202 86.01 54.20 81.35 11.81 14.40
2203 86.06 31.65 20.91 9.72 9.65
2204 85.92 65.05 165.30 10.85 33.03
2205 86.20 44.47 26.52 12.06 9.66
2206 86.10 21.70 15.50 6.76 6.91
2207 86.20 52.04 52.52 10.73 12.37
2208 86.31 47.83 30.41 10.20 10.12
2209 86.22 25.82 18.03 7.89 8.58
2210 86.36 36.59 20.44 11.39 9.50
2211 86.43 40.23 23.54 11.60 9.40
2212 86.34 62.47 144.28 12.03 21.85
2213 86.48 56.38 76.70 11.85 13.82
2214 86.42 67.28 179.20 10.63 37.78
2215 86.43 49.91 38.30 12.00 12.18
2216 86.60 30.14 18.97 8.79 9.61
2217 86.58 42.53 22.29 10.89 9.29
2218 86.36 34.03 20.33 9.83 9.50
2219 86.91 69.69 148.71 9.91 42.12
2220 86.98 46.14 24.53 10.69 9.55
2221 86.98 32.48 18.49 10.15 9.12
2222 86.82 58.71 71.11 11.77 15.55
2223 87.02 38.60 18.52 9.74 9.00
2224 87.05 64.10 151.32 11.83 22.88
2225 86.98 23.76 14.98 7.82 7.73
2226 87.13 35.16 20.11 11.51 9.51
2227 87.19 71.97 85.00 8.39 34.19
2228 87.26 61.00 79.27 11.04 15.70
2229 87.33 25.50 14.14 7.69 7.14
2230 87.18 54.64 42.99 12.73 12.49
2231 87.31 52.38 35.40 10.94 11.26
2232 87.40 44.00 20.54 11.34 7.97
2233 87.42 50.36 28.76 11.50 10.31
2234 87.57 48.22 28.05 11.31 9.68
2235 87.23 29.37 16.00 8.15 7.77
2236 87.35 40.98 17.08 9.25 8.11
2237 87.56 66.18 165.54 11.43 21.87
2238 87.94 30.45 15.97 10.45 8.52
2239 87.74 42.00 15.66 10.70 8.85
2240 87.59 56.92 38.28 12.69 12.67
2241 87.90 59.16 43.27 10.35 13.28
2242 87.88 37.42 17.79 11.50 9.52
2243 88.01 62.78 112.17 10.36 14.14
2244 87.74 35.55 17.82 8.45 8.00
2245 88.03 40.08 16.52 9.79 8.75
2246 88.24 68.11 140.00 9.45 17.66
2247 88.37 70.92 116.64 9.66 21.85
2248 88.31 24.07 11.54 7.37 6.85
2249 88.08 33.34 16.29 9.93 9.57
2250 88.13 46.06 19.07 10.10 9.36
2251 88.38 55.46 32.66 11.78 10.97
2252 88.31 26.87 13.23 9.12 7.24
2253 88.46 28.58 12.96 7.76 8.46
2254 88.18 32.10 16.83 9.10 8.00
2255 88.41 35.27 15.70 10.37 8.86
2256 88.36 43.68 15.75 10.00 7.80
2257 88.38 51.47 23.36 11.73 10.59
2258 88.39 53.45 27.29 12.16 11.31
2259 88.40 49.55 22.36 10.77 10.45
2260 88.81 65.28 139.73 10.23 13.51
2261 88.71 61.11 49.67 10.34 12.24
2262 88.69 57.79 32.27 11.66 11.73
2263 89.00 37.26 16.29 10.11 7.66
2264 88.90 47.84 18.59 9.89 8.27
2265 88.83 31.55 14.41 9.00 8.61
2266 88.69 42.23 14.79 10.86 8.57
2267 88.75 25.50 13.44 7.78 7.44
2268 88.97 40.56 15.14 10.28 8.68
2269 89.11 45.58 16.82 10.40 8.08
2270 89.18 58.72 31.60 10.82 10.34
2271 89.38 69.68 101.72 8.62 12.97
2272 89.51 50.18 18.40 11.33 8.80
2273 89.50 52.77 20.83 10.49 9.95
2274 89.42 62.95 57.12 9.47 12.19
2275 89.33 24.83 11.37 8.23 7.70
2276 89.32 27.58 11.69 8.96 6.82
2277 89.39 43.80 17.32 10.98 8.43
2278 89.35 30.84 13.04 9.58 7.67
2279 89.75 67.49 117.35 9.33 11.61
2280 89.33 54.28 23.39 11.45 8.58
2281 89.57 55.66 24.64 11.05 10.39
2282 89.74 35.83 14.70 9.57 8.49
2283 89.84 56.98 23.71 12.03 11.08
2284 89.95 42.79 15.97 10.00 7.58
2285 89.76 33.63 12.77 9.57 8.83
2286 89.96 46.70 14.09 10.07 7.69
2287 90.00 60.49 36.60 9.32 10.52
2288 89.88 38.33 14.13 10.40 8.19
2289 89.90 30.49 13.17 9.78 8.44
2290 89.97 32.19 13.09 8.05 9.50
2291 90.31 65.10 65.08 10.93 9.90
2292 90.15 41.56 15.11 9.33 9.78
2293 90.40 40.16 15.09 9.82 8.40
2294 90.56 28.94 12.14 11.19 7.24
2295 90.63 26.49 11.10 9.04 6.81
2296 90.29 57.82 21.00 10.33 9.67
2297 90.53 31.73 12.91 9.91 7.73
2298 90.45 37.37 14.60 10.35 8.85
2299 90.66 54.43 19.10 11.56 9.04
2300 90.95 33.97 12.52 11.76 7.89
2301 90.64 44.83 13.74 10.55 8.72
2302 90.65 58.56 20.98 10.17 9.28
2303 90.85 52.87 17.05 10.19 9.03
2304 90.73 63.02 46.17 9.77 9.42
2305 90.80 55.90 18.65 10.59 9.65
2306 90.83 36.07 13.14 10.62 8.30
2307 90.92 43.19 15.58 10.96 7.21
2308 90.94 50.57 16.80 10.51 8.73
2309 91.26 46.94 14.70 11.19 7.73
2310 90.85 30.05 9.80 14.30 7.80
2311 91.54 37.75 12.39 15.65 7.13
2312 90.98 41.75 14.67 12.53 7.20
2313 91.04 59.66 22.17 8.97 8.97
2314 91.17 40.81 14.00 11.96 8.23
2315 91.27 56.74 17.25 10.56 8.59
2316 91.15 48.44 15.62 10.25 9.25
2317 91.62 61.58 27.18 9.68 7.62
2318 91.37 30.69 11.52 12.48 6.68
2319 91.73 64.30 48.82 10.23 7.71
2320 91.63 42.37 14.06 13.12 8.23
2321 91.73 58.07 16.90 10.13 8.03
2322 91.78 27.47 9.78 16.66 5.72
2323 91.68 49.47 14.64 10.49 7.71
2324 91.83 51.79 15.15 10.09 7.75
2325 91.59 44.25 13.97 12.15 7.64
2326 91.87 32.58 11.76 12.48 7.45
2327 92.28 56.03 15.72 10.69 8.40
2328 92.34 59.55 18.85 10.10 7.61
2329 92.15 35.46 11.78 16.16 6.96
2330 92.08 40.38 11.84 16.75 7.05
2331 92.19 44.88 13.61 11.20 7.93
2332 92.42 48.21 13.97 11.82 7.12
2333 92.61 53.86 14.47 9.35 8.05
2334 92.54 32.52 10.58 12.45 7.63
2335 92.53 37.89 11.03 17.13 8.03
2336 92.98 42.04 13.89 17.15 7.72
2337 92.97 28.76 10.17 16.40 6.08
2338 92.78 49.05 11.90 13.30 9.60
2339 92.93 37.35 12.43 17.86 9.43
2340 93.59 36.21 10.63 20.13 7.88
2341 93.40 50.40 12.99 14.74 8.17
2342 93.73 55.74 12.95 8.96 6.92
2343 93.50 59.19 14.98 8.57 6.40
2344 93.78 32.09 10.65 18.72 6.56
2345 93.54 34.36 11.00 16.88 7.74
2346 93.68 48.06 14.36 11.11 7.72
2347 94.03 43.23 12.61 16.46 6.64
2348 94.01 46.48 13.59 14.38 7.59
2349 94.17 38.49 11.40 25.00 7.84
2350 94.17 49.67 14.18 12.55 7.49
2351 94.59 34.30 10.28 19.16 6.64
2352 94.41 41.13 11.18 17.05 7.21
2353 94.31 51.53 13.28 10.78 6.62
2354 94.42 57.31 12.65 9.00 6.15
2355 94.48 58.65 11.65 9.09 5.91
2356 94.69 54.79 12.34 9.38 6.20
2357 95.23 47.09 12.64 15.42 6.60
2358 94.94 49.02 13.45 11.64 6.52
2359 95.43 36.65 11.28 23.19 6.74
2360 95.24 41.79 12.30 20.36 7.36
2361 95.37 39.20 10.71 25.61 7.26
2362 95.26 31.13 7.97 18.42 5.50
2363 95.34 45.50 11.35 16.02 7.71
2364 95.20 32.99 10.78 17.89 4.56
2365 95.35 51.71 11.48 9.64 6.90
2366 95.49 43.48 10.48 16.10 6.59
2367 95.42 53.04 12.25 9.25 6.38
2368 95.62 34.56 10.83 18.50 7.11
2369 95.64 54.46 11.48 9.25 6.17
2370 95.70 33.50 8.97 16.86 6.63
2371 95.80 52.63 13.67 9.83 5.83
2372 96.46 40.77 10.11 16.27 5.48
2373 96.39 51.35 11.74 11.49 5.64
2374 96.32 35.37 10.24 23.37 5.59
2375 96.21 43.31 11.02 16.93 6.56
2376 96.99 38.54 9.69 23.52 5.91
2377 96.68 45.56 11.53 13.53 6.34
2378 97.05 43.83 10.08 15.41 7.26
2379 97.11 49.57 10.91 15.07 5.37

