#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ra6 14A 8 even-skipped Kruppel giant
1856 77.39 38.85 173.48 18.35 36.94
1857 77.43 51.36 129.14 17.70 51.69
1858 77.30 28.85 150.74 16.93 30.19
1859 77.50 14.04 92.40 10.44 19.87
1860 77.54 21.03 131.61 13.49 23.90
1861 77.55 16.47 118.01 11.49 23.75
1862 77.68 53.56 150.73 16.90 46.08
1863 77.44 65.29 25.12 13.34 59.73
1864 77.73 47.05 170.92 18.82 39.50
1865 77.59 71.13 43.47 10.77 67.41
1866 77.67 68.30 27.50 11.66 68.67
1867 77.61 60.61 36.71 14.91 57.11
1868 77.83 26.04 135.90 14.99 25.49
1869 77.83 31.43 161.58 16.54 27.00
1870 77.90 76.29 75.71 10.11 83.29
1871 77.86 62.82 29.75 14.63 53.94
1872 78.13 41.32 183.02 18.48 34.99
1873 77.96 58.09 85.68 14.61 47.58
1874 78.06 37.43 173.22 19.01 35.85
1875 77.95 43.83 181.86 20.51 39.73
1876 77.94 73.60 56.81 10.27 86.49
1877 78.18 55.60 152.51 16.86 50.35
1878 78.27 35.51 172.57 17.49 29.44
1879 78.14 82.91 99.12 7.52 78.64
1880 78.38 79.63 109.09 8.85 77.28
1881 78.50 18.53 117.07 11.41 17.58
1882 78.40 23.12 146.71 14.47 21.22
1883 78.43 49.37 185.94 17.92 36.71
1884 78.41 29.32 144.51 15.44 23.05
1885 78.58 64.74 41.57 12.79 52.23
1886 78.61 66.75 23.91 13.06 57.59
1887 78.71 33.59 153.48 17.72 23.45
1888 78.75 45.82 190.85 18.16 29.27
1889 78.76 60.78 122.31 14.66 36.94
1890 78.74 69.79 22.99 11.02 65.89
1891 78.89 15.68 100.28 11.10 14.43
1892 78.87 72.21 26.13 10.41 69.65
1893 78.92 39.54 170.53 18.01 26.70
1894 78.95 51.78 185.97 17.25 30.70
1895 78.66 74.54 48.42 9.04 88.17
1896 79.14 20.76 103.15 12.96 14.47
1897 79.04 27.25 146.84 16.11 20.09
1898 79.01 53.69 204.02 16.27 37.13
1899 79.20 43.78 159.03 18.85 24.28
1900 79.08 57.36 175.09 15.91 42.45
1901 79.13 24.96 118.38 13.92 19.14
1902 79.33 63.16 117.69 15.10 41.63
1903 78.82 73.43 34.56 10.22 78.78
1904 79.22 31.40 122.86 15.63 18.96
1905 79.16 76.32 47.61 9.20 82.72
1906 79.39 47.78 178.74 18.57 30.05
1907 79.31 81.62 83.93 8.24 67.32
1908 79.40 37.51 139.33 17.70 22.56
1909 79.66 41.99 156.38 17.58 22.85
1910 79.75 35.53 133.69 17.26 20.33
1911 79.49 78.83 56.53 7.91 79.76
1912 79.68 59.35 161.53 13.99 38.10
1913 79.75 29.20 114.69 15.39 15.54
1914 79.72 49.72 190.62 17.36 23.73
1915 79.73 55.15 191.36 15.91 31.63
1916 79.62 14.15 76.41 9.38 9.70
1917 79.96 18.36 87.58 12.39 13.34
1918 79.78 65.55 57.16 12.93 42.93
1919 79.77 68.34 29.91 11.61 60.84
1920 79.90 70.71 22.73 11.16 66.42
1921 79.97 22.79 103.26 12.77 13.92
1922 80.08 46.19 164.25 16.10 23.08
1923 80.07 33.36 108.61 14.50 15.32
1924 80.09 74.61 27.73 9.30 66.86
1925 79.95 72.53 24.75 10.17 68.56
1926 80.00 15.69 67.54 8.65 9.84
1927 80.24 61.44 181.24 13.94 32.26
1928 80.15 39.89 145.51 17.36 20.88
1929 80.27 25.70 97.87 13.98 12.21
1930 80.32 57.47 168.27 16.30 27.23
1931 80.44 51.25 184.24 17.90 21.49
1932 80.64 53.22 171.65 17.52 23.83
1933 80.55 77.49 34.05 9.08 72.83
1934 80.45 81.62 36.64 6.77 61.58
1935 80.55 44.16 120.41 17.12 18.81
1936 80.54 30.93 85.25 15.44 13.87
1937 80.56 16.47 68.33 10.73 10.04
1938 80.66 63.91 132.70 13.52 34.20
1939 80.73 37.50 94.29 17.19 15.88
1940 80.97 20.32 66.48 11.91 10.03
1941 80.92 28.49 78.03 13.65 11.50
1942 80.80 69.12 85.84 11.22 51.60
1943 80.97 48.92 143.98 17.47 18.17
1944 80.92 55.34 176.54 15.39 25.79
1945 80.98 66.62 108.17 11.53 40.97
1946 81.05 59.49 172.56 15.21 25.15
1947 81.08 42.12 102.26 17.28 15.80
1948 80.87 71.79 24.89 10.49 58.43
1949 81.36 35.78 78.51 15.93 11.85
1950 81.23 79.97 24.65 6.82 56.11
1951 81.17 23.15 62.40 13.76 10.49
1952 81.31 39.78 109.30 15.77 15.05
1953 81.22 33.49 80.62 16.66 12.66
1954 81.16 73.18 24.92 9.73 60.39
1955 81.35 46.94 125.55 18.04 17.15
1956 81.54 75.53 21.38 9.04 61.17
1957 81.34 25.83 64.41 13.57 11.37
1958 81.67 18.03 47.29 10.33 7.26
1959 81.57 61.96 182.02 14.63 28.06
1960 81.55 57.23 155.66 15.05 21.01
1961 81.38 70.02 92.26 11.63 51.26
1962 81.75 31.62 56.77 14.75 11.62
1963 81.53 51.49 127.16 15.77 16.51
1964 81.66 44.79 109.38 17.03 15.65
1965 81.94 64.40 162.67 12.74 30.75
1966 81.97 54.40 148.40 16.02 18.58
1967 82.02 37.96 58.26 16.57 12.53
1968 82.18 68.99 134.00 11.42 39.79
1969 82.16 27.51 48.58 13.68 9.64
1970 82.26 29.78 38.90 13.66 10.23
1971 82.13 71.82 63.22 10.35 43.94
1972 82.18 21.24 37.75 11.35 7.75
1973 82.40 66.60 158.32 11.28 31.24
1974 82.17 49.17 94.95 15.98 14.21
1975 82.33 43.37 63.90 16.47 11.86
1976 82.12 78.33 19.02 7.29 55.84
1977 82.24 59.39 134.85 14.61 20.12
1978 82.51 24.29 40.26 12.45 8.30
1979 82.35 40.79 53.21 16.94 12.41
1980 82.45 34.05 33.17 15.04 10.91
1981 82.57 46.58 77.54 16.66 12.74
1982 82.53 51.95 103.50 15.70 14.23
1983 82.64 56.70 123.23 14.62 15.18
1984 82.84 62.54 153.32 13.30 21.07
1985 82.71 74.56 24.06 10.18 42.91
1986 82.86 36.23 36.22 15.45 10.40
1987 83.07 76.99 19.07 7.74 47.33
1988 83.12 32.26 24.54 14.46 8.72
1989 83.09 38.75 43.68 15.92 10.15
1990 83.23 54.51 97.57 14.41 12.62
1991 83.19 48.00 52.69 15.39 11.89
1992 83.32 65.11 138.87 11.57 21.24
1993 83.41 19.47 26.52 10.92 6.26
1994 83.23 42.72 42.31 16.11 9.62
1995 83.26 71.26 98.89 10.75 33.22
1996 83.08 21.07 30.91 12.27 6.55
1997 83.47 26.93 30.31 13.36 7.63
1998 83.42 50.40 61.37 14.61 12.56
1999 83.42 59.60 114.41 14.36 15.50
2000 83.39 22.46 26.96 11.78 7.35
2001 83.41 30.25 25.00 13.36 8.49
2002 83.50 45.07 39.15 16.74 10.48
2003 83.47 68.50 157.80 10.71 26.82
2004 83.59 52.42 57.70 15.56 10.72
2005 83.73 25.02 25.50 12.45 7.85
2006 83.76 40.91 32.19 14.14 10.14
2007 83.87 74.67 54.07 9.33 39.07
2008 84.00 78.52 15.48 6.99 37.82
2009 84.07 36.82 23.30 15.66 9.76
2010 84.13 57.12 73.62 13.13 11.60
2011 84.28 62.24 103.46 11.44 16.29
2012 83.97 34.64 23.08 14.20 8.89
2013 84.26 46.81 33.00 13.47 9.16
2014 84.21 48.84 44.61 15.26 9.46
2015 84.31 39.08 24.33 14.00 8.17
2016 84.36 43.05 26.40 15.41 9.11
2017 84.49 66.79 151.48 11.34 17.82
2018 84.34 32.99 18.61 14.26 8.73
2019 84.43 28.63 19.92 13.86 8.48
2020 84.50 20.14 16.84 10.58 5.36
2021 84.48 64.29 111.19 11.73 17.09
2022 84.60 70.42 144.93 10.44 22.60
2023 84.48 55.05 54.50 14.12 10.99
2024 84.50 30.63 19.36 13.98 8.10
2025 84.63 52.89 43.69 14.91 9.60
2026 84.59 59.74 60.95 12.00 11.90
2027 84.72 45.12 23.07 14.12 8.76
2028 84.85 50.57 27.62 13.85 9.65
2029 84.99 73.41 109.09 9.36 29.25
2030 84.89 76.39 42.77 7.45 29.73
2031 84.86 24.17 19.41 11.89 7.09
2032 85.11 35.30 20.79 13.45 7.99
2033 85.04 41.64 20.94 15.17 8.50
2034 85.19 38.23 19.91 14.03 7.42
2035 85.46 26.12 16.90 12.92 7.50
2036 85.32 56.59 40.90 12.84 9.53
2037 85.29 48.47 24.54 14.59 8.92
2038 85.52 43.37 18.27 15.38 7.91
2039 85.63 62.83 77.04 12.07 13.40
2040 85.52 58.72 47.26 14.09 9.88
2041 85.55 68.47 157.50 10.53 16.59
2042 85.60 32.83 15.84 13.37 7.27
2043 85.61 52.14 27.59 13.59 8.06
2044 85.76 65.29 127.07 11.12 12.93
2045 85.72 21.78 13.98 11.08 5.32
2046 85.76 60.85 39.97 10.95 10.38
2047 85.51 23.35 13.68 13.94 6.10
2048 85.83 45.44 18.40 13.52 7.16
2049 85.81 54.81 29.46 13.06 8.70
2050 85.69 30.81 16.16 15.07 8.24
2051 85.85 77.42 44.57 7.21 19.75
2052 85.78 41.14 17.44 14.06 7.75
2053 86.08 47.49 19.67 14.33 7.43
2054 85.84 24.24 15.00 11.29 5.79
2055 86.26 74.74 100.11 7.99 17.95
2056 86.27 36.95 16.90 13.62 7.25
2057 85.84 49.71 21.23 12.69 6.23
2058 85.85 70.04 140.10 10.70 18.30
2059 86.22 71.46 122.03 9.36 17.21
2060 86.20 34.75 16.18 14.03 7.68
2061 86.20 39.58 15.94 15.00 7.26
2062 86.24 42.04 16.80 15.13 7.87
2063 86.38 24.75 13.63 10.96 6.28
2064 85.99 50.77 22.56 14.33 8.22
2065 86.32 29.45 15.39 14.17 6.46
2066 86.43 27.83 14.31 13.60 6.96
2067 86.53 57.25 28.45 12.37 8.40
2068 86.68 67.07 122.18 10.22 11.96
2069 86.52 49.46 18.93 12.67 7.50
2070 86.66 52.99 22.97 12.51 7.96
2071 86.82 69.82 147.26 9.65 12.69
2072 86.42 50.90 20.38 10.83 6.92
2073 86.76 43.97 15.21 13.28 7.48
2074 86.66 61.92 45.06 12.09 9.16
2075 86.91 59.56 32.12 12.51 9.20
2076 86.91 22.58 12.03 10.41 4.83
2077 86.88 30.58 15.85 12.54 6.74
2078 86.81 32.00 14.36 14.07 6.64
2079 86.70 26.44 13.91 14.55 6.91
2080 86.97 64.37 70.52 11.77 9.81
2081 87.02 46.68 16.04 13.82 6.79
2082 87.11 62.81 48.09 11.59 9.61
2083 87.02 38.41 15.05 13.94 5.79
2084 87.11 73.11 113.07 8.62 12.30
2085 87.19 55.60 19.99 11.78 7.79
2086 87.12 33.84 13.34 13.06 6.51
2087 87.16 35.64 14.00 12.91 6.57
2088 87.10 60.89 37.92 12.92 8.04
2089 87.58 51.24 15.55 11.78 6.46
2090 87.35 25.87 13.07 12.93 6.38
2091 87.12 49.23 16.25 10.92 7.33
2092 87.49 24.35 10.67 12.48 4.94
2093 87.33 41.29 13.89 14.24 6.95
2094 87.70 75.34 85.18 7.75 10.83
2095 87.66 27.93 13.50 12.55 6.22
2096 87.51 72.22 113.12 8.65 10.65
2097 87.65 48.87 16.82 12.16 7.34
2098 87.59 64.94 57.54 9.73 7.43
2099 87.97 33.50 13.52 13.94 6.03
2100 87.66 58.20 21.23 11.36 7.45
2101 87.44 45.05 16.00 8.50 6.00
2102 87.71 69.69 129.76 9.39 9.63
2103 87.65 31.02 12.07 13.62 6.76
2104 87.78 53.65 18.53 11.73 7.41
2105 87.87 67.20 86.79 9.68 9.37
2106 87.61 35.09 15.50 9.00 7.50
2107 88.05 45.55 13.19 12.82 6.18
2108 87.98 37.69 15.37 13.65 6.75
2109 87.99 23.02 10.22 11.33 3.96
2110 88.19 47.39 14.58 12.53 6.97
2111 88.02 61.76 28.12 11.18 7.44
2112 88.35 63.43 31.87 10.43 7.56
2113 88.26 55.68 17.59 11.14 6.36
2114 88.84 71.10 96.95 8.75 8.29
2115 88.32 39.75 13.28 13.34 6.67
2116 88.30 60.52 22.16 11.27 7.89
2117 88.34 36.00 13.09 14.25 6.13
2118 88.38 42.02 13.68 13.31 5.86
2119 88.37 26.30 11.32 11.78 5.32
2120 88.35 31.57 11.56 15.53 6.46
2121 88.52 73.37 84.33 7.87 7.50
2122 88.60 29.53 11.89 14.91 6.00
2123 88.70 65.49 40.88 9.31 7.91
2124 88.66 52.95 15.96 11.22 6.69
2125 88.84 57.99 17.91 11.17 6.78
2126 88.61 24.65 9.67 11.74 4.43
2127 88.91 44.31 13.91 12.33 5.33
2128 89.05 68.16 74.76 9.39 7.73
2129 88.67 54.04 17.12 10.12 6.75
2130 89.00 37.80 12.96 14.25 6.25
2131 89.19 59.66 18.63 11.23 7.32
2132 89.18 33.11 12.65 18.14 6.39
2133 89.34 55.57 15.44 11.83 6.27
2134 89.46 27.20 12.07 13.80 5.00
2135 89.21 28.59 12.13 16.07 5.87
2136 89.45 61.58 19.79 11.31 7.37
2137 89.51 40.54 12.38 15.44 5.66
2138 89.32 46.69 13.26 11.98 5.86
2139 89.65 51.67 14.30 11.13 5.93
2140 89.58 31.51 12.56 17.25 6.49
2141 89.54 42.76 12.16 13.36 5.43
2142 89.63 25.46 10.53 13.09 4.42
2143 89.80 53.54 14.79 11.44 5.84
2144 89.93 30.27 11.77 17.43 5.30
2145 90.03 49.56 12.55 10.82 5.77
2146 90.04 65.62 28.01 9.54 6.07
2147 90.08 58.09 16.25 10.96 6.17
2148 89.99 44.36 11.75 13.05 5.60
2149 90.16 37.90 12.22 22.73 6.54
2150 90.11 24.47 8.26 14.87 3.45
2151 90.25 28.85 10.76 18.05 5.55
2152 90.39 69.42 50.70 8.34 4.99
2153 90.34 54.84 14.02 11.76 5.80
2154 90.34 47.10 12.52 11.67 5.67
2155 90.48 33.32 11.12 26.09 5.73
2156 90.41 62.41 21.07 9.68 5.91
2157 90.73 42.24 11.63 22.65 5.82
2158 90.23 51.02 12.91 9.27 5.27
2159 90.77 39.77 12.38 22.10 5.02
2160 90.71 63.59 22.11 9.64 5.00
2161 91.04 35.66 11.81 24.37 5.54
2162 90.77 45.14 12.26 11.91 6.39
2163 91.11 31.05 10.45 23.63 5.09
2164 90.88 50.82 13.21 10.86 5.79
2165 91.19 57.64 13.96 10.22 6.21
2166 90.89 28.33 9.50 19.80 4.60
2167 90.98 55.74 14.14 9.81 6.14
2168 91.12 65.07 20.10 8.92 5.12
2169 91.61 37.86 12.90 25.68 5.50
2170 91.31 62.62 18.19 8.69 5.31
2171 91.46 27.54 10.04 22.17 4.50
2172 91.41 54.65 12.82 9.03 5.85
2173 91.41 68.35 25.52 9.14 4.84
2174 91.58 26.05 8.10 21.35 3.47
2175 91.39 46.66 12.76 13.07 5.41
2176 91.65 50.30 12.47 14.35 5.53
2177 92.08 29.32 10.32 27.38 4.71
2178 91.94 33.39 11.65 26.93 5.41
2179 91.52 44.57 14.94 12.29 4.88
2180 91.90 40.60 12.32 27.21 5.28
2181 91.71 64.20 17.00 9.62 4.82
2182 92.15 43.03 12.20 18.96 4.98
2183 91.76 52.86 12.70 12.14 5.53
2184 91.84 66.84 22.26 7.67 4.39
2185 91.69 47.79 13.53 13.59 5.24
2186 91.97 56.20 12.85 10.69 5.34
2187 91.91 45.69 13.60 12.80 5.94
2188 92.14 62.93 14.48 8.36 4.48
2189 92.58 35.93 12.47 26.97 5.86
2190 92.63 48.36 12.18 18.80 5.58
2191 92.35 53.63 13.75 9.89 4.77
2192 92.27 64.17 14.44 8.33 3.67
2193 92.70 51.14 13.35 13.19 5.14
2194 92.95 31.44 11.01 21.06 5.04
2195 92.61 56.82 13.57 8.54 5.03
2196 92.97 38.68 11.73 30.72 5.52
2197 92.78 64.85 11.93 7.70 4.42
2198 92.78 61.87 12.95 8.55 4.11
2199 92.91 52.88 13.33 11.75 5.58
2200 93.26 41.32 11.68 18.09 4.88
2201 93.37 43.84 10.70 19.54 5.12
2202 93.20 58.40 12.57 9.46 4.56
2203 93.24 63.36 10.95 8.51 4.84
2204 93.42 46.11 11.29 15.85 4.90
2205 93.35 34.21 11.12 19.43 5.01
2206 93.75 28.98 8.02 19.41 3.54
2207 93.90 54.27 11.60 13.00 4.46
2208 93.83 61.86 10.47 8.28 3.99
2209 93.81 47.23 12.41 15.02 5.10
2210 93.83 49.66 12.08 16.31 5.28
2211 93.71 56.82 12.70 10.76 5.03
2212 93.67 59.79 12.05 9.05 4.19
2213 93.83 30.29 9.44 17.56 4.47
2214 93.92 33.03 9.11 20.50 4.50
2215 94.29 39.00 11.22 25.37 5.06
2216 94.06 36.34 11.55 22.64 5.09
2217 94.08 52.26 10.93 14.40 5.00
2218 94.69 41.56 11.35 14.81 4.95
2219 94.68 31.64 9.24 22.53 4.35
2220 94.36 50.88 11.98 13.39 5.05
2221 94.57 44.54 11.17 14.50 5.33
2222 95.01 34.25 10.20 28.46 4.41
2223 94.48 56.63 11.08 12.10 3.67
2224 94.85 47.29 11.46 17.12 5.23
2225 94.79 52.46 12.29 11.52 4.51
2226 95.60 36.92 11.52 21.35 4.62
2227 95.34 55.06 10.98 13.29 4.15
2228 95.54 49.93 11.32 17.84 4.70
2229 95.44 57.38 10.70 10.97 4.12
2230 95.15 39.39 10.40 17.20 5.60
2231 95.57 40.05 10.91 15.57 4.77
2232 96.01 42.51 10.28 16.53 5.04
2233 95.75 45.87 9.33 14.00 4.47
2234 96.00 53.21 9.97 12.00 4.36
2235 96.46 46.97 10.58 13.58 5.05
2236 96.21 40.66 9.56 15.11 4.17
2237 96.36 55.54 10.37 9.43 3.57
2238 96.58 43.71 10.40 15.74 4.91
2239 97.06 51.01 9.29 20.92 4.23
2240 96.76 54.18 10.35 10.35 3.90
2241 97.23 41.05 8.95 16.02 4.16
2242 97.48 43.78 10.02 16.01 4.09
2243 98.14 45.71 8.43 12.23 3.41

