#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nk9 14A 4 even-skipped Kruppel giant
1250 55.50 56.05 104.95 161.02 20.45
1251 55.53 58.25 105.38 158.82 21.89
1252 55.62 91.67 53.91 86.21 10.57
1253 55.63 77.92 97.39 145.10 17.52
1254 55.66 3.41 12.35 66.82 5.32
1255 55.61 25.69 45.76 135.38 15.34
1256 55.70 62.51 84.21 158.59 20.38
1257 55.74 44.85 84.51 139.91 20.31
1258 55.78 47.10 85.48 145.25 20.89
1259 55.82 60.34 96.62 156.76 20.90
1260 55.91 83.84 79.81 114.43 15.78
1261 55.83 34.67 60.07 137.54 17.26
1262 55.86 49.31 99.36 150.64 20.28
1263 55.88 41.83 80.17 145.26 18.52
1264 55.96 36.94 70.54 139.72 18.28
1265 55.98 80.23 92.34 134.57 17.18
1266 55.91 95.93 15.38 56.54 3.82
1267 56.04 29.49 63.07 139.00 17.72
1268 56.02 39.34 73.12 142.85 17.93
1269 56.01 66.45 93.08 164.32 19.98
1270 56.10 31.99 62.18 131.85 17.13
1271 56.17 87.05 67.93 98.46 13.84
1272 56.22 12.93 38.24 83.11 11.01
1273 56.10 71.85 101.74 159.78 20.07
1274 56.21 76.01 96.80 142.45 17.02
1275 56.32 89.94 55.18 86.12 11.55
1276 56.28 21.37 55.36 114.20 14.11
1277 56.30 52.63 107.98 148.15 21.49
1278 56.35 54.92 108.20 150.62 21.48
1279 56.33 69.45 95.56 159.19 19.47
1280 56.44 7.76 30.77 79.22 8.26
1281 56.54 15.73 48.68 91.01 11.59
1282 56.47 18.60 51.43 98.17 13.60
1283 56.46 24.03 55.20 120.46 15.02
1284 56.65 73.86 101.56 142.12 19.15
1285 56.68 93.14 37.17 75.02 8.83
1286 56.51 57.20 105.52 151.81 22.21
1287 56.62 4.95 22.57 74.07 7.01
1288 56.66 26.37 63.38 130.86 16.58
1289 56.60 43.31 86.58 137.63 20.28
1290 56.63 64.47 89.34 150.75 21.60
1291 56.71 10.42 37.05 78.03 9.72
1292 56.68 61.87 105.91 156.68 22.13
1293 56.76 33.79 68.78 129.74 18.67
1294 56.78 45.79 82.62 141.35 21.55
1295 56.86 59.31 109.68 135.07 21.43
1296 56.88 47.94 86.02 133.42 19.63
1297 56.92 82.00 78.61 107.79 16.22
1298 56.89 35.95 74.44 133.26 18.24
1299 56.87 40.78 73.67 130.79 19.03
1300 56.90 50.07 91.13 133.79 19.32
1301 56.91 67.27 88.80 141.17 20.50
1302 56.96 79.13 91.05 120.80 17.89
1303 57.04 28.13 67.20 132.87 16.96
1304 57.02 38.10 68.34 131.12 18.69
1305 57.04 30.25 77.98 139.55 18.47
1306 57.06 85.15 73.27 95.29 14.64
1307 57.10 71.39 98.29 145.96 18.98
1308 57.32 95.60 13.91 52.14 4.06
1309 57.21 76.76 93.39 129.52 17.46
1310 57.34 22.69 61.20 114.03 13.75
1311 57.32 32.10 71.30 129.26 17.68
1312 57.27 52.02 97.57 134.20 20.11
1313 57.46 20.36 53.93 89.48 13.27
1314 57.38 54.39 99.46 137.85 21.34
1315 57.39 69.30 96.82 142.73 18.82
1316 57.52 88.53 65.74 87.15 12.32
1317 57.44 14.09 42.67 77.34 11.00
1318 57.50 17.85 50.34 89.46 12.00
1319 57.54 56.73 107.69 138.38 21.08
1320 57.53 8.26 33.25 73.97 8.81
1321 57.59 44.16 80.88 118.14 19.65
1322 57.60 63.17 81.62 131.88 20.25
1323 57.73 24.78 60.45 105.43 14.24
1324 57.72 60.98 89.68 127.25 19.98
1325 57.71 65.42 75.15 132.17 20.00
1326 57.77 91.24 43.90 82.43 11.20
1327 57.73 42.15 69.78 116.12 19.33
1328 57.79 74.96 93.42 126.03 19.25
1329 57.73 5.40 27.23 66.08 7.16
1330 57.76 39.66 66.36 117.14 18.35
1331 57.80 34.31 64.47 117.55 17.65
1332 57.86 11.12 41.29 74.08 9.84
1333 57.91 72.73 91.67 125.43 18.56
1334 57.94 46.01 69.12 123.75 19.16
1335 58.02 27.10 59.14 105.30 16.10
1336 57.96 36.65 63.42 117.41 18.70
1337 57.98 48.09 71.53 125.17 20.33
1338 57.99 83.66 71.44 95.62 14.50
1339 58.03 29.33 60.69 115.42 16.97
1340 58.04 58.63 87.77 116.79 21.28
1341 58.01 67.57 82.82 131.44 19.68
1342 58.12 93.35 25.71 64.18 8.12
1343 58.06 78.59 75.26 106.21 17.94
1344 58.13 50.19 75.98 124.51 20.16
1345 58.20 81.27 73.55 91.86 16.06
1346 58.25 86.18 71.56 81.12 13.29
1347 58.29 70.52 89.86 127.03 18.36
1348 58.35 16.25 41.22 76.42 11.29
1349 58.28 52.40 85.71 115.45 20.62
1350 58.30 31.82 61.49 107.06 17.27
1351 58.47 21.83 47.27 88.93 13.28
1352 58.46 54.76 79.53 115.07 19.73
1353 58.59 13.41 35.29 69.60 10.95
1354 58.62 18.89 41.35 78.83 12.65
1355 58.70 38.49 49.60 99.06 17.98
1356 58.74 95.32 12.63 48.38 4.74
1357 58.68 40.91 57.11 99.62 18.88
1358 58.61 43.54 62.88 103.78 18.68
1359 58.75 76.67 68.82 103.64 17.19
1360 58.70 7.51 36.98 66.06 8.29
1361 58.76 62.46 64.04 105.96 19.63
1362 58.78 60.14 70.37 111.22 20.05
1363 58.80 64.58 67.13 109.82 20.44
1364 58.82 25.69 54.11 101.02 15.89
1365 58.85 56.97 70.18 108.93 20.37
1366 58.83 34.01 56.05 100.13 17.31
1367 58.88 74.20 77.19 106.16 17.36
1368 58.97 5.01 23.92 58.42 6.89
1369 59.00 23.73 47.16 80.90 13.59
1370 58.97 68.91 71.15 117.23 18.84
1371 59.08 90.63 48.57 66.68 11.09
1372 58.93 46.06 67.42 102.84 19.51
1373 59.00 66.75 65.81 111.25 18.89
1374 58.99 36.23 52.10 100.98 17.93
1375 59.02 29.86 52.11 100.18 17.84
1376 59.14 48.32 59.48 99.42 19.53
1377 59.09 72.02 79.42 113.53 18.72
1378 59.22 87.60 55.30 67.56 11.98
1379 59.26 27.56 42.74 88.46 15.17
1380 59.19 79.70 61.04 86.15 15.67
1381 59.19 83.99 60.43 72.95 14.39
1382 59.23 50.48 67.97 102.37 20.17
1383 59.37 31.81 47.33 93.95 16.64
1384 59.35 52.69 77.58 106.72 20.00
1385 59.59 93.05 27.09 54.04 7.84
1386 59.49 14.89 32.62 61.33 10.76
1387 59.47 20.75 41.85 70.07 13.71
1388 59.61 42.09 58.36 88.22 18.81
1389 59.64 44.35 65.64 87.49 18.75
1390 59.57 54.83 68.18 99.20 19.32
1391 59.69 17.35 35.20 69.78 12.57
1392 59.69 58.87 64.54 90.91 19.94
1393 59.70 40.00 55.28 80.75 18.32
1394 59.76 12.24 31.00 57.17 9.84
1395 59.78 61.11 61.25 92.14 19.76
1396 59.84 70.31 63.33 99.65 17.83
1397 59.79 75.18 63.35 89.06 18.32
1398 59.94 82.20 55.51 67.09 15.15
1399 59.87 37.78 44.87 75.50 18.43
1400 59.84 63.57 59.80 96.58 19.22
1401 59.95 77.57 59.12 88.12 15.95
1402 60.00 25.24 43.40 67.78 14.29
1403 59.95 33.47 43.25 80.37 17.13
1404 59.99 6.40 22.28 52.44 7.03
1405 59.99 35.57 43.09 77.58 17.51
1406 59.98 46.49 64.84 86.32 20.04
1407 59.99 56.91 71.86 97.22 20.84
1408 59.99 65.88 53.78 92.37 19.14
1409 60.10 22.79 43.17 62.25 13.57
1410 60.04 29.06 43.23 78.25 15.75
1411 60.10 72.63 63.55 92.53 18.03
1412 60.21 68.30 58.91 89.94 18.86
1413 60.32 85.84 52.52 55.84 13.75
1414 60.35 8.98 23.92 49.53 9.08
1415 60.26 48.46 55.07 82.06 21.72
1416 60.27 89.04 43.28 61.65 11.03
1417 60.39 19.29 33.41 62.66 12.26
1418 60.27 50.46 57.93 78.56 19.40
1419 60.45 30.95 39.62 72.16 16.14
1420 60.38 52.75 61.03 78.85 19.31
1421 60.42 79.88 56.84 72.06 14.75
1422 60.56 43.07 56.42 72.18 19.98
1423 60.56 27.08 38.00 66.00 14.78
1424 60.74 14.32 28.33 47.94 10.98
1425 60.70 39.16 44.63 67.22 17.43
1426 60.66 55.14 60.31 78.23 19.52
1427 60.74 62.16 53.11 81.62 18.12
1428 60.84 44.95 68.88 66.84 19.60
1429 60.80 74.06 65.66 81.09 16.91
1430 60.86 59.98 58.75 79.43 20.36
1431 60.86 91.68 28.03 53.81 9.94
1432 60.90 11.36 24.52 44.32 10.00
1433 60.93 41.20 58.73 63.97 20.02
1434 60.87 70.83 56.82 90.23 17.82
1435 60.93 76.35 63.46 77.97 17.18
1436 60.92 16.91 30.26 49.45 11.99
1437 61.05 21.06 35.06 49.41 12.32
1438 60.94 64.31 54.68 84.44 18.27
1439 61.00 32.67 41.67 60.67 16.49
1440 60.97 34.93 41.35 56.34 17.92
1441 60.97 57.88 60.06 72.22 19.22
1442 61.05 83.66 49.75 53.86 14.18
1443 61.08 37.11 45.69 59.27 17.94
1444 60.97 66.63 52.98 80.91 18.67
1445 61.21 93.90 14.99 42.38 5.86
1446 61.12 23.92 40.17 50.57 13.90
1447 61.17 46.87 65.46 57.80 19.88
1448 61.11 28.95 37.98 59.60 15.60
1449 61.14 5.93 14.54 35.18 6.49
1450 61.29 49.05 65.00 60.12 18.88
1451 61.28 51.23 62.53 72.26 20.98
1452 61.38 78.53 55.64 59.09 14.64
1453 61.34 53.42 66.56 64.36 19.76
1454 61.49 69.36 60.37 74.85 17.78
1455 61.50 81.07 51.68 54.81 15.15
1456 61.53 89.16 38.12 47.30 10.75
1457 61.49 25.97 39.44 51.87 15.84
1458 61.54 9.39 20.05 36.45 8.92
1459 61.59 72.45 53.95 72.50 17.52
1460 61.70 86.39 43.85 45.81 12.87
1461 61.67 30.69 37.43 49.76 16.19
1462 61.72 43.12 61.81 54.95 19.19
1463 61.75 18.54 28.56 43.99 13.28
1464 61.66 56.18 58.20 63.42 19.03
1465 61.67 39.18 51.88 49.78 19.06
1466 61.74 62.47 51.00 69.72 19.93
1467 61.85 12.42 24.19 35.09 9.98
1468 61.84 67.25 60.40 71.48 18.23
1469 61.83 75.02 54.54 65.32 17.07
1470 61.97 15.63 28.51 36.32 11.84
1471 62.01 22.15 35.74 43.73 14.12
1472 61.97 28.12 40.85 42.87 16.33
1473 61.95 35.11 49.04 46.33 17.49
1474 61.93 45.15 70.08 52.65 21.62
1475 62.01 60.30 59.60 66.31 21.77
1476 61.94 64.94 59.45 67.76 20.47
1477 62.01 32.84 45.53 45.40 17.14
1478 61.98 41.15 60.07 48.51 20.80
1479 62.05 58.30 57.38 61.55 19.40
1480 62.20 91.76 24.49 38.21 9.19
1481 62.01 8.76 18.81 32.56 8.25
1482 62.22 37.29 52.87 44.38 19.22
1483 62.16 47.59 66.35 48.15 19.92
1484 62.34 6.93 17.83 30.41 7.43
1485 62.20 54.58 70.75 56.65 20.21
1486 62.29 83.31 48.97 44.51 13.96
1487 62.16 94.40 7.12 28.82 4.88
1488 62.31 49.71 75.12 47.12 20.34
1489 62.27 52.04 75.13 49.03 20.30
1490 62.35 24.01 42.44 35.39 15.05
1491 62.41 70.97 56.39 63.16 18.46
1492 62.49 20.13 33.77 35.48 12.21
1493 62.43 78.08 59.13 52.87 15.81
1494 62.54 26.12 43.79 37.04 16.57
1495 62.55 68.65 67.29 58.50 18.70
1496 62.71 80.61 57.52 44.82 15.83
1497 62.61 63.16 64.42 56.42 19.98
1498 62.66 73.22 58.04 65.04 17.14
1499 62.69 88.69 41.15 39.48 10.83
1500 62.65 30.62 49.94 35.94 17.38
1501 62.72 10.59 21.20 29.50 9.91
1502 62.83 39.37 68.12 36.28 22.26
1503 62.82 44.20 77.72 38.77 23.22
1504 62.79 75.59 56.86 59.67 15.78
1505 62.80 13.04 26.53 28.64 11.23
1506 62.76 56.63 68.21 52.44 22.47
1507 62.82 66.03 73.21 53.65 19.52
1508 62.86 41.82 72.25 36.64 21.62
1509 62.88 34.79 56.34 36.51 18.81
1510 62.91 46.38 77.47 39.38 23.18
1511 63.04 18.11 34.63 27.61 13.04
1512 62.92 61.13 68.08 52.60 19.72
1513 63.00 28.55 48.39 31.37 16.92
1514 63.01 85.76 48.14 36.31 12.69
1515 63.14 15.57 30.65 26.39 12.70
1516 63.02 58.83 72.23 47.09 21.46
1517 63.09 32.51 52.10 33.10 19.12
1518 63.01 53.76 82.57 46.35 20.06
1519 63.24 21.62 39.79 29.22 15.72
1520 63.20 51.09 94.32 43.05 22.73
1521 63.26 37.03 62.98 34.54 21.91
1522 63.27 48.79 79.02 39.67 25.44
1523 63.47 23.95 43.07 27.27 16.62
1524 63.42 64.26 74.61 50.93 20.89
1525 63.50 69.63 76.45 48.21 18.10
1526 63.52 91.24 32.27 29.60 9.43
1527 63.47 71.95 67.71 51.25 18.00
1528 63.63 83.04 56.96 33.31 13.43
1529 63.56 8.04 22.23 24.52 7.44
1530 63.62 26.29 53.19 28.25 17.72
1531 63.51 67.41 68.69 49.57 19.80
1532 63.52 77.42 64.44 43.47 16.96
1533 63.68 55.39 79.64 40.86 23.50
1534 63.75 42.87 84.70 32.08 24.92
1535 63.77 62.09 87.90 40.13 21.97
1536 63.71 74.28 69.91 43.86 18.42
1537 63.83 80.07 67.51 34.77 16.00
1538 63.87 10.18 26.50 18.66 10.24
1539 63.82 88.47 46.25 31.56 11.52
1540 63.74 12.28 29.87 18.35 11.47
1541 63.93 30.68 56.83 26.56 20.91
1542 63.92 57.54 77.12 41.55 23.85
1543 63.91 34.97 67.24 27.07 23.48
1544 64.02 38.97 78.44 30.43 25.75
1545 63.96 40.93 87.12 28.74 26.93
1546 63.90 46.90 91.84 32.26 27.76
1547 64.10 19.62 41.51 22.40 17.40
1548 64.05 44.73 93.83 30.13 28.13
1549 63.89 53.08 89.65 37.25 24.45
1550 63.99 59.73 83.06 38.11 23.48
1551 63.92 13.75 30.70 24.75 12.50
1552 64.22 17.13 38.01 20.76 15.23
1553 64.08 28.61 58.38 26.96 20.34
1554 64.20 32.85 59.70 25.37 23.73
1555 64.17 50.95 100.66 36.87 28.13
1556 64.27 65.62 78.50 42.37 25.43
1557 64.34 86.01 53.27 29.15 13.23
1558 64.46 21.83 47.59 20.58 18.77
1559 64.39 37.03 74.45 25.55 27.11
1560 64.38 48.82 91.27 32.14 32.59
1561 64.41 70.88 80.17 40.40 21.67
1562 64.52 63.65 88.90 38.22 22.95
1563 64.43 67.67 71.85 41.38 22.27
1564 64.65 75.69 86.92 39.24 19.68
1565 64.72 14.81 35.81 18.72 14.68
1566 64.69 23.94 53.84 21.79 19.66
1567 64.63 78.11 85.73 35.59 18.07
1568 64.70 73.14 82.94 39.05 20.85
1569 64.68 56.01 88.95 35.34 27.21
1570 64.79 26.30 61.52 20.79 22.43
1571 64.83 81.58 77.18 29.58 16.43
1572 65.06 8.61 27.29 15.15 10.91
1573 64.81 53.55 95.52 30.28 29.35
1574 64.95 61.35 100.28 34.70 28.91
1575 64.98 90.30 40.98 24.55 9.86
1576 64.91 11.68 32.02 14.74 12.97
1577 64.93 42.96 92.34 27.38 35.16
1578 64.92 45.91 91.53 28.10 39.71
1579 65.04 34.44 67.65 23.15 32.05
1580 65.07 31.44 65.24 22.92 28.70
1581 65.08 59.50 90.98 36.18 31.29
1582 65.17 84.23 67.33 27.79 15.52
1583 65.02 28.60 63.66 23.57 26.42
1584 65.12 40.82 89.32 26.14 39.54
1585 65.18 69.41 81.39 35.72 24.88
1586 65.09 50.74 95.83 31.72 39.94
1587 65.25 38.85 74.33 23.33 37.57
1588 65.30 48.03 91.75 28.55 48.30
1589 65.37 57.83 96.07 31.67 34.00
1590 65.39 19.15 40.95 18.08 21.49
1591 65.55 36.83 73.98 23.87 38.83
1592 65.42 65.15 89.31 34.47 28.37
1593 65.40 67.23 83.00 35.81 28.62
1594 65.49 16.52 37.62 16.76 20.61
1595 65.57 87.57 62.96 22.58 11.59
1596 65.62 62.88 84.95 31.56 35.05
1597 65.59 71.70 87.62 33.16 26.38
1598 65.67 21.76 50.27 19.65 26.68
1599 65.68 79.35 78.87 28.77 21.08
1600 65.70 24.72 60.70 19.59 28.26
1601 65.70 55.97 90.80 30.11 38.75
1602 65.77 74.17 89.59 33.29 25.04
1603 65.87 29.85 63.66 19.87 36.34
1604 65.83 43.84 74.87 24.70 51.90
1605 65.82 53.95 85.26 28.14 39.92
1606 65.87 76.55 92.51 29.02 22.98
1607 65.93 46.02 75.39 25.07 61.71
1608 65.94 52.04 84.03 27.86 43.45
1609 66.02 13.31 38.86 14.03 17.56
1610 66.02 27.49 60.10 18.47 33.79
1611 66.00 32.61 60.08 20.55 40.77
1612 66.03 35.04 63.48 20.77 44.98
1613 66.01 49.91 82.40 25.87 57.19
1614 66.07 82.23 71.18 23.11 17.81
1615 66.28 10.31 37.68 12.47 15.29
1616 66.15 41.22 68.72 22.36 52.97
1617 66.21 59.99 83.38 28.87 45.77
1618 66.30 68.26 92.97 31.42 36.78
1619 66.31 85.01 65.62 20.84 16.54
1620 66.38 38.53 67.51 20.19 56.28
1621 66.33 48.08 72.23 23.25 63.53
1622 66.45 19.90 42.23 16.05 34.43
1623 66.49 70.33 87.85 28.19 32.70
1624 66.61 17.06 35.41 14.56 29.14
1625 66.44 57.64 82.30 26.55 47.61
1626 66.55 63.99 84.70 28.05 42.93
1627 66.49 66.08 92.90 28.95 39.51
1628 66.69 23.26 49.30 17.31 42.27
1629 66.64 61.80 89.49 28.28 50.47
1630 66.74 25.60 54.53 16.97 42.18
1631 66.72 72.77 94.64 26.84 32.39
1632 66.86 30.54 50.39 16.89 50.92
1633 66.84 55.06 83.27 23.52 53.45
1634 66.80 78.21 79.63 24.26 27.46
1635 66.95 42.82 60.17 21.06 70.72
1636 66.91 44.93 63.09 22.51 75.47
1637 66.92 50.98 69.90 22.14 66.86
1638 66.98 87.67 64.20 18.96 15.23
1639 66.97 53.01 79.71 22.98 59.82
1640 67.02 75.44 93.46 24.90 34.01
1641 67.02 81.01 68.98 23.44 24.22
1642 67.03 35.91 58.60 19.35 65.57
1643 67.15 13.79 33.78 11.49 26.80
1644 67.02 33.20 51.28 19.58 59.52
1645 67.17 28.12 49.88 17.00 49.71
1646 67.18 46.95 65.32 21.21 77.11
1647 67.27 40.41 65.08 20.84 74.26
1648 67.36 58.90 67.34 24.94 62.63
1649 67.46 21.46 38.99 15.40 50.51
1650 67.45 10.71 29.79 9.97 21.21
1651 67.44 49.05 67.58 22.58 89.47
1652 67.40 67.88 81.30 27.29 53.23
1653 67.51 84.27 63.06 19.39 21.85
1654 67.48 56.76 78.20 23.60 66.25
1655 67.57 38.16 58.76 19.45 75.43
1656 67.53 65.42 87.47 27.93 60.95
1657 67.66 18.94 35.11 13.33 42.62
1658 67.59 60.83 72.68 23.57 67.66
1659 67.59 62.98 72.33 25.38 65.66
1660 67.59 70.36 84.97 26.71 52.21
1661 67.87 31.81 52.03 17.16 65.79
1662 67.79 72.78 90.01 25.52 47.12
1663 67.89 15.98 28.29 12.72 39.73
1664 67.85 25.98 48.23 14.96 58.64
1665 68.02 23.40 43.61 16.09 64.59
1666 67.96 44.60 62.38 19.55 89.43
1667 67.89 78.67 73.67 21.18 38.10
1668 67.98 51.13 62.98 21.78 91.14
1669 68.03 53.42 72.26 20.82 82.74
1670 68.10 29.69 50.68 15.66 69.18
1671 68.09 34.03 54.30 17.00 79.30
1672 68.09 42.54 65.26 19.96 94.47
1673 68.13 75.10 91.15 23.96 46.83
1674 68.12 36.23 60.89 17.86 88.93
1675 68.18 81.70 65.10 18.62 30.02
1676 68.20 46.76 70.52 21.11 102.41
1677 68.23 87.01 46.06 15.48 20.77
1678 68.33 55.41 68.02 21.00 88.98
1679 68.49 40.73 67.88 19.06 101.75
1680 68.53 68.67 77.31 25.11 76.24
1681 68.43 12.68 30.45 9.35 33.46
1682 68.50 66.65 76.25 23.85 77.47
1683 68.50 48.98 59.79 19.14 107.28
1684 68.59 57.73 60.76 21.91 83.34
1685 68.53 64.43 70.39 23.39 87.70
1686 68.67 27.50 56.38 15.01 75.22
1687 68.60 59.92 72.43 21.66 82.09
1688 68.63 62.12 67.07 22.51 80.23
1689 68.68 70.74 80.75 23.60 74.25
1690 68.76 77.03 86.48 20.88 50.45
1691 68.82 20.55 39.96 12.91 67.94
1692 68.72 38.76 63.94 18.75 102.49
1693 68.87 84.59 61.07 17.05 32.29
1694 68.86 17.76 30.78 11.07 57.64
1695 69.11 9.97 25.92 8.61 28.50
1696 69.04 25.14 58.46 14.08 77.26
1697 68.93 73.19 78.37 21.58 70.72
1698 69.04 32.11 64.60 16.31 97.66
1699 69.02 44.91 59.02 18.22 113.82
1700 69.02 51.25 66.35 20.46 108.67
1701 69.08 53.37 82.40 20.25 105.27
1702 69.23 14.94 26.81 9.95 47.63
1703 69.09 36.80 64.50 17.65 102.38
1704 69.22 79.48 72.32 18.70 51.85
1705 69.15 29.84 64.81 14.91 89.59
1706 69.12 34.54 58.30 16.19 94.56
1707 69.26 89.21 30.63 14.21 18.65
1708 69.30 22.73 47.71 12.99 74.35
1709 69.27 42.68 64.28 17.62 118.03
1710 69.28 47.05 64.53 18.28 119.02
1711 69.35 55.52 73.52 20.65 106.00
1712 69.40 82.04 67.62 15.84 39.91
1713 69.63 65.64 69.78 22.19 97.63
1714 69.64 75.18 72.87 20.24 72.37
1715 69.51 49.13 66.92 20.16 120.60
1716 69.56 63.46 75.09 20.62 94.94
1717 69.61 59.01 75.24 22.44 99.67
1718 69.59 61.09 72.00 22.16 94.14
1719 69.69 67.63 67.17 20.37 87.40
1720 69.90 12.42 29.32 8.14 45.50
1721 69.75 40.54 72.83 16.47 126.57
1722 69.82 86.78 43.04 14.58 30.71
1723 69.81 69.81 77.01 20.84 92.18
1724 69.84 28.03 56.38 13.94 89.85
1725 69.84 71.80 83.17 21.33 86.71
1726 69.85 38.46 71.83 16.92 127.54
1727 69.88 18.51 37.51 11.82 74.11
1728 69.87 56.99 77.10 20.51 113.56
1729 69.99 51.47 69.75 18.55 118.73
1730 70.00 33.26 65.43 15.18 112.53
1731 70.03 35.75 68.21 15.52 116.44
1732 70.09 77.65 73.77 17.31 69.56
1733 70.18 25.94 61.05 13.80 92.08
1734 70.08 44.43 62.78 18.35 134.00
1735 70.11 53.80 85.79 20.16 124.95
1736 70.40 20.97 49.13 11.05 84.17
1737 70.23 30.30 67.74 14.01 107.34
1738 70.35 84.00 52.60 13.86 46.64
1739 70.41 23.53 55.11 12.86 92.29
1740 70.22 47.20 71.11 18.36 128.43
1741 70.47 15.73 33.05 9.52 61.04
1742 70.39 42.03 74.21 17.11 142.18
1743 70.55 73.50 70.28 18.53 81.64
1744 70.57 80.90 65.11 15.57 60.46
1745 70.51 49.47 75.09 17.74 128.59
1746 70.44 61.98 80.13 21.20 109.27
1747 70.61 58.29 99.57 20.16 120.64
1748 70.72 64.46 79.68 19.78 104.74
1749 70.83 56.17 98.84 19.51 134.68
1750 70.81 66.63 71.98 21.66 100.57
1751 70.84 32.16 73.56 14.51 127.64
1752 70.77 37.39 81.77 15.68 130.03
1753 70.93 60.14 93.38 21.07 123.28
1754 70.88 68.98 64.35 20.63 96.06
1755 71.02 18.51 46.77 10.02 85.35
1756 71.08 39.61 79.99 16.10 138.81
1757 70.95 45.70 84.02 18.00 146.93
1758 71.01 75.99 71.05 17.16 80.04
1759 71.20 10.95 29.13 7.28 46.03
1760 71.09 27.81 60.97 12.95 107.51
1761 71.08 34.94 73.25 16.30 135.73
1762 71.05 52.07 88.89 18.98 141.66
1763 71.01 54.24 94.42 20.09 137.60
1764 71.12 71.38 81.62 19.77 96.93
1765 71.21 43.57 78.03 17.66 143.81
1766 71.33 13.69 42.74 8.69 67.00
1767 71.31 86.38 36.91 12.28 41.20
1768 71.36 78.95 71.45 15.44 71.76
1769 71.28 25.36 57.21 11.85 111.15
1770 71.35 47.81 86.93 17.63 138.53
1771 71.40 62.80 83.12 18.71 117.42
1772 71.51 22.60 55.04 11.87 101.38
1773 71.42 30.16 71.79 13.26 119.73
1774 71.47 41.52 73.78 16.08 141.66
1775 71.50 49.96 89.90 19.39 137.74
1776 71.70 83.30 51.56 13.82 60.01
1777 71.89 16.36 40.74 9.00 81.35
1778 71.90 20.07 47.31 10.58 96.32
1779 71.82 32.90 72.42 13.63 142.65
1780 71.75 58.40 100.78 20.21 138.52
1781 71.85 74.12 68.89 17.32 90.85
1782 71.74 37.48 70.84 16.41 139.08
1783 71.97 54.09 100.93 20.31 150.10
1784 71.90 60.72 98.18 20.51 132.78
1785 71.91 66.72 72.75 20.03 122.86
1786 71.95 56.26 90.19 19.42 143.32
1787 72.00 64.71 82.51 19.63 126.85
1788 71.94 68.89 77.82 18.66 113.85
1789 72.00 45.31 83.05 17.02 157.17
1790 72.08 51.76 88.46 19.03 144.29
1791 72.16 76.89 69.25 15.38 87.64
1792 72.21 28.86 62.55 13.13 120.42
1793 72.20 34.99 70.78 15.67 140.57
1794 72.21 71.19 81.95 17.62 101.16
1795 72.33 81.05 61.27 14.40 70.99
1796 72.54 26.84 53.48 12.36 127.36
1797 72.37 24.62 54.81 10.73 111.13
1798 72.43 43.35 77.16 17.79 154.84
1799 72.36 47.39 90.13 17.60 149.20
1800 72.53 39.11 59.02 15.49 140.78
1801 72.53 86.18 37.01 11.80 53.65
1802 72.59 12.65 41.28 7.33 67.55
1803 72.67 31.13 60.76 12.89 132.59
1804 72.52 41.14 67.16 15.05 151.70
1805 72.52 49.53 85.50 17.88 151.54
1806 72.47 62.48 84.27 18.90 123.14
1807 72.76 22.21 46.26 10.52 107.23
1808 72.79 57.93 83.05 18.78 138.44
1809 72.83 18.16 46.60 8.96 94.87
1810 72.82 73.17 70.94 17.19 102.39
1811 72.80 36.92 53.67 14.78 137.87
1812 72.90 60.19 87.02 19.26 141.21
1813 73.01 78.93 69.94 13.97 87.07
1814 73.09 15.03 46.92 8.02 83.13
1815 72.98 33.27 54.39 13.95 134.66
1816 72.95 53.15 81.20 18.20 135.09
1817 72.96 55.46 86.16 19.70 139.16
1818 73.02 67.43 90.10 18.34 119.27
1819 73.09 83.90 45.68 12.05 62.88
1820 73.07 65.34 88.49 18.28 128.10
1821 73.03 69.57 89.70 18.04 117.70
1822 73.09 45.57 70.77 16.11 157.14
1823 73.25 75.91 77.08 15.85 95.56
1824 73.31 50.80 81.66 17.81 144.34
1825 73.31 29.00 51.55 13.09 131.09
1826 73.35 48.04 65.59 15.90 145.28
1827 73.36 63.20 84.33 19.62 135.56
1828 73.58 20.33 41.28 8.82 99.92
1829 73.35 42.70 56.65 15.92 148.60
1830 73.58 35.11 46.05 13.21 144.43
1831 73.53 25.02 46.34 10.80 126.60
1832 73.60 40.13 51.56 15.08 144.51
1833 73.74 71.48 82.32 16.94 107.25
1834 73.77 61.14 74.80 19.67 139.62
1835 73.85 81.52 58.28 12.43 76.96
1836 73.79 37.59 43.27 14.30 137.51
1837 73.83 56.72 66.02 19.23 141.67
1838 73.97 12.42 37.79 7.40 70.02
1839 73.97 27.26 45.22 12.25 135.23
1840 73.99 32.32 44.01 13.06 146.09
1841 73.85 52.52 74.62 17.48 165.57
1842 73.94 58.77 73.56 18.26 142.11
1843 73.95 73.90 78.18 16.96 105.43
1844 73.99 16.95 40.91 7.63 95.46
1845 74.00 54.37 66.78 18.07 153.02
1846 74.07 44.43 48.91 15.57 150.48
1847 74.13 22.83 37.79 9.83 110.94
1848 74.14 30.16 38.81 12.11 136.91
1849 74.03 68.86 86.61 16.83 123.28
1850 74.21 66.48 84.43 18.65 132.87
1851 74.19 78.61 81.50 13.23 89.59
1852 74.31 46.65 51.27 15.27 146.47
1853 74.27 64.45 76.37 17.72 136.45
1854 74.28 41.95 43.46 15.59 151.98
1855 74.29 48.65 50.59 16.80 153.35
