#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
em8 14A 4 Kruppel even-skipped fushi-tarazu
2461 92.65 32.85 9.07 4.91 44.80
2462 92.74 43.94 10.38 5.62 55.38
2463 92.88 45.56 9.90 5.30 53.64
2464 92.66 47.03 10.82 7.21 57.93
2465 92.63 53.47 8.97 10.00 63.37
2466 92.70 58.58 8.96 16.59 63.37
2467 92.71 56.05 8.88 10.88 74.75
2468 93.24 36.81 9.69 4.40 42.93
2469 92.84 29.08 8.11 3.67 36.11
2470 93.07 57.02 8.94 11.21 63.38
2471 93.08 48.52 9.78 5.75 54.25
2472 92.92 35.74 10.50 4.62 49.38
2473 93.55 33.90 8.93 4.13 42.54
2474 93.34 59.10 8.00 11.58 52.69
2475 93.47 40.40 10.94 5.82 49.51
2476 93.22 53.30 9.44 7.94 64.50
2477 93.52 54.26 7.87 6.28 60.85
2478 93.59 38.05 9.12 4.68 46.44
2479 93.77 49.78 9.23 4.92 48.21
2480 93.54 51.22 10.80 5.80 48.70
2481 93.78 52.30 9.38 5.55 43.81
2482 93.91 60.26 7.18 7.12 36.82
2483 94.01 31.29 7.71 3.30 38.39
2484 94.07 35.51 9.13 3.84 44.31
2485 94.22 43.75 9.71 4.74 48.31
2486 94.30 55.28 8.33 4.05 50.84
2487 94.37 36.65 8.88 4.08 41.08
2488 94.39 41.40 9.56 4.24 46.20
2489 94.57 57.15 7.73 3.49 48.20
2490 94.56 37.90 8.55 3.20 45.84
2491 94.36 50.70 9.56 4.11 42.67
2492 94.56 59.37 6.62 4.03 37.38
2493 94.75 34.14 8.39 3.49 38.49
2494 94.69 51.78 8.92 3.90 43.50
2495 94.89 46.55 9.38 3.97 44.62
2496 94.97 48.82 8.50 3.48 42.82
2497 95.01 39.77 8.97 3.76 40.45
2498 95.19 55.37 7.02 4.00 38.80
2499 95.42 36.57 8.31 3.61 38.55
2500 95.62 41.60 8.72 3.25 41.93
2501 95.46 35.26 7.17 3.00 43.67
2502 95.72 44.45 8.35 3.66 41.47
2503 95.91 46.82 8.71 3.79 40.56
2504 95.63 48.68 8.07 3.80 40.40
2505 95.85 51.38 8.52 3.08 41.94
2506 96.03 34.36 7.16 3.05 36.81
2507 96.31 48.41 7.90 2.90 38.68
2508 96.26 42.78 7.47 3.27 36.40
2509 96.47 36.53 7.81 2.46 36.68
2510 96.61 45.15 8.01 3.22 39.82
2511 96.62 50.19 7.86 3.03 35.44
2512 96.87 40.60 7.28 2.68 36.35
2513 97.26 43.26 8.00 2.62 33.72
2514 96.80 37.40 7.86 2.71 31.86
2515 97.25 37.83 6.24 2.56 30.21
2516 97.94 47.94 6.49 2.42 30.34
2517 97.93 40.96 7.24 2.18 29.36
2518 98.27 42.60 6.04 1.57 29.82

