#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ms16 14A 4 even-skipped Kruppel bicoid
1855 73.35 62.78 101.61 14.18 14.48
1856 73.57 22.16 96.06 11.27 11.31
1857 73.47 39.19 115.25 12.99 13.98
1858 73.51 83.48 55.62 12.32 15.51
1859 73.62 19.18 95.92 10.38 10.74
1860 73.58 49.99 119.71 15.38 16.30
1861 73.79 25.04 99.02 10.83 12.44
1862 73.69 65.75 84.49 13.34 13.77
1863 73.76 14.69 87.58 8.92 11.02
1864 73.90 44.80 109.50 14.99 14.88
1865 73.83 59.90 116.76 14.49 15.46
1866 73.86 47.22 113.48 15.31 14.92
1867 73.98 86.54 57.49 10.43 13.53
1868 73.88 36.64 113.50 13.36 12.82
1869 73.95 51.98 126.10 15.35 14.72
1870 74.10 80.24 59.33 12.77 16.97
1871 74.18 89.06 47.65 7.63 10.74
1872 74.16 9.86 76.70 5.82 8.06
1873 73.98 55.03 105.81 14.30 14.65
1874 74.03 69.04 69.05 14.40 14.77
1875 74.05 41.15 123.53 13.53 14.11
1876 74.10 32.15 101.28 11.98 13.02
1877 74.27 74.93 65.67 13.68 15.08
1878 74.30 12.35 85.25 7.51 9.66
1879 74.34 77.51 64.68 13.29 15.94
1880 74.53 16.67 85.61 10.07 10.86
1881 74.39 62.04 119.58 14.13 14.89
1882 74.42 29.27 92.29 10.20 11.87
1883 74.64 20.39 84.82 10.03 10.65
1884 74.47 48.95 126.17 14.46 14.74
1885 74.56 57.26 108.14 13.98 14.34
1886 74.59 72.30 68.99 14.72 15.93
1887 74.58 38.19 102.14 12.08 12.61
1888 74.77 64.50 100.91 14.74 14.62
1889 74.61 34.78 96.56 11.64 11.91
1890 74.67 43.02 102.45 12.67 14.65
1891 74.74 82.55 58.50 12.17 15.30
1892 74.75 22.53 77.05 10.45 12.13
1893 74.85 67.03 81.13 13.78 14.78
1894 74.78 53.43 121.36 13.52 14.33
1895 74.74 26.92 89.05 11.03 11.27
1896 75.04 24.80 79.40 10.25 12.54
1897 74.93 59.61 120.89 14.24 15.53
1898 75.02 46.75 104.99 13.86 14.23
1899 75.15 51.29 109.48 14.09 14.59
1900 75.07 40.63 99.61 11.85 13.59
1901 75.20 70.04 77.54 14.46 15.91
1902 75.29 18.57 71.04 9.65 11.40
1903 75.18 30.81 81.64 11.68 11.44
1904 75.34 44.61 98.23 13.29 14.29
1905 75.29 55.49 117.20 14.07 15.61
1906 75.25 32.80 87.85 10.95 11.60
1907 75.07 80.19 68.68 12.76 15.04
1908 75.35 84.58 55.01 11.27 14.81
1909 75.19 10.77 62.64 6.51 7.30
1910 75.46 88.23 55.15 6.92 9.83
1911 75.19 75.85 64.41 12.35 16.03
1912 75.33 78.83 67.68 13.62 16.16
1913 75.46 49.01 107.20 13.38 14.65
1914 75.34 77.48 63.42 12.71 15.00
1915 75.52 62.07 115.04 13.31 15.89
1916 75.71 74.31 65.56 13.46 17.38
1917 75.61 35.13 81.64 11.61 12.01
1918 75.62 37.87 82.63 11.95 12.54
1919 75.99 13.24 53.14 6.69 9.22
1920 75.76 27.16 63.98 11.55 11.44
1921 75.71 72.55 63.66 14.40 14.98
1922 75.64 79.90 71.10 12.34 16.00
1923 75.77 11.30 55.08 5.88 8.29
1924 75.85 15.81 55.71 8.00 10.95
1925 75.89 57.46 123.01 14.84 15.53
1926 75.82 22.85 62.18 12.21 11.61
1927 75.93 53.80 106.56 14.60 15.48
1928 75.68 76.46 63.96 12.72 16.88
1929 75.73 86.32 60.03 8.61 11.42
1930 75.93 82.17 69.44 11.57 15.04
1931 76.04 29.54 64.24 11.28 11.80
1932 76.00 59.77 125.76 13.44 13.67
1933 76.01 68.65 85.82 13.12 14.79
1934 75.87 65.59 94.22 14.05 15.03
1935 76.10 42.69 79.84 11.47 13.61
1936 76.20 20.57 51.43 8.41 11.78
1937 76.21 45.98 74.57 13.10 14.42
1938 76.09 40.49 81.60 12.60 12.99
1939 76.26 24.92 57.40 11.16 11.48
1940 76.35 63.67 103.58 12.47 14.50
1941 76.27 66.81 98.85 13.57 15.09
1942 76.21 18.28 54.86 9.34 10.66
1943 76.23 32.27 63.37 10.90 12.23
1944 76.38 47.81 80.98 13.60 13.71
1945 76.40 49.96 81.80 14.00 13.68
1946 76.37 52.11 97.66 14.25 14.43
1947 76.56 70.63 76.57 12.06 15.28
1948 76.42 84.61 67.45 9.86 14.16
1949 76.42 86.49 62.66 7.64 12.79
1950 76.50 36.03 64.58 12.18 12.75
1951 76.61 75.33 68.89 13.16 15.72
1952 76.64 79.61 84.82 11.41 16.20
1953 76.69 55.76 97.52 14.50 14.79
1954 76.81 28.00 48.19 11.47 11.00
1955 76.73 38.38 58.15 13.12 13.38
1956 76.78 76.91 73.61 12.04 15.53
1957 76.61 44.28 62.94 14.06 14.71
1958 76.95 14.70 41.19 7.77 9.30
1959 77.05 33.51 54.67 11.20 12.45
1960 76.85 73.22 76.69 13.76 15.43
1961 76.90 22.46 46.13 10.57 12.63
1962 76.99 58.47 100.89 13.43 13.87
1963 76.97 61.22 105.23 14.40 13.73
1964 76.98 29.93 45.85 10.95 11.30
1965 77.14 40.86 57.85 12.20 13.27
1966 77.24 81.50 79.86 10.64 14.82
1967 77.15 84.39 64.50 9.86 12.63
1968 77.27 65.26 98.61 13.82 13.61
1969 77.24 30.99 47.73 9.75 11.19
1970 77.28 68.53 86.31 12.07 14.60
1971 77.25 87.71 59.68 6.50 9.16
1972 77.40 53.31 70.43 13.81 13.69
1973 77.30 18.96 41.74 8.82 11.18
1974 77.08 44.25 60.95 13.19 12.76
1975 77.32 51.08 68.99 13.17 13.44
1976 77.22 12.67 33.34 5.77 7.03
1977 77.26 25.73 48.72 11.42 11.45
1978 77.42 48.15 53.67 12.09 14.52
1979 77.49 35.65 48.50 11.81 12.88
1980 77.55 43.09 50.06 12.16 12.76
1981 77.69 16.42 35.78 8.03 9.85
1982 77.58 45.98 49.86 13.11 14.06
1983 77.70 78.07 80.76 11.24 15.35
1984 77.74 55.53 76.68 13.94 14.33
1985 77.76 62.95 91.39 13.61 15.33
1986 77.62 66.74 92.89 12.78 15.36
1987 77.57 24.71 50.18 10.65 10.29
1988 77.91 20.98 39.97 9.88 11.13
1989 77.85 27.76 47.13 11.09 12.45
1990 77.92 75.45 79.31 12.69 15.57
1991 77.93 37.83 39.63 11.51 12.49
1992 78.00 23.68 41.60 10.13 11.51
1993 78.01 60.18 75.55 12.76 14.29
1994 78.18 70.43 82.77 12.58 14.90
1995 78.11 57.74 71.38 13.56 14.40
1996 77.85 32.21 45.24 9.94 11.88
1997 78.12 50.01 46.64 12.73 13.08
1998 78.26 72.46 79.22 11.86 14.71
1999 77.96 73.52 76.90 12.77 16.16
2000 78.06 84.74 70.15 8.07 11.58
2001 78.18 39.93 40.92 13.06 11.98
2002 78.25 29.64 41.43 11.21 11.17
2003 78.36 31.67 46.05 10.95 11.68
2004 78.43 34.04 47.15 12.17 12.58
2005 78.42 42.10 40.80 12.67 13.34
2006 78.35 18.49 35.23 9.42 11.33
2007 78.56 44.38 49.43 14.26 15.27
2008 78.49 54.38 51.52 12.46 14.42
2009 78.63 82.25 79.37 9.52 13.26
2010 78.53 13.97 27.82 6.14 8.61
2011 78.64 52.10 47.87 13.44 13.56
2012 78.46 64.88 83.35 13.62 14.83
2013 78.63 36.22 43.22 11.95 11.58
2014 78.57 48.31 39.93 13.30 14.50
2015 78.72 79.38 79.86 10.86 15.46
2016 78.75 46.29 44.75 13.15 13.97
2017 78.82 67.78 78.62 12.81 15.20
2018 78.62 85.74 64.03 7.81 10.11
2019 78.72 15.97 31.30 6.57 9.66
2020 78.87 62.52 69.22 12.54 14.50
2021 78.70 66.04 76.15 12.77 14.69
2022 78.90 19.96 40.72 8.26 11.11
2023 79.06 56.72 45.42 14.19 14.27
2024 79.21 27.29 50.28 10.44 11.67
2025 78.96 17.57 34.00 6.94 10.39
2026 79.09 22.35 42.41 9.79 11.44
2027 79.06 59.62 53.02 13.13 14.50
2028 79.14 38.59 37.91 11.51 13.77
2029 79.26 29.85 48.38 11.68 12.45
2030 79.31 50.09 38.43 13.72 15.20
2031 79.20 72.90 65.89 11.89 15.46
2032 79.22 74.57 74.27 12.31 14.71
2033 79.45 40.87 42.05 12.78 12.15
2034 79.32 76.71 71.36 11.52 15.52
2035 79.45 32.50 52.17 10.35 11.67
2036 79.35 24.62 54.21 10.50 11.90
2037 79.50 43.07 43.97 12.98 12.85
2038 79.26 53.48 44.64 15.09 14.82
2039 79.32 84.12 71.62 7.73 10.91
2040 79.60 54.38 41.75 12.91 13.89
2041 79.56 70.12 60.19 12.48 14.84
2042 79.34 34.77 51.94 12.11 12.39
2043 79.51 47.98 36.16 13.79 14.00
2044 79.64 65.47 56.81 12.56 14.49
2045 79.57 19.78 44.92 9.03 11.28
2046 79.79 80.63 69.63 9.25 14.23
2047 79.82 36.69 52.71 12.22 12.23
2048 79.82 45.40 43.29 13.16 13.30
2049 79.99 17.93 43.11 7.55 9.37
2050 79.87 34.34 57.11 11.54 12.24
2051 79.90 52.01 36.93 12.63 13.57
2052 79.86 62.21 50.69 13.20 14.85
2053 79.93 85.03 69.81 6.65 9.81
2054 80.08 58.87 42.12 13.62 15.52
2055 79.95 15.19 32.57 6.58 8.02
2056 79.98 56.58 37.92 14.56 14.22
2057 80.28 30.04 70.90 11.96 11.71
2058 80.09 26.25 70.13 10.45 11.74
2059 80.14 39.19 53.20 13.21 13.08
2060 80.39 47.30 41.87 12.93 13.29
2061 80.40 74.20 59.14 11.98 14.48
2062 80.59 83.20 67.22 7.69 11.17
2063 80.46 49.64 41.76 13.05 13.04
2064 80.53 72.74 53.67 12.66 15.31
2065 80.41 23.83 60.77 9.89 11.07
2066 80.38 55.70 37.15 12.47 13.65
2067 80.74 68.36 48.01 13.22 14.77
2068 80.38 75.46 64.08 11.38 15.40
2069 80.56 43.35 67.60 15.35 13.95
2070 80.51 71.08 54.24 11.80 15.11
2071 80.52 77.46 67.58 10.78 15.07
2072 80.82 31.85 81.08 11.58 11.55
2073 80.74 53.95 38.99 14.35 13.86
2074 80.50 64.87 44.00 13.30 15.22
2075 80.88 41.48 64.88 12.79 12.32
2076 80.80 60.98 40.64 12.67 13.94
2077 80.75 33.53 84.69 10.96 12.33
2078 80.85 66.20 48.59 12.24 15.19
2079 80.65 25.85 77.09 9.97 12.64
2080 80.90 37.46 65.24 11.58 12.59
2081 81.05 45.35 59.71 13.03 12.81
2082 80.97 18.95 64.26 8.16 10.76
2083 80.88 63.37 42.84 13.13 14.61
2084 81.11 15.70 45.53 6.87 8.11
2085 80.98 22.25 76.53 9.51 9.69
2086 81.17 58.15 37.01 14.09 14.41
2087 81.10 79.65 62.46 8.95 14.34
2088 81.15 17.05 54.93 6.95 8.37
2089 81.10 39.65 67.00 12.05 12.81
2090 81.15 34.40 85.49 10.57 12.11
2091 81.41 26.99 85.99 10.39 11.50
2092 81.49 47.95 59.13 12.71 13.14
2093 81.47 55.72 40.29 13.35 14.06
2094 81.23 29.04 85.86 10.86 11.76
2095 81.37 82.18 57.89 7.61 11.54
2096 81.50 69.98 42.06 11.52 13.69
2097 81.62 36.15 86.22 11.82 11.97
2098 81.66 29.80 89.57 11.18 12.51
2099 81.55 50.39 54.14 14.35 13.28
2100 81.50 73.60 46.05 10.99 14.55
2101 81.56 63.03 41.00 12.42 14.92
2102 81.77 81.19 58.35 8.37 11.23
2103 81.56 23.02 81.06 9.00 11.48
2104 81.65 21.29 80.69 9.47 10.72
2105 82.02 77.17 48.43 9.69 15.16
2106 81.78 18.22 66.05 6.92 9.87
2107 81.94 53.14 52.03 13.40 13.57
2108 82.04 65.60 38.10 13.04 14.36
2109 81.97 60.74 37.43 13.31 15.30
2110 81.81 71.73 40.47 11.24 15.24
2111 82.02 31.82 96.01 11.69 12.26
2112 82.22 45.63 82.28 12.60 13.12
2113 81.98 70.61 42.34 12.34 15.71
2114 82.09 34.24 95.71 11.51 12.29
2115 82.24 38.07 90.81 11.69 12.75
2116 82.40 67.91 38.10 13.25 15.09
2117 82.22 40.51 90.37 12.07 11.81
2118 82.20 57.22 44.69 12.82 13.78
2119 82.03 20.39 83.20 9.67 10.87
2120 82.64 27.99 100.39 10.97 11.66
2121 82.56 17.24 65.66 6.90 7.95
2122 82.57 22.93 91.42 9.99 11.31
2123 82.55 47.44 78.57 14.48 12.21
2124 82.56 49.68 71.32 13.09 13.04
2125 82.66 79.16 45.80 8.44 12.51
2126 82.58 20.86 85.58 8.88 10.23
2127 82.67 62.97 36.17 13.32 14.21
2128 82.58 19.07 71.83 7.46 9.31
2129 82.86 54.97 61.17 13.53 13.85
2130 82.87 73.37 39.85 11.66 15.50
2131 82.81 42.04 110.39 11.83 11.66
2132 82.90 70.13 36.81 12.48 14.46
2133 82.96 60.19 38.16 13.19 14.42
2134 82.83 30.94 102.96 10.80 11.00
2135 83.01 35.67 105.86 12.28 11.58
2136 83.08 52.76 74.45 15.27 12.35
2137 83.15 75.49 35.60 9.62 13.69
2138 83.06 81.76 41.33 6.66 9.48
2139 82.78 58.94 39.80 12.20 13.70
2140 83.18 33.19 109.14 11.06 11.83
2141 83.22 43.96 106.61 12.76 11.52
2142 83.13 71.78 33.32 11.32 14.03
2143 83.49 24.33 86.62 10.07 11.51
2144 83.31 37.88 111.52 11.01 11.33
2145 83.38 57.47 51.38 14.14 14.16
2146 83.36 64.93 36.18 12.71 14.05
2147 83.48 50.74 86.41 13.80 12.89
2148 83.59 39.94 122.74 12.17 11.88
2149 83.27 41.31 115.38 11.46 11.62
2150 83.47 18.80 72.56 7.46 10.27
2151 83.64 46.04 94.45 12.99 12.74
2152 83.65 48.25 84.83 12.99 11.86
2153 83.75 21.20 87.30 8.01 9.61
2154 83.43 76.99 34.83 9.89 12.71
2155 83.73 26.50 96.14 11.72 11.72
2156 83.47 73.12 33.16 10.16 13.89
2157 83.73 61.97 41.81 12.44 14.59
2158 83.67 66.78 33.83 13.23 13.56
2159 83.61 63.15 39.18 13.41 15.73
2160 83.85 17.49 68.11 5.83 7.94
2161 83.99 28.94 113.69 11.34 11.86
2162 83.88 31.37 128.06 11.01 12.55
2163 84.09 80.09 33.05 7.42 10.25
2164 83.95 77.70 32.72 8.74 11.44
2165 84.06 59.85 55.78 13.78 14.82
2166 84.34 55.77 74.55 12.96 13.16
2167 84.11 42.01 113.46 12.90 11.78
2168 84.28 53.67 82.52 14.21 13.55
2169 84.15 35.63 118.52 11.69 11.75
2170 84.36 72.67 33.03 11.16 13.59
2171 84.56 23.00 86.99 9.55 10.42
2172 84.57 44.27 101.81 12.78 11.30
2173 84.54 33.26 108.12 11.66 11.72
2174 84.48 38.12 117.50 12.12 11.69
2175 84.54 62.74 45.18 13.15 14.69
2176 84.47 51.39 99.51 12.70 13.86
2177 84.77 19.52 74.47 7.60 8.43
2178 84.66 49.01 97.20 12.97 12.60
2179 84.77 57.94 74.21 12.42 13.53
2180 84.83 67.34 45.01 12.60 14.87
2181 84.99 26.67 105.73 10.58 10.50
2182 84.73 46.46 97.10 12.32 12.10
2183 84.75 75.16 31.72 9.68 14.18
2184 84.70 24.95 86.76 10.45 11.26
2185 84.89 40.16 110.06 12.37 11.53
2186 85.00 30.89 103.67 10.95 11.53
2187 85.08 77.98 27.05 7.51 11.08
2188 85.23 36.59 102.17 11.91 10.89
2189 85.26 42.34 105.76 13.31 11.91
2190 85.36 28.77 106.80 11.42 11.75
2191 85.08 69.11 39.09 11.54 14.09
2192 85.34 70.67 38.85 10.89 13.00
2193 85.57 34.65 90.74 11.50 11.18
2194 85.23 62.64 50.08 12.71 14.39
2195 85.64 21.43 88.11 8.02 9.52
2196 85.42 72.37 34.20 9.92 13.78
2197 85.69 59.85 70.53 13.27 13.24
2198 85.66 47.94 92.86 12.06 11.65
2199 85.73 54.82 86.14 13.06 12.97
2200 85.68 50.32 103.04 13.26 12.01
2201 85.70 64.68 49.99 12.22 14.28
2202 85.78 23.72 87.72 9.34 10.53
2203 85.82 45.73 97.56 12.43 12.37
2204 85.80 32.30 90.33 11.05 11.40
2205 86.02 75.58 31.33 8.53 12.46
2206 86.03 19.66 73.44 6.66 7.25
2207 86.05 57.28 93.07 12.82 13.14
2208 86.10 37.72 86.75 11.30 11.40
2209 85.90 39.94 95.80 11.69 11.41
2210 85.94 73.26 32.26 10.52 13.43
2211 86.08 67.62 52.14 12.50 14.08
2212 86.16 43.54 98.98 12.16 11.78
2213 86.12 62.05 66.93 12.78 13.79
2214 86.33 29.82 85.78 10.96 10.72
2215 86.35 78.39 25.36 6.48 8.85
2216 86.50 25.59 77.87 10.02 10.88
2217 86.28 70.23 47.26 10.65 14.85
2218 86.17 74.40 32.63 8.16 11.95
2219 86.59 27.39 78.46 10.82 10.23
2220 86.22 63.33 62.05 13.50 14.14
2221 86.54 33.70 74.54 10.21 11.86
2222 86.55 52.19 88.31 12.08 12.59
2223 86.37 76.75 29.11 7.32 10.47
2224 86.62 41.55 83.47 12.42 11.71
2225 86.70 49.47 78.79 12.59 11.72
2226 86.66 71.50 40.60 9.90 13.81
2227 86.82 35.96 70.52 10.79 11.15
2228 86.91 47.28 82.47 11.63 12.28
2229 86.79 22.70 75.80 7.86 9.64
2230 86.92 45.10 78.67 12.29 11.56
2231 87.10 55.77 94.79 12.36 12.36
2232 87.03 39.30 72.95 12.81 11.85
2233 86.79 60.43 91.13 12.78 13.22
2234 87.22 63.65 60.88 12.32 14.48
2235 87.16 66.26 56.06 11.10 14.09
2236 87.20 58.35 93.02 12.19 13.42
2237 87.25 31.69 70.05 11.48 11.28
2238 86.97 68.05 61.06 12.12 13.29
2239 87.54 73.88 40.18 7.69 10.29
2240 87.35 61.09 81.33 12.91 12.58
2241 87.43 53.82 90.77 12.44 11.66
2242 87.42 68.90 58.34 11.16 13.31
2243 87.45 76.38 32.57 7.64 9.89
2244 87.45 29.50 67.48 10.92 11.22
2245 87.73 21.55 56.29 6.81 8.27
2246 87.58 43.47 64.71 12.33 12.29
2247 87.69 51.50 75.32 12.25 12.08
2248 87.74 24.14 61.49 7.95 9.63
2249 87.63 33.82 58.50 10.58 11.24
2250 87.69 37.74 62.34 10.98 10.71
2251 87.70 41.21 59.99 11.72 11.92
2252 87.84 71.04 51.85 10.06 12.54
2253 87.72 49.16 67.82 12.43 10.72
2254 87.82 27.14 62.12 9.89 10.41
2255 88.08 35.72 49.57 11.17 11.61
2256 87.98 46.06 65.30 11.82 11.04
2257 88.19 64.89 64.32 12.36 13.51
2258 88.47 60.07 72.65 11.81 13.61
2259 88.33 67.75 64.50 10.79 13.37
2260 88.54 57.62 75.74 12.06 12.87
2261 88.48 31.59 45.13 10.17 10.70
2262 88.57 55.41 76.18 12.70 12.28
2263 88.65 62.43 73.62 10.94 13.04
2264 88.56 39.77 45.97 11.32 10.48
2265 88.57 25.51 53.62 9.13 10.80
2266 88.56 75.14 39.60 6.79 9.05
2267 88.61 29.27 59.78 10.89 11.52
2268 88.67 47.91 56.39 11.36 11.64
2269 88.71 52.99 64.02 12.09 12.69
2270 88.67 42.19 47.25 11.29 11.48
2271 88.70 44.38 49.83 12.32 11.32
2272 88.72 33.70 42.95 11.12 11.73
2273 88.65 65.93 69.65 11.81 13.85
2274 88.80 50.33 54.99 12.10 11.19
2275 88.86 37.57 38.11 11.48 10.77
2276 89.17 23.44 39.50 8.29 7.70
2277 89.09 70.00 58.85 9.53 11.59
2278 89.29 27.24 43.81 8.65 10.06
2279 89.16 72.25 57.58 8.35 10.21
2280 89.38 35.25 33.94 10.64 11.70
2281 89.43 46.22 44.88 11.51 11.14
2282 89.60 64.16 64.03 10.41 13.30
2283 89.70 30.13 33.74 9.27 10.80
2284 89.73 40.98 31.95 10.94 11.23
2285 89.73 43.57 34.47 11.84 10.83
2286 89.72 56.86 58.59 11.33 12.01
2287 89.73 59.81 70.82 13.22 14.03
2288 89.58 25.08 33.33 8.59 9.19
2289 89.82 49.36 36.18 11.43 11.88
2290 89.77 66.97 59.59 10.90 12.38
2291 89.86 38.92 30.99 12.12 11.01
2292 89.90 51.77 39.27 10.94 10.81
2293 89.92 53.89 49.34 10.94 11.64
2294 89.88 32.95 34.07 10.24 10.27
2295 89.99 37.01 28.41 10.30 10.95
2296 89.95 72.99 59.05 7.27 8.82
2297 90.09 61.84 52.58 9.37 11.14
2298 90.13 25.11 30.39 6.90 8.32
2299 90.31 27.54 30.59 9.05 9.45
2300 90.44 47.17 30.92 11.30 10.98
2301 90.35 69.96 62.08 8.12 9.85
2302 90.66 58.24 47.14 12.32 12.73
2303 90.53 35.00 24.70 10.26 10.73
2304 90.64 44.79 26.64 10.61 11.20
2305 90.64 70.97 62.39 7.68 9.77
2306 90.62 31.35 30.18 9.01 10.12
2307 90.81 42.30 22.94 12.57 11.78
2308 90.71 62.99 55.53 11.76 12.14
2309 90.79 65.11 51.90 10.12 11.93
2310 90.80 55.90 39.44 11.47 11.45
2311 91.04 40.10 22.23 10.73 10.49
2312 90.89 67.54 60.84 9.55 11.47
2313 90.54 61.92 61.00 11.40 12.20
2314 91.03 29.17 23.01 8.00 9.32
2315 91.23 37.88 22.60 10.12 11.49
2316 91.01 49.24 26.29 11.39 11.21
2317 91.07 51.23 25.72 10.78 10.40
2318 90.75 59.52 48.11 10.33 12.61
2319 90.80 26.44 22.15 5.55 7.70
2320 90.94 60.68 45.15 11.36 11.85
2321 91.08 53.59 33.78 10.95 11.35
2322 91.00 36.11 20.18 8.82 11.18
2323 91.34 32.63 22.00 10.05 11.17
2324 91.36 34.45 22.38 10.09 9.89
2325 91.74 69.34 55.55 7.85 8.61
2326 91.47 43.72 23.23 11.17 11.09
2327 91.56 61.21 37.77 9.38 11.39
2328 91.82 58.95 32.74 10.24 12.06
2329 91.84 64.07 39.89 10.24 10.86
2330 91.76 45.21 21.33 11.40 11.26
2331 91.81 41.37 18.75 11.16 12.41
2332 92.10 56.91 27.50 10.43 11.24
2333 91.97 66.21 42.28 8.23 10.56
2334 92.10 29.72 16.62 8.10 8.86
2335 91.94 52.07 23.77 10.75 9.77
2336 91.88 42.82 27.00 10.89 12.33
2337 92.15 54.55 28.36 11.57 13.23
2338 92.44 67.40 39.98 7.65 9.45
2339 92.24 38.54 18.19 9.58 11.48
2340 92.25 43.78 19.39 10.51 11.71
2341 92.46 50.28 19.09 10.94 10.45
2342 92.51 39.79 18.92 10.20 9.70
2343 92.60 32.11 16.88 8.23 9.31
2344 92.74 41.55 19.32 9.50 10.50
2345 92.72 46.12 18.83 10.19 11.09
2346 92.79 34.04 16.95 9.05 9.58
2347 92.72 52.44 20.53 9.03 10.80
2348 93.13 59.43 27.37 10.14 10.93
2349 93.24 65.17 28.63 7.59 9.42
2350 93.19 56.21 22.44 10.44 11.02
2351 93.32 53.63 19.45 10.02 11.80
2352 93.26 39.01 18.06 9.09 10.81
2353 93.49 43.43 19.19 10.27 11.08
2354 93.62 36.34 18.13 8.69 9.86
2355 93.63 32.51 14.80 6.50 8.71
2356 93.60 62.20 24.46 9.30 10.58
2357 93.76 48.60 19.93 9.05 11.21
2358 93.49 50.41 19.52 9.68 11.13
2359 93.71 51.84 18.22 10.07 11.17
2360 93.93 45.77 17.67 10.28 11.11
2361 93.80 40.64 17.75 10.35 11.00
2362 94.09 58.29 22.51 9.48 10.71
2363 93.97 42.44 18.50 10.94 12.00
2364 94.36 55.79 20.32 9.97 11.21
2365 94.42 34.14 14.94 7.12 9.40
2366 94.20 50.44 17.34 10.06 10.47
2367 94.45 60.70 21.32 8.00 9.83
2368 94.89 37.66 16.52 8.28 10.25
2369 94.65 53.42 17.41 8.98 10.04
2370 94.53 41.82 19.80 10.00 11.10
2371 94.74 49.36 17.26 8.47 10.61
2372 94.78 40.72 17.07 10.21 11.38
2373 95.14 47.68 18.45 9.11 10.78
2374 94.98 51.43 18.96 9.94 10.62
2375 94.93 46.13 18.67 9.00 11.56
2376 94.90 39.42 17.29 8.45 10.00
2377 95.40 44.77 16.43 9.40 11.18
2378 95.02 43.03 16.09 9.53 11.26
2379 95.13 58.79 18.80 9.46 9.32
2380 95.51 56.43 17.44 8.86 10.09
2381 95.58 49.77 16.58 9.84 9.94
2382 95.80 40.08 16.09 8.49 10.44
2383 95.82 54.08 16.62 8.80 10.66
2384 95.88 41.90 16.11 8.72 10.11
2385 96.14 52.22 16.36 8.89 9.29
2386 96.08 47.33 16.23 10.26 9.71
2387 96.37 58.09 12.62 6.35 9.13
2388 96.45 38.30 15.09 8.06 9.51
2389 96.58 44.12 16.52 8.53 10.13
2390 96.44 55.77 14.17 8.42 9.69
2391 96.43 50.49 16.89 8.94 9.78
2392 96.40 42.59 15.00 8.43 10.00
2393 96.71 47.82 15.84 7.73 9.46
2394 96.64 40.20 15.54 7.12 10.88
2395 96.91 46.27 15.51 7.64 10.84
2396 96.92 54.18 15.44 7.71 9.84
2397 97.01 49.94 13.79 7.99 10.32
2398 97.30 52.41 17.32 7.75 9.33
2399 97.36 41.26 14.10 7.30 8.14
2400 97.51 45.79 14.70 7.46 8.52
2401 97.37 43.67 15.33 7.98 9.26
2402 98.17 48.54 13.97 7.21 9.14
2403 98.11 46.30 12.47 6.21 9.53

