#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ra4 14A 4 even-skipped Kruppel giant
1856 69.76 81.12 48.03 23.83 24.16
1857 69.82 29.21 39.43 16.66 75.66
1858 69.73 83.50 49.00 27.09 23.49
1859 69.84 89.60 40.23 19.14 16.85
1860 69.90 19.51 37.72 14.06 53.97
1861 69.78 68.79 55.84 28.63 48.83
1862 69.85 16.14 35.72 13.44 45.90
1863 69.80 55.19 57.60 25.37 59.92
1864 70.04 64.04 70.40 23.68 56.55
1865 69.96 34.87 49.47 19.35 90.75
1866 70.02 43.83 52.13 20.62 71.42
1867 70.02 45.88 56.56 23.17 76.99
1868 70.17 31.35 42.80 16.42 96.45
1869 70.18 12.55 27.77 11.77 39.60
1870 70.13 26.98 41.31 16.64 82.05
1871 70.14 37.63 56.00 18.61 89.29
1872 70.17 60.18 59.88 24.53 58.53
1873 70.34 73.64 47.07 25.69 36.11
1874 70.15 84.65 43.67 20.03 24.75
1875 70.29 22.17 35.15 14.28 67.12
1876 70.33 41.82 54.05 20.34 83.54
1877 70.30 48.01 57.23 22.75 80.83
1878 70.30 52.99 50.52 23.73 73.19
1879 70.43 56.61 53.96 24.51 70.17
1880 70.35 87.20 37.78 20.75 25.04
1881 70.48 50.12 55.56 23.00 88.26
1882 70.44 66.21 59.68 23.18 64.63
1883 70.63 14.63 31.96 12.18 48.57
1884 70.59 70.96 55.02 25.44 46.36
1885 70.68 77.72 45.89 22.99 32.86
1886 70.79 17.80 33.94 13.73 62.54
1887 70.85 33.31 50.44 17.63 106.16
1888 70.73 39.90 56.62 20.52 101.41
1889 70.78 62.36 60.31 25.28 71.39
1890 70.81 68.32 48.58 23.12 61.19
1891 70.99 80.26 43.98 21.37 34.14
1892 71.02 82.97 43.70 22.83 34.96
1893 70.91 35.60 52.21 18.63 95.50
1894 71.02 26.04 38.85 15.86 88.97
1895 70.92 54.70 49.75 23.90 79.65
1896 71.06 28.52 44.16 16.01 103.58
1897 71.03 85.53 35.09 21.03 33.52
1898 71.16 23.73 37.26 14.95 81.28
1899 71.12 58.11 54.01 22.90 82.04
1900 71.05 46.17 64.56 20.34 95.09
1901 71.19 20.48 34.55 12.51 69.72
1902 71.22 44.08 58.93 21.35 95.26
1903 71.19 51.53 48.60 21.22 89.39
1904 71.14 60.15 57.36 23.73 82.70
1905 71.23 30.87 48.87 16.62 112.35
1906 71.34 75.36 45.70 22.28 40.90
1907 71.25 37.92 57.66 18.05 109.65
1908 71.38 11.71 24.47 10.45 49.24
1909 71.35 48.47 57.79 20.96 91.20
1910 71.47 42.03 57.64 19.34 109.18
1911 71.41 65.73 60.17 21.77 78.74
1912 71.57 72.76 45.46 22.63 49.09
1913 71.63 15.72 32.12 12.02 64.92
1914 71.70 63.64 61.15 23.06 90.31
1915 71.62 70.35 47.27 22.13 62.29
1916 71.76 53.55 48.65 21.30 93.88
1917 71.74 56.15 53.48 23.62 95.73
1918 71.77 39.92 65.81 19.39 121.51
1919 71.93 77.52 39.57 21.12 45.14
1920 71.96 67.90 49.33 22.44 75.27
1921 71.91 33.64 53.34 16.64 115.90
1922 71.97 36.22 60.96 18.80 119.49
1923 71.99 61.49 52.80 22.16 91.80
1924 72.20 17.65 36.35 11.50 74.55
1925 72.04 85.89 33.67 18.75 40.96
1926 72.17 22.68 46.29 14.81 98.47
1927 72.05 46.33 70.33 19.60 110.75
1928 72.15 49.53 64.20 21.75 110.63
1929 72.31 13.50 30.36 11.14 63.77
1930 72.18 25.83 43.11 14.25 97.36
1931 72.02 79.91 36.04 22.59 45.51
1932 72.22 28.27 50.37 15.15 119.22
1933 72.18 59.10 60.02 22.70 102.79
1934 72.36 83.23 37.59 18.91 44.47
1935 72.27 30.78 53.26 15.64 113.50
1936 72.27 81.15 36.66 18.00 46.85
1937 72.31 51.67 55.73 20.43 105.51
1938 72.32 20.10 40.28 13.73 85.55
1939 72.35 43.57 69.60 20.33 120.21
1940 72.61 10.96 26.58 9.69 57.41
1941 72.53 38.35 69.50 18.86 125.03
1942 72.56 74.37 36.53 20.84 54.89
1943 72.55 65.38 58.82 21.60 96.37
1944 72.62 41.26 74.06 17.90 124.36
1945 72.67 54.74 56.60 21.84 107.47
1946 72.77 56.91 64.10 21.93 108.20
1947 72.77 69.75 49.54 21.72 76.78
1948 73.02 72.04 40.41 21.48 68.52
1949 72.86 35.10 66.27 16.67 125.47
1950 72.95 62.97 63.32 19.68 103.99
1951 72.95 78.88 39.44 19.91 57.83
1952 73.00 32.65 55.28 15.55 117.54
1953 72.95 47.97 75.09 20.68 119.85
1954 73.18 15.57 33.89 10.62 72.12
1955 72.96 45.32 76.33 19.80 124.69
1956 73.06 24.24 47.33 14.48 109.96
1957 73.10 60.78 66.49 20.88 106.37
1958 73.33 76.41 37.41 19.91 60.28
1959 73.24 67.23 55.79 20.82 88.79
1960 73.25 50.42 85.33 19.97 124.72
1961 73.29 52.81 69.85 20.66 121.49
1962 73.21 85.96 32.22 17.02 48.69
1963 73.33 28.74 55.08 14.85 126.69
1964 73.29 21.10 46.90 13.09 96.56
1965 73.35 58.70 78.81 21.28 115.42
1966 73.39 81.52 41.83 19.13 56.92
1967 73.50 26.43 48.99 14.13 119.56
1968 73.43 18.33 44.80 11.58 82.39
1969 73.44 36.93 72.40 18.25 131.97
1970 73.49 42.63 77.70 19.53 124.63
1971 73.51 39.95 80.96 18.24 138.39
1972 73.34 12.90 24.80 10.00 56.51
1973 73.62 30.75 57.07 14.59 121.06
1974 73.72 64.86 67.03 20.02 106.47
1975 73.82 11.66 28.90 9.37 65.37
1976 73.84 46.76 79.97 20.21 137.32
1977 73.75 55.08 72.32 19.62 125.96
1978 73.99 84.09 36.18 18.16 61.98
1979 73.89 34.27 68.33 16.51 131.38
1980 73.98 73.92 40.95 19.37 70.92
1981 73.87 22.85 48.71 14.26 107.50
1982 73.95 69.32 52.49 19.85 89.99
1983 73.97 44.70 80.60 19.23 134.68
1984 74.18 62.61 77.19 19.79 111.05
1985 74.13 48.87 84.13 18.99 142.54
1986 74.09 57.32 76.38 20.47 127.95
1987 74.18 79.18 44.88 19.91 70.20
1988 74.30 14.26 36.72 10.22 74.28
1989 74.18 60.13 82.01 20.49 116.57
1990 74.32 38.10 73.20 16.62 138.93
1991 74.37 87.07 28.64 14.68 50.36
1992 74.41 71.37 43.34 18.58 86.44
1993 74.35 51.08 87.54 20.68 138.78
1994 74.40 19.60 47.45 12.24 90.80
1995 74.47 24.58 43.08 12.31 105.39
1996 74.49 32.50 57.57 15.85 132.34
1997 74.42 53.22 81.20 19.96 131.34
1998 74.48 67.05 61.38 20.93 103.05
1999 74.45 27.80 55.90 13.32 124.09
2000 74.64 16.98 38.78 12.15 84.59
2001 74.56 42.83 71.42 20.02 133.35
2002 74.66 76.54 46.08 18.44 76.28
2003 74.32 22.42 44.40 11.00 127.60
2004 74.66 36.07 65.65 15.85 138.50
2005 74.59 40.33 73.22 17.83 141.30
2006 74.73 81.88 41.78 17.73 65.18
2007 74.75 30.09 58.13 15.37 129.23
2008 74.80 55.71 71.24 19.57 129.35
2009 74.84 64.66 75.36 19.51 110.58
2010 74.88 47.12 83.83 18.97 144.88
2011 75.07 21.44 46.58 13.69 103.26
2012 75.08 44.92 73.38 19.21 136.20
2013 74.83 22.70 40.67 12.00 100.75
2014 75.14 58.55 77.10 19.31 135.69
2015 75.20 12.39 31.46 8.44 70.50
2016 75.09 61.22 83.30 21.24 127.11
2017 75.26 25.99 52.67 13.41 113.50
2018 75.24 49.30 70.68 18.80 140.68
2019 75.30 68.85 52.32 18.16 104.31
2020 75.29 74.21 46.00 19.38 83.23
2021 75.40 84.41 40.35 15.28 68.20
2022 75.32 34.42 53.89 15.94 136.84
2023 75.45 79.06 50.80 17.45 77.43
2024 75.39 51.51 82.41 20.35 157.94
2025 75.38 41.82 61.06 17.94 148.54
2026 75.45 53.91 66.40 17.82 129.35
2027 75.54 71.96 49.96 18.64 91.65
2028 75.51 15.11 36.41 10.06 81.56
2029 75.45 38.73 59.01 16.64 146.23
2030 75.43 86.70 33.09 14.34 53.46
2031 75.60 19.40 40.67 11.79 100.28
2032 75.57 32.15 47.60 15.33 135.42
2033 75.63 28.36 49.29 13.43 124.50
2034 75.72 63.04 81.89 20.91 116.53
2035 75.72 66.04 63.13 18.34 113.95
2036 75.75 23.49 39.96 12.85 96.38
2037 75.85 36.54 49.85 16.46 144.90
2038 75.82 56.50 62.46 19.85 138.49
2039 75.95 47.71 56.80 18.74 138.68
2040 76.03 76.37 53.21 17.77 82.79
2041 76.01 81.66 44.46 16.19 78.66
2042 76.05 60.36 71.99 19.43 137.81
2043 76.09 43.20 55.75 17.47 143.43
2044 76.25 16.97 29.13 11.15 90.78
2045 76.12 45.49 57.91 18.90 138.99
2046 76.24 30.38 41.75 14.40 131.71
2047 76.18 40.57 44.72 16.69 139.16
2048 76.27 50.42 61.88 19.47 160.12
2049 76.31 70.11 57.88 18.59 109.14
2050 76.37 52.67 61.30 18.88 133.26
2051 76.39 58.23 64.22 19.52 138.62
2052 76.40 25.92 33.47 13.44 110.74
2053 76.45 34.28 38.65 14.95 132.44
2054 76.46 54.85 61.31 19.72 147.29
2055 76.75 21.55 34.33 12.12 98.54
2056 76.63 73.81 51.38 17.91 96.70
2057 76.60 38.65 41.99 17.56 146.49
2058 76.69 67.30 58.07 18.09 113.04
2059 76.71 84.01 44.61 15.54 75.65
2060 76.65 64.39 64.41 17.89 115.16
2061 76.74 19.26 34.33 11.30 95.57
2062 76.77 78.68 46.73 17.65 82.92
2063 76.93 14.65 23.57 9.60 72.84
2064 76.82 28.09 32.82 13.54 116.80
2065 76.91 32.20 33.07 14.76 126.45
2066 76.94 61.60 62.39 19.31 127.56
2067 77.01 23.68 31.66 11.69 105.23
2068 76.97 48.90 48.89 19.18 147.30
2069 76.99 36.42 38.86 14.04 145.64
2070 77.03 46.79 45.24 18.23 150.75
2071 77.07 41.65 41.04 18.51 147.87
2072 77.04 44.12 41.80 16.18 134.24
2073 77.25 56.63 48.44 18.47 145.00
2074 77.31 81.33 45.46 15.12 84.91
2075 77.33 71.85 51.50 18.35 106.56
2076 77.28 51.64 49.46 17.84 139.28
2077 77.32 59.13 59.79 17.45 140.58
2078 77.45 69.22 57.16 18.28 112.37
2079 77.48 76.11 45.71 16.12 86.96
2080 77.49 29.94 27.99 14.34 119.86
2081 77.40 54.02 46.23 19.27 151.26
2082 77.58 17.44 26.53 10.42 88.15
2083 77.60 25.62 29.39 13.42 108.68
2084 77.72 34.39 29.42 15.01 131.30
2085 77.65 38.48 31.46 17.00 136.04
2086 77.73 63.22 50.59 17.76 121.92
2087 77.68 65.73 53.12 18.00 116.79
2088 77.85 20.44 25.97 11.59 89.96
2089 77.94 40.63 27.86 16.62 134.96
2090 77.84 45.35 36.38 17.05 131.90
2091 77.94 50.12 35.45 19.29 144.95
2092 78.07 27.73 25.73 13.44 108.57
2093 78.01 32.22 26.24 14.56 113.81
2094 78.06 43.04 32.96 17.05 134.68
2095 78.05 47.72 34.07 17.37 145.25
2096 78.06 78.97 43.63 16.44 86.46
2097 78.18 36.52 26.89 15.67 129.04
2098 78.19 22.71 26.07 12.07 93.79
2099 78.18 60.48 49.72 18.75 139.39
2100 78.27 73.59 43.20 16.96 95.53
2101 78.24 14.90 18.63 9.15 66.70
2102 78.08 19.33 25.00 11.05 96.71
2103 78.19 55.36 39.99 18.11 147.32
2104 78.42 58.22 44.94 18.06 149.14
2105 78.38 52.71 38.19 18.18 144.70
2106 78.46 67.71 45.83 17.98 105.95
2107 78.55 70.59 46.61 17.33 102.18
2108 78.30 82.22 37.88 14.44 79.03
2109 78.72 30.03 21.36 12.96 108.36
2110 78.78 76.26 39.04 16.12 100.18
2111 78.73 17.71 19.01 9.30 75.18
2112 78.72 25.15 22.31 11.61 93.65
2113 78.74 39.10 23.45 16.06 114.14
2114 78.82 46.01 26.86 18.28 122.30
2115 78.80 62.39 45.16 17.32 133.10
2116 78.81 49.36 28.18 17.24 133.02
2117 78.81 65.13 45.48 17.95 123.88
2118 78.95 82.06 41.51 15.04 78.39
2119 78.98 34.73 24.74 15.26 112.03
2120 78.97 41.59 27.46 16.77 120.96
2121 79.01 43.96 26.32 17.44 118.80
2122 79.04 32.20 24.21 13.56 103.05
2123 79.09 56.61 36.31 17.03 137.53
2124 79.13 20.79 20.37 12.02 79.76
2125 79.21 51.22 28.93 18.57 137.30
2126 79.24 27.85 22.01 12.55 87.36
2127 79.24 54.56 30.48 18.91 142.47
2128 79.18 79.21 38.26 15.98 87.59
2129 79.33 37.26 23.16 15.34 113.84
2130 79.33 47.63 27.28 18.43 130.02
2131 79.50 15.08 17.22 8.84 58.42
2132 79.49 60.51 41.87 17.61 134.49
2133 79.56 74.13 36.14 16.76 100.61
2134 79.60 23.29 21.46 11.98 76.79
2135 79.55 68.70 35.92 16.51 105.27
2136 79.75 71.64 36.80 16.35 106.02
2137 79.75 58.26 33.17 17.19 128.18
2138 79.80 39.69 26.47 16.52 116.63
2139 79.84 52.95 25.99 17.71 128.21
2140 79.75 63.73 34.27 17.24 128.69
2141 79.86 66.23 34.79 17.42 116.68
2142 79.93 25.65 23.91 12.48 77.34
2143 79.94 33.28 24.70 14.12 90.24
2144 79.98 30.72 25.41 13.58 86.62
2145 80.03 41.85 29.19 16.91 102.99
2146 79.98 46.08 27.33 16.64 114.53
2147 80.02 43.98 28.36 17.34 107.53
2148 80.02 49.08 26.49 16.18 126.40
2149 80.09 76.78 30.72 15.82 98.50
2150 80.10 17.30 16.72 9.29 62.52
2151 80.18 35.56 26.67 15.12 95.51
2152 80.27 56.18 27.52 18.55 128.69
2153 80.21 80.13 30.67 14.56 85.54
2154 80.28 19.94 21.08 10.78 68.93
2155 80.35 28.60 26.20 12.68 78.56
2156 80.38 50.97 27.80 17.45 125.10
2157 80.46 61.96 30.64 17.13 120.50
2158 80.45 37.82 27.66 15.71 95.43
2159 80.64 22.36 26.01 11.49 62.07
2160 80.63 69.73 28.30 17.33 112.16
2161 80.63 59.30 28.21 17.10 124.18
2162 80.75 54.17 25.98 17.72 116.81
2163 80.80 74.26 27.58 16.16 98.72
2164 80.97 26.78 31.56 13.54 68.06
2165 80.85 40.38 30.05 16.47 93.19
2166 80.86 47.53 27.03 16.62 108.13
2167 80.88 64.73 25.82 17.05 129.43
2168 81.00 67.28 26.10 16.39 118.34
2169 81.01 43.23 33.86 17.69 94.62
2170 81.04 33.10 35.73 14.93 79.23
2171 80.99 45.44 28.54 16.25 98.72
2172 81.28 24.59 32.97 12.90 61.77
2173 81.15 30.80 33.46 13.60 72.11
2174 81.17 78.09 24.45 14.30 96.54
2175 81.43 71.80 21.39 15.73 104.41
2176 81.32 18.00 25.78 9.82 56.78
2177 81.23 51.88 25.93 18.01 105.58
2178 81.26 49.44 29.31 17.28 110.25
2179 81.31 57.47 25.71 16.64 119.51
2180 81.34 35.22 37.23 14.14 78.30
2181 81.58 81.07 19.30 12.42 75.60
2182 81.36 20.74 29.39 10.02 54.15
2183 81.40 37.48 40.11 17.20 81.97
2184 81.48 60.50 25.25 18.31 121.97
2185 81.69 62.95 22.09 16.93 105.48
2186 81.65 28.82 38.35 13.59 66.91
2187 81.67 55.30 26.56 16.29 116.96
2188 81.72 41.95 41.54 15.88 82.66
2189 81.77 39.34 45.53 16.21 76.03
2190 82.00 76.34 21.74 15.29 97.54
2191 81.94 69.10 21.03 16.04 103.92
2192 81.88 20.10 30.60 10.51 50.78
2193 81.91 22.77 38.58 12.00 57.33
2194 82.00 46.76 33.09 16.68 86.27
2195 81.94 44.67 38.48 17.80 87.30
2196 82.03 65.53 20.73 15.50 104.47
2197 82.09 74.00 19.67 15.60 104.19
2198 82.02 53.34 25.85 16.29 103.32
2199 82.12 31.99 51.17 14.90 67.76
2200 82.16 26.60 42.73 12.89 58.13
2201 82.25 48.78 34.11 15.62 85.51
2202 82.30 50.88 32.31 18.12 89.33
2203 82.40 58.98 26.37 16.65 104.03
2204 82.42 34.21 55.47 14.07 70.52
2205 82.42 36.41 59.03 14.44 63.68
2206 82.58 78.59 18.42 13.47 79.64
2207 82.57 18.72 37.03 10.02 45.23
2208 82.52 40.87 57.63 17.01 70.67
2209 82.52 56.60 27.81 17.32 99.85
2210 82.66 61.22 23.70 16.35 98.81
2211 82.69 29.63 54.75 13.29 56.14
2212 82.72 43.61 55.63 15.96 68.88
2213 82.71 38.41 65.56 15.53 63.25
2214 82.88 21.52 40.94 11.31 50.67
2215 82.89 24.14 46.21 12.04 57.57
2216 83.00 67.41 20.64 16.10 100.26
2217 83.02 72.48 18.85 14.85 99.81
2218 83.04 52.76 30.25 16.31 82.32
2219 83.10 45.86 55.69 17.57 68.07
2220 83.23 65.08 23.26 15.87 90.97
2221 83.24 69.73 17.83 14.97 96.38
2222 83.23 54.86 28.32 17.55 76.02
2223 83.39 62.82 27.01 15.84 81.08
2224 83.26 26.59 57.93 12.35 55.81
2225 83.30 32.85 72.85 15.52 55.71
2226 83.19 48.10 48.05 17.01 74.49
2227 83.34 75.77 16.88 13.72 81.90
2228 83.46 42.10 67.15 16.32 56.57
2229 83.41 57.91 31.47 17.59 89.07
2230 83.45 50.51 40.14 17.23 74.30
2231 83.48 35.10 76.22 14.99 57.81
2232 83.51 39.89 76.79 16.77 55.82
2233 83.82 30.99 72.59 14.64 53.30
2234 83.64 37.14 76.35 15.17 54.44
2235 83.73 19.22 45.48 9.83 42.73
2236 83.83 28.77 65.60 12.97 56.21
2237 83.86 44.26 72.86 16.99 62.14
2238 83.96 60.78 29.55 16.32 79.98
2239 84.08 21.97 55.73 11.40 45.02
2240 84.19 24.34 65.39 13.03 48.27
2241 84.15 71.61 17.36 15.53 88.51
2242 84.18 56.11 33.04 16.98 75.14
2243 84.14 48.70 54.65 17.03 61.75
2244 84.23 46.38 67.89 17.80 58.56
2245 84.14 51.96 39.16 16.77 66.26
2246 84.27 67.06 25.18 15.90 81.54
2247 84.44 74.23 17.86 13.45 80.46
2248 84.39 38.73 79.75 15.00 50.37
2249 84.38 58.71 34.91 16.20 77.13
2250 84.53 54.05 38.01 16.28 66.20
2251 84.43 64.21 31.33 16.01 72.71
2252 84.48 26.77 67.45 12.65 48.84
2253 84.48 34.79 84.13 14.18 49.05
2254 84.56 40.93 78.79 15.89 54.22
2255 84.75 32.67 78.55 14.14 47.68
2256 84.83 69.63 20.59 14.85 71.39
2257 84.68 42.88 76.65 17.30 52.62
2258 84.78 76.64 14.71 12.03 66.56
2259 84.94 36.91 93.60 14.71 48.84
2260 85.00 49.95 58.22 16.60 50.18
2261 84.94 29.70 70.20 14.30 51.03
2262 85.06 44.68 67.51 16.71 50.78
2263 85.13 62.04 35.72 16.38 66.95
2264 85.17 47.65 63.37 17.70 49.78
2265 85.14 51.90 47.88 16.09 49.28
2266 85.27 57.30 43.80 15.67 58.92
2267 85.43 22.21 60.19 10.64 36.94
2268 85.44 72.36 20.54 13.39 58.14
2269 85.49 24.86 63.66 11.75 43.49
2270 85.45 59.54 41.32 16.29 61.63
2271 85.52 67.47 28.04 15.20 64.05
2272 85.54 27.37 67.01 13.08 44.85
2273 85.58 55.32 45.30 16.19 55.60
2274 85.48 39.39 71.71 14.70 45.99
2275 85.55 64.94 34.45 15.83 60.49
2276 85.64 34.71 76.67 14.85 44.88
2277 85.71 31.43 68.39 13.81 42.87
2278 85.72 41.99 80.78 15.98 47.85
2279 85.76 45.99 66.09 16.93 51.88
2280 85.89 53.22 51.18 17.38 47.34
2281 86.03 74.94 19.78 11.59 53.21
2282 86.06 49.09 58.31 17.01 46.24
2283 86.01 36.80 79.04 13.99 42.01
2284 86.30 69.95 29.66 15.77 55.00
2285 86.24 29.06 66.37 13.03 38.84
2286 86.17 44.08 70.96 14.50 43.11
2287 86.29 51.11 55.21 16.27 44.38
2288 86.48 63.44 45.23 16.75 51.30
2289 86.37 61.20 48.75 16.50 47.35
2290 86.52 33.15 64.06 14.06 40.45
2291 86.49 40.52 69.60 15.83 38.90
2292 86.55 56.78 48.15 16.19 46.45
2293 86.53 47.20 59.23 16.18 40.68
2294 86.78 59.11 47.25 15.41 45.34
2295 86.72 72.16 28.24 14.40 48.02
2296 86.68 24.49 52.66 11.38 37.76
2297 86.83 26.60 61.34 13.31 38.75
2298 86.71 38.18 67.88 14.58 39.15
2299 86.68 22.05 54.90 10.45 35.17
2300 86.91 65.59 40.12 15.88 46.50
2301 86.92 67.95 35.33 15.24 49.77
2302 86.91 54.04 55.41 16.60 43.17
2303 87.00 35.24 61.10 15.52 38.16
2304 87.06 30.87 61.79 13.98 39.39
2305 87.12 42.64 63.36 15.73 36.82
2306 87.19 44.99 59.08 15.40 37.03
2307 87.25 49.34 55.72 16.42 40.59
2308 87.35 51.61 55.36 16.60 42.02
2309 87.53 74.21 29.35 12.34 43.24
2310 87.49 39.82 48.60 15.36 37.10
2311 87.66 28.33 52.35 13.21 32.54
2312 87.58 47.00 53.02 16.00 39.51
2313 87.69 23.23 42.72 10.21 33.06
2314 87.63 61.16 45.72 16.01 38.99
2315 87.69 36.91 49.21 13.94 36.73
2316 87.75 57.81 52.91 16.44 38.71
2317 87.78 32.74 48.56 13.61 35.55
2318 87.83 55.61 59.16 15.62 37.66
2319 87.97 71.54 32.81 13.46 38.87
2320 87.97 63.56 50.44 16.19 40.51
2321 88.06 25.49 39.80 11.25 32.70
2322 88.08 66.63 40.48 15.15 40.13
2323 88.17 69.31 35.47 14.04 39.67
2324 88.22 53.19 56.43 16.17 37.32
2325 88.19 41.56 44.30 15.27 35.05
2326 88.30 43.92 44.53 16.40 31.12
2327 88.33 34.40 39.91 14.19 32.54
2328 88.23 30.66 42.02 12.95 32.93
2329 88.35 48.69 48.77 16.44 42.37
2330 88.53 38.66 31.63 13.83 31.72
2331 88.49 50.83 47.27 16.14 36.94
2332 88.64 59.84 46.52 16.12 35.30
2333 88.55 29.53 38.84 13.16 29.54
2334 88.54 46.19 39.00 14.82 33.82
2335 88.80 36.24 32.17 14.01 31.07
2336 88.79 27.55 32.81 12.04 30.82
2337 89.04 57.46 43.44 15.95 31.63
2338 89.05 31.94 31.15 13.40 31.42
2339 89.04 54.86 45.59 15.57 32.90
2340 89.16 62.15 41.84 15.05 33.55
2341 89.20 64.99 46.69 14.84 34.50
2342 89.21 40.44 25.13 14.43 30.04
2343 89.17 67.67 38.68 14.75 34.40
2344 89.37 42.72 24.79 15.64 29.53
2345 89.44 71.09 33.99 12.69 29.90
2346 89.45 47.64 22.81 15.44 30.10
2347 89.52 52.50 29.57 14.72 31.11
2348 89.62 33.98 22.83 12.97 29.32
2349 89.51 45.11 28.72 15.49 29.70
2350 89.52 49.95 27.42 16.47 31.74
2351 89.67 29.69 21.29 12.66 27.47
2352 89.63 38.07 23.43 13.87 29.36
2353 89.88 27.25 18.04 11.68 27.73
2354 90.08 60.28 33.91 15.09 27.90
2355 90.14 35.91 20.29 13.18 28.96
2356 89.83 67.77 39.53 14.71 29.03
2357 90.22 55.12 35.12 14.33 28.27
2358 90.40 63.24 37.99 15.37 26.71
2359 90.31 57.49 33.83 14.59 29.65
2360 90.37 69.65 36.34 12.68 26.03
2361 90.36 40.32 16.57 13.96 26.66
2362 90.30 64.39 39.70 14.09 35.83
2363 90.51 43.47 16.68 14.78 26.46
2364 90.56 46.23 16.06 15.37 27.56
2365 90.43 31.94 16.94 12.32 28.67
2366 90.69 48.52 16.88 14.45 29.67
2367 90.59 50.59 21.08 15.45 29.97
2368 90.63 65.87 34.58 14.14 26.82
2369 90.55 38.06 15.51 14.74 27.90
2370 90.91 52.78 19.07 15.00 27.83
2371 90.97 67.15 31.04 12.33 20.52
2372 90.63 68.53 37.85 12.88 28.23
2373 90.57 29.61 14.30 12.97 26.05
2374 90.90 27.49 11.11 10.96 22.28
2375 91.06 34.16 14.90 12.86 25.71
2376 91.27 62.15 29.59 16.08 27.19
2377 91.35 59.57 27.11 14.63 24.44
2378 91.12 29.97 13.40 11.37 25.56
2379 91.10 37.54 15.67 12.28 29.19
2380 91.33 41.52 13.61 13.60 24.53
2381 91.54 31.96 13.07 13.20 26.14
2382 91.62 57.14 18.29 14.75 24.87
2383 91.49 54.91 18.31 15.25 25.33
2384 91.53 35.99 13.28 13.47 24.95
2385 91.60 45.16 12.88 13.77 25.03
2386 91.70 39.14 12.53 13.82 23.62
2387 91.87 43.40 12.24 14.18 23.76
2388 91.87 64.90 23.89 13.44 24.01
2389 91.86 51.02 13.50 14.80 24.44
2390 91.95 48.19 12.84 14.63 24.31
2391 92.12 29.64 9.95 11.61 21.79
2392 92.44 53.51 12.39 14.16 23.50
2393 92.56 33.14 11.62 12.22 23.00
2394 92.46 37.14 12.88 14.01 21.50
2395 92.35 58.80 15.27 15.04 22.34
2396 92.51 60.98 19.54 14.14 21.52
2397 92.74 35.18 11.94 12.60 22.44
2398 92.70 40.72 11.23 13.78 22.52
2399 92.87 62.77 16.03 13.67 21.30
2400 92.72 45.69 10.89 13.32 22.72
2401 92.64 49.69 11.71 14.00 21.16
2402 93.02 55.69 12.86 14.44 20.86
2403 92.70 38.18 9.83 14.61 22.67
2404 93.19 31.38 10.06 10.84 20.49
2405 93.32 42.96 10.95 12.51 20.64
2406 93.42 47.85 10.59 14.25 22.21
2407 93.12 50.31 10.12 13.52 21.25
2408 93.36 52.04 10.43 13.34 21.72
2409 93.41 38.77 10.71 12.60 20.92
2410 93.80 58.39 11.56 13.01 17.62
2411 93.79 60.56 11.53 13.23 19.04
2412 93.54 40.56 10.77 13.58 20.69
2413 93.95 34.31 10.05 12.54 17.55
2414 93.81 36.38 10.63 12.10 22.19
2415 93.98 45.46 10.50 14.92 20.36
2416 94.09 41.40 10.73 12.78 19.13
2417 94.39 50.18 10.54 13.00 19.27
2418 94.50 55.77 10.82 13.19 17.97
2419 94.38 39.42 11.00 13.64 20.46
2420 94.55 53.10 9.99 13.69 18.03
2421 94.87 46.89 9.12 13.30 19.05
2422 94.76 48.14 10.13 13.15 19.30
2423 94.95 35.89 9.38 12.25 16.95
2424 94.72 60.38 9.56 14.09 13.44
2425 94.92 43.05 10.17 13.31 18.08
2426 95.16 57.78 9.46 13.15 18.07
2427 95.21 59.11 8.42 12.28 16.92
2428 95.56 45.08 9.44 13.45 17.86
2429 95.50 40.92 10.94 12.66 17.24
2430 95.70 38.14 10.64 12.23 16.86
2431 95.64 51.80 9.84 13.06 17.03
2432 95.87 49.09 10.02 13.47 16.79
2433 95.52 53.97 8.64 13.22 16.06
2434 96.02 56.46 8.91 12.54 16.07
2435 96.13 46.85 10.70 13.86 14.92
2436 96.37 42.49 9.65 12.62 16.21
2437 96.28 54.06 9.00 12.73 15.56
2438 97.05 40.06 8.81 10.80 14.20
2439 96.77 45.03 9.10 12.30 16.56
2440 96.81 51.02 9.19 13.58 14.03
2441 96.75 53.21 7.47 15.87 11.67
2442 97.43 49.22 8.80 11.60 14.35
2443 97.32 52.63 8.16 12.03 14.86
2444 97.93 45.88 8.62 11.02 13.92
2445 97.94 43.21 8.00 10.89 12.96
2446 98.55 47.27 6.93 12.38 11.34

