#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
sl34 14A 4 Kruppel even-skipped fushi-tarazu
1855 69.63 20.11 12.33 26.75 72.11
1856 69.46 82.72 14.98 34.52 74.00
1857 69.63 86.89 13.06 36.61 64.66
1858 69.65 10.87 8.82 22.68 59.30
1859 69.80 44.98 15.89 44.01 99.53
1860 69.78 52.07 15.53 46.52 97.89
1861 69.75 54.56 15.77 47.85 115.86
1862 69.82 73.05 15.24 47.55 119.17
1863 69.86 49.73 15.79 49.71 98.77
1864 69.77 14.28 8.62 24.35 61.59
1865 69.69 34.62 15.29 43.18 83.12
1866 69.79 47.23 15.38 54.12 100.98
1867 69.97 84.22 14.32 38.28 79.33
1868 70.00 70.60 17.42 56.20 125.31
1869 70.04 57.49 15.82 49.40 103.67
1870 70.24 63.90 14.71 39.12 117.43
1871 70.16 26.41 12.70 35.76 74.14
1872 69.99 24.39 11.47 28.29 68.29
1873 70.19 30.58 13.70 40.94 70.54
1874 69.92 32.56 14.21 33.58 71.37
1875 70.23 66.04 16.42 47.23 125.77
1876 70.35 75.45 15.70 44.49 121.10
1877 70.17 78.60 15.46 40.51 99.88
1878 70.34 42.34 15.15 40.29 83.03
1879 70.37 21.29 11.33 26.63 63.08
1880 70.30 33.75 14.21 34.26 70.34
1881 70.41 61.69 16.10 45.49 109.54
1882 70.28 15.03 9.50 23.72 56.14
1883 70.59 59.27 14.77 48.17 97.72
1884 70.30 82.30 14.97 34.97 84.97
1885 70.58 86.00 11.04 32.15 79.57
1886 70.54 46.86 15.52 61.08 84.38
1887 70.65 53.83 16.21 54.49 93.39
1888 70.64 56.17 16.11 51.62 87.99
1889 70.91 40.35 14.07 45.70 72.91
1890 70.77 68.91 14.43 42.19 112.32
1891 70.69 17.10 9.81 30.64 61.74
1892 71.39 19.80 10.34 31.33 52.45
1893 70.59 24.16 11.00 37.58 67.11
1894 70.73 77.48 14.03 40.61 102.94
1895 70.91 12.07 9.00 24.04 52.40
1896 70.84 51.85 15.31 47.54 87.28
1897 70.72 72.03 16.48 43.87 111.00
1898 70.80 25.35 12.15 34.45 63.50
1899 71.05 22.82 11.78 37.00 54.48
1900 70.95 44.53 14.34 50.96 71.71
1901 71.04 79.89 15.11 39.93 98.39
1902 71.06 14.23 9.44 28.18 49.68
1903 70.97 73.28 13.52 37.61 102.91
1904 71.06 29.04 12.35 40.39 60.95
1905 71.04 32.83 14.00 40.39 66.30
1906 71.04 82.14 14.72 39.47 94.51
1907 70.85 49.82 14.60 43.00 80.00
1908 71.05 67.02 14.18 43.96 105.64
1909 71.09 48.74 14.57 58.87 79.20
1910 71.26 84.14 13.08 32.63 96.19
1911 71.11 18.08 10.72 19.22 51.11
1912 71.26 70.80 14.02 45.20 107.80
1913 71.25 16.13 10.02 26.07 48.71
1914 71.20 34.59 14.03 37.07 64.66
1915 71.19 24.46 12.22 36.65 59.96
1916 71.33 65.07 15.43 43.24 102.08
1917 71.43 61.03 14.67 51.37 91.31
1918 71.48 63.33 15.47 43.10 94.50
1919 71.43 26.50 11.74 40.02 58.28
1920 71.25 52.85 14.29 69.29 85.71
1921 71.58 75.55 12.77 39.47 96.84
1922 71.50 31.03 12.57 47.59 58.14
1923 71.76 36.03 13.27 46.89 62.07
1924 71.63 54.95 15.73 69.18 80.80
1925 71.66 56.91 15.06 56.35 78.43
1926 71.77 59.02 15.11 55.03 89.10
1927 71.60 77.74 13.25 33.19 102.62
1928 71.64 13.02 8.08 26.49 44.69
1929 71.56 50.68 15.26 68.13 72.23
1930 71.65 25.00 11.07 42.00 51.07
1931 71.89 45.61 14.31 66.63 61.90
1932 71.94 47.66 14.28 66.65 66.91
1933 71.82 53.32 15.19 62.92 73.51
1934 72.02 68.24 13.87 43.75 94.60
1935 71.72 82.18 14.76 37.71 108.03
1936 71.88 23.63 11.63 38.69 52.86
1937 71.98 73.40 13.62 48.10 105.67
1938 71.99 17.73 9.90 31.60 44.63
1939 72.04 32.93 12.71 48.50 53.34
1940 71.89 70.74 13.34 40.10 99.56
1941 72.10 15.53 9.27 31.37 45.49
1942 71.94 30.10 11.91 42.36 56.91
1943 72.03 83.77 12.64 35.30 89.79
1944 72.17 78.49 12.37 32.94 92.67
1945 72.22 87.73 7.41 21.48 61.13
1946 72.24 27.72 11.46 38.18 53.80
1947 72.32 49.67 14.52 68.70 66.54
1948 72.21 66.04 13.51 49.04 86.49
1949 72.26 85.49 9.83 28.38 77.00
1950 72.26 38.28 13.53 48.56 58.94
1951 72.19 81.78 10.85 35.80 91.75
1952 72.51 22.80 10.48 33.83 46.37
1953 72.31 43.40 14.82 66.21 63.49
1954 72.44 51.96 14.95 73.71 67.31
1955 72.36 63.02 14.36 58.21 79.59
1956 72.28 25.17 9.50 38.44 49.00
1957 72.49 30.73 12.98 48.82 51.43
1958 72.51 60.74 14.25 68.05 73.42
1959 72.67 13.74 8.62 27.09 39.21
1960 72.75 58.37 14.34 68.51 72.26
1961 72.83 34.77 12.88 36.02 57.38
1962 72.75 70.97 15.40 59.01 102.60
1963 72.70 76.44 11.30 36.48 89.14
1964 72.57 20.89 10.08 31.08 47.00
1965 72.74 36.56 14.35 39.22 60.10
1966 72.58 46.19 15.00 38.50 70.30
1967 72.95 79.46 11.92 38.24 80.17
1968 73.09 25.72 11.42 32.15 48.52
1969 72.83 44.80 14.45 56.04 65.72
1970 72.88 54.07 15.11 70.23 64.43
1971 72.90 41.92 14.70 45.70 64.93
1972 73.15 64.82 13.47 52.32 70.59
1973 72.68 82.16 11.78 28.28 80.50
1974 72.87 18.60 10.10 28.02 46.42
1975 73.07 38.16 14.38 40.53 61.70
1976 73.27 74.03 12.80 46.59 92.81
1977 73.01 16.29 9.41 30.49 38.53
1978 73.03 29.01 12.07 31.37 52.32
1979 73.01 32.61 12.43 50.89 52.98
1980 73.21 83.24 9.71 29.00 76.40
1981 72.86 84.55 9.00 21.50 74.00
1982 73.34 51.23 13.92 61.82 70.50
1983 73.45 69.13 13.46 44.02 72.75
1984 73.23 67.33 13.39 59.57 67.37
1985 73.26 80.70 11.32 29.73 74.68
1986 73.29 40.43 13.41 40.41 66.38
1987 73.27 49.55 14.48 61.52 68.70
1988 73.44 62.74 16.60 79.12 76.21
1989 73.46 86.48 7.43 22.21 60.39
1990 73.30 52.54 14.50 49.58 77.58
1991 73.56 60.40 14.24 73.37 65.48
1992 73.30 45.43 15.25 70.00 55.75
1993 73.58 20.86 10.52 25.26 45.49
1994 73.73 33.68 13.45 32.92 58.82
1995 73.82 56.52 14.51 59.03 68.03
1996 73.97 65.96 12.75 59.73 63.32
1997 73.76 71.65 12.30 55.84 77.78
1998 73.69 58.21 14.43 71.86 60.95
1999 74.12 41.98 14.34 36.62 68.52
2000 73.99 44.17 14.20 36.73 71.16
2001 73.82 77.60 10.80 38.39 83.61
2002 73.79 53.72 13.94 66.27 72.61
2003 74.31 29.34 11.65 24.83 52.23
2004 73.98 49.62 13.76 46.48 80.02
2005 73.79 76.11 11.24 44.17 75.03
2006 73.92 22.94 11.46 21.44 47.14
2007 73.93 37.66 15.02 31.41 69.16
2008 73.92 39.79 14.06 34.50 68.20
2009 74.06 34.92 12.31 31.28 59.24
2010 73.98 36.05 12.89 27.53 60.92
2011 74.40 18.99 9.96 19.09 50.31
2012 74.08 78.81 10.73 35.73 73.38
2013 74.20 81.56 10.80 35.03 72.72
2014 74.12 85.00 8.89 19.21 59.21
2015 74.11 26.94 10.59 23.63 52.68
2016 73.91 67.71 11.00 51.00 73.00
2017 74.14 86.36 7.00 18.52 59.44
2018 74.28 48.17 13.69 31.69 82.71
2019 74.26 68.42 12.76 57.39 58.51
2020 74.35 51.73 14.50 55.80 76.70
2021 74.39 62.15 14.20 73.77 56.55
2022 74.43 13.47 7.38 16.97 36.43
2023 74.59 64.18 12.01 63.72 58.90
2024 74.53 59.71 13.54 64.48 61.07
2025 74.44 75.06 12.68 47.86 72.09
2026 74.45 21.98 10.37 26.11 48.26
2027 74.35 33.37 11.20 29.60 61.30
2028 74.73 15.70 8.98 18.09 40.43
2029 74.58 26.37 11.36 26.23 54.41
2030 74.77 46.26 13.48 32.35 76.37
2031 74.53 78.10 12.09 32.91 67.45
2032 74.91 73.40 12.14 58.73 65.11
2033 74.89 55.12 15.11 57.68 78.92
2034 74.80 70.58 11.68 63.56 57.32
2035 74.97 83.37 8.27 30.92 55.15
2036 74.87 39.90 14.11 27.73 75.47
2037 75.01 33.98 12.40 20.42 71.90
2038 75.29 57.74 13.56 43.19 72.75
2039 74.92 21.07 10.45 15.95 51.79
2040 75.23 66.60 12.52 54.36 54.49
2041 75.04 44.34 13.48 27.40 75.97
2042 75.62 36.04 13.28 18.54 76.06
2043 74.97 42.56 12.76 27.86 68.52
2044 75.27 68.66 12.13 58.26 55.91
2045 75.00 17.04 8.47 19.47 44.18
2046 75.51 31.11 11.14 18.84 64.14
2047 75.38 76.99 11.57 50.10 62.60
2048 75.19 61.26 12.81 59.49 62.75
2049 75.34 79.69 9.89 44.30 59.58
2050 75.41 26.92 10.84 17.56 59.36
2051 75.22 64.72 12.29 39.82 66.12
2052 75.42 59.76 13.80 49.23 70.27
2053 75.50 25.05 10.34 15.66 57.12
2054 75.62 41.73 13.26 24.21 80.39
2055 75.75 75.01 11.35 55.27 59.96
2056 75.65 15.81 8.22 11.41 42.20
2057 75.52 33.29 11.41 19.93 68.44
2058 75.59 48.18 13.60 27.00 94.07
2059 75.70 22.65 10.73 15.59 59.43
2060 75.79 53.23 13.54 33.69 92.92
2061 75.84 50.11 13.37 27.20 96.76
2062 75.97 55.71 13.44 35.57 87.79
2063 75.99 70.32 11.96 60.10 52.92
2064 75.94 44.34 13.54 19.93 79.30
2065 75.91 65.06 12.50 53.10 58.79
2066 76.12 21.09 8.94 10.59 56.38
2067 76.06 72.68 11.42 62.61 55.78
2068 76.03 60.95 12.61 39.39 72.50
2069 76.06 28.68 11.27 15.12 60.20
2070 76.26 33.07 11.85 15.25 69.79
2071 76.36 48.55 12.91 25.41 101.12
2072 76.53 52.48 13.65 30.67 104.31
2073 76.25 23.81 10.31 11.31 59.07
2074 76.54 14.84 7.67 10.44 41.87
2075 76.12 25.17 12.45 12.10 61.60
2076 76.16 76.02 11.82 49.06 56.53
2077 76.42 58.69 13.11 32.13 83.03
2078 76.26 18.99 10.08 12.38 50.19
2079 76.21 78.84 10.14 53.00 47.57
2080 76.41 80.13 9.47 50.43 46.23
2081 76.48 62.29 12.79 43.29 68.37
2082 76.58 37.45 12.69 16.33 83.83
2083 76.82 39.96 12.89 17.65 91.28
2084 76.84 20.17 10.17 11.04 60.31
2085 76.99 50.43 12.84 23.60 109.17
2086 76.89 66.68 11.86 37.25 64.69
2087 76.68 74.17 10.53 47.21 55.68
2088 76.81 34.23 11.58 18.25 74.96
2089 76.83 75.86 10.97 48.14 54.80
2090 77.00 22.39 9.76 12.24 60.13
2091 77.22 35.42 11.61 17.39 78.75
2092 77.27 56.02 12.72 26.86 97.27
2093 77.20 46.47 12.22 19.52 104.63
2094 77.03 71.86 11.63 58.24 55.98
2095 77.10 78.22 10.02 49.47 45.85
2096 77.16 82.29 7.60 41.46 33.63
2097 77.28 23.89 10.81 13.86 68.69
2098 77.15 26.80 11.11 13.24 68.62
2099 77.56 44.19 12.79 21.33 100.83
2100 77.47 38.12 12.54 20.14 83.69
2101 77.35 62.06 12.06 24.38 79.94
2102 77.50 54.01 13.61 22.77 108.72
2103 77.35 74.93 10.59 40.19 54.16
2104 77.24 31.06 12.60 16.75 72.25
2105 77.54 32.33 12.19 19.36 70.26
2106 77.75 52.01 13.43 21.77 110.39
2107 77.94 67.70 11.99 27.13 66.48
2108 77.56 65.07 13.21 27.35 77.97
2109 77.60 21.51 9.70 13.50 56.83
2110 77.56 72.93 10.72 30.89 55.00
2111 77.69 80.33 8.44 37.88 44.35
2112 77.81 58.00 13.28 20.46 101.49
2113 77.96 41.52 12.41 22.41 91.42
2114 78.01 49.46 13.82 21.76 113.69
2115 77.99 25.17 11.10 15.45 69.25
2116 77.80 29.74 12.08 19.00 64.23
2117 78.21 59.48 11.90 18.43 96.33
2118 78.06 17.17 7.67 9.80 48.20
2119 78.28 30.72 10.96 23.34 61.16
2120 78.00 23.90 11.20 15.10 72.30
2121 78.40 81.72 7.32 38.35 31.73
2122 78.19 46.01 12.07 22.24 96.89
2123 78.08 65.73 12.12 22.83 80.04
2124 78.15 18.92 8.96 13.09 49.04
2125 78.29 28.85 11.23 20.28 57.05
2126 78.23 48.08 13.42 21.31 110.08
2127 78.36 79.03 8.56 36.84 40.13
2128 78.26 21.18 10.54 14.13 55.36
2129 78.19 39.49 13.43 19.33 85.33
2130 78.36 61.31 11.66 17.86 96.00
2131 78.19 73.77 10.00 40.10 54.42
2132 78.29 37.90 13.33 20.42 78.92
2133 78.24 70.89 12.07 45.79 61.71
2134 78.37 55.24 11.91 19.15 106.11
2135 78.42 22.52 10.04 18.87 56.65
2136 78.59 64.44 11.18 21.96 83.15
2137 78.57 43.28 11.61 25.52 95.39
2138 78.61 69.52 11.06 25.32 65.16
2139 78.73 40.47 11.69 33.20 85.55
2140 79.05 56.56 12.39 18.61 97.51
2141 78.67 66.19 12.05 17.86 78.55
2142 78.62 71.65 11.92 18.38 56.23
2143 78.85 75.88 10.01 25.85 51.21
2144 79.10 19.07 9.17 17.43 48.58
2145 78.82 20.68 9.30 19.33 47.85
2146 78.90 24.70 10.89 22.52 57.28
2147 78.86 32.00 11.97 24.94 64.58
2148 78.92 38.52 11.60 33.91 75.43
2149 78.97 53.76 12.74 17.98 102.14
2150 79.03 72.80 10.85 25.78 55.37
2151 79.06 36.75 12.64 35.95 78.32
2152 79.05 48.98 12.40 21.43 101.12
2153 79.08 67.14 12.28 21.25 71.30
2154 79.38 22.57 10.85 25.85 56.32
2155 79.13 51.49 12.87 20.95 97.52
2156 79.08 79.42 8.00 23.70 40.23
2157 79.25 42.59 12.48 32.06 87.66
2158 79.23 77.58 9.83 32.28 45.33
2159 79.25 46.99 12.38 24.72 97.09
2160 79.25 58.25 11.78 18.90 104.21
2161 79.06 70.61 11.20 25.73 58.13
2162 79.20 27.75 11.32 25.61 57.81
2163 79.67 60.16 12.49 17.95 94.87
2164 79.27 68.74 11.59 21.44 66.54
2165 79.39 40.05 13.00 33.45 76.48
2166 79.42 34.69 12.48 36.52 69.90
2167 79.57 32.92 11.48 39.28 62.16
2168 79.74 64.34 11.44 12.81 89.00
2169 79.98 24.02 11.32 34.42 62.69
2170 79.58 25.87 10.72 30.03 58.22
2171 79.47 41.47 13.12 36.75 85.50
2172 79.70 73.68 10.64 24.15 54.33
2173 79.82 55.02 12.40 20.66 103.60
2174 79.93 75.96 9.34 21.80 51.45
2175 80.00 53.43 12.65 20.97 93.93
2176 80.01 50.38 12.40 24.84 88.48
2177 80.15 37.90 12.49 47.17 74.17
2178 79.90 66.62 10.96 16.84 81.02
2179 80.22 47.51 11.57 34.52 88.38
2180 80.08 48.79 12.51 29.92 90.21
2181 79.97 77.50 9.25 21.80 46.70
2182 80.11 17.02 7.56 19.94 38.00
2183 80.21 43.31 12.23 42.10 84.59
2184 80.17 18.62 9.72 21.72 41.23
2185 80.35 70.05 10.89 18.35 72.13
2186 80.25 56.96 11.98 22.71 104.45
2187 80.43 41.29 12.09 43.81 74.85
2188 80.64 52.02 11.89 29.55 90.51
2189 80.42 78.62 7.76 16.00 44.16
2190 80.47 63.84 12.08 15.86 97.46
2191 80.61 20.94 8.97 26.60 47.36
2192 80.80 61.82 11.19 16.25 84.71
2193 80.66 35.71 11.76 46.58 69.39
2194 80.88 39.45 11.66 52.45 80.21
2195 80.86 69.21 10.51 15.07 81.84
2196 80.68 31.49 10.51 50.00 56.41
2197 80.75 25.21 10.81 35.90 56.88
2198 80.78 27.41 12.68 42.04 56.32
2199 80.94 54.04 11.45 26.76 91.30
2200 80.97 56.01 12.23 26.88 100.80
2201 81.09 49.25 12.30 42.66 84.28
2202 81.04 28.81 11.50 35.45 60.02
2203 81.50 59.95 11.81 24.73 91.29
2204 81.19 37.00 12.52 54.67 72.43
2205 81.31 42.43 12.27 53.25 72.40
2206 81.45 65.03 11.24 14.47 93.66
2207 81.01 30.22 12.33 38.00 61.60
2208 81.04 47.20 10.83 48.39 79.06
2209 81.52 78.80 7.70 13.87 43.38
2210 81.24 32.33 11.82 50.28 59.95
2211 81.91 44.77 11.33 54.07 72.68
2212 81.31 67.03 11.23 15.52 93.38
2213 81.48 73.86 9.60 14.44 66.46
2214 81.70 51.01 11.61 44.54 86.99
2215 81.44 76.76 8.71 13.76 55.73
2216 81.43 30.78 11.00 48.35 60.10
2217 81.53 46.46 12.56 48.48 75.48
2218 81.85 21.19 8.96 28.51 49.59
2219 81.50 22.73 10.95 27.32 52.47
2220 81.40 70.50 9.44 13.11 79.89
2221 81.48 71.73 10.79 12.63 78.05
2222 81.60 34.36 12.09 54.19 65.94
2223 81.53 68.99 11.90 11.95 86.05
2224 81.85 53.33 12.65 37.29 83.69
2225 81.87 55.40 11.14 38.02 91.47
2226 81.80 63.00 11.63 15.83 86.89
2227 82.03 19.04 8.14 30.45 39.21
2228 82.03 40.70 12.41 59.68 70.95
2229 81.88 32.82 12.85 48.52 64.45
2230 82.15 48.98 11.70 59.06 84.21
2231 82.13 71.21 9.95 14.18 80.76
2232 82.18 25.31 10.69 36.79 55.87
2233 82.37 57.50 11.44 37.74 88.13
2234 82.42 68.97 10.83 15.06 93.34
2235 82.22 77.48 7.86 13.78 50.27
2236 82.31 27.60 11.22 31.88 59.63
2237 82.52 66.87 11.19 17.00 87.76
2238 82.40 64.06 11.07 20.91 93.60
2239 82.55 47.07 11.84 65.97 81.79
2240 82.37 52.23 13.24 39.53 83.24
2241 82.37 45.81 10.46 53.31 81.38
2242 82.77 59.96 12.16 32.17 86.70
2243 82.70 38.69 11.91 47.74 67.98
2244 82.55 54.96 11.04 39.62 87.15
2245 82.78 36.53 11.71 52.65 71.14
2246 82.79 51.45 10.86 55.11 84.03
2247 82.85 65.36 10.80 15.47 87.78
2248 82.89 61.93 12.08 28.03 89.36
2249 83.06 74.53 8.60 12.34 70.37
2250 83.21 40.19 11.87 59.48 73.10
2251 83.15 49.37 11.70 64.81 84.82
2252 83.35 25.21 10.94 31.36 67.53
2253 83.19 55.22 12.06 49.04 86.00
2254 83.50 45.17 12.10 71.61 85.34
2255 83.30 26.55 11.35 33.56 64.74
2256 83.31 31.95 11.70 41.33 68.35
2257 83.43 77.32 7.35 10.00 50.65
2258 83.86 38.30 12.01 51.24 72.49
2259 83.64 58.03 11.73 50.25 80.53
2260 83.66 70.01 10.10 14.01 81.66
2261 83.80 28.24 11.43 31.88 64.71
2262 83.80 35.87 11.37 43.72 70.63
2263 83.62 47.45 11.49 71.57 88.02
2264 83.55 64.03 10.41 23.69 80.62
2265 83.58 29.96 11.06 34.53 64.68
2266 83.62 51.30 10.56 64.82 76.03
2267 83.84 67.41 10.84 20.70 92.48
2268 83.72 65.47 10.72 23.00 84.26
2269 83.69 22.94 10.14 37.72 49.10
2270 83.71 61.95 11.06 33.76 86.88
2271 83.92 24.27 10.16 33.35 61.62
2272 83.91 41.11 11.32 61.19 75.77
2273 84.04 56.14 12.19 51.62 79.02
2274 84.07 31.90 12.09 33.45 72.06
2275 84.22 33.68 12.23 40.03 70.77
2276 84.10 72.13 8.69 12.07 71.34
2277 84.27 48.95 11.21 74.48 85.35
2278 84.22 53.82 12.04 55.34 78.74
2279 84.36 59.80 11.17 49.28 80.64
2280 84.21 75.83 7.87 8.20 50.70
2281 84.08 21.97 8.44 27.00 55.67
2282 84.30 43.34 11.41 60.68 82.44
2283 84.30 61.47 10.04 39.47 83.65
2284 84.27 25.76 11.19 32.00 65.86
2285 84.65 51.09 11.75 58.79 82.27
2286 84.38 52.61 11.00 47.62 80.75
2287 84.27 35.51 11.25 36.00 69.50
2288 84.53 46.04 10.46 69.39 92.54
2289 84.67 68.87 11.63 23.68 104.23
2290 84.63 22.26 8.52 28.62 53.93
2291 84.40 47.95 11.57 64.43 96.00
2292 84.79 65.96 10.62 30.66 81.45
2293 84.61 24.60 9.78 32.63 64.00
2294 84.73 58.04 11.43 56.36 81.91
2295 84.74 74.37 7.94 9.83 59.53
2296 84.71 39.85 11.19 47.32 73.46
2297 84.59 54.72 12.88 42.75 83.38
2298 84.78 36.75 12.19 41.27 77.08
2299 84.74 38.07 11.87 44.33 73.93
2300 84.84 63.96 10.31 36.11 82.09
2301 84.85 72.48 8.53 11.43 64.96
2302 85.18 55.84 10.90 51.05 81.44
2303 85.57 44.73 11.82 45.54 83.55
2304 85.07 61.78 10.81 48.06 74.87
2305 85.36 53.48 11.13 50.62 82.21
2306 85.32 47.77 13.40 61.77 116.73
2307 85.31 70.49 9.04 17.78 68.78
2308 85.46 22.79 9.02 20.27 54.23
2309 85.20 24.34 9.94 21.59 73.59
2310 85.34 40.63 12.26 45.21 72.74
2311 85.67 50.78 11.75 49.09 85.22
2312 85.54 60.04 11.38 52.75 77.67
2313 85.40 20.72 8.85 19.95 48.29
2314 85.87 29.87 11.49 22.89 65.90
2315 85.44 37.92 12.35 30.91 77.16
2316 85.30 67.24 9.83 27.25 76.75
2317 86.14 24.67 10.63 22.74 61.17
2318 85.89 63.84 10.68 40.52 72.34
2319 85.81 61.91 10.64 43.73 69.51
2320 85.82 26.36 10.55 20.18 66.91
2321 85.85 39.81 11.06 32.91 75.44
2322 86.16 49.59 11.73 37.64 84.98
2323 86.09 32.51 11.03 23.24 67.24
2324 86.18 56.44 10.80 51.68 82.38
2325 86.18 27.48 11.91 18.68 57.75
2326 86.32 42.99 12.21 43.41 82.59
2327 86.27 35.05 11.45 23.52 69.16
2328 86.93 29.10 11.67 15.81 58.09
2329 86.61 34.48 10.50 22.67 79.17
2330 86.89 47.97 11.40 43.67 82.53
2331 86.65 36.59 10.00 18.00 73.50
2332 86.87 60.21 11.31 44.83 76.97
2333 87.12 22.90 9.86 15.54 47.37
2334 87.08 33.44 11.58 19.09 64.56
2335 87.05 49.72 10.31 42.43 74.14
2336 87.26 56.31 11.42 45.15 74.46
2337 87.14 66.59 8.96 41.13 69.50
2338 86.99 24.66 10.07 11.80 52.07
2339 87.34 35.74 12.26 18.92 68.81
2340 87.22 70.10 7.87 23.25 61.49
2341 87.13 71.86 7.67 27.08 56.95
2342 87.50 25.58 10.53 12.75 56.20
2343 87.48 41.63 12.14 24.54 72.47
2344 87.05 46.13 12.22 35.39 79.89
2345 87.23 64.15 9.58 42.58 74.42
2346 87.34 44.87 12.22 27.22 80.32
2347 87.22 61.39 11.97 50.63 77.80
2348 87.46 31.59 11.52 13.81 60.16
2349 87.19 43.08 11.23 23.62 78.62
2350 87.39 53.78 13.26 49.06 92.75
2351 87.25 59.14 11.28 48.32 77.20
2352 87.34 27.74 10.93 11.53 56.30
2353 87.29 68.23 8.83 34.53 65.53
2354 87.48 38.78 11.83 19.60 65.84
2355 87.55 73.42 5.18 19.64 56.82
2356 87.58 65.30 9.69 30.19 71.88
2357 88.07 49.08 13.11 37.88 90.53
2358 87.73 62.50 10.87 52.96 76.22
2359 87.69 23.94 9.75 13.25 53.00
2360 87.77 30.69 11.23 12.15 61.77
2361 87.75 72.50 6.56 18.44 52.94
2362 88.10 60.75 10.39 43.30 80.62
2363 87.93 27.54 10.46 11.18 52.64
2364 87.95 51.60 11.43 33.63 80.14
2365 87.92 33.30 12.22 13.00 59.44
2366 88.00 68.57 7.26 36.96 61.33
2367 88.33 65.74 9.74 43.33 69.97
2368 88.38 44.72 11.25 21.11 78.90
2369 88.28 63.82 8.96 39.56 73.16
2370 88.24 71.07 6.83 25.00 57.09
2371 88.18 34.70 12.64 11.13 59.81
2372 88.31 39.26 12.32 13.31 62.43
2373 88.25 36.62 11.26 11.96 61.96
2374 88.46 30.06 11.04 10.86 57.76
2375 88.46 28.50 10.54 8.33 53.26
2376 88.61 54.18 10.61 30.91 76.64
2377 88.48 67.51 9.04 39.31 61.22
2378 88.67 24.61 8.56 6.80 42.51
2379 88.61 56.46 10.46 31.88 73.11
2380 88.76 47.22 13.21 26.75 87.13
2381 88.60 40.68 11.56 13.04 65.88
2382 88.66 51.55 10.57 21.57 69.60
2383 88.84 69.64 7.52 27.90 56.33
2384 89.01 41.66 11.10 10.02 57.42
2385 89.13 34.87 10.99 9.00 53.34
2386 89.09 38.08 12.14 8.41 59.28
2387 88.98 59.77 10.26 35.17 75.77
2388 88.93 26.66 9.63 8.10 48.10
2389 89.45 43.51 11.02 11.77 61.65
2390 89.13 50.16 11.83 19.13 69.37
2391 89.35 29.56 10.28 8.02 49.16
2392 89.09 27.98 11.17 7.67 52.50
2393 89.15 66.91 8.67 44.54 61.33
2394 89.55 51.96 10.83 21.00 70.31
2395 89.50 32.17 10.32 7.32 50.90
2396 89.37 39.96 11.29 9.12 57.29
2397 89.71 55.06 10.50 25.14 73.42
2398 89.52 25.51 7.93 6.09 41.65
2399 89.48 33.82 10.60 7.60 54.60
2400 89.74 45.67 10.80 12.24 68.52
2401 89.54 27.48 10.15 5.78 49.78
2402 89.94 36.80 10.87 7.55 55.61
2403 89.64 63.07 8.62 30.38 70.50
2404 90.19 47.52 10.82 11.48 63.64
2405 89.76 58.36 10.69 27.58 72.42
2406 89.88 67.10 7.68 33.93 62.05
2407 89.76 68.61 6.68 31.42 58.97
2408 89.90 39.27 11.95 8.41 54.49
2409 90.00 49.73 10.70 14.82 65.43
2410 90.01 64.46 8.24 32.19 62.08
2411 90.42 29.21 9.53 6.03 48.15
2412 90.22 56.95 10.59 30.14 78.77
2413 90.16 25.85 7.60 5.20 45.40
2414 90.35 51.69 10.53 14.56 66.06
2415 90.25 68.95 5.00 25.17 52.17
2416 90.59 26.89 8.55 5.29 41.60
2417 90.67 30.95 9.53 6.10 49.03
2418 90.48 62.34 8.53 30.07 64.31
2419 90.41 65.43 8.60 31.80 59.20
2420 90.83 44.04 11.22 7.96 57.04
2421 91.05 55.00 9.90 13.65 62.95
2422 90.50 52.84 10.50 16.60 68.00
2423 90.76 57.84 9.65 17.68 59.47
2424 91.23 39.44 11.94 6.85 57.38
2425 90.97 37.27 11.39 7.11 54.85
2426 90.88 53.36 10.80 11.72 56.20
2427 91.00 64.45 7.59 26.86 57.49
2428 91.04 59.58 9.60 22.74 57.98
2429 91.42 48.81 10.68 8.10 50.87
2430 91.39 41.39 12.78 7.85 57.29
2431 91.40 61.06 8.62 22.88 53.39
2432 91.45 33.66 10.31 6.50 50.92
2433 91.72 29.61 10.08 5.69 45.39
2434 91.65 56.95 9.40 12.68 55.38
2435 91.55 63.04 7.93 19.79 52.76
2436 91.81 31.19 8.75 5.98 44.51
2437 91.49 47.43 9.44 7.31 51.38
2438 91.93 45.86 10.06 6.84 51.06
2439 91.72 27.94 7.72 4.41 41.22
2440 91.80 50.54 9.55 6.77 51.02
2441 91.90 52.36 10.24 7.45 51.59
2442 91.78 64.90 6.15 26.15 49.90
2443 92.06 42.50 11.38 6.26 54.18
2444 91.92 61.97 8.12 20.96 52.62
2445 92.31 35.74 10.27 6.34 51.19
2446 92.31 32.55 10.05 6.22 47.59
2447 92.50 44.52 10.52 5.69 49.96
2448 92.64 56.15 8.86 7.65 46.83
2449 92.44 28.96 7.00 4.71 42.47
2450 92.50 62.31 7.37 17.96 48.22
2451 92.74 31.40 8.21 4.15 42.64
2452 92.87 51.42 9.63 6.30 49.42
2453 92.95 53.55 9.27 6.93 44.17
2454 92.96 42.72 10.29 6.61 50.02
2455 92.99 60.60 7.36 8.52 41.71
2456 93.07 46.90 9.68 5.77 48.66
2457 93.27 36.68 9.19 5.65 49.15
2458 93.25 38.48 9.68 5.67 53.44
2459 93.15 49.26 9.02 6.26 51.46
2460 93.16 29.99 7.67 3.89 41.33
