#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rge10 14A 4 even-skipped Kruppel giant
1856 75.32 65.56 102.48 12.58 86.85
1857 75.39 22.84 27.97 9.24 60.61
1858 75.42 61.18 87.99 14.12 92.47
1859 75.39 55.98 74.63 15.07 99.20
1860 75.62 84.15 47.32 5.08 22.49
1861 75.59 52.45 55.75 14.73 97.02
1862 75.54 28.49 38.22 11.02 66.60
1863 75.63 34.35 47.77 13.25 72.04
1864 75.74 78.00 64.56 8.06 39.51
1865 75.46 82.68 57.15 6.50 22.85
1866 75.72 31.10 42.03 12.69 69.21
1867 75.79 48.81 56.37 15.27 103.69
1868 75.66 54.17 60.19 14.89 91.70
1869 75.81 63.72 98.56 13.22 95.15
1870 75.89 36.44 44.21 12.93 70.74
1871 75.73 50.61 58.98 15.20 99.25
1872 75.99 69.23 104.31 12.46 74.67
1873 75.99 20.46 28.22 8.59 49.12
1874 75.94 46.91 52.09 14.56 91.62
1875 76.09 81.18 59.56 6.83 35.40
1876 76.11 24.52 32.17 9.79 60.28
1877 76.10 40.49 50.65 14.47 74.26
1878 76.20 38.35 47.91 14.09 69.36
1879 76.16 44.24 53.96 14.29 86.24
1880 76.36 42.37 55.17 13.69 77.96
1881 76.42 66.91 96.44 12.32 79.45
1882 76.44 26.50 36.20 9.92 56.60
1883 76.29 56.90 68.02 15.18 98.70
1884 76.46 71.49 92.46 10.55 69.05
1885 76.15 33.04 45.76 13.24 59.41
1886 76.53 58.77 75.13 14.51 98.92
1887 76.58 60.72 78.14 14.34 97.95
1888 76.66 15.31 20.53 5.94 40.31
1889 76.61 55.06 52.98 14.14 94.13
1890 76.60 74.52 79.15 9.64 58.58
1891 76.62 28.57 37.85 10.36 57.57
1892 76.66 17.92 24.13 6.94 41.10
1893 76.76 50.78 48.67 14.22 90.21
1894 76.76 62.79 85.06 13.12 93.30
1895 76.82 22.04 28.84 8.20 44.47
1896 76.81 52.70 52.08 14.47 91.10
1897 76.82 30.62 42.59 11.98 48.97
1898 76.77 34.79 48.85 12.57 59.26
1899 76.87 77.36 71.52 6.94 51.18
1900 77.05 64.92 85.67 11.76 90.85
1901 76.74 32.83 45.06 12.10 58.23
1902 76.80 45.43 49.55 14.00 80.45
1903 76.98 47.16 53.21 15.08 90.91
1904 76.92 48.91 48.34 15.17 96.54
1905 77.05 36.67 56.15 13.19 61.49
1906 77.28 83.03 50.87 5.45 24.23
1907 77.12 38.74 56.06 13.22 66.16
1908 77.38 68.85 89.26 10.60 83.77
1909 77.38 24.04 37.53 9.77 43.10
1910 77.52 72.51 88.75 9.46 65.84
1911 77.61 79.92 61.02 5.73 36.66
1912 77.62 18.89 31.17 6.57 31.67
1913 77.35 43.06 60.56 15.18 68.15
1914 77.40 56.92 52.76 13.47 95.67
1915 77.31 32.21 54.82 13.41 43.71
1916 77.53 54.12 47.96 14.42 92.16
1917 77.57 59.57 58.94 12.78 97.62
1918 77.62 26.66 46.71 10.31 39.79
1919 77.71 44.74 69.09 14.58 70.21
1920 77.57 28.77 46.56 10.91 39.41
1921 77.46 81.34 65.38 6.19 31.38
1922 77.61 33.81 62.50 11.69 37.38
1923 78.12 35.29 74.99 12.37 37.74
1924 77.87 62.21 70.13 12.37 91.81
1925 77.62 39.49 66.44 14.31 40.06
1926 78.05 41.30 77.30 13.76 49.49
1927 77.87 50.84 52.58 14.29 90.62
1928 77.93 31.92 59.94 11.30 36.81
1929 77.90 49.04 51.77 13.29 84.73
1930 78.05 66.74 71.35 10.95 83.01
1931 78.15 70.52 80.12 10.00 63.29
1932 77.99 15.78 21.51 5.15 29.25
1933 77.99 20.97 38.65 7.62 31.43
1934 77.84 82.37 54.71 5.43 24.79
1935 78.05 46.84 58.36 14.38 74.04
1936 78.14 77.06 68.97 7.29 61.05
1937 78.28 52.72 44.96 13.58 82.31
1938 78.36 24.93 57.01 9.45 27.91
1939 78.70 30.40 67.65 11.74 27.79
1940 78.28 55.42 47.21 13.71 91.08
1941 78.35 43.14 72.78 14.62 54.16
1942 78.35 57.88 52.12 12.97 91.22
1943 78.43 64.42 60.74 11.33 86.26
1944 78.69 39.50 82.90 13.13 45.64
1945 78.16 28.58 51.62 12.00 33.50
1946 78.74 22.46 48.95 7.68 25.01
1947 78.68 60.73 52.00 12.66 83.53
1948 78.87 37.36 86.33 12.94 35.21
1949 78.68 27.48 60.72 10.42 28.98
1950 79.04 44.79 80.39 13.85 52.76
1951 78.91 74.95 68.63 7.69 58.14
1952 78.89 18.54 39.55 5.72 23.35
1953 78.77 48.55 57.71 14.47 70.65
1954 79.01 33.04 75.70 12.39 31.31
1955 78.91 51.21 59.19 14.30 83.06
1956 79.14 79.42 61.07 5.55 39.17
1957 78.99 81.53 57.07 5.53 35.29
1958 79.16 77.72 68.92 6.56 42.83
1959 79.06 46.78 73.44 13.41 62.33
1960 79.16 72.38 68.19 8.61 64.71
1961 79.03 35.30 91.77 11.54 31.58
1962 79.16 54.22 45.40 13.42 74.11
1963 79.23 56.44 46.00 13.35 77.55
1964 79.21 67.56 56.96 10.14 73.69
1965 79.26 41.72 89.69 12.18 40.18
1966 79.27 59.10 44.21 11.98 82.92
1967 79.39 69.94 58.99 9.68 72.66
1968 79.27 25.36 62.02 9.20 25.07
1969 79.47 62.85 56.04 11.10 84.56
1970 79.65 28.29 75.30 10.37 25.05
1971 79.46 49.96 69.39 13.37 57.51
1972 79.65 65.26 55.66 10.97 76.13
1973 79.80 20.29 54.74 6.96 21.07
1974 79.72 52.58 53.11 12.02 69.31
1975 79.79 34.76 92.77 12.45 27.87
1976 80.05 48.33 83.85 13.03 44.95
1977 79.92 23.45 62.19 7.90 21.01
1978 79.70 16.68 39.59 4.69 14.62
1979 80.01 26.07 70.88 8.98 20.92
1980 80.02 36.66 103.77 12.47 28.56
1981 79.91 38.96 102.48 12.87 35.17
1982 80.19 30.28 89.48 11.30 23.75
1983 80.09 42.83 98.27 13.78 37.85
1984 80.13 45.92 88.57 13.19 41.17
1985 80.14 60.98 48.13 11.26 72.03
1986 80.32 58.60 46.24 11.73 64.18
1987 80.25 74.80 56.45 7.06 59.11
1988 80.21 32.78 87.68 11.74 25.81
1989 80.22 54.49 51.27 12.16 67.59
1990 80.24 80.97 42.06 4.78 29.19
1991 80.22 40.91 102.17 12.74 36.31
1992 80.41 56.50 55.91 12.97 62.63
1993 80.26 50.82 77.05 12.16 49.35
1994 80.58 77.87 52.88 5.30 49.54
1995 80.61 71.88 42.22 7.95 58.34
1996 80.50 17.61 47.26 5.34 15.30
1997 80.57 69.23 40.47 9.00 64.38
1998 80.65 66.79 42.86 9.68 69.66
1999 80.84 63.86 42.61 10.93 68.20
2000 80.97 22.22 61.24 6.60 16.22
2001 80.78 44.33 101.95 12.40 36.28
2002 80.86 52.95 73.92 13.74 51.55
2003 80.91 34.72 91.78 11.64 27.28
2004 80.84 27.95 80.46 9.28 18.22
2005 80.98 19.92 56.97 6.07 15.19
2006 80.94 38.48 108.83 12.65 29.54
2007 81.43 25.87 75.61 9.37 18.67
2008 81.14 36.61 101.08 11.32 27.52
2009 81.07 42.33 107.18 12.75 30.43
2010 81.40 47.51 99.49 12.56 35.52
2011 81.13 40.29 120.89 11.68 27.80
2012 81.27 61.56 42.75 10.67 64.00
2013 81.12 23.92 67.91 8.35 18.57
2014 81.34 31.54 92.20 11.20 20.09
2015 81.18 51.23 77.60 12.40 40.24
2016 81.21 55.30 67.09 12.50 49.41
2017 81.54 59.56 49.16 11.15 53.87
2018 81.58 75.09 45.97 5.82 56.38
2019 81.65 15.92 50.79 4.66 11.55
2020 81.74 66.04 39.61 9.86 61.06
2021 81.83 45.77 118.94 12.05 27.86
2022 82.40 29.82 87.48 9.70 18.46
2023 81.77 43.72 114.69 12.80 30.58
2024 81.83 69.23 35.01 8.83 62.60
2025 81.99 72.60 31.81 6.80 58.51
2026 82.21 77.72 38.45 5.17 40.93
2027 82.13 38.12 107.98 12.09 22.60
2028 81.89 53.44 75.14 12.10 40.93
2029 82.42 21.13 58.96 5.98 13.52
2030 81.99 50.21 86.29 12.61 33.42
2031 82.42 56.13 78.51 11.06 38.50
2032 82.29 39.93 108.92 11.97 25.81
2033 82.21 41.74 113.61 12.04 27.55
2034 82.23 63.19 40.73 9.88 58.15
2035 82.46 24.28 67.33 8.06 16.74
2036 82.20 34.45 94.51 11.58 22.23
2037 82.29 19.45 59.61 6.59 16.20
2038 82.22 36.33 96.74 11.28 26.02
2039 82.54 58.42 61.06 10.82 37.83
2040 82.28 17.23 51.94 5.06 13.53
2041 82.67 27.75 72.61 9.21 16.49
2042 82.16 60.39 60.67 10.67 40.67
2043 82.73 44.60 118.85 12.56 29.44
2044 82.89 68.10 34.44 8.26 50.67
2045 82.71 46.96 115.62 13.18 27.71
2046 82.72 49.02 103.02 11.91 27.10
2047 82.80 61.01 45.57 10.57 48.06
2048 82.84 52.27 86.69 12.61 29.20
2049 82.93 71.53 29.41 7.11 53.80
2050 82.93 32.44 82.83 10.28 18.27
2051 83.46 54.35 85.29 11.08 30.90
2052 83.10 65.17 38.06 8.70 50.59
2053 83.18 75.56 28.79 5.23 46.28
2054 83.06 42.57 112.67 12.12 23.92
2055 83.27 34.66 89.22 11.35 20.30
2056 83.33 17.76 51.71 4.92 11.45
2057 83.28 50.80 98.14 12.10 27.24
2058 83.35 36.73 87.91 10.83 20.19
2059 83.68 62.74 47.22 9.26 41.33
2060 83.32 25.92 57.04 8.92 17.69
2061 83.59 23.22 55.98 6.42 13.23
2062 83.60 40.40 98.23 11.15 20.47
2063 83.70 45.93 109.88 11.16 19.91
2064 83.50 18.95 52.00 4.71 13.18
2065 83.58 38.47 94.47 11.13 18.30
2066 83.68 48.01 99.64 11.71 23.89
2067 83.57 59.20 60.47 11.53 34.92
2068 83.83 57.00 76.50 10.70 28.13
2069 84.00 19.95 48.81 5.21 12.52
2070 83.94 28.01 61.54 8.53 14.91
2071 83.95 70.64 29.31 6.71 46.53
2072 83.94 43.79 105.23 11.71 20.00
2073 84.01 32.50 67.48 9.90 16.44
2074 84.14 67.18 36.82 7.96 42.59
2075 84.23 73.86 26.13 4.93 47.84
2076 84.06 52.27 99.76 11.68 21.31
2077 84.23 25.38 50.45 8.23 14.73
2078 84.27 60.49 61.23 9.44 24.09
2079 84.30 41.86 95.84 11.86 20.16
2080 84.25 49.69 99.98 11.39 22.27
2081 84.35 34.58 69.93 10.55 17.25
2082 84.49 21.35 48.21 5.98 11.96
2083 84.56 36.63 73.78 10.38 16.30
2084 84.64 65.00 43.13 7.89 36.57
2085 84.61 38.85 81.23 11.67 18.03
2086 84.85 30.48 55.99 9.24 13.97
2087 84.76 47.03 90.62 11.39 20.02
2088 84.99 58.19 76.34 9.90 23.25
2089 84.98 69.61 31.72 6.51 43.66
2090 85.33 23.32 41.35 6.21 11.61
2091 84.96 45.15 94.82 11.45 19.51
2092 85.07 53.07 98.47 11.45 19.31
2093 85.19 62.99 58.09 8.10 28.41
2094 85.17 28.34 47.65 8.70 13.03
2095 85.13 50.91 95.81 11.31 18.67
2096 85.14 40.47 73.53 11.53 16.22
2097 85.14 43.15 86.93 11.13 18.07
2098 85.27 48.80 83.21 11.06 21.17
2099 85.42 72.81 24.18 4.89 42.00
2100 85.63 34.31 53.16 9.79 14.29
2101 85.20 60.73 68.00 9.39 22.42
2102 85.38 19.74 33.59 4.70 8.63
2103 85.61 67.58 40.43 6.98 25.38
2104 85.47 37.38 57.37 10.53 14.39
2105 85.83 54.54 88.10 9.94 19.33
2106 85.95 46.84 85.78 10.33 17.45
2107 86.05 44.54 78.82 11.04 15.38
2108 85.99 66.15 49.98 6.70 23.74
2109 86.07 38.97 57.59 10.73 15.47
2110 86.01 41.57 68.45 10.16 15.55
2111 86.23 56.50 79.88 9.37 18.33
2112 86.14 61.41 71.42 9.01 21.76
2113 86.43 31.20 39.09 8.89 13.31
2114 86.11 59.24 78.65 9.31 22.47
2115 86.09 20.38 29.24 4.56 9.93
2116 86.16 51.66 87.80 10.27 17.56
2117 86.33 28.85 41.30 8.54 12.09
2118 86.32 70.53 29.02 5.29 34.42
2119 86.07 37.09 52.62 9.44 12.81
2120 86.32 49.30 73.91 10.93 16.00
2121 86.56 64.08 60.57 7.62 20.62
2122 86.42 35.20 51.14 8.96 14.10
2123 86.89 32.89 35.27 9.16 10.53
2124 86.57 24.08 27.58 5.79 11.21
2125 86.63 26.07 31.06 6.77 11.53
2126 86.43 39.93 54.33 10.17 13.00
2127 86.99 42.67 52.15 9.93 13.23
2128 87.01 66.48 51.92 6.08 22.50
2129 86.86 36.97 44.45 10.00 12.77
2130 86.95 53.97 78.06 9.76 15.00
2131 87.07 46.72 67.39 10.13 14.25
2132 87.29 44.60 55.06 10.03 13.59
2133 86.99 68.51 40.04 5.84 23.20
2134 87.22 58.52 71.94 9.35 17.99
2135 87.16 40.21 41.77 10.60 12.44
2136 87.19 51.71 71.87 9.30 14.60
2137 87.12 49.22 70.97 10.42 16.19
2138 87.26 23.04 20.84 4.66 8.22
2139 87.44 61.81 74.63 8.16 17.94
2140 87.33 34.93 38.98 8.93 10.86
2141 87.62 38.65 37.07 8.80 12.50
2142 87.69 56.15 72.85 8.98 16.01
2143 87.61 26.84 24.67 6.73 9.10
2144 87.61 25.02 25.00 6.16 8.11
2145 87.54 69.52 31.86 4.77 25.03
2146 87.52 37.26 39.00 8.44 11.06
2147 87.48 41.15 38.50 10.62 11.00
2148 87.90 48.64 56.03 9.16 13.55
2149 87.81 65.17 62.19 6.13 15.55
2150 88.34 71.20 28.74 4.12 18.81
2151 88.17 50.86 56.11 8.87 15.82
2152 88.19 53.98 65.17 8.63 15.37
2153 87.96 29.47 25.19 8.34 9.29
2154 88.04 34.31 28.61 8.70 9.84
2155 88.10 22.82 18.94 5.55 7.98
2156 88.29 64.27 66.25 6.16 17.13
2157 87.96 27.77 25.78 6.22 10.44
2158 88.16 67.31 52.29 5.51 14.76
2159 88.39 59.78 75.53 8.13 14.33
2160 88.53 68.88 40.62 5.00 15.30
2161 88.36 40.10 31.89 9.17 12.43
2162 88.57 44.61 37.06 9.25 12.15
2163 88.61 36.99 29.72 9.32 10.77
2164 88.66 28.08 20.54 6.60 7.97
2165 88.81 57.62 68.99 8.24 13.44
2166 89.08 61.87 67.74 6.58 14.06
2167 88.98 26.42 18.77 5.81 8.34
2168 88.70 32.40 25.19 7.56 8.97
2169 88.93 52.33 53.46 8.56 13.25
2170 89.04 48.92 41.83 8.97 12.33
2171 89.10 35.22 26.28 8.35 9.07
2172 88.83 39.06 32.00 7.00 14.00
2173 89.50 66.77 56.02 4.54 12.68
2174 89.42 55.62 55.72 8.16 11.93
2175 89.32 38.55 28.05 8.30 8.98
2176 89.26 40.76 28.02 7.98 9.69
2177 89.51 64.46 68.51 5.91 14.33
2178 89.69 28.95 21.42 6.79 8.16
2179 89.90 45.36 28.28 8.70 11.15
2180 89.42 52.57 60.50 8.38 14.25
2181 89.76 25.06 18.22 5.10 6.50
2182 89.91 50.46 37.85 8.21 12.82
2183 89.86 59.59 61.26 7.39 11.53
2184 90.27 53.64 42.85 7.95 12.80
2185 90.57 33.51 22.64 7.74 7.69
2186 90.23 41.96 25.69 7.58 7.57
2187 89.97 37.98 24.70 9.10 7.10
2188 89.96 39.59 27.75 9.62 8.38
2189 90.51 57.86 52.88 7.10 10.59
2190 90.58 63.40 54.17 5.53 12.48
2191 90.79 40.05 23.72 8.00 7.86
2192 90.72 43.89 26.43 7.96 8.06
2193 90.98 61.40 48.00 6.04 11.13
2194 91.13 51.39 29.57 7.68 10.10
2195 91.03 55.50 36.83 7.19 11.08
2196 90.91 46.69 25.60 7.58 10.12
2197 91.37 37.85 21.46 7.49 7.67
2198 91.42 42.38 21.51 7.24 7.64
2199 91.66 59.55 41.39 6.25 9.35
2200 91.51 27.86 17.00 5.28 5.52
2201 91.77 33.58 20.56 6.97 6.00
2202 91.60 58.51 40.64 6.36 8.36
2203 91.78 47.31 25.17 7.34 8.07
2204 92.04 35.39 21.23 6.87 6.61
2205 92.14 57.51 34.69 6.24 9.62
2206 92.14 60.75 41.33 5.47 7.42
2207 92.29 36.83 20.52 7.00 6.07
2208 92.60 62.22 35.99 5.10 8.54
2209 92.39 39.34 24.44 6.94 6.22
2210 92.66 28.59 17.02 5.18 4.71
2211 92.33 32.80 18.55 6.91 5.18
2212 92.61 34.59 21.00 7.27 5.27
2213 93.30 56.65 22.05 5.77 7.96
2214 92.84 50.06 21.51 6.73 7.32
2215 92.76 27.34 17.08 5.00 7.23
2216 92.77 51.38 23.60 6.60 9.35
2217 92.89 52.87 24.24 6.89 7.47
2218 93.14 32.91 17.82 5.81 5.56
2219 92.85 37.63 20.22 7.56 5.78
2220 93.31 59.63 27.48 4.63 6.82
2221 93.21 39.05 20.78 6.92 6.42
2222 93.25 35.54 18.99 6.89 6.33
2223 92.96 57.51 26.60 6.00 6.60
2224 93.36 48.50 21.63 6.22 7.67
2225 93.30 30.82 17.56 5.52 5.37
2226 93.23 46.31 21.25 6.81 7.88
2227 93.62 53.12 21.39 5.61 7.33
2228 93.79 50.03 20.03 5.65 7.42
2229 93.80 41.08 19.11 6.26 6.30
2230 94.10 54.29 19.98 5.96 7.93
2231 93.93 36.21 20.09 5.37 4.72
2232 94.72 45.71 18.84 6.03 5.42
2233 94.11 37.73 19.34 5.93 5.49
2234 94.14 39.33 20.93 5.21 4.64
2235 94.67 52.58 17.18 5.08 5.87
2236 94.94 39.53 17.87 6.27 5.79
2237 95.51 42.24 18.22 6.23 4.91
2238 95.29 50.82 17.49 4.71 5.83
2239 95.19 41.23 18.89 5.78 5.11
2240 95.28 35.86 18.10 6.00 5.85
2241 95.47 48.50 18.09 5.25 5.56
2242 95.73 37.78 18.03 5.38 4.23
2243 96.00 34.81 14.97 4.61 4.38
2244 95.60 52.13 15.89 4.28 5.94
2245 96.12 46.70 16.53 4.90 4.63
2246 96.16 50.21 16.67 4.14 5.03
2247 96.43 39.03 16.42 5.31 4.33
2248 96.62 41.97 17.97 5.54 5.29
2249 96.76 50.94 14.92 4.83 4.71
2250 97.09 46.60 15.12 4.81 4.75
2251 96.89 35.36 14.12 4.38 3.88
2252 97.15 43.83 15.64 4.75 4.21
2253 97.59 42.32 15.00 4.00 3.60

