#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
sl15 14A 4 Kruppel even-skipped fushi-tarazu
1855 73.41 81.39 14.95 30.85 138.08
1856 73.45 16.37 16.05 29.56 58.82
1857 73.67 38.12 20.13 50.00 96.73
1858 73.90 79.45 15.04 28.49 146.76
1859 73.58 65.62 15.70 45.51 100.36
1860 73.74 76.12 14.49 32.03 132.35
1861 73.77 46.43 18.48 60.54 105.91
1862 73.97 63.57 15.79 57.52 93.05
1863 73.98 69.10 16.51 47.21 113.22
1864 73.89 29.70 18.20 34.09 81.55
1865 74.04 35.51 19.09 33.34 93.62
1866 74.00 24.02 17.52 34.93 78.43
1867 74.13 83.44 13.22 33.60 124.74
1868 74.22 19.59 16.88 29.91 70.49
1869 74.26 22.00 17.37 28.71 73.87
1870 74.24 49.26 19.28 60.18 102.59
1871 74.19 11.26 14.34 23.77 52.27
1872 74.54 39.19 20.26 34.98 112.14
1873 74.29 54.45 17.62 85.20 89.80
1874 74.38 56.62 17.58 86.65 88.41
1875 73.97 15.86 16.75 31.00 60.75
1876 74.27 15.01 15.53 27.94 59.19
1877 74.19 59.07 16.51 70.41 84.16
1878 74.39 66.84 15.84 53.98 95.12
1879 74.47 52.07 17.84 70.55 95.99
1880 74.46 73.75 15.16 33.42 132.47
1881 74.68 42.53 19.16 45.40 111.59
1882 74.57 61.17 17.00 70.15 75.24
1883 74.79 81.57 12.44 23.60 121.70
1884 74.85 36.78 19.30 26.70 115.34
1885 74.70 40.63 19.29 46.97 108.39
1886 74.74 27.71 17.08 25.05 80.15
1887 74.90 45.15 19.06 40.24 114.76
1888 74.86 24.72 16.70 24.47 82.77
1889 74.73 77.48 13.78 25.98 126.39
1890 74.94 70.98 14.85 40.11 104.17
1891 74.61 34.33 18.33 23.00 105.67
1892 75.06 65.52 16.01 68.75 82.51
1893 75.10 13.27 14.87 16.24 64.93
1894 75.04 58.67 17.16 89.72 76.72
1895 75.15 49.74 18.14 51.86 113.65
1896 75.41 10.22 12.70 13.41 63.77
1897 75.16 63.23 16.51 69.07 83.79
1898 75.08 79.09 14.00 25.67 117.00
1899 75.21 16.40 15.73 16.31 68.31
1900 75.27 68.50 14.90 59.64 87.62
1901 75.53 75.80 14.23 35.22 124.81
1902 75.27 53.31 17.07 76.00 98.52
1903 75.31 28.76 18.19 20.81 94.35
1904 75.41 31.23 18.00 19.87 105.90
1905 75.45 18.43 17.05 16.21 77.85
1906 75.48 56.14 17.04 83.60 88.68
1907 75.35 22.14 18.58 20.58 84.50
1908 75.34 78.02 13.53 30.27 124.87
1909 75.66 51.61 18.68 48.11 112.49
1910 75.24 80.72 12.00 20.00 157.00
1911 75.47 23.12 17.38 21.15 85.46
1912 75.70 60.90 15.70 68.36 82.79
1913 75.87 20.83 17.36 17.49 85.64
1914 75.89 39.32 18.59 21.78 139.99
1915 75.85 24.34 16.98 17.11 85.98
1916 75.81 33.50 18.67 20.35 119.52
1917 76.15 80.26 11.63 29.55 102.96
1918 75.95 29.21 17.29 20.23 104.10
1919 76.13 36.56 18.18 18.98 131.02
1920 76.09 58.94 16.38 65.28 98.59
1921 76.13 45.22 18.96 28.62 128.98
1922 76.08 63.05 16.10 83.66 82.69
1923 76.15 66.62 17.63 86.64 87.02
1924 75.94 35.12 20.06 18.44 115.83
1925 76.24 47.39 18.85 27.38 143.87
1926 76.38 53.42 17.24 43.03 110.79
1927 76.05 69.93 14.76 54.08 90.18
1928 76.31 77.84 13.38 39.71 104.24
1929 75.98 82.17 10.12 25.92 98.65
1930 76.17 49.82 18.97 33.70 130.48
1931 76.24 71.55 14.15 48.79 93.15
1932 76.46 21.98 17.36 15.55 80.05
1933 76.67 30.87 18.59 19.23 99.26
1934 76.47 32.80 19.04 17.22 103.82
1935 76.43 28.35 19.25 15.42 96.83
1936 76.78 64.99 15.06 77.27 85.19
1937 76.63 14.16 15.66 13.42 66.42
1938 76.84 27.22 17.43 17.73 103.80
1939 76.48 82.56 9.00 16.88 103.38
1940 76.77 74.44 14.06 48.40 85.94
1941 77.36 43.22 18.08 22.07 124.48
1942 77.07 37.91 18.11 21.48 118.80
1943 76.75 15.94 15.85 14.23 75.15
1944 76.81 34.55 19.53 20.29 115.71
1945 76.93 20.28 16.48 15.04 80.02
1946 77.20 51.87 17.18 30.36 128.22
1947 77.21 58.90 14.99 46.16 111.64
1948 77.31 63.18 14.86 59.20 94.26
1949 77.10 72.63 14.65 58.78 81.35
1950 77.18 45.54 17.94 22.57 138.90
1951 77.27 79.42 12.02 42.07 80.71
1952 77.40 49.92 16.55 27.27 132.06
1953 77.09 75.76 12.67 42.92 79.58
1954 77.23 56.66 15.54 49.74 113.09
1955 77.51 67.94 14.39 66.36 81.37
1956 77.23 15.16 15.50 13.36 69.82
1957 77.41 12.51 14.33 15.08 65.53
1958 77.59 32.20 18.78 24.80 92.17
1959 77.69 77.24 12.77 53.16 73.61
1960 78.15 25.44 17.73 25.95 78.24
1961 77.82 34.35 18.57 28.57 102.79
1962 77.68 54.78 16.57 31.39 120.65
1963 77.75 65.64 14.93 51.62 88.13
1964 78.01 40.46 17.63 24.33 112.57
1965 77.77 16.16 15.47 14.69 69.44
1966 77.79 73.12 13.81 52.19 73.06
1967 78.08 62.03 14.93 41.20 99.69
1968 78.10 17.96 15.57 18.80 73.48
1969 77.87 27.65 18.09 25.00 90.82
1970 78.15 71.06 14.61 59.31 70.62
1971 78.31 48.41 18.25 20.35 132.20
1972 78.17 57.37 16.30 29.67 125.98
1973 78.06 13.49 13.78 15.57 63.65
1974 78.29 75.20 13.56 59.27 64.20
1975 78.16 45.70 17.76 24.63 137.18
1976 78.09 28.44 18.00 25.86 84.00
1977 78.40 50.88 16.17 21.46 137.81
1978 78.47 53.04 17.37 23.25 137.47
1979 78.60 60.07 16.13 27.67 116.09
1980 78.66 15.44 14.94 18.96 63.01
1981 78.32 19.85 15.78 22.00 70.78
1982 78.26 66.44 15.56 51.78 94.44
1983 78.49 23.26 17.62 26.36 72.57
1984 78.33 27.21 18.83 26.17 90.17
1985 78.48 55.24 16.72 21.00 130.44
1986 78.35 64.58 15.14 34.00 96.64
1987 78.66 37.47 18.67 43.00 91.82
1988 78.58 67.63 15.35 52.26 80.47
1989 78.61 72.61 13.22 54.31 70.61
1990 78.95 43.57 16.84 41.01 121.72
1991 78.63 20.97 15.67 29.33 65.30
1992 78.75 31.00 17.84 36.67 81.25
1993 78.57 63.75 14.25 28.75 114.00
1994 79.00 12.50 12.74 21.74 51.76
1995 78.85 18.29 16.88 21.61 67.59
1996 78.82 28.44 17.89 37.66 71.93
1997 79.05 65.19 14.55 33.77 100.53
1998 79.01 46.52 17.38 28.77 121.60
1999 78.86 70.48 14.53 41.76 80.47
2000 79.12 35.45 17.56 46.41 86.33
2001 79.31 39.46 18.15 44.54 87.56
2002 79.07 77.30 11.27 53.20 59.82
2003 79.21 62.64 15.18 27.98 118.31
2004 79.33 41.68 17.22 49.93 105.41
2005 79.13 55.69 16.69 21.92 135.08
2006 79.46 57.95 15.48 19.76 137.22
2007 79.41 21.13 16.56 31.53 62.61
2008 79.46 23.32 17.13 31.62 67.23
2009 79.43 49.34 16.87 27.72 128.13
2010 79.54 53.76 16.68 21.53 145.82
2011 79.39 67.71 14.02 34.58 90.29
2012 79.25 47.42 18.62 31.12 114.12
2013 79.61 51.40 16.73 23.26 138.38
2014 79.50 36.86 16.97 48.94 95.40
2015 79.37 69.86 13.67 53.67 84.11
2016 79.76 72.00 16.16 59.11 97.81
2017 79.69 16.23 15.20 28.38 59.87
2018 79.72 19.61 15.84 32.85 66.71
2019 80.11 34.09 18.81 55.28 86.26
2020 79.68 75.63 12.16 47.02 69.48
2021 80.07 27.45 17.94 52.37 75.69
2022 79.56 14.98 14.89 27.11 63.89
2023 79.86 14.12 13.89 25.81 50.72
2024 80.01 45.14 16.95 57.40 115.76
2025 79.62 48.22 18.64 21.55 112.82
2026 80.08 25.12 17.50 45.36 66.59
2027 80.11 29.44 18.49 49.32 71.49
2028 80.04 60.36 15.66 21.10 134.44
2029 79.92 17.69 15.65 32.35 63.30
2030 80.22 64.88 15.43 21.04 123.09
2031 80.32 55.79 16.25 20.94 125.54
2032 80.15 68.20 14.53 29.79 94.19
2033 80.09 37.88 18.42 69.35 87.39
2034 80.30 46.80 17.20 48.59 119.22
2035 80.34 77.62 10.67 40.80 59.13
2036 80.27 40.92 17.14 67.34 88.28
2037 80.34 22.42 17.37 40.72 63.58
2038 80.10 49.32 16.00 34.62 122.88
2039 80.32 43.08 17.37 61.00 102.41
2040 80.56 36.28 17.47 74.80 82.71
2041 80.76 53.03 15.85 27.33 113.82
2042 80.82 48.35 16.41 53.41 112.14
2043 80.68 16.14 15.73 30.07 55.46
2044 80.73 39.22 18.49 84.31 73.63
2045 80.52 54.14 18.78 25.78 124.56
2046 80.88 50.85 16.24 33.41 100.93
2047 80.93 59.55 15.31 16.83 144.73
2048 81.05 24.33 18.43 45.57 67.57
2049 81.20 44.19 17.30 73.60 100.43
2050 81.17 62.16 14.68 15.62 144.84
2051 80.99 31.37 17.47 55.03 82.64
2052 81.20 41.65 17.84 77.11 94.59
2053 81.29 56.90 16.34 23.66 112.43
2054 80.92 38.12 18.00 52.00 84.15
2055 81.17 68.30 13.89 23.33 116.43
2056 81.14 75.92 10.72 38.89 76.69
2057 81.07 26.49 16.92 52.92 68.23
2058 81.26 20.36 16.09 39.92 64.75
2059 81.21 12.60 13.05 29.08 46.21
2060 81.44 28.84 17.39 45.90 77.51
2061 81.71 35.09 17.89 67.69 93.65
2062 81.35 55.09 15.81 32.37 93.00
2063 81.70 33.06 17.35 65.67 90.56
2064 81.53 46.49 16.10 75.79 85.35
2065 81.49 16.88 15.03 33.60 59.00
2066 81.72 39.83 18.00 85.15 90.25
2067 81.65 58.02 15.70 26.88 119.12
2068 81.71 49.52 16.78 58.36 103.31
2069 81.83 73.06 12.60 23.50 103.50
2070 81.70 13.53 13.35 30.21 52.44
2071 81.73 52.72 15.46 43.87 90.28
2072 81.75 66.87 15.14 15.00 115.22
2073 81.77 70.50 14.99 24.04 108.75
2074 82.11 63.75 14.21 14.29 123.35
2075 81.94 18.89 16.21 35.21 58.09
2076 81.89 21.75 16.52 34.24 64.14
2077 82.08 54.66 16.18 36.44 92.41
2078 82.12 75.15 11.59 23.53 93.76
2079 82.18 42.93 17.12 83.67 97.77
2080 81.98 17.80 15.67 29.25 59.58
2081 82.25 14.28 13.89 32.30 54.11
2082 82.34 44.98 17.14 76.14 101.52
2083 82.28 51.38 15.41 54.22 85.57
2084 82.29 23.21 16.60 43.49 76.78
2085 82.53 16.28 15.41 34.49 60.96
2086 82.69 48.75 17.08 71.47 112.78
2087 82.58 20.71 15.69 42.58 67.09
2088 82.51 36.93 17.75 63.86 100.27
2089 82.61 59.52 16.11 29.61 112.71
2090 82.55 28.00 17.44 41.16 86.16
2091 82.28 38.37 16.83 83.50 103.67
2092 82.80 41.41 17.91 85.14 113.52
2093 82.66 56.47 15.51 41.38 94.22
2094 82.73 68.47 14.09 15.42 112.58
2095 82.76 65.89 14.51 14.09 126.23
2096 82.30 39.15 0.00 0.00 0.00
2097 82.73 33.95 18.67 67.90 99.02
2098 82.73 53.27 16.13 49.71 85.31
2099 82.56 74.11 10.73 20.00 104.13
2100 82.87 25.14 17.07 39.50 80.19
2101 83.10 71.24 13.01 14.03 117.04
2102 83.23 39.47 16.96 76.51 110.27
2103 83.06 46.56 14.82 73.37 101.88
2104 83.09 23.01 18.13 41.62 79.21
2105 83.01 26.74 16.44 45.94 88.56
2106 83.34 50.96 15.39 63.26 92.54
2107 83.13 35.95 17.64 58.36 100.54
2108 83.24 43.68 17.23 79.46 107.94
2109 83.19 63.38 14.62 18.62 113.40
2110 83.48 31.40 18.19 47.72 105.78
2111 83.58 58.31 15.22 42.95 100.48
2112 83.59 62.02 15.55 23.55 109.55
2113 83.60 28.57 17.40 40.10 96.38
2114 83.63 55.57 15.70 50.24 90.33
2115 83.76 14.87 13.97 25.37 51.86
2116 83.70 34.68 16.88 64.55 105.37
2117 83.74 60.43 15.80 27.27 108.82
2118 83.73 21.57 16.85 34.95 74.95
2119 83.90 45.32 16.16 78.82 105.00
2120 83.99 67.06 14.25 13.81 115.80
2121 83.88 24.16 18.24 37.62 77.11
2122 84.05 41.67 16.90 65.66 115.00
2123 83.79 64.20 14.87 16.20 111.80
2124 83.99 69.69 12.78 14.32 112.15
2125 83.90 29.96 17.55 42.68 103.27
2126 84.10 47.55 16.41 76.42 105.46
2127 84.00 53.27 14.59 52.00 93.71
2128 84.55 36.29 17.79 48.15 122.35
2129 84.47 18.72 14.92 25.34 64.80
2130 84.26 20.46 14.86 28.00 64.29
2131 84.47 51.83 15.47 64.80 102.67
2132 84.45 57.56 15.00 51.22 101.96
2133 84.34 72.33 11.68 12.51 100.60
2134 84.57 43.73 17.08 79.69 122.26
2135 84.61 63.95 14.53 19.86 112.52
2136 84.49 27.48 17.77 32.12 94.42
2137 84.60 22.84 16.84 22.62 79.24
2138 84.70 14.68 12.38 23.42 64.04
2139 84.71 39.71 17.55 63.10 110.22
2140 84.99 61.74 15.18 28.68 105.02
2141 84.76 49.33 15.37 75.16 98.57
2142 84.95 59.72 14.41 44.43 104.43
2143 85.08 16.76 13.90 25.05 69.11
2144 85.16 68.46 13.75 14.84 119.26
2145 84.77 73.39 9.53 10.74 89.53
2146 85.04 46.95 14.56 78.69 109.56
2147 85.09 28.93 17.84 31.16 94.76
2148 85.07 65.69 13.92 18.19 103.62
2149 85.26 56.04 15.34 63.75 103.19
2150 85.27 41.86 16.81 68.33 120.76
2151 85.21 54.35 15.27 59.41 102.75
2152 85.56 38.40 16.80 48.16 106.82
2153 85.58 23.49 16.23 17.75 84.63
2154 85.25 37.31 17.14 43.71 106.57
2155 85.42 31.68 17.23 30.91 112.00
2156 85.75 49.21 16.02 72.62 109.96
2157 85.35 67.07 13.45 17.09 109.27
2158 85.54 27.54 18.76 32.00 91.76
2159 85.78 15.08 12.02 16.70 63.15
2160 85.85 40.25 17.64 51.62 113.83
2161 85.94 25.21 17.09 20.02 89.76
2162 85.85 18.68 14.41 23.33 60.57
2163 86.10 63.94 13.77 29.37 107.40
2164 85.70 36.23 17.14 50.00 122.57
2165 85.99 66.30 12.64 21.91 102.50
2166 86.05 47.25 16.16 68.73 120.16
2167 86.01 53.74 14.91 63.53 102.44
2168 86.24 61.28 14.90 37.42 106.45
2169 86.42 30.24 16.81 24.72 96.12
2170 86.15 32.58 17.28 26.17 120.41
2171 86.09 16.50 11.25 23.88 62.06
2172 86.17 20.08 14.77 19.26 64.83
2173 86.52 51.83 14.99 54.99 108.10
2174 86.22 36.96 16.06 32.70 116.09
2175 86.33 26.94 16.40 22.12 82.71
2176 86.33 67.62 11.45 23.91 98.14
2177 86.69 56.40 15.00 52.11 110.16
2178 86.89 21.31 15.38 16.31 69.27
2179 86.78 39.61 17.24 44.27 110.61
2180 86.66 69.92 9.69 16.79 100.00
2181 86.69 16.77 13.06 13.66 60.77
2182 86.54 28.73 15.57 25.57 90.57
2183 86.96 46.72 16.25 49.85 129.19
2184 86.77 49.42 16.49 56.24 109.96
2185 87.15 59.10 14.27 44.83 93.97
2186 87.00 54.18 15.92 57.69 114.84
2187 86.74 67.18 13.25 28.00 107.75
2188 86.88 68.32 11.14 18.67 99.38
2189 87.01 44.30 16.60 52.18 128.45
2190 87.07 28.57 17.28 18.28 79.67
2191 87.18 65.47 13.16 35.45 101.06
2192 87.35 41.79 16.03 46.69 106.21
2193 87.20 32.25 16.39 20.57 97.00
2194 87.51 61.45 14.47 47.26 99.50
2195 87.60 38.21 16.26 30.18 110.95
2196 87.40 70.26 10.47 12.91 86.28
2197 87.52 26.02 16.27 16.03 72.50
2198 87.64 51.02 15.61 47.46 111.94
2199 87.78 48.82 15.82 41.04 117.08
2200 87.74 17.01 13.16 11.29 55.89
2201 87.88 66.99 11.16 36.55 90.58
2202 87.73 55.93 14.94 51.25 97.75
2203 87.76 28.17 16.16 14.43 75.37
2204 88.12 53.24 15.52 47.35 116.42
2205 87.82 23.45 14.17 8.83 68.25
2206 87.97 32.92 16.10 15.81 84.86
2207 88.15 46.55 15.73 34.01 123.27
2208 88.21 44.30 16.41 33.67 123.94
2209 88.51 24.25 15.50 9.33 57.14
2210 87.98 63.84 14.15 48.33 100.11
2211 88.19 19.57 14.32 9.09 52.74
2212 88.26 40.18 16.20 28.93 96.67
2213 88.59 42.37 15.71 25.17 107.52
2214 88.66 60.29 13.20 46.51 90.58
2215 88.73 64.89 12.07 44.10 95.93
2216 88.61 29.73 15.82 10.72 69.12
2217 88.42 55.33 15.39 48.61 104.50
2218 88.61 26.83 15.67 8.65 58.98
2219 88.75 57.04 14.11 50.08 99.30
2220 88.75 22.24 14.57 8.24 50.65
2221 89.02 51.20 15.64 30.74 111.79
2222 89.14 33.53 15.63 10.75 70.83
2223 88.78 18.97 13.62 6.75 47.25
2224 89.10 54.85 14.56 26.90 111.63
2225 89.22 38.70 16.63 16.72 83.88
2226 89.11 41.01 14.84 20.33 88.90
2227 89.15 48.69 14.64 29.29 100.38
2228 89.58 35.63 15.80 11.59 62.81
2229 89.51 46.75 15.82 22.40 107.29
2230 89.43 44.32 15.15 20.99 96.21
2231 89.55 28.83 15.60 8.15 53.35
2232 89.57 58.55 13.63 42.53 95.45
2233 89.65 61.39 12.29 54.08 96.40
2234 89.68 40.42 16.86 10.64 74.86
2235 89.87 56.14 14.08 29.08 96.12
2236 89.84 63.02 12.28 52.39 94.50
2237 90.16 64.21 11.24 44.10 86.33
2238 90.06 65.83 9.23 45.48 80.25
2239 90.08 32.18 14.29 6.86 52.45
2240 89.98 50.98 15.69 20.97 99.41
2241 90.11 54.21 14.78 27.22 102.15
2242 90.33 48.23 15.85 19.32 85.11
2243 90.20 43.70 15.13 12.27 83.93
2244 90.34 37.91 14.73 8.95 56.95
2245 90.45 39.95 14.58 9.52 60.70
2246 90.29 57.00 13.67 36.78 96.11
2247 90.43 61.64 13.23 38.55 95.45
2248 90.71 20.31 13.33 4.39 39.96
2249 90.96 42.75 15.72 8.23 63.21
2250 90.93 51.20 14.60 17.10 74.01
2251 90.90 34.67 14.30 6.33 51.21
2252 90.80 44.43 16.02 9.25 72.19
2253 90.83 27.57 14.90 5.42 48.49
2254 90.80 46.34 14.71 12.05 72.80
2255 91.00 57.73 12.81 26.94 92.19
2256 90.94 22.24 12.65 4.72 44.78
2257 90.91 38.69 16.40 5.83 54.73
2258 91.13 30.20 14.92 5.44 48.40
2259 91.26 32.69 14.78 5.51 48.12
2260 91.17 61.40 11.50 36.42 97.40
2261 91.41 55.68 14.19 17.92 89.78
2262 91.45 63.04 10.30 34.00 89.61
2263 91.36 36.85 14.53 5.79 50.23
2264 91.44 59.54 12.03 28.98 101.86
2265 91.42 28.18 14.87 5.65 49.70
2266 91.46 53.77 14.08 17.76 75.18
2267 91.64 39.48 14.50 5.67 47.79
2268 91.89 45.06 14.96 7.00 56.35
2269 91.63 47.81 14.39 9.65 61.11
2270 91.70 41.50 14.86 6.45 54.86
2271 91.65 49.54 14.75 10.61 66.14
2272 91.81 24.96 14.09 5.25 42.50
2273 91.94 34.41 15.25 5.55 48.80
2274 91.80 50.86 14.81 9.00 66.75
2275 91.90 43.36 16.00 6.05 51.50
2276 91.85 56.61 11.92 16.50 91.67
2277 92.12 30.41 14.93 5.33 45.20
2278 92.13 27.73 13.69 4.93 44.47
2279 92.61 32.06 13.83 5.10 47.22
2280 92.07 61.26 11.42 30.95 93.53
2281 92.52 37.94 14.24 5.00 46.15
2282 92.74 45.98 14.00 6.24 49.30
2283 92.44 51.18 13.02 9.29 57.73
2284 92.67 41.82 13.64 4.85 51.49
2285 92.55 60.11 10.98 21.42 76.42
2286 92.76 24.25 12.84 3.65 41.98
2287 92.72 47.64 14.12 6.47 52.31
2288 92.66 55.55 13.40 12.93 68.43
2289 92.93 49.83 13.46 6.38 50.32
2290 92.78 58.23 11.19 20.32 72.42
2291 92.85 26.04 13.18 4.38 42.26
2292 92.81 34.00 14.31 5.25 45.12
2293 93.06 28.59 13.81 4.25 43.44
2294 93.16 43.71 14.00 4.83 47.46
2295 93.35 52.45 12.69 7.28 49.62
2296 93.57 40.40 13.86 4.42 46.74
2297 93.38 34.76 14.67 4.75 47.50
2298 93.52 36.49 13.79 4.34 47.97
2299 93.60 54.36 11.94 8.62 51.38
2300 93.86 33.51 13.94 4.60 45.95
2301 93.59 56.54 11.35 11.33 63.00
2302 93.70 30.67 13.23 4.65 44.35
2303 93.79 26.83 13.19 4.23 41.62
2304 93.92 46.03 13.90 4.93 45.02
2305 93.87 50.75 12.89 5.89 44.22
2306 94.12 41.42 12.95 4.60 45.40
2307 93.94 52.14 13.17 7.17 45.83
2308 94.13 28.83 12.44 4.28 39.17
2309 94.35 35.66 13.70 4.06 43.54
2310 94.49 31.68 13.82 3.86 46.64
2311 94.64 27.11 12.36 3.54 41.75
2312 94.56 52.27 11.84 4.48 42.41
2313 94.66 38.11 13.21 3.94 44.23
2314 94.87 43.52 13.40 4.34 44.09
2315 94.55 42.41 14.25 4.25 48.38
2316 94.88 46.55 11.76 4.24 42.38
2317 95.13 40.18 12.84 4.00 44.62
2318 95.26 45.42 12.68 3.88 42.54
2319 95.57 32.64 11.86 3.34 42.78
2320 95.54 50.62 11.68 3.59 39.81
2321 95.40 28.68 12.09 3.21 38.38
2322 95.74 37.11 13.39 4.16 45.15
2323 95.88 34.90 12.80 3.81 43.28
2324 96.06 42.96 12.00 3.54 43.04
2325 96.33 39.59 12.60 3.56 42.33
2326 96.18 30.83 10.94 2.94 37.53
2327 96.85 36.37 12.41 3.27 40.66
2328 96.97 33.46 12.01 3.15 40.52
2329 97.07 43.19 11.13 3.22 39.52
2330 97.04 38.33 11.82 2.58 39.72
2331 97.74 39.06 11.67 2.64 39.00

