#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nb12 14A 4 even-skipped Kruppel giant
1250 53.78 76.44 48.24 178.49 16.12
1251 53.88 91.40 31.04 147.23 11.82
1252 53.84 3.01 17.51 74.70 4.96
1253 53.82 23.57 35.52 128.01 11.55
1254 53.80 52.08 50.79 188.79 17.52
1255 53.83 66.33 53.40 200.65 17.40
1256 53.92 68.65 50.86 193.23 16.36
1257 53.86 84.00 40.86 150.89 15.31
1258 53.88 8.52 29.47 92.69 9.36
1259 53.99 45.45 48.96 186.64 15.41
1260 53.88 48.40 52.56 192.00 17.35
1261 53.99 64.12 48.36 192.41 17.34
1262 53.97 61.72 46.61 195.14 16.30
1263 53.99 73.27 46.02 188.06 15.56
1264 54.09 41.90 52.43 193.21 15.24
1265 54.14 80.75 49.84 167.22 16.26
1266 54.16 59.46 47.79 197.02 17.63
1267 54.23 12.70 29.35 99.88 10.50
1268 54.26 30.91 41.91 162.40 13.18
1269 54.26 21.27 33.54 121.27 12.54
1270 54.19 57.11 55.22 199.73 17.27
1271 54.12 89.16 33.29 145.97 12.69
1272 54.27 15.46 33.22 106.43 11.23
1273 54.36 27.66 35.96 136.33 13.27
1274 54.52 6.43 22.16 89.04 7.91
1275 54.36 33.25 38.41 164.34 13.43
1276 54.43 54.88 44.70 191.30 16.97
1277 54.57 37.39 45.27 160.77 14.06
1278 54.52 70.70 46.93 200.17 15.37
1279 54.60 25.20 36.72 140.56 12.60
1280 54.57 50.03 45.26 184.18 17.62
1281 54.70 1.73 7.85 59.14 2.53
1282 54.61 18.25 31.33 106.15 11.30
1283 54.78 43.38 43.49 186.78 15.64
1284 54.69 77.82 43.58 172.90 16.04
1285 54.78 85.88 33.79 149.78 14.86
1286 54.75 10.31 29.21 94.14 9.34
1287 54.68 35.21 39.45 164.55 13.82
1288 54.67 47.24 41.93 187.20 16.89
1289 54.72 88.72 28.72 138.94 12.66
1290 54.71 52.55 42.58 183.77 17.18
1291 54.87 75.06 45.67 181.57 15.16
1292 54.76 93.97 24.48 134.66 9.66
1293 54.82 67.18 40.58 191.28 15.57
1294 54.94 4.13 17.40 77.02 6.51
1295 54.93 62.44 41.95 188.90 16.13
1296 55.04 82.67 40.19 155.86 15.35
1297 55.09 29.68 38.62 155.60 14.41
1298 55.06 39.30 47.23 168.20 14.22
1299 55.07 58.55 46.17 193.79 16.83
1300 55.11 64.72 39.95 187.51 16.59
1301 55.12 72.59 42.79 187.82 15.22
1302 55.11 41.30 43.62 174.12 15.48
1303 55.29 22.92 34.16 123.66 11.97
1304 55.25 44.98 46.59 185.70 15.94
1305 55.32 91.40 28.17 139.79 11.86
1306 55.25 56.63 42.79 186.02 16.59
1307 55.32 60.53 44.89 192.59 17.44
1308 55.26 32.45 39.84 160.99 14.20
1309 55.34 79.79 40.55 167.90 14.81
1310 55.38 7.97 25.40 84.69 8.47
1311 55.31 20.40 36.05 117.53 11.74
1312 55.33 69.30 38.96 187.80 15.62
1313 55.47 12.89 32.69 96.86 10.44
1314 55.36 15.81 34.58 103.00 10.73
1315 55.42 27.20 39.40 137.09 13.16
1316 55.49 48.73 45.88 180.08 16.88
1317 55.47 54.61 46.56 190.33 16.43
1318 55.59 50.70 42.14 171.73 16.46
1319 55.56 35.19 41.81 160.69 14.31
1320 55.67 46.79 44.66 184.39 16.25
1321 55.64 87.93 31.24 142.07 13.95
1322 55.77 25.00 35.60 135.66 11.94
1323 55.79 37.58 41.87 172.36 14.60
1324 55.81 52.67 45.43 179.57 16.14
1325 55.90 76.43 38.08 164.62 15.42
1326 55.91 18.43 36.23 101.93 11.30
1327 55.81 66.56 43.60 200.24 17.44
1328 55.99 10.42 31.15 90.63 10.23
1329 55.91 63.01 41.94 184.56 17.42
1330 56.07 84.55 33.73 140.45 14.37
1331 56.09 5.01 22.84 78.61 6.55
1332 56.09 31.20 44.79 156.20 12.86
1333 56.00 42.03 46.82 176.31 16.00
1334 56.09 71.30 44.00 185.52 15.04
1335 56.13 73.95 44.66 183.62 14.97
1336 56.15 94.02 21.16 127.35 8.71
1337 56.10 28.85 43.58 147.15 11.82
1338 56.24 39.48 48.71 169.54 14.22
1339 56.09 58.84 44.08 183.57 17.72
1340 56.22 81.70 43.25 158.82 15.25
1341 56.25 33.48 44.28 149.59 13.18
1342 56.28 44.12 49.43 174.92 15.67
1343 56.33 56.54 46.97 180.11 15.97
1344 56.41 20.98 37.23 112.26 12.18
1345 56.32 68.77 41.69 179.33 15.36
1346 56.38 78.83 42.44 165.94 14.98
1347 56.42 15.14 35.97 95.46 11.47
1348 56.40 61.29 45.09 189.64 17.24
1349 56.53 7.33 31.04 77.16 7.49
1350 56.50 35.80 45.49 159.46 13.49
1351 56.54 48.89 46.36 174.79 17.41
1352 56.57 64.73 43.34 173.34 16.85
1353 56.58 46.35 49.60 173.89 15.34
1354 56.55 54.18 46.38 171.31 16.56
1355 56.56 90.71 27.44 131.88 10.94
1356 56.63 23.63 41.53 117.05 11.19
1357 56.67 26.19 43.62 126.56 11.58
1358 56.82 12.54 38.36 89.38 10.14
1359 56.75 51.33 47.28 165.28 16.34
1360 56.75 86.71 34.08 149.19 14.00
1361 56.86 66.90 44.88 181.63 16.45
1362 56.92 17.90 44.94 100.09 10.98
1363 56.92 41.07 53.99 168.15 14.78
1364 57.02 9.66 38.23 81.65 9.41
1365 57.04 37.59 49.29 156.00 13.55
1366 57.04 59.73 45.90 180.13 16.38
1367 57.10 30.59 50.86 138.68 13.04
1368 57.07 28.22 54.91 135.23 12.80
1369 57.21 72.31 50.58 172.32 15.54
1370 57.14 77.03 43.55 157.54 14.91
1371 57.08 88.04 30.57 134.88 14.19
1372 57.23 3.49 18.02 65.93 4.34
1373 57.23 83.66 45.43 145.42 14.06
1374 57.15 32.80 47.10 137.59 12.64
1375 57.27 43.19 48.74 165.10 15.37
1376 57.22 62.83 41.90 169.51 16.97
1377 57.25 69.89 45.81 177.06 16.16
1378 57.25 74.66 50.31 177.22 14.88
1379 57.32 57.63 54.23 174.46 16.51
1380 57.30 80.75 43.45 152.26 14.40
1381 57.35 92.88 26.52 121.24 9.73
1382 57.43 21.92 45.49 103.86 11.33
1383 57.46 5.98 30.41 74.00 6.44
1384 57.51 34.99 50.57 142.61 13.07
1385 57.46 45.08 53.68 162.60 15.53
1386 57.46 55.53 54.17 172.19 16.64
1387 57.53 47.33 49.30 164.44 16.16
1388 57.51 52.96 51.38 160.46 17.17
1389 57.54 49.64 44.31 162.31 15.93
1390 57.65 14.35 45.42 86.33 10.20
1391 57.65 39.47 52.50 158.22 15.08
1392 57.71 24.66 47.01 109.12 11.44
1393 57.67 89.55 31.00 125.05 12.50
1394 57.71 65.33 50.53 171.43 15.59
1395 57.82 67.78 46.27 175.67 15.87
1396 57.84 86.07 40.63 138.94 14.33
1397 57.86 16.87 42.81 89.06 10.78
1398 57.97 19.84 43.41 90.79 11.61
1399 57.97 61.34 47.57 169.64 16.40
1400 58.07 10.89 41.64 76.61 9.59
1401 57.99 27.02 52.72 108.53 12.25
1402 58.07 79.12 50.93 152.51 14.47
1403 58.17 8.47 37.19 72.46 9.44
1404 58.00 29.62 51.33 125.75 13.16
1405 58.05 41.60 51.87 153.82 14.41
1406 57.99 12.28 46.42 78.18 9.88
1407 58.01 37.21 47.68 129.22 12.81
1408 58.09 59.18 51.97 170.59 16.88
1409 58.14 32.43 47.54 128.17 12.49
1410 58.25 51.16 50.60 141.83 15.75
1411 58.24 71.04 57.35 164.78 15.02
1412 58.30 74.06 55.52 160.03 15.93
1413 58.37 63.70 51.62 170.80 16.07
1414 58.44 76.82 56.18 149.62 15.19
1415 58.37 82.18 51.20 148.61 15.25
1416 58.35 54.11 48.86 154.89 16.97
1417 58.60 43.59 52.82 155.40 15.96
1418 58.46 45.87 52.41 158.29 14.91
1419 58.50 48.51 49.59 147.03 15.48
1420 58.48 56.72 56.74 167.86 17.16
1421 58.49 22.74 52.12 96.47 11.64
1422 58.61 91.28 36.85 125.17 10.66
1423 58.62 93.61 27.99 116.82 9.05
1424 58.58 34.70 51.45 122.26 13.65
1425 58.65 6.15 29.89 68.52 7.48
1426 58.76 39.37 49.72 130.07 14.75
1427 58.74 66.39 54.94 162.58 15.87
1428 58.78 68.82 53.33 159.53 16.12
1429 58.83 88.22 39.78 124.75 13.16
1430 58.90 13.01 41.07 69.98 10.24
1431 58.85 25.05 54.08 99.13 11.88
1432 58.85 85.11 50.07 132.35 14.81
1433 58.84 18.09 39.66 70.37 10.35
1434 58.97 15.45 36.90 66.38 10.27
1435 58.93 28.32 50.03 104.54 12.34
1436 58.90 30.66 51.25 114.55 11.82
1437 58.91 36.82 46.79 119.18 13.74
1438 59.01 60.94 52.84 160.12 16.52
1439 59.13 20.73 42.54 76.17 10.25
1440 59.04 41.55 48.51 134.28 13.86
1441 59.04 58.79 55.72 162.00 16.93
1442 59.22 52.61 54.06 131.01 15.54
1443 59.13 72.39 59.38 160.88 14.91
1444 59.27 9.93 37.89 61.35 8.08
1445 59.20 33.01 46.28 107.16 12.52
1446 59.23 54.96 52.97 140.83 16.65
1447 59.23 79.55 59.68 143.32 14.62
1448 59.37 47.17 50.31 133.87 16.15
1449 59.32 50.40 55.85 124.19 16.43
1450 59.33 62.95 52.02 150.03 16.98
1451 59.41 75.71 61.96 146.56 15.32
1452 59.49 64.98 58.41 154.41 15.97
1453 59.52 45.00 45.49 131.31 14.57
1454 59.60 26.45 47.22 83.77 11.69
1455 59.58 22.83 45.62 73.03 10.90
1456 59.59 70.30 61.67 163.90 15.25
1457 59.60 82.52 54.15 131.88 14.81
1458 59.67 7.29 31.12 55.20 7.45
1459 59.73 57.33 52.55 145.50 15.30
1460 59.74 35.45 45.04 95.67 12.99
1461 59.70 37.89 46.28 103.80 12.52
1462 59.79 67.55 55.60 151.37 15.73
1463 59.69 92.43 34.86 118.04 9.51
1464 59.86 40.20 51.63 103.32 13.29
1465 59.95 89.28 39.30 110.25 12.37
1466 59.80 17.93 35.67 62.53 10.17
1467 59.87 31.02 48.51 86.86 12.73
1468 59.99 42.62 45.29 106.44 13.92
1469 59.91 73.82 64.86 151.09 14.31
1470 59.96 28.49 45.71 79.54 11.43
1471 60.04 48.76 53.46 107.31 15.56
1472 60.07 11.91 38.71 55.27 9.13
1473 60.01 85.55 48.11 121.11 13.67
1474 60.05 61.46 54.54 156.35 16.06
1475 60.14 14.88 36.92 51.17 10.18
1476 60.20 24.68 45.74 69.28 11.67
1477 60.17 77.88 61.05 142.28 15.02
1478 60.18 55.44 56.09 130.44 15.06
1479 60.23 33.50 43.80 77.55 12.49
1480 60.25 59.37 47.90 140.64 15.52
1481 60.29 53.28 55.51 123.51 16.69
1482 60.36 20.42 37.87 59.05 10.92
1483 60.41 50.90 58.61 103.87 14.24
1484 60.47 65.57 61.69 137.58 16.03
1485 60.51 69.45 57.48 140.13 14.81
1486 60.53 71.75 60.92 144.46 15.04
1487 60.48 80.91 57.04 129.53 15.24
1488 60.45 94.77 33.03 111.00 8.03
1489 60.52 44.55 41.83 97.52 14.23
1490 60.58 46.61 49.83 101.04 14.63
1491 60.64 63.40 54.62 132.95 15.82
1492 60.67 9.13 35.57 47.16 8.49
1493 60.60 38.49 45.46 80.17 12.40
1494 60.73 6.05 25.53 43.79 7.61
1495 60.74 22.79 41.87 53.70 10.29
1496 60.81 36.26 46.54 74.72 12.41
1497 60.76 17.42 35.96 52.22 10.02
1498 60.90 91.96 37.46 105.38 9.35
1499 60.95 26.37 44.28 56.63 12.43
1500 60.86 41.18 42.89 75.03 12.52
1501 60.88 74.32 56.04 134.31 15.28
1502 60.85 28.87 44.89 63.68 13.21
1503 60.85 31.47 43.23 69.06 12.76
1504 60.94 57.28 45.74 111.22 16.36
1505 61.05 83.92 45.38 111.70 14.14
1506 60.99 87.76 42.56 115.86 13.52
1507 61.08 67.45 55.39 127.79 15.63
1508 61.16 76.67 58.07 124.73 13.77
1509 61.02 86.15 41.73 107.88 14.73
1510 61.03 12.99 36.20 41.94 9.60
1511 61.10 48.61 55.33 87.86 14.19
1512 61.12 61.22 49.21 128.84 15.65
1513 61.19 34.36 42.14 63.72 13.11
1514 60.95 7.09 25.50 44.50 5.88
1515 61.37 89.72 42.38 101.65 10.69
1516 61.32 52.75 49.90 84.89 15.97
1517 61.21 54.85 48.98 102.68 15.71
1518 61.33 43.27 45.81 75.69 13.56
1519 61.38 79.35 55.10 117.68 14.66
1520 61.44 15.50 37.05 38.49 9.99
1521 61.40 59.22 48.78 118.09 15.75
1522 61.50 19.02 38.84 44.29 10.78
1523 61.50 39.63 46.90 70.51 14.08
1524 61.46 50.64 54.82 84.53 14.75
1525 61.54 65.01 52.88 120.73 15.16
1526 61.56 21.36 42.33 43.18 12.34
1527 61.72 45.16 57.78 72.62 13.97
1528 61.61 69.50 51.99 124.68 14.62
1529 61.77 81.96 51.12 112.15 14.60
1530 61.70 24.26 45.70 45.53 11.46
1531 61.64 72.19 49.59 127.11 14.07
1532 61.67 94.11 24.65 89.63 7.46
1533 61.78 9.97 34.38 32.43 9.12
1534 61.79 37.41 45.92 60.44 12.61
1535 61.73 47.06 54.25 70.08 15.24
1536 61.74 6.99 27.79 32.06 6.86
1537 61.68 30.46 44.90 53.97 12.83
1538 61.71 28.24 44.40 45.68 13.11
1539 61.82 32.72 43.14 54.56 13.47
1540 61.85 62.88 45.05 107.38 14.79
1541 61.97 56.37 44.43 89.10 14.75
1542 62.00 12.75 37.34 30.64 9.42
1543 62.02 41.66 46.14 60.62 13.12
1544 62.02 74.89 48.74 117.89 13.64
1545 62.10 35.17 39.60 48.83 13.60
1546 62.20 66.86 49.70 112.46 14.72
1547 62.27 17.39 39.38 29.34 10.55
1548 62.21 26.36 45.64 38.05 12.96
1549 62.15 49.20 60.29 72.52 14.25
1550 62.19 60.68 45.62 104.60 15.65
1551 62.22 87.39 44.32 98.36 12.50
1552 62.34 77.80 45.71 104.68 14.04
1553 62.26 54.24 51.41 76.94 15.65
1554 62.33 58.50 44.19 93.00 15.17
1555 62.39 84.50 44.72 96.65 13.84
1556 62.30 51.91 53.95 64.22 15.78
1557 62.46 91.31 37.93 99.21 9.71
1558 62.48 22.53 45.67 30.51 12.72
1559 62.51 43.47 54.02 53.02 13.82
1560 62.58 15.09 39.98 25.76 10.79
1561 62.49 39.19 48.26 51.08 13.70
1562 62.48 70.78 47.27 112.43 15.04
1563 62.58 19.99 45.31 29.16 11.49
1564 62.62 28.58 51.63 35.38 13.00
1565 62.65 64.70 51.28 100.43 14.46
1566 62.66 30.93 55.98 39.89 14.63
1567 62.74 73.09 44.70 107.90 14.14
1568 62.84 7.57 34.46 22.11 7.29
1569 62.81 33.12 48.23 39.50 14.30
1570 62.77 45.67 55.24 52.99 13.60
1571 62.87 68.59 45.86 92.92 12.92
1572 62.87 81.32 49.86 95.47 14.30
1573 62.85 93.94 27.83 72.70 7.25
1574 62.96 24.79 47.32 30.03 14.84
1575 62.84 47.91 61.77 52.69 15.67
1576 62.89 37.08 42.53 46.58 16.67
1577 62.81 10.36 36.29 19.92 8.84
1578 62.97 41.07 51.75 44.88 15.78
1579 62.97 50.42 60.11 57.43 15.57
1580 62.94 62.49 46.26 88.31 14.59
1581 63.10 35.03 45.73 37.18 15.00
1582 63.13 55.38 52.95 66.58 15.17
1583 63.13 75.61 43.87 95.58 13.52
1584 63.13 57.47 43.44 72.84 14.50
1585 63.24 12.38 38.63 21.43 11.39
1586 63.19 53.29 54.34 58.78 16.22
1587 63.20 60.13 44.35 86.86 14.81
1588 63.39 79.32 45.19 88.36 14.11
1589 63.49 89.81 38.79 83.42 10.97
1590 63.35 66.47 47.54 83.94 13.00
1591 63.40 17.42 43.80 21.93 13.22
1592 63.34 86.13 43.00 82.44 12.20
1593 63.48 87.54 39.72 82.85 11.48
1594 63.39 9.82 35.92 21.27 9.38
1595 63.59 22.41 52.91 22.44 15.17
1596 63.53 27.07 52.12 28.15 16.62
1597 63.69 83.68 42.79 75.92 14.54
1598 63.78 19.97 52.90 20.96 13.72
1599 63.58 30.01 63.96 28.29 18.25
1600 63.50 38.87 54.66 39.33 15.43
1601 63.63 42.70 62.31 37.32 15.10
1602 63.52 70.60 45.31 91.24 14.20
1603 63.66 44.79 63.34 34.76 15.68
1604 63.56 84.87 45.41 81.06 12.59
1605 63.72 14.61 39.05 21.64 12.84
1606 63.66 51.65 61.17 56.78 16.39
1607 63.78 46.95 59.51 38.17 16.54
1608 63.74 49.16 56.91 42.83 15.20
1609 63.75 64.17 41.68 77.32 14.76
1610 63.80 32.15 61.45 28.62 17.83
1611 63.84 73.01 48.53 84.03 12.64
1612 63.93 92.33 31.60 71.53 7.39
1613 63.86 36.18 50.05 28.23 18.28
1614 63.89 62.01 41.67 73.07 14.12
1615 64.01 77.24 46.23 77.09 13.63
1616 63.93 24.92 52.90 19.71 16.80
1617 64.04 68.34 46.17 78.07 13.39
1618 64.12 8.13 37.05 16.23 10.06
1619 64.01 59.19 43.36 70.40 15.49
1620 64.27 34.20 62.47 26.56 18.65
1621 64.08 40.51 63.27 31.41 19.41
1622 64.03 54.96 57.52 58.30 17.50
1623 64.10 57.21 50.35 59.61 16.06
1624 64.35 81.94 43.25 66.73 13.57
1625 64.30 11.54 40.88 16.02 12.19
1626 64.42 28.97 61.06 22.01 21.11
1627 64.42 37.94 57.81 29.27 17.77
1628 64.37 52.63 61.91 47.60 19.22
1629 64.47 75.05 45.01 75.38 13.01
1630 64.46 9.96 36.84 16.39 11.77
1631 64.43 66.13 48.50 66.87 13.50
1632 64.47 24.23 47.83 20.15 19.00
1633 64.55 16.94 42.84 16.81 16.44
1634 64.53 50.54 59.19 38.98 18.36
1635 64.58 70.94 43.99 70.61 13.14
1636 64.70 89.12 37.01 62.29 10.01
1637 64.74 26.64 51.75 19.40 24.06
1638 64.63 43.87 71.37 32.18 19.34
1639 64.64 79.35 44.80 66.84 13.68
1640 64.74 48.38 60.64 31.88 18.32
1641 64.64 60.64 49.26 60.69 16.53
1642 64.75 22.02 53.35 17.74 21.12
1643 64.76 46.02 71.35 30.50 18.10
1644 64.72 86.10 37.69 63.75 12.44
1645 64.77 13.93 41.70 16.13 13.57
1646 64.87 41.72 77.40 28.50 20.97
1647 64.71 63.49 51.30 66.09 15.39
1648 64.92 32.52 67.18 23.13 24.21
1649 65.05 19.43 54.57 15.56 19.73
1650 65.04 36.32 64.72 25.81 26.53
1651 64.93 54.21 69.62 42.34 17.39
1652 65.01 56.39 65.14 42.81 18.44
1653 64.99 58.64 51.61 46.33 15.00
1654 65.21 30.59 56.58 20.03 28.83
1655 65.06 68.87 42.49 56.34 14.09
1656 65.18 73.46 48.95 59.00 13.14
1657 65.17 39.45 79.43 27.17 26.14
1658 65.32 91.76 31.05 52.41 7.97
1659 65.27 65.12 55.06 52.41 14.59
1660 65.32 76.97 44.54 58.84 14.53
1661 65.33 62.17 51.43 49.38 16.03
1662 65.29 83.27 40.74 50.54 12.46
1663 65.36 9.00 40.79 10.87 13.45
1664 65.49 11.52 40.74 13.19 15.39
1665 65.46 51.64 58.91 33.80 22.51
1666 65.65 34.62 60.94 22.72 35.15
1667 65.60 80.34 46.10 50.69 14.14
1668 65.72 23.55 46.96 15.73 35.27
1669 65.62 28.43 52.49 19.19 32.07
1670 65.66 15.69 41.87 13.27 19.63
1671 65.63 44.66 74.92 27.45 26.06
1672 65.63 67.19 54.42 49.74 14.37
1673 65.66 71.47 52.67 50.50 13.67
1674 65.77 25.88 44.18 16.49 38.41
1675 65.81 47.30 79.69 26.62 24.84
1676 65.81 49.33 61.98 29.46 25.54
1677 65.73 84.46 44.00 50.89 12.32
1678 65.95 42.54 78.68 22.31 29.95
1679 65.97 37.55 66.82 21.73 36.52
1680 65.84 57.52 71.81 38.66 19.26
1681 65.80 59.90 61.24 38.69 17.95
1682 65.98 86.91 43.35 47.60 11.82
1683 66.04 21.18 43.95 14.49 33.49
1684 66.03 40.55 77.15 22.05 36.33
1685 65.89 54.00 70.98 37.13 22.67
1686 66.24 18.37 47.06 11.83 28.22
1687 66.05 32.40 55.22 19.67 44.78
1688 66.02 9.21 37.38 11.73 15.14
1689 66.13 64.50 64.68 38.27 16.89
1690 66.14 69.41 57.73 41.93 14.39
1691 66.24 74.43 59.64 44.23 13.80
1692 66.27 61.92 63.65 36.82 17.52
1693 66.37 55.76 70.13 30.62 21.35
1694 66.42 30.31 50.31 18.82 45.86
1695 66.38 77.41 54.94 46.43 15.33
1696 66.53 52.31 66.45 29.79 30.64
1697 66.32 89.70 33.30 44.18 10.02
1698 66.63 46.08 73.76 22.53 37.30
1699 66.61 50.33 62.53 28.02 31.83
1700 66.72 35.61 54.97 20.36 59.11
1701 66.59 66.74 71.73 36.51 15.85
1702 66.74 15.45 39.35 11.65 30.71
1703 66.73 27.71 43.58 14.95 54.39
1704 66.73 71.84 64.05 38.12 14.92
1705 66.54 80.71 51.07 39.07 13.07
1706 66.67 12.52 34.80 11.85 23.94
1707 66.74 39.21 63.70 19.95 53.63
1708 66.90 91.64 31.76 40.92 7.81
1709 66.84 57.91 81.21 33.44 22.88
1710 66.98 85.07 48.04 38.33 12.84
1711 66.88 9.33 33.92 9.44 19.48
1712 66.87 25.08 41.84 13.31 56.64
1713 66.81 44.07 68.41 22.20 45.37
1714 66.87 59.89 71.90 35.00 20.05
1715 66.99 33.70 46.70 16.52 62.51
1716 67.41 79.55 50.74 35.36 14.60
1717 67.02 48.16 65.10 24.34 44.46
1718 67.08 54.09 71.00 25.88 30.57
1719 67.08 63.52 74.73 33.84 19.55
1720 67.17 22.42 41.11 12.51 56.78
1721 67.21 10.49 35.76 9.30 22.63
1722 67.17 41.66 57.08 19.32 60.30
1723 67.12 69.37 77.64 37.71 18.06
1724 67.02 86.82 43.00 28.21 11.00
1725 67.28 75.95 66.88 35.24 14.95
1726 67.19 88.89 37.37 35.59 10.44
1727 67.34 31.70 46.14 15.95 68.51
1728 67.40 19.87 42.18 11.59 45.55
1729 67.35 37.42 51.99 17.71 65.62
1730 67.57 29.42 47.01 15.45 66.21
1731 67.46 61.40 65.53 30.60 24.21
1732 67.45 82.61 52.52 36.02 13.98
1733 67.52 56.11 69.90 26.38 30.76
1734 67.72 17.02 37.63 10.59 42.76
1735 67.62 73.80 74.85 37.01 17.18
1736 67.72 14.19 32.64 8.79 34.14
1737 67.75 65.26 83.51 29.38 20.99
1738 67.70 67.45 81.75 30.50 19.84
1739 67.80 50.50 57.83 22.25 47.67
1740 67.69 52.44 66.80 25.02 41.60
1741 67.84 39.72 53.42 18.30 73.54
1742 67.79 45.98 56.18 20.03 62.73
1743 67.99 71.33 72.39 28.83 18.02
1744 67.89 27.03 48.52 13.56 76.49
1745 67.89 43.59 51.74 19.41 73.63
1746 67.87 58.66 76.71 28.57 31.96
1747 67.97 11.93 33.40 8.05 33.36
1748 68.07 24.42 47.21 11.47 74.09
1749 68.06 35.62 45.11 16.29 88.45
1750 68.08 48.49 53.82 22.28 61.91
1751 68.25 88.15 40.51 28.09 10.81
1752 68.10 91.26 32.30 30.05 8.16
1753 68.23 33.37 44.11 14.51 89.45
1754 68.27 62.94 71.48 26.73 30.34
1755 68.23 76.90 63.81 30.29 15.94
1756 68.40 54.49 66.97 22.96 46.32
1757 68.48 21.62 39.94 10.70 63.45
1758 68.35 81.67 52.89 32.08 14.87
1759 68.52 8.94 26.88 6.56 31.03
1760 68.52 41.61 54.15 18.84 88.70
1761 68.51 60.69 63.74 26.11 34.67
1762 68.54 69.24 78.48 26.67 21.98
1763 68.54 85.41 42.18 29.35 12.23
1764 68.38 10.44 29.28 8.82 33.74
1765 68.56 18.92 40.31 9.47 60.49
1766 68.53 31.10 54.54 13.44 90.03
1767 68.57 38.00 48.32 16.36 89.52
1768 68.56 56.74 64.37 24.43 47.05
1769 68.62 90.50 32.18 21.97 8.90
1770 68.64 52.31 57.52 22.59 61.50
1771 68.89 28.79 49.02 12.91 89.39
1772 68.84 46.68 46.01 20.03 94.28
1773 68.82 44.37 48.80 18.63 94.80
1774 68.83 74.08 69.39 28.80 20.57
1775 68.88 66.86 70.66 26.99 28.89
1776 69.00 16.22 38.62 9.17 61.31
1777 68.95 79.31 64.91 25.51 16.76
1778 68.99 26.43 49.19 12.82 90.89
1779 68.97 58.79 58.28 23.73 48.59
1780 69.05 64.71 76.43 25.81 35.57
1781 68.77 76.26 59.61 34.39 17.44
1782 69.10 13.30 33.06 8.55 48.93
1783 69.19 50.57 55.85 20.12 83.59
1784 69.26 36.51 52.31 15.08 109.57
1785 69.22 39.78 57.43 16.27 100.44
1786 69.06 84.03 46.60 24.07 13.10
1787 69.22 24.04 49.24 10.82 99.49
1788 69.23 48.62 50.71 18.27 99.19
1789 69.35 34.43 46.44 14.37 109.35
1790 69.31 71.53 69.31 25.10 25.05
1791 69.24 82.76 50.32 27.51 15.62
1792 69.41 62.34 64.26 23.38 49.04
1793 69.46 11.18 32.04 7.25 48.43
1794 69.58 32.57 53.34 14.70 112.29
1795 69.40 88.30 39.72 21.03 10.00
1796 69.49 55.38 52.51 21.71 72.57
1797 69.58 42.78 53.40 17.63 121.34
1798 69.58 52.91 49.71 18.81 86.80
1799 69.48 89.82 35.47 19.82 9.18
1800 69.76 18.88 46.11 8.60 75.61
1801 69.73 76.56 65.94 26.83 20.53
1802 69.75 30.63 53.59 15.00 117.92
1803 69.73 68.98 65.95 25.53 34.12
1804 69.86 10.08 30.47 6.98 49.52
1805 69.83 21.87 48.79 10.12 96.79
1806 69.70 86.84 43.45 20.82 12.04
1807 69.83 44.80 50.33 17.47 135.06
1808 69.92 57.55 52.17 20.20 73.25
1809 69.84 60.02 55.17 20.62 61.96
1810 69.98 81.27 63.32 25.31 18.33
1811 69.93 66.62 60.88 23.08 44.75
1812 69.84 85.18 44.67 21.64 13.92
1813 70.02 74.04 71.06 25.18 28.50
1814 70.02 26.80 52.54 13.05 106.99
1815 70.14 38.31 54.70 14.52 119.08
1816 70.06 46.91 49.51 16.97 120.18
1817 70.07 40.95 52.52 16.88 124.65
1818 70.13 15.69 40.90 8.30 69.15
1819 70.20 64.25 61.79 21.11 47.94
1820 70.37 28.87 51.25 12.84 113.36
1821 70.26 49.16 51.75 17.96 115.78
1822 70.05 89.20 36.63 20.00 11.32
1823 70.39 35.82 49.43 14.76 123.04
1824 70.45 24.27 46.64 10.33 100.87
1825 70.46 51.31 53.45 19.00 123.62
1826 70.69 12.25 36.72 6.76 58.71
1827 70.48 53.80 47.42 18.64 106.54
1828 70.54 71.08 67.81 21.39 44.09
1829 70.57 55.77 54.19 20.89 98.65
1830 70.61 61.99 53.12 19.56 70.14
1831 70.76 79.31 63.17 22.74 23.99
1832 70.66 33.74 60.35 14.60 129.35
1833 70.83 83.77 56.36 19.42 18.48
1834 70.83 87.30 48.36 18.54 13.23
1835 70.77 20.20 46.06 8.79 87.43
1836 70.83 42.61 52.32 16.07 149.32
1837 70.86 68.47 57.71 19.54 51.30
1838 70.92 31.12 60.67 12.45 147.01
1839 70.88 59.61 51.42 18.45 86.38
1840 70.93 75.82 64.45 22.37 33.83
1841 70.89 88.98 45.18 20.66 12.63
1842 70.90 44.87 60.38 15.53 146.51
1843 71.01 9.01 30.44 6.22 53.28
1844 71.01 40.22 48.86 16.10 135.22
1845 71.18 66.02 49.93 19.41 64.11
1846 71.19 57.18 58.07 18.63 105.23
1847 71.14 26.41 51.40 10.61 114.52
1848 71.20 47.14 58.67 17.20 146.32
1849 71.21 73.14 59.78 19.63 42.79
1850 71.34 18.14 49.88 8.94 87.24
1851 71.17 37.53 52.46 14.01 138.19
1852 71.23 15.17 45.45 8.59 82.10
1853 71.38 22.54 44.65 9.35 99.39
1854 71.32 49.25 58.38 17.53 148.31
1855 71.40 52.88 53.46 19.30 125.79
