#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
bk14 14A 4 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1835 68.07 11.99 43.88 13.05 33.12
1836 68.12 84.86 76.83 32.40 14.04
1837 68.30 44.40 90.18 29.70 103.11
1838 68.37 68.38 92.68 31.96 35.94
1839 68.40 87.14 75.54 32.15 11.05
1840 68.53 8.21 40.16 11.22 29.59
1841 68.29 60.48 103.09 30.57 67.19
1842 68.14 65.14 109.82 31.59 41.50
1843 68.47 72.58 94.90 32.40 28.33
1844 68.51 51.11 90.79 29.73 96.44
1845 68.68 22.66 51.52 19.08 69.91
1846 68.67 35.42 76.20 24.45 91.52
1847 68.77 89.59 42.00 26.02 7.27
1848 68.61 55.03 92.94 32.19 100.41
1849 68.66 66.11 102.20 33.50 53.53
1850 68.70 74.87 88.85 32.17 26.80
1851 68.76 12.76 44.17 14.50 48.08
1852 69.01 19.87 52.27 17.73 61.41
1853 69.04 39.82 88.32 27.45 115.63
1854 69.04 49.11 104.12 28.79 114.44
1855 69.05 10.21 45.56 12.03 41.48
1856 69.02 37.69 84.72 28.47 110.41
1857 69.06 58.60 102.68 31.03 94.57
1858 69.19 81.27 79.08 29.18 20.62
1859 69.14 16.73 49.51 15.93 54.14
1860 69.06 56.77 98.08 29.86 100.39
1861 69.17 33.35 83.65 24.67 100.12
1862 69.21 46.89 109.42 27.03 112.94
1863 69.22 25.39 60.47 20.17 86.43
1864 69.17 28.27 68.89 20.95 93.89
1865 69.11 42.31 103.25 29.73 116.66
1866 69.32 64.55 99.84 29.90 66.84
1867 69.31 85.12 77.94 27.91 16.33
1868 69.23 70.42 90.07 32.91 44.06
1869 69.19 31.03 80.75 23.91 103.93
1870 69.05 83.72 75.67 24.58 14.81
1871 69.30 44.83 103.26 28.57 126.54
1872 69.31 53.59 104.92 29.21 102.14
1873 69.27 60.75 108.12 30.11 84.40
1874 69.42 78.35 84.73 28.74 26.76
1875 69.17 11.55 45.25 11.38 49.75
1876 69.40 67.99 88.56 30.06 49.65
1877 69.62 62.67 111.05 29.82 76.25
1878 69.69 14.03 45.66 13.83 53.46
1879 69.82 87.30 58.17 23.19 11.98
1880 69.67 51.64 107.18 29.67 120.40
1881 69.68 73.02 81.19 29.81 37.74
1882 69.85 75.48 88.38 27.20 30.85
1883 69.86 35.95 78.41 24.76 112.27
1884 69.86 22.84 60.50 17.68 76.87
1885 70.05 55.66 101.57 31.50 112.98
1886 69.98 40.79 94.48 29.26 123.76
1887 70.06 66.34 90.89 30.99 68.86
1888 70.16 27.03 69.82 19.51 93.09
1889 70.11 29.66 71.19 20.82 101.81
1890 70.25 49.84 118.61 29.59 122.03
1891 70.08 59.63 118.69 29.35 102.15
1892 70.19 38.08 81.13 26.02 126.80
1893 70.12 43.41 98.81 29.29 122.37
1894 70.17 20.49 57.59 16.76 77.07
1895 70.29 12.09 43.33 11.46 53.66
1896 70.21 17.85 54.19 15.72 62.71
1897 70.24 57.55 110.83 30.12 116.53
1898 70.22 32.06 79.52 23.01 105.37
1899 70.39 34.05 80.03 24.54 113.99
1900 70.35 47.92 112.96 30.55 115.99
1901 70.28 83.23 71.06 24.78 23.49
1902 70.38 45.85 101.32 27.26 129.73
1903 70.24 10.61 49.39 10.51 51.46
1904 70.44 53.85 114.81 29.37 122.68
1905 70.32 69.64 81.76 28.62 60.49
1906 70.55 71.74 78.56 26.85 52.03
1907 70.51 80.49 78.73 25.23 30.78
1908 70.58 24.50 63.00 17.39 86.09
1909 70.73 63.53 109.77 29.42 81.54
1910 70.82 15.15 49.75 13.81 62.33
1911 70.73 61.52 123.18 28.39 94.43
1912 70.82 77.24 77.95 24.67 38.99
1913 70.87 52.08 109.55 30.09 134.89
1914 70.91 41.88 91.58 27.66 125.05
1915 71.01 67.90 79.86 28.74 68.49
1916 70.94 74.51 82.97 26.07 44.04
1917 70.98 86.85 48.46 20.46 14.98
1918 70.98 39.42 82.10 26.99 128.04
1919 71.04 65.63 100.00 27.59 85.42
1920 71.14 35.55 70.52 24.10 122.42
1921 71.31 30.74 76.24 20.40 103.61
1922 71.16 44.50 93.65 24.80 122.06
1923 71.16 59.19 124.20 28.58 108.43
1924 71.29 28.78 71.23 20.51 108.99
1925 71.48 22.32 59.82 15.97 78.48
1926 71.34 56.57 113.16 27.71 122.04
1927 71.38 19.72 48.79 16.43 71.70
1928 71.41 26.69 61.60 19.06 100.86
1929 71.42 37.36 75.22 25.63 127.86
1930 71.53 84.77 58.50 22.85 26.41
1931 71.40 12.58 46.79 12.45 62.01
1932 71.48 32.69 68.08 20.47 108.12
1933 71.41 50.27 109.71 28.42 128.28
1934 71.50 47.33 98.09 26.66 121.75
1935 71.43 9.78 40.95 10.06 52.30
1936 71.52 54.59 106.16 29.83 132.03
1937 71.58 69.80 81.03 25.21 69.17
1938 71.64 72.59 82.95 26.97 61.54
1939 71.70 82.05 73.87 23.00 41.49
1940 71.81 24.49 54.78 18.51 99.57
1941 71.79 40.66 79.04 26.01 121.32
1942 71.98 17.15 46.26 14.11 65.85
1943 71.85 61.22 112.84 29.96 108.39
1944 71.93 64.39 100.50 28.05 91.88
1945 71.88 78.74 81.33 22.96 45.58
1946 71.80 80.21 78.33 23.57 45.87
1947 71.90 43.10 74.56 24.35 118.35
1948 72.05 52.58 94.27 28.09 129.62
1949 72.05 76.48 88.11 22.94 51.14
1950 72.14 34.18 54.02 22.42 115.00
1951 72.14 66.76 91.57 25.70 85.56
1952 72.22 45.70 77.92 27.33 127.90
1953 72.16 58.67 110.02 27.83 126.29
1954 72.24 49.10 87.17 27.73 125.37
1955 72.36 38.50 63.52 24.41 116.12
1956 72.39 86.08 39.26 18.43 17.28
1957 72.49 36.13 57.57 22.43 116.82
1958 72.50 62.94 103.48 27.01 111.95
1959 72.43 14.33 44.82 11.30 61.89
1960 72.47 28.30 57.82 18.62 100.82
1961 72.51 31.28 57.99 22.19 108.27
1962 72.50 56.41 102.04 27.69 133.03
1963 72.58 71.06 90.04 24.24 77.42
1964 72.55 74.30 93.50 24.09 62.74
1965 72.57 11.56 38.70 10.24 57.72
1966 72.55 20.43 44.12 16.02 72.31
1967 72.67 54.35 90.36 28.03 126.19
1968 72.79 50.96 81.01 30.19 127.04
1969 72.75 25.72 48.48 16.94 92.18
1970 72.86 40.41 56.75 25.96 115.31
1971 72.88 42.22 64.10 26.67 122.82
1972 72.83 68.43 87.94 24.43 89.46
1973 72.97 47.69 72.11 26.90 120.67
1974 72.94 60.35 97.18 25.82 119.88
1975 73.04 23.11 38.41 16.53 80.12
1976 73.03 81.21 72.91 20.97 49.31
1977 73.02 65.20 105.84 26.00 101.55
1978 73.11 44.44 58.61 24.84 121.06
1979 73.12 33.15 43.97 22.35 112.82
1980 73.07 78.98 76.75 20.06 52.43
1981 73.18 83.74 58.50 17.76 37.84
1982 73.26 16.67 40.72 13.29 62.48
1983 73.39 29.54 46.02 17.95 91.83
1984 73.25 58.01 94.95 26.20 132.24
1985 73.34 52.75 76.34 29.08 120.92
1986 73.50 72.72 96.18 22.72 74.63
1987 73.61 37.11 52.60 23.36 111.07
1988 73.53 62.21 94.66 27.82 117.30
1989 73.57 13.97 35.98 11.92 54.07
1990 73.56 19.24 38.82 13.77 71.66
1991 73.75 35.13 50.37 22.73 106.52
1992 73.62 55.65 75.57 27.02 119.46
1993 73.82 75.73 81.87 20.68 61.84
1994 73.57 39.16 52.29 21.95 104.26
1995 73.66 49.76 64.91 27.66 126.83
1996 73.65 26.82 42.83 16.56 90.68
1997 73.81 46.24 55.57 26.50 114.29
1998 73.91 66.90 91.00 24.28 95.62
1999 73.76 69.70 97.55 24.86 97.86
2000 73.95 31.54 39.32 20.58 97.28
2001 73.97 64.14 97.57 25.09 111.37
2002 73.97 42.68 54.00 25.81 113.68
2003 74.03 60.13 72.63 23.76 124.86
2004 74.22 24.69 33.78 17.11 74.09
2005 74.27 22.15 29.79 14.03 67.87
2006 74.31 48.39 55.56 25.84 112.73
2007 74.25 51.61 60.78 26.94 128.69
2008 74.23 53.78 59.03 29.09 124.89
2009 74.28 33.41 40.78 21.27 90.34
2010 74.43 40.79 47.67 22.89 105.02
2011 74.32 57.92 67.80 24.53 121.15
2012 74.47 44.48 49.85 26.24 106.00
2013 74.44 81.26 67.67 17.94 57.13
2014 74.28 83.62 48.56 14.89 41.28
2015 74.10 84.67 42.29 12.93 26.14
2016 74.50 27.94 36.56 18.21 83.39
2017 74.58 12.07 27.04 9.49 54.86
2018 74.38 17.96 30.33 13.69 62.44
2019 74.71 79.00 78.32 18.91 67.38
2020 74.57 38.64 45.36 23.38 95.02
2021 74.75 71.61 94.39 23.18 88.20
2022 74.73 62.30 81.07 26.30 107.04
2023 74.77 30.06 44.18 20.94 83.22
2024 74.68 56.05 57.15 24.99 110.41
2025 74.66 14.90 27.63 11.58 58.70
2026 74.94 36.50 49.07 21.76 86.74
2027 74.97 69.10 84.03 23.30 94.33
2028 74.51 82.83 61.57 17.43 46.71
2029 74.96 46.50 48.67 24.92 97.70
2030 75.10 64.62 77.28 23.05 98.33
2031 74.83 76.86 88.47 20.06 66.69
2032 75.25 20.30 28.11 15.35 57.02
2033 75.25 50.32 49.07 26.99 108.74
2034 75.14 60.17 57.43 23.17 105.56
2035 74.97 74.41 90.10 21.27 87.63
2036 75.22 42.71 41.44 23.27 95.88
2037 75.24 66.96 85.78 22.84 101.36
2038 75.20 34.52 44.19 21.70 85.03
2039 74.99 83.39 49.17 16.46 46.67
2040 75.28 54.23 51.94 26.17 112.94
2041 75.40 32.52 44.32 18.66 79.44
2042 75.39 52.35 51.34 26.09 121.32
2043 75.23 76.04 93.77 19.47 71.19
2044 75.36 26.03 36.87 16.61 71.05
2045 75.30 23.17 32.54 14.87 64.95
2046 75.48 58.18 49.33 23.95 106.51
2047 75.51 48.47 52.09 26.19 103.44
2048 75.41 14.77 24.70 10.82 52.84
2049 75.56 38.66 53.39 21.55 74.26
2050 75.62 40.91 50.79 23.56 77.04
2051 75.70 44.46 48.25 25.04 91.67
2052 75.73 16.86 26.73 12.95 54.39
2053 75.49 18.34 25.22 13.78 50.65
2054 75.70 56.04 47.04 25.04 106.63
2055 75.84 28.56 37.82 18.98 66.58
2056 75.79 12.83 21.54 10.24 52.14
2057 75.84 30.67 44.99 20.71 68.71
2058 75.89 62.69 57.62 23.37 103.29
2059 75.63 77.19 81.67 19.87 77.50
2060 75.98 81.47 62.82 15.31 60.47
2061 76.04 84.07 44.86 14.61 39.25
2062 76.01 71.95 85.32 21.78 92.16
2063 76.05 74.29 81.53 19.90 87.86
2064 76.03 46.72 51.19 24.79 90.79
2065 76.11 36.78 57.10 22.17 74.74
2066 76.24 78.83 80.39 17.93 72.74
2067 76.23 34.73 53.02 19.72 72.94
2068 76.19 65.56 61.15 22.30 103.49
2069 76.38 70.05 73.65 21.85 97.38
2070 76.44 24.33 32.12 14.61 57.12
2071 76.33 60.44 48.69 25.08 95.07
2072 76.19 22.00 31.23 16.79 51.23
2073 76.39 53.91 49.35 23.05 100.24
2074 76.46 51.57 49.00 24.28 93.07
2075 76.54 67.69 58.66 21.82 95.53
2076 76.60 38.99 63.91 23.10 70.07
2077 76.61 49.26 53.71 24.48 85.59
2078 76.59 58.52 47.41 23.90 94.59
2079 76.72 76.37 77.50 18.35 75.33
2080 76.61 20.95 30.91 13.72 54.18
2081 76.68 32.93 61.42 20.83 65.51
2082 76.64 43.08 55.91 24.09 78.55
2083 76.72 18.36 26.42 13.44 53.38
2084 76.61 41.02 70.77 23.66 74.29
2085 76.75 15.31 26.16 10.88 52.98
2086 76.71 45.14 59.81 24.83 80.66
2087 76.71 56.19 48.33 26.05 93.49
2088 76.95 64.34 49.47 22.68 95.97
2089 76.76 26.84 36.05 17.59 57.08
2090 76.93 30.98 52.07 19.88 63.19
2091 77.03 13.01 20.55 9.47 43.16
2092 77.08 62.22 47.04 23.75 91.56
2093 77.20 28.96 54.82 18.64 57.65
2094 77.12 47.44 62.08 23.69 74.28
2095 77.15 37.31 71.84 21.75 55.26
2096 77.37 80.70 63.98 15.42 72.21
2097 77.12 35.23 71.91 20.21 61.62
2098 77.30 73.52 65.98 19.66 86.95
2099 77.42 53.01 54.71 26.88 83.85
2100 77.53 22.71 36.67 14.32 48.77
2101 77.44 50.75 71.97 25.16 79.22
2102 77.94 82.74 44.35 12.52 45.66
2103 77.62 55.08 53.93 24.24 86.08
2104 77.60 66.36 44.30 22.76 95.22
2105 77.59 69.00 48.71 20.62 94.53
2106 77.63 60.53 47.27 22.57 81.86
2107 77.61 41.55 93.92 23.92 65.09
2108 77.61 57.80 49.88 23.91 82.34
2109 77.81 78.30 70.56 16.28 78.07
2110 77.77 19.95 33.34 12.93 48.65
2111 77.62 25.62 44.81 16.02 51.39
2112 77.82 33.53 82.17 21.20 58.02
2113 77.66 45.50 74.30 25.73 71.06
2114 77.73 39.55 92.46 24.06 60.76
2115 77.73 43.45 81.55 23.61 60.67
2116 77.89 16.72 30.35 11.33 44.65
2117 77.78 48.79 78.81 26.50 69.19
2118 77.88 30.95 66.11 18.13 53.77
2119 78.24 35.82 94.38 21.22 53.59
2120 78.12 71.12 48.94 20.48 82.95
2121 78.13 27.94 59.45 17.01 48.92
2122 78.15 63.70 40.41 21.47 83.40
2123 78.28 37.87 102.36 21.91 54.84
2124 78.14 75.70 64.27 16.69 86.49
2125 78.28 46.98 92.61 24.24 57.80
2126 78.30 51.82 78.90 24.59 68.24
2127 78.58 49.72 93.71 21.79 60.00
2128 78.57 59.27 47.11 22.63 67.00
2129 78.42 54.31 62.16 24.11 69.75
2130 78.50 56.58 53.24 23.88 71.08
2131 78.68 32.27 84.69 19.18 51.54
2132 78.72 66.03 42.33 21.00 87.42
2133 78.67 40.99 116.59 23.64 57.29
2134 78.61 26.21 59.42 17.42 37.39
2135 78.56 45.03 94.35 21.88 57.33
2136 78.78 68.50 40.08 19.55 89.77
2137 78.60 73.53 55.16 17.41 88.27
2138 78.77 61.94 39.43 21.22 73.87
2139 78.76 20.62 40.71 13.28 43.86
2140 78.89 42.96 106.57 24.22 52.90
2141 79.02 80.85 42.64 12.17 55.72
2142 79.01 25.45 65.89 15.56 44.73
2143 78.97 17.98 45.01 10.97 41.83
2144 78.96 28.97 77.90 17.55 45.47
2145 79.15 15.22 37.34 10.12 38.96
2146 79.14 34.53 104.22 18.56 53.25
2147 79.04 39.32 113.06 21.07 52.17
2148 79.18 47.74 111.68 25.51 59.56
2149 79.02 53.20 88.00 21.15 51.71
2150 79.18 78.42 48.26 14.66 74.68
2151 79.29 30.63 81.36 18.09 48.67
2152 79.28 71.64 45.15 18.39 81.02
2153 79.07 21.92 49.86 12.86 36.00
2154 79.42 51.19 103.54 23.04 56.56
2155 79.32 55.46 74.11 25.87 59.97
2156 79.48 37.11 112.74 20.23 50.14
2157 79.43 64.21 43.47 20.60 76.65
2158 79.29 27.97 68.27 17.33 42.70
2159 79.58 45.69 120.81 23.87 54.69
2160 79.38 57.93 59.92 24.85 65.83
2161 79.60 60.32 52.36 22.94 66.09
2162 79.97 76.52 42.41 15.13 76.87
2163 79.58 21.61 56.81 11.16 38.69
2164 79.91 23.80 61.12 12.70 38.69
2165 79.92 33.02 100.51 18.12 52.77
2166 79.94 41.16 118.21 22.54 47.12
2167 79.79 43.66 108.48 25.18 49.50
2168 79.65 75.33 50.13 15.57 73.48
2169 79.83 49.33 112.96 23.21 50.96
2170 79.98 53.80 102.13 24.25 54.58
2171 79.98 69.27 40.40 17.96 78.41
2172 79.97 66.34 42.24 20.23 73.04
2173 80.30 39.21 116.20 22.25 50.42
2174 80.03 20.68 56.38 11.49 34.28
2175 80.07 18.24 56.70 11.12 36.27
2176 80.19 35.29 113.31 21.55 53.49
2177 80.09 62.30 51.13 20.49 64.63
2178 80.14 26.60 67.26 16.69 40.20
2179 80.55 31.29 89.42 18.34 47.58
2180 80.36 29.16 76.64 17.49 44.18
2181 80.23 56.74 77.70 23.27 53.76
2182 80.13 73.99 41.34 16.56 79.20
2183 80.42 47.47 120.76 23.03 49.72
2184 80.38 16.17 51.24 10.97 36.11
2185 80.49 58.87 71.43 22.19 54.57
2186 80.49 78.63 32.91 13.06 59.21
2187 80.58 51.85 122.32 23.39 50.15
2188 80.73 71.86 38.09 16.76 70.74
2189 80.78 37.18 120.12 22.38 56.64
2190 80.75 42.59 119.01 20.97 43.64
2191 80.71 49.47 129.40 23.96 53.35
2192 80.67 64.59 48.56 20.55 59.97
2193 80.69 44.87 112.14 21.66 43.83
2194 80.87 60.88 72.52 20.69 52.08
2195 80.63 21.15 54.92 14.46 30.62
2196 80.98 54.93 114.37 21.27 49.15
2197 80.86 74.39 32.56 14.40 71.35
2198 81.05 22.14 59.21 13.41 38.79
2199 81.19 24.58 67.34 15.23 39.91
2200 81.09 33.56 92.24 18.74 42.41
2201 81.28 27.28 78.42 14.90 41.66
2202 81.33 63.02 64.01 22.71 49.44
2203 81.23 68.94 38.76 19.49 64.69
2204 81.34 17.52 58.09 10.96 34.54
2205 81.30 66.71 45.03 20.13 56.45
2206 81.45 35.67 101.26 19.87 47.19
2207 81.52 41.01 112.90 20.04 47.69
2208 81.42 56.94 95.44 22.68 47.19
2209 81.52 46.87 121.81 24.25 48.77
2210 81.59 76.02 33.50 15.17 68.42
2211 81.44 38.97 114.02 21.06 48.90
2212 81.68 20.20 61.50 11.77 35.78
2213 81.70 29.65 77.62 16.53 40.81
2214 81.59 53.03 129.52 23.37 48.92
2215 81.65 59.00 88.64 22.00 47.72
2216 81.63 50.71 131.95 22.60 47.76
2217 81.81 44.85 120.50 24.82 43.20
2218 81.56 42.88 122.57 24.11 46.74
2219 81.96 48.62 126.50 23.46 45.62
2220 81.97 32.07 86.97 17.41 42.06
2221 81.92 70.98 35.61 16.70 61.45
2222 81.87 73.72 32.84 15.31 66.51
2223 81.98 61.25 82.68 20.05 44.15
2224 82.25 65.26 63.26 19.94 52.51
2225 82.19 54.73 110.40 22.38 47.24
2226 82.35 34.52 90.72 18.70 41.87
2227 82.19 37.46 96.95 21.83 43.92
2228 82.43 22.46 58.82 12.71 35.83
2229 82.18 39.60 106.30 18.62 41.68
2230 82.20 42.81 120.29 22.92 46.97
2231 82.39 68.20 49.14 17.55 48.16
2232 82.66 63.35 73.11 19.22 39.99
2233 82.52 24.95 62.66 15.96 41.32
2234 82.49 27.40 73.02 15.52 38.60
2235 82.52 17.99 53.30 9.89 29.34
2236 82.54 57.15 107.19 20.95 42.33
2237 82.64 52.29 123.84 22.41 45.96
2238 82.48 73.20 27.43 13.45 62.26
2239 82.69 46.15 111.83 23.53 42.88
2240 82.54 30.44 75.55 16.27 33.68
2241 82.89 41.63 102.00 19.85 38.85
2242 82.86 59.43 98.23 20.79 45.37
2243 82.92 50.19 113.22 20.59 43.46
2244 82.85 16.52 46.04 8.50 21.73
2245 82.72 19.70 56.25 12.00 27.96
2246 83.02 75.83 25.73 13.19 53.99
2247 82.61 43.35 115.38 20.50 42.75
2248 83.28 39.63 91.04 21.55 43.32
2249 83.02 44.21 95.13 22.21 41.06
2250 82.74 69.37 42.62 18.21 46.83
2251 83.08 47.88 112.20 21.84 45.21
2252 83.15 31.03 64.90 17.88 40.45
2253 83.13 36.12 83.81 20.05 42.78
2254 82.96 70.36 48.00 15.47 46.93
2255 83.20 61.40 86.14 18.98 42.91
2256 83.33 28.87 65.72 15.98 36.66
2257 83.22 55.16 103.44 21.81 41.69
2258 83.30 71.52 40.60 16.23 54.94
2259 83.32 20.19 54.63 11.53 33.97
2260 83.48 66.53 63.70 16.02 42.91
2261 83.65 73.69 31.02 14.53 47.98
2262 83.54 53.29 103.14 22.61 45.27
2263 83.51 22.21 56.56 11.88 30.54
2264 83.67 68.88 55.25 17.36 42.54
2265 83.58 37.64 74.61 18.73 42.68
2266 83.69 57.05 109.74 20.71 40.48
2267 83.67 17.95 50.43 10.12 31.31
2268 83.76 24.04 59.69 13.04 36.01
2269 83.86 45.72 90.72 21.43 42.14
2270 83.96 26.25 56.50 15.59 33.85
2271 83.98 63.08 90.01 19.08 37.42
2272 84.00 43.11 81.48 20.78 42.18
2273 83.88 49.31 97.31 21.36 41.51
2274 83.80 34.66 67.34 16.41 34.61
2275 83.92 64.62 71.04 18.31 33.04
2276 84.00 29.88 57.15 16.30 35.45
2277 84.10 51.49 98.32 22.51 41.69
2278 84.18 21.81 50.37 12.51 34.76
2279 84.13 59.10 101.44 19.31 38.94
2280 84.24 54.66 93.88 20.49 38.09
2281 84.49 41.19 70.47 21.05 39.31
2282 84.58 47.37 79.49 20.32 38.38
2283 84.50 61.26 91.21 18.92 39.20
2284 84.27 20.27 50.46 11.30 28.24
2285 84.28 31.87 55.27 15.98 31.49
2286 84.42 71.90 49.72 14.34 41.90
2287 84.45 35.11 59.49 18.14 36.17
2288 84.61 36.71 61.30 19.52 38.66
2289 84.88 19.44 46.01 10.16 27.47
2290 84.35 28.38 45.75 15.25 28.00
2291 84.68 30.39 48.33 16.09 33.11
2292 84.90 33.30 56.10 16.72 35.97
2293 84.80 56.48 93.98 19.74 37.13
2294 84.82 66.71 77.54 17.41 35.26
2295 85.06 68.95 69.34 15.89 35.97
2296 84.95 44.70 60.94 18.91 37.00
2297 85.02 49.25 84.29 21.33 41.02
2298 84.79 53.35 90.02 19.75 32.96
2299 85.19 73.94 32.34 12.69 37.32
2300 84.95 27.60 47.64 15.02 32.48
2301 85.22 23.36 44.05 13.04 32.34
2302 85.24 25.57 42.75 14.01 33.11
2303 85.08 64.67 93.93 18.63 38.38
2304 85.24 51.19 84.98 21.95 36.27
2305 85.19 59.08 97.08 20.68 39.44
2306 85.29 28.81 44.76 14.38 32.71
2307 85.19 21.40 44.46 10.48 25.65
2308 85.17 39.76 57.00 19.90 34.00
2309 85.27 42.65 53.47 20.21 36.55
2310 85.11 35.63 52.07 20.00 27.00
2311 85.24 37.42 51.93 19.83 33.10
2312 85.69 46.23 55.80 20.08 35.45
2313 85.47 52.98 81.53 21.00 37.11
2314 85.85 54.78 75.61 20.07 31.76
2315 85.53 63.01 105.50 17.83 31.77
2316 85.69 31.66 44.00 15.36 30.59
2317 85.29 29.50 53.00 12.00 31.00
2318 85.67 35.17 47.75 17.75 37.16
2319 85.80 40.77 51.56 17.91 32.40
2320 85.76 61.21 96.81 19.58 36.61
2321 85.75 57.50 88.89 20.69 34.85
2322 86.04 38.43 47.43 19.48 30.17
2323 86.12 48.04 55.04 20.22 33.70
2324 86.10 72.54 50.69 12.61 31.61
2325 85.97 29.84 41.65 16.04 31.37
2326 86.20 67.53 80.87 16.01 32.40
2327 86.11 44.31 46.34 18.83 35.28
2328 86.13 36.32 42.24 17.31 28.40
2329 86.24 70.06 64.39 13.11 35.25
2330 86.28 50.20 55.90 19.18 33.13
2331 86.31 71.46 59.08 12.21 33.00
2332 86.49 42.17 41.34 20.11 30.44
2333 86.34 63.27 93.87 17.83 34.13
2334 86.09 23.47 38.38 12.12 17.88
2335 86.20 60.04 89.00 20.57 31.65
2336 86.63 65.13 84.03 17.38 30.41
2337 86.41 26.48 34.84 15.12 29.02
2338 86.52 52.56 61.30 19.66 31.85
2339 86.69 22.49 30.49 11.37 28.06
2340 86.63 24.61 36.27 13.42 30.29
2341 86.47 56.64 74.98 18.35 33.94
2342 86.51 58.86 84.80 18.22 29.29
2343 86.83 28.70 30.33 13.84 28.59
2344 87.09 34.87 33.18 16.22 27.83
2345 86.62 33.04 34.62 16.77 28.64
2346 86.75 40.01 39.02 17.22 31.53
2347 86.83 30.58 31.23 14.47 29.67
2348 87.00 37.26 37.88 17.98 31.81
2349 86.70 21.55 32.88 10.00 29.12
2350 87.01 56.12 63.30 18.33 33.07
2351 87.10 60.98 85.60 19.31 31.91
2352 87.14 43.84 35.66 20.58 29.97
2353 87.19 48.54 37.32 19.09 29.77
2354 87.23 55.07 56.81 18.79 29.10
2355 87.12 46.40 37.87 18.61 31.95
2356 87.28 50.96 43.17 18.89 29.77
2357 87.44 58.03 73.00 18.87 34.11
2358 87.32 62.58 86.74 16.92 29.66
2359 87.64 69.65 60.36 11.86 26.39
2360 87.49 26.68 26.61 13.61 27.28
2361 87.45 39.91 32.89 17.49 25.79
2362 87.54 54.15 51.62 18.15 29.31
2363 87.66 67.06 79.96 13.54 28.40
2364 87.75 41.95 31.57 18.19 30.12
2365 87.53 30.35 28.97 13.97 22.05
2366 87.77 45.67 34.38 19.02 28.56
2367 87.93 52.34 40.85 17.61 28.55
2368 87.86 64.33 79.60 16.01 29.13
2369 87.91 38.16 31.54 18.32 29.51
2370 88.04 24.04 28.86 11.91 27.43
2371 87.97 32.94 30.04 14.94 27.80
2372 88.14 22.11 23.07 9.62 23.77
2373 88.17 56.19 47.73 17.73 24.83
2374 88.03 30.95 26.93 15.43 24.71
2375 88.06 39.48 33.52 17.71 26.86
2376 88.35 44.20 33.06 18.17 25.94
2377 88.36 60.05 62.99 18.01 28.90
2378 88.33 47.57 31.28 19.21 27.41
2379 88.39 62.15 73.53 18.00 28.88
2380 88.22 34.64 29.78 16.61 22.11
2381 88.53 29.83 27.47 14.69 23.68
2382 88.40 36.53 27.67 17.50 26.50
2383 88.51 28.23 22.10 12.90 26.77
2384 88.36 40.49 31.95 18.05 27.10
2385 88.59 26.33 24.59 12.60 23.89
2386 88.33 43.07 35.25 21.50 24.50
2387 88.42 50.26 33.58 16.08 18.75
2388 88.73 68.60 66.95 12.58 22.69
2389 89.16 34.86 27.19 16.69 24.00
2390 88.69 49.20 30.22 17.22 29.60
2391 88.67 58.52 46.61 19.42 25.64
2392 88.91 66.16 67.50 13.81 23.80
2393 88.92 55.00 40.25 19.90 25.63
2394 88.92 31.67 27.88 14.86 20.25
2395 88.61 42.54 28.38 18.75 19.62
2396 89.10 38.55 28.09 17.36 25.16
2397 89.00 45.75 30.80 17.14 27.86
2398 89.03 53.35 33.42 17.09 25.21
2399 89.17 40.82 28.54 18.04 25.98
2400 88.83 64.35 75.95 15.86 25.00
2401 89.05 50.95 30.11 17.59 24.70
2402 89.20 23.64 22.75 10.59 21.78
2403 89.26 57.25 44.32 16.70 26.31
2404 89.35 63.72 65.40 15.10 30.25
2405 89.22 25.37 23.83 12.04 19.67
2406 89.60 47.79 28.80 17.62 26.94
2407 89.58 27.77 25.33 13.38 21.44
2408 89.65 43.33 27.36 17.97 25.37
2409 89.66 61.31 48.88 15.25 26.08
2410 89.94 51.97 30.60 16.56 22.98
2411 89.72 50.22 30.82 16.82 26.95
2412 90.07 67.86 46.65 12.23 17.55
2413 90.07 29.97 24.93 12.29 20.93
2414 89.78 32.36 27.34 14.52 20.17
2415 90.18 55.41 31.87 16.76 24.21
2416 90.17 46.09 26.59 16.71 25.84
2417 90.17 25.81 20.48 10.67 21.00
2418 90.27 33.48 25.99 14.45 21.26
2419 90.22 65.75 52.15 12.33 21.62
2420 90.20 54.04 30.52 16.39 23.00
2421 90.24 59.41 43.82 17.01 26.22
2422 90.19 39.58 29.95 17.18 21.70
2423 90.52 63.36 45.22 14.18 26.50
2424 90.13 44.29 28.33 18.06 19.72
2425 90.53 37.65 27.72 16.16 24.10
2426 90.79 31.47 26.30 14.31 21.11
2427 90.78 40.75 26.80 15.48 19.21
2428 90.70 43.69 27.42 17.81 23.30
2429 90.73 27.62 22.56 12.95 18.49
2430 90.85 49.22 27.76 16.83 21.79
2431 91.08 51.71 26.22 15.39 21.70
2432 91.17 41.72 25.67 18.46 24.67
2433 91.27 35.21 25.20 16.02 18.55
2434 91.15 54.20 26.10 17.01 24.44
2435 91.38 65.00 37.49 11.24 20.35
2436 91.34 25.45 19.40 10.00 18.28
2437 91.52 45.57 25.19 17.00 24.80
