#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kd29 14A 4 Kruppel even-skipped fushi-tarazu
1249 49.15 77.16 149.38 82.57 150.89
1250 49.13 60.09 195.62 130.46 138.72
1251 49.07 82.89 128.98 55.72 128.32
1252 49.13 42.39 200.57 127.29 123.69
1253 49.22 68.44 185.26 122.86 142.70
1254 49.24 79.79 144.48 65.64 139.90
1255 49.41 20.25 143.68 74.21 94.99
1256 49.41 98.25 15.77 2.87 11.96
1257 49.33 51.30 217.24 144.69 170.88
1258 49.42 85.58 121.16 42.96 120.38
1259 49.43 29.29 177.86 79.81 127.74
1260 49.52 9.96 117.98 51.14 77.84
1261 49.47 46.80 192.36 118.29 128.44
1262 49.45 53.83 190.57 120.19 149.46
1263 49.50 66.27 183.78 117.30 147.90
1264 49.59 70.54 176.11 98.84 160.19
1265 49.53 56.96 188.40 111.20 171.21
1266 49.54 39.66 191.98 97.99 119.62
1267 49.66 63.93 192.03 127.27 158.76
1268 49.94 2.23 22.93 6.60 13.49
1269 49.71 24.65 165.28 92.55 108.77
1270 49.78 32.97 187.25 74.80 122.69
1271 49.83 15.20 138.86 54.54 80.70
1272 49.56 87.29 103.12 31.81 122.06
1273 49.88 72.80 173.75 83.24 161.51
1274 50.11 96.24 31.20 5.56 21.51
1275 50.03 91.24 90.22 32.27 93.07
1276 49.89 44.49 194.91 103.90 141.12
1277 49.87 49.48 217.16 129.26 172.33
1278 50.09 12.73 130.74 50.29 80.98
1279 50.07 22.32 151.62 67.92 116.69
1280 50.11 5.15 50.40 22.63 34.20
1281 50.03 37.25 182.09 74.27 116.89
1282 50.10 88.05 114.27 42.36 116.17
1283 50.02 61.26 194.13 100.36 162.37
1284 50.16 75.21 162.97 72.60 167.18
1285 50.15 59.12 192.35 88.24 157.91
1286 50.16 42.19 190.39 76.87 138.22
1287 50.20 17.89 145.36 54.19 91.74
1288 50.14 82.66 133.13 42.66 137.08
1289 50.31 30.80 180.86 56.01 137.64
1290 50.15 78.40 148.71 40.62 161.91
1291 50.27 55.24 189.53 89.95 178.83
1292 50.39 7.63 88.61 33.92 65.17
1293 50.35 34.76 182.10 63.69 132.00
1294 50.25 67.98 198.39 103.99 178.01
1295 50.33 77.22 143.74 49.58 163.91
1296 50.35 52.62 191.76 98.27 177.38
1297 50.49 80.29 137.05 44.63 155.12
1298 50.42 28.27 178.58 63.47 126.84
1299 50.51 94.09 58.03 14.17 47.62
1300 50.44 85.85 103.24 29.75 135.71
1301 50.49 40.19 189.85 63.58 149.94
1302 50.49 65.34 191.43 87.72 176.04
1303 50.32 98.29 16.03 1.69 10.72
1304 50.66 26.14 176.13 57.57 123.51
1305 50.58 48.20 196.12 92.67 155.16
1306 50.60 46.05 215.83 92.50 153.49
1307 50.67 57.18 193.94 68.85 159.04
1308 50.72 62.95 209.08 99.26 195.35
1309 50.70 70.20 178.67 69.71 163.83
1310 50.71 10.03 122.81 36.44 78.99
1311 50.81 20.27 144.87 51.42 109.22
1312 50.75 50.59 198.12 92.22 176.55
1313 50.96 24.09 161.17 48.48 122.20
1314 50.93 73.52 167.58 54.71 175.76
1315 51.27 2.73 28.10 5.42 19.76
1316 50.97 15.07 137.76 37.53 94.48
1317 50.97 43.61 199.39 64.04 150.31
1318 51.09 32.16 183.13 40.98 145.49
1319 51.15 36.40 182.12 44.80 131.10
1320 51.14 38.59 200.07 49.99 152.57
1321 51.11 60.52 187.61 71.57 181.06
1322 51.27 97.75 19.20 2.52 13.39
1323 51.31 78.41 142.74 38.83 162.45
1324 51.06 84.23 112.34 32.63 150.05
1325 51.26 12.13 137.04 33.56 85.28
1326 51.24 54.08 200.91 68.70 190.33
1327 51.27 67.91 177.58 52.87 198.38
1328 51.45 87.26 113.24 28.11 141.67
1329 51.29 17.83 143.27 38.78 95.75
1330 51.44 75.85 157.99 40.51 162.25
1331 51.34 92.39 73.69 18.38 82.33
1332 51.52 6.42 75.03 16.26 64.19
1333 51.40 29.58 180.12 41.00 143.73
1334 51.45 34.22 183.27 38.53 143.04
1335 51.40 41.26 198.91 45.67 150.47
1336 51.44 71.70 175.29 47.11 168.75
1337 51.49 82.25 128.09 34.73 161.11
1338 51.44 58.17 199.67 53.36 175.96
1339 51.44 65.64 194.40 54.54 180.68
1340 51.60 22.32 159.66 35.92 133.97
1341 51.60 52.07 194.35 51.46 190.98
1342 51.53 47.64 193.11 50.24 155.62
1343 51.65 45.09 194.85 52.48 169.48
1344 51.82 95.25 39.64 7.82 28.06
1345 51.71 26.97 175.36 36.89 136.30
1346 51.76 49.92 196.96 48.57 174.77
1347 51.78 55.72 188.80 48.57 182.63
1348 51.79 63.53 183.75 51.24 183.42
1349 51.91 9.58 115.26 24.47 94.41
1350 51.95 85.15 114.95 28.38 145.96
1351 52.02 14.32 133.40 28.37 113.78
1352 52.08 61.33 186.86 56.35 196.79
1353 52.12 69.34 174.92 39.57 175.42
1354 52.15 42.61 188.51 42.83 160.99
1355 52.14 73.68 162.91 35.90 163.38
1356 52.13 80.31 141.02 40.32 172.71
1357 52.19 20.18 151.87 32.58 126.56
1358 52.25 24.87 168.42 32.17 133.57
1359 52.18 39.75 185.39 38.35 157.29
1360 52.17 32.30 177.85 33.73 149.08
1361 52.21 37.41 183.01 36.59 156.91
1362 52.31 17.16 142.23 28.87 102.27
1363 52.30 59.19 194.39 52.81 189.94
1364 52.30 66.89 181.92 40.92 187.14
1365 52.37 4.09 40.32 7.38 35.65
1366 52.40 34.98 185.36 33.01 142.05
1367 52.45 77.54 162.48 38.52 185.26
1368 52.44 28.72 161.01 33.93 154.29
1369 52.56 89.35 97.76 24.51 103.63
1370 52.42 46.81 188.96 37.12 192.18
1371 52.50 53.73 198.16 44.76 184.20
1372 52.42 92.70 75.17 18.40 62.55
1373 52.49 56.97 188.96 40.21 178.96
1374 52.53 71.35 170.68 37.68 167.78
1375 52.57 7.10 87.19 15.21 78.88
1376 52.70 12.02 131.42 24.82 94.77
1377 52.73 44.43 191.61 36.48 181.30
1378 52.70 49.29 197.10 38.25 177.82
1379 52.69 51.52 193.58 44.90 180.25
1380 52.81 65.02 190.32 40.95 177.42
1381 52.56 84.57 105.53 33.82 135.94
1382 52.85 30.76 176.12 37.66 140.25
1383 52.95 22.84 155.18 31.02 131.03
1384 53.00 75.40 178.77 42.08 186.80
1385 53.09 2.09 22.45 2.75 17.61
1386 52.97 62.78 179.89 46.08 193.51
1387 53.04 86.12 113.44 37.76 107.20
1388 53.07 26.91 172.81 32.20 131.01
1389 53.03 82.87 117.75 42.62 133.84
1390 53.16 9.45 110.57 17.80 87.55
1391 53.15 95.02 42.69 11.82 32.47
1392 53.16 40.71 187.40 43.27 149.63
1393 53.25 18.27 144.77 28.94 105.20
1394 53.21 15.05 136.14 25.63 101.07
1395 53.25 60.29 181.86 48.68 182.54
1396 53.29 73.16 185.77 43.06 186.81
1397 53.23 79.56 129.97 41.09 149.46
1398 53.25 38.15 179.82 43.68 157.24
1399 53.26 55.34 193.67 41.20 163.09
1400 53.29 67.57 175.93 38.90 174.72
1401 53.37 32.88 173.88 40.91 136.35
1402 53.13 81.04 138.61 42.22 136.91
1403 53.43 20.82 155.01 33.41 120.10
1404 53.38 42.80 187.28 39.63 169.84
1405 53.40 70.02 169.99 38.42 163.48
1406 53.34 35.53 176.99 40.13 147.36
1407 53.35 46.02 189.79 38.11 173.68
1408 53.37 57.88 186.83 42.92 167.77
1409 53.44 91.48 81.35 27.18 70.08
1410 53.48 48.19 207.29 47.31 190.90
1411 53.58 52.80 190.18 44.52 184.80
1412 53.68 24.97 160.02 34.59 109.85
1413 53.80 50.39 184.46 39.76 184.05
1414 53.87 77.28 148.52 46.35 140.04
1415 53.83 4.51 40.36 6.31 51.40
1416 53.76 29.94 164.71 41.92 121.46
1417 53.79 88.31 95.96 38.29 88.93
1418 53.87 11.45 120.32 22.48 80.68
1419 53.88 64.76 176.46 52.88 186.16
1420 53.71 6.30 62.41 8.65 75.71
1421 53.98 62.14 179.05 54.22 164.08
1422 54.13 7.68 84.00 16.72 77.14
1423 54.17 13.65 135.41 27.93 96.75
1424 54.16 27.74 154.14 42.90 109.14
1425 54.20 71.87 158.32 39.18 164.20
1426 54.18 82.47 118.48 53.03 113.51
1427 54.21 39.53 176.87 59.34 142.25
1428 54.23 85.22 104.56 52.02 91.73
1429 54.37 93.54 58.16 27.93 45.42
1430 54.32 43.89 180.55 47.38 149.22
1431 54.20 54.84 204.92 54.81 164.68
1432 54.24 74.82 148.77 46.55 126.77
1433 54.30 16.32 138.32 34.20 100.16
1434 54.27 34.70 162.18 48.59 115.98
1435 54.30 37.04 170.02 56.94 139.25
1436 54.25 59.41 183.58 56.37 141.15
1437 54.23 79.77 130.97 60.07 112.58
1438 54.29 45.98 183.93 55.37 179.27
1439 54.32 57.07 188.50 50.46 158.75
1440 54.31 66.88 170.28 54.75 178.25
1441 54.44 18.91 143.84 40.67 108.56
1442 54.37 41.69 172.93 54.63 137.34
1443 54.45 69.44 174.26 46.04 154.57
1444 54.53 21.46 142.48 40.40 92.01
1445 54.43 32.22 161.38 53.55 104.77
1446 54.56 95.60 31.00 15.65 21.29
1447 54.63 23.65 146.02 47.88 83.31
1448 54.55 48.04 186.04 61.61 163.45
1449 54.61 51.95 181.81 57.40 166.57
1450 54.76 9.95 105.92 26.15 76.37
1451 54.69 90.08 88.46 47.95 63.60
1452 54.91 25.96 149.14 59.53 82.98
1453 54.88 29.91 149.13 63.18 89.52
1454 54.90 63.38 179.28 67.26 148.32
1455 55.03 5.06 46.32 11.00 33.95
1456 54.98 50.01 170.37 62.52 155.67
1457 54.92 61.06 173.56 68.25 135.44
1458 55.02 87.54 98.14 50.58 83.97
1459 54.99 53.88 202.66 82.04 152.45
1460 55.18 77.68 126.78 66.08 109.55
1461 55.15 38.24 168.88 65.33 117.66
1462 55.12 72.70 150.87 61.22 129.76
1463 55.26 65.40 171.97 79.95 140.30
1464 55.21 34.10 155.18 57.53 107.61
1465 55.24 56.35 174.00 78.10 120.22
1466 55.22 67.88 164.47 64.66 126.84
1467 55.41 7.36 77.45 24.13 48.62
1468 55.12 12.29 109.21 32.88 76.67
1469 55.32 13.92 120.53 41.39 69.77
1470 55.25 45.11 172.79 73.90 124.94
1471 55.33 58.86 177.24 76.22 112.71
1472 55.31 80.45 121.46 68.89 99.79
1473 55.39 40.39 161.42 77.51 103.86
1474 55.41 83.09 107.60 60.07 78.57
1475 55.51 28.00 143.78 75.66 84.51
1476 55.47 42.63 163.05 77.67 110.25
1477 55.48 75.39 133.13 70.01 113.95
1478 55.47 16.47 125.57 54.63 76.17
1479 55.52 70.15 161.26 66.13 117.23
1480 55.64 85.52 100.85 59.02 70.20
1481 55.35 19.54 136.86 51.28 82.40
1482 55.53 31.69 145.68 67.54 87.22
1483 55.62 92.07 68.85 45.55 48.73
1484 55.64 36.22 154.40 79.74 101.76
1485 55.79 94.77 37.86 24.38 26.52
1486 55.57 47.68 162.63 95.12 121.20
1487 55.74 21.78 133.89 55.06 75.58
1488 55.75 52.46 172.65 102.28 114.74
1489 55.85 24.63 131.27 65.61 77.87
1490 55.95 9.85 102.28 36.87 59.02
1491 55.88 54.70 190.37 110.06 120.91
1492 55.85 18.93 131.67 57.29 76.11
1493 55.90 61.24 170.16 96.11 114.94
1494 55.96 63.39 163.54 93.16 125.24
1495 55.97 89.38 87.99 49.51 65.47
1496 55.98 50.11 163.01 101.17 112.47
1497 56.10 67.15 148.66 84.46 117.78
1498 56.19 57.94 160.96 93.76 99.40
1499 56.15 73.67 140.11 101.69 113.79
1500 56.23 33.77 128.97 82.35 78.31
1501 56.19 44.91 158.30 100.64 96.04
1502 56.29 38.55 144.55 97.74 88.56
1503 56.35 71.49 141.71 85.88 99.85
1504 56.35 12.93 117.34 51.92 62.94
1505 56.53 29.44 130.07 65.18 81.41
1506 56.39 41.14 144.38 93.11 89.08
1507 56.42 78.04 119.22 89.75 93.22
1508 56.41 80.91 110.19 80.19 81.85
1509 56.58 27.07 136.16 69.88 79.08
1510 56.55 47.03 148.60 115.21 103.61
1511 56.65 15.36 122.05 77.14 63.18
1512 56.55 64.98 161.55 104.06 119.10
1513 56.74 87.01 86.59 57.90 69.10
1514 56.74 7.60 79.35 41.87 44.56
1515 56.57 31.60 125.82 89.81 78.15
1516 56.65 60.04 163.86 113.70 102.55
1517 56.71 69.22 142.39 94.33 97.82
1518 56.72 83.49 100.89 61.61 71.00
1519 56.76 17.66 124.23 77.71 67.67
1520 56.69 56.05 157.94 105.20 100.15
1521 56.79 43.19 142.36 105.32 85.79
1522 56.80 20.02 127.13 70.26 62.95
1523 56.76 36.08 119.54 85.18 78.01
1524 56.82 51.50 150.26 105.52 95.48
1525 56.94 93.44 42.50 38.94 36.77
1526 56.84 22.57 123.12 72.08 66.68
1527 56.83 53.54 151.33 109.28 92.74
1528 56.91 75.46 123.30 113.97 94.01
1529 56.88 49.01 138.28 111.51 92.93
1530 57.08 24.98 122.20 86.30 72.60
1531 56.98 62.49 173.69 123.28 115.89
1532 57.11 10.76 97.42 50.03 49.08
1533 57.13 89.94 77.22 60.14 57.45
1534 57.20 66.93 139.81 112.14 102.99
1535 57.30 72.99 125.35 112.59 95.29
1536 57.27 34.00 107.16 80.95 73.94
1537 57.37 38.31 122.65 87.13 81.85
1538 57.31 45.57 133.15 120.80 88.62
1539 57.30 58.32 146.51 99.27 88.47
1540 57.38 40.61 120.05 92.26 79.81
1541 57.47 80.06 106.75 78.00 79.15
1542 57.53 70.68 134.14 99.46 97.62
1543 57.59 13.66 105.21 57.32 54.66
1544 57.53 64.89 141.96 102.59 96.47
1545 57.60 77.58 115.19 96.08 87.03
1546 57.58 31.56 114.53 75.60 74.23
1547 57.63 55.21 139.66 94.86 91.71
1548 57.62 85.11 89.68 64.99 68.66
1549 57.73 50.18 127.21 108.99 83.29
1550 57.70 60.90 165.53 136.10 103.90
1551 57.76 29.16 102.32 69.94 75.78
1552 57.79 26.81 105.10 66.43 76.62
1553 57.88 8.55 80.11 48.25 42.89
1554 57.81 43.14 114.51 92.05 90.23
1555 57.90 47.81 119.81 101.91 85.73
1556 58.12 5.46 41.29 28.04 26.29
1557 57.93 16.40 102.11 68.45 56.42
1558 57.88 19.77 104.62 66.30 64.98
1559 57.90 52.37 131.73 109.22 81.99
1560 57.90 22.91 107.21 68.12 69.71
1561 57.94 36.41 113.89 82.89 73.38
1562 57.98 68.27 128.06 107.69 95.95
1563 58.08 82.12 87.88 65.04 80.63
1564 58.18 87.74 79.33 71.79 61.13
1565 58.06 63.13 138.14 105.40 97.39
1566 58.15 57.13 124.74 84.36 94.60
1567 58.15 92.36 50.62 57.09 44.65
1568 58.17 75.39 114.57 109.22 93.15
1569 58.31 11.37 94.65 53.45 51.44
1570 58.34 90.28 70.48 74.62 60.33
1571 58.25 33.89 98.96 73.77 71.12
1572 58.35 45.19 108.59 90.26 85.61
1573 58.33 59.40 129.07 99.92 92.62
1574 58.41 40.96 101.79 78.83 84.38
1575 58.42 73.15 115.22 108.41 86.30
1576 58.58 25.10 85.21 64.47 67.50
1577 58.51 38.59 97.14 72.67 81.70
1578 58.52 65.86 124.94 95.44 97.10
1579 58.50 53.95 127.27 89.67 87.76
1580 58.57 31.09 94.68 57.19 73.83
1581 58.57 70.41 123.16 97.22 93.40
1582 58.58 85.52 85.81 76.31 70.90
1583 58.63 78.88 97.31 85.31 80.95
1584 58.74 18.06 92.05 60.70 58.29
1585 58.78 21.61 87.27 58.35 67.06
1586 58.83 13.97 83.01 52.09 53.04
1587 58.81 27.97 91.27 59.29 80.36
1588 58.68 49.79 112.90 83.98 92.58
1589 58.76 61.70 116.34 100.90 88.56
1590 58.93 35.78 86.83 69.52 78.63
1591 58.87 42.98 104.25 74.15 87.24
1592 58.90 47.04 102.97 79.63 96.72
1593 59.15 55.64 111.35 86.98 93.53
1594 59.11 7.51 57.52 40.89 39.44
1595 59.13 51.65 102.94 80.41 93.56
1596 59.05 83.75 76.81 70.43 86.86
1597 59.19 63.81 105.81 83.48 109.63
1598 59.08 68.12 107.54 84.20 99.68
1599 59.17 76.06 98.56 95.31 87.20
1600 59.29 10.41 80.69 47.29 50.05
1601 59.21 57.57 105.48 81.11 84.92
1602 59.16 33.10 78.46 61.26 76.28
1603 59.49 15.88 76.07 50.67 59.09
1604 59.19 86.56 67.95 52.86 73.00
1605 59.33 59.94 113.27 105.05 96.24
1606 59.52 80.89 81.54 81.14 78.13
1607 59.40 29.87 80.79 61.07 73.50
1608 59.36 71.75 104.90 89.51 100.30
1609 59.55 94.71 23.35 21.00 21.87
1610 59.32 40.29 86.97 61.29 96.76
1611 59.63 89.23 56.02 46.87 70.68
1612 59.45 24.10 75.32 59.97 65.95
1613 59.47 38.10 80.18 69.85 97.11
1614 59.59 92.26 41.07 40.20 51.06
1615 59.73 19.16 68.34 43.72 64.66
1616 59.52 45.05 89.05 66.30 86.96
1617 59.52 48.79 88.44 65.63 101.61
1618 59.53 53.57 96.87 83.11 88.26
1619 59.55 26.81 72.86 50.75 73.75
1620 59.60 65.97 105.89 87.54 82.46
1621 59.48 41.47 66.00 41.19 102.38
1622 59.80 73.44 85.89 83.57 103.49
1623 59.75 78.40 84.29 87.49 98.89
1624 59.86 34.61 47.49 33.27 87.05
1625 60.03 13.04 71.21 41.12 59.94
1626 59.57 34.04 59.00 44.25 93.75
1627 60.02 43.14 69.17 48.42 91.41
1628 59.95 62.03 88.88 79.75 102.06
1629 59.92 69.35 105.05 81.70 100.14
1630 59.93 36.02 66.89 54.84 92.68
1631 59.92 32.83 57.52 39.67 79.97
1632 60.19 58.71 81.56 84.81 87.16
1633 60.05 86.72 64.74 60.55 82.23
1634 59.97 40.37 60.21 52.26 103.26
1635 60.12 85.30 65.76 61.59 83.11
1636 60.37 52.45 82.19 81.55 91.32
1637 60.56 76.34 75.50 70.88 110.19
1638 60.19 26.67 59.08 47.13 76.41
1639 60.24 46.68 74.84 70.63 94.56
1640 60.30 54.72 85.15 83.14 89.31
1641 60.28 56.80 82.79 84.06 83.12
1642 60.45 7.53 42.63 29.66 37.02
1643 60.41 10.60 63.05 46.15 50.73
1644 60.25 50.39 76.43 65.16 100.53
1645 60.35 71.21 95.05 79.68 91.34
1646 60.49 17.32 64.14 40.29 59.04
1647 60.52 37.92 48.60 42.58 96.00
1648 60.44 64.46 86.20 78.24 99.51
1649 60.55 24.33 63.74 52.01 79.51
1650 60.47 67.24 88.20 68.80 94.12
1651 60.66 60.62 72.79 82.58 89.17
1652 60.60 84.07 50.25 42.69 85.25
1653 60.40 41.47 63.50 47.62 100.35
1654 60.38 47.69 52.30 39.10 106.70
1655 60.56 82.73 63.00 69.56 87.91
1656 60.66 92.45 25.05 29.33 51.46
1657 60.80 14.76 60.77 42.06 54.82
1658 60.55 28.23 65.20 52.29 78.09
1659 60.54 30.23 62.87 53.46 74.69
1660 60.57 32.99 58.20 47.06 81.49
1661 60.92 79.42 63.33 67.99 102.01
1662 60.59 9.13 39.76 26.48 65.10
1663 60.65 21.25 63.94 43.23 62.88
1664 60.51 88.61 39.38 31.77 72.85
1665 60.67 90.71 47.62 45.64 70.81
1666 60.95 72.85 79.74 62.90 99.08
1667 60.56 86.73 47.22 39.00 88.44
1668 60.78 48.27 68.80 62.00 96.56
1669 61.20 70.22 69.72 52.00 91.94
1670 60.87 81.27 66.28 73.28 95.22
1671 60.83 19.78 56.74 37.23 63.65
1672 60.89 42.09 59.00 52.44 96.21
1673 60.84 50.15 50.72 46.22 96.34
1674 61.47 40.73 44.84 43.71 98.00
1675 61.10 88.69 51.53 47.94 81.33
1676 60.93 35.48 46.47 43.24 87.60
1677 61.03 62.74 78.51 89.76 92.67
1678 61.14 85.51 56.51 53.05 87.36
1679 61.31 25.79 49.02 47.82 75.53
1680 61.19 31.63 43.81 43.68 78.19
1681 61.16 18.48 43.67 31.00 66.15
1682 61.03 26.83 45.09 37.18 76.82
1683 61.22 46.73 57.00 48.09 90.27
1684 61.37 58.64 59.92 62.42 91.20
1685 61.26 56.60 60.69 61.97 97.54
1686 61.43 8.85 37.18 27.04 49.14
1687 61.06 13.08 49.20 35.60 59.93
1688 61.36 11.33 48.40 35.63 57.15
1689 61.31 78.60 60.26 75.60 102.14
1690 61.35 28.22 42.29 43.21 77.69
1691 61.39 29.96 37.35 36.35 77.00
1692 61.35 5.36 21.67 13.17 24.65
1693 61.37 64.93 70.62 64.74 102.18
1694 61.39 91.34 33.61 29.47 71.36
1695 61.59 67.91 69.92 53.47 89.89
1696 61.26 77.35 46.82 49.00 92.00
1697 61.37 81.91 55.42 63.32 87.26
1698 61.67 75.03 65.42 60.07 98.47
1699 61.57 16.70 47.78 38.00 62.72
1700 61.46 36.01 34.51 34.63 88.06
1701 61.60 49.21 52.27 52.00 93.98
1702 61.54 47.84 35.36 29.28 92.32
1703 61.52 51.51 54.49 61.36 96.31
1704 61.85 92.98 20.91 21.61 57.28
1705 61.63 15.41 40.54 22.96 59.92
1706 61.56 53.57 51.78 56.10 89.60
1707 61.80 60.68 58.69 67.83 96.08
1708 61.70 38.56 39.23 43.66 99.91
1709 61.62 14.04 39.35 26.88 59.46
1710 62.11 87.20 41.57 43.11 83.29
1711 61.71 89.23 30.28 28.95 66.54
1712 61.77 12.37 46.74 39.79 59.15
1713 62.15 77.49 59.11 56.95 91.75
1714 62.10 18.98 42.19 37.50 65.93
1715 61.99 31.11 28.95 38.54 78.56
1716 62.15 36.32 36.83 52.88 90.33
1717 62.27 50.44 45.86 57.83 104.31
1718 62.27 65.79 57.24 50.47 89.92
1719 62.20 72.06 64.70 60.48 88.15
1720 62.13 39.51 45.52 51.58 105.94
1721 62.04 53.02 54.76 72.88 100.00
1722 61.98 64.83 40.27 34.82 106.46
1723 62.24 21.43 38.17 37.89 67.57
1724 62.25 57.27 48.05 62.72 98.08
1725 62.43 80.81 47.58 53.32 94.66
1726 62.24 42.40 42.43 48.09 91.00
1727 62.36 5.46 14.56 7.69 26.19
1728 62.44 12.21 35.75 27.93 59.10
1729 62.41 83.67 41.44 42.00 83.04
1730 62.39 27.02 39.34 47.53 77.60
1731 62.42 15.81 40.89 36.76 64.76
1732 62.54 29.51 34.75 54.62 78.53
1733 62.39 47.03 45.24 67.43 90.43
1734 62.25 48.20 35.92 41.54 93.62
1735 62.42 45.16 40.41 52.85 93.07
1736 62.50 53.95 38.16 46.77 95.95
1737 62.42 52.46 35.64 44.09 101.64
1738 62.64 70.65 57.81 49.65 85.59
1739 62.78 10.01 41.73 35.15 58.05
1740 63.01 64.17 46.64 55.23 98.08
1741 62.94 68.95 48.96 46.41 91.78
1742 62.50 90.44 30.00 40.33 70.33
1743 62.82 74.93 50.24 54.22 92.07
1744 62.67 79.30 45.48 51.96 102.52
1745 62.70 89.73 26.25 31.60 65.70
1746 62.92 25.64 31.69 43.84 84.02
1747 62.93 40.47 34.74 58.39 124.55
1748 63.00 91.85 23.92 30.34 56.17
1749 62.77 93.86 13.51 12.77 27.62
1750 63.11 21.10 29.22 38.18 67.40
1751 62.79 23.97 34.06 49.94 78.50
1752 63.07 35.70 29.93 58.77 94.63
1753 62.95 52.02 45.52 69.07 97.30
1754 62.92 33.99 33.32 53.24 86.06
1755 63.00 42.97 34.30 69.20 107.53
1756 63.00 46.04 37.56 72.63 98.98
1757 63.19 6.50 15.61 12.93 29.54
1758 63.01 13.43 29.04 24.98 60.67
1759 63.26 18.36 31.02 42.62 73.49
1760 63.20 48.06 33.96 68.47 112.47
1761 63.23 72.74 45.72 48.82 78.38
1762 63.19 88.87 34.02 49.92 68.22
1763 63.43 22.96 25.59 40.82 80.89
1764 63.55 86.50 33.13 45.64 75.23
1765 63.15 8.55 22.65 13.68 39.70
1766 63.02 15.38 30.77 27.92 64.46
1767 63.25 55.75 39.83 68.00 112.29
1768 63.10 83.47 42.37 55.00 82.63
1769 63.28 50.10 39.45 80.35 110.48
1770 63.30 58.08 40.56 76.39 103.30
1771 63.16 77.34 42.05 49.95 95.59
1772 63.42 66.62 43.84 63.38 93.59
1773 63.30 82.29 32.25 37.38 79.35
1774 63.39 30.46 23.40 54.18 93.20
1775 63.65 75.90 41.68 46.35 90.32
1776 63.60 44.03 26.98 59.94 118.53
1777 63.55 70.51 45.58 49.98 74.42
1778 63.48 32.23 27.67 52.20 98.47
1779 63.58 60.11 37.81 68.56 102.73
1780 63.95 15.60 27.41 33.24 69.54
1781 63.64 25.85 27.17 52.71 89.66
1782 63.91 40.27 28.75 66.10 122.76
1783 63.56 19.72 26.00 33.75 71.00
1784 63.78 78.18 37.46 49.37 91.98
1785 63.69 83.90 34.00 48.69 78.41
1786 63.90 80.29 38.41 55.59 86.77
1787 63.82 42.29 27.55 71.68 129.48
1788 64.01 45.11 26.33 62.89 122.13
1789 64.03 68.10 36.03 45.55 95.55
1790 63.89 20.48 25.07 39.63 78.77
1791 63.85 90.52 23.80 32.43 53.41
1792 63.94 31.46 29.42 89.25 110.83
1793 64.10 38.20 28.46 79.25 117.78
1794 63.96 50.93 30.53 64.47 125.56
1795 63.89 92.64 14.44 11.50 31.32
1796 64.12 34.37 26.72 72.75 123.07
1797 64.10 56.60 36.80 83.57 113.15
1798 64.06 46.80 29.11 86.37 123.56
1799 64.02 52.23 33.48 83.10 116.52
1800 64.06 63.64 43.92 67.16 90.11
1801 64.12 61.96 38.97 77.66 96.40
1802 64.16 81.76 28.03 37.30 83.54
1803 64.27 88.86 21.61 29.54 71.28
1804 64.17 11.41 21.07 21.05 55.49
1805 64.31 29.56 23.47 77.36 130.60
1806 64.30 48.91 31.38 81.51 147.16
1807 64.40 65.87 35.44 56.31 100.51
1808 64.06 82.98 30.40 56.80 92.40
1809 64.07 14.58 22.60 25.00 69.30
1810 64.22 18.03 24.37 38.71 75.03
1811 64.15 23.31 22.12 37.96 87.83
1812 64.33 26.70 23.59 68.95 113.44
1813 64.42 59.86 32.68 73.90 113.18
1814 64.38 83.90 29.80 56.67 87.40
1815 64.44 54.67 36.64 89.25 125.02
1816 64.43 85.49 24.48 39.69 71.29
1817 64.66 24.63 23.38 57.04 98.85
1818 64.66 77.10 37.99 60.88 90.20
1819 64.68 91.71 14.28 19.83 38.28
1820 64.73 32.74 23.49 81.87 141.93
1821 64.69 21.51 21.84 41.18 91.15
1822 64.77 70.52 36.74 57.27 81.83
1823 64.84 6.39 10.96 11.28 30.21
1824 64.68 27.74 23.04 66.20 124.80
1825 64.76 36.29 24.88 79.75 143.56
1826 64.60 14.86 20.90 30.30 72.40
1827 64.84 52.75 32.03 94.33 136.70
1828 64.72 78.81 31.85 50.10 85.48
1829 64.87 44.19 25.21 80.34 153.31
1830 64.76 82.20 30.10 61.14 81.52
1831 65.13 46.56 25.11 91.79 166.01
1832 64.78 50.58 25.44 82.67 160.60
1833 65.02 61.73 29.58 69.47 106.14
1834 64.94 40.03 26.56 79.04 154.40
1835 65.01 57.48 31.68 90.20 133.30
1836 64.99 64.42 30.78 54.35 103.62
1837 65.08 16.53 21.94 37.55 79.77
1838 65.30 30.87 21.17 77.78 154.35
1839 65.14 41.94 23.38 64.05 165.07
1840 65.28 90.49 18.67 35.34 49.10
1841 65.32 83.65 24.21 52.73 82.00
1842 65.41 75.47 27.30 53.51 91.86
1843 65.52 48.60 24.04 86.71 167.43
1844 65.55 56.33 29.25 97.89 170.91
1845 65.58 28.54 19.34 62.15 152.41
1846 65.27 68.58 30.98 61.62 96.95
1847 65.38 79.78 27.93 63.78 85.44
1848 65.14 81.48 29.50 55.70 79.60
1849 65.23 85.43 26.00 65.78 67.70
1850 65.58 19.34 20.05 42.50 96.43
1851 65.56 66.51 27.73 61.14 107.00
1852 65.68 23.79 19.48 53.36 122.66
1853 65.33 26.19 21.68 58.19 127.30
1854 65.35 50.60 28.05 105.55 174.45
