#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
pf7 14A 4 even-skipped Kruppel giant
1856 80.26 53.76 41.61 19.51 127.30
1857 80.40 67.52 14.64 16.56 92.80
1858 80.42 38.48 55.83 17.33 88.97
1859 80.47 47.46 54.49 19.93 105.14
1860 80.61 72.87 14.10 12.91 67.49
1861 80.58 25.44 42.75 12.47 65.20
1862 80.64 61.30 19.57 16.40 117.17
1863 80.66 64.95 16.57 16.81 105.80
1864 80.58 55.84 34.90 18.10 110.89
1865 80.72 70.31 14.52 14.99 78.13
1866 80.86 32.26 54.88 14.25 57.29
1867 80.80 42.96 56.43 18.07 82.23
1868 80.90 40.48 55.13 17.70 82.30
1869 81.09 58.33 28.74 17.28 103.85
1870 81.18 20.95 39.43 10.45 50.68
1871 81.19 27.46 43.71 13.37 61.20
1872 81.28 18.41 33.73 10.44 44.40
1873 81.16 45.62 60.94 18.52 86.95
1874 81.17 50.94 61.13 18.15 104.08
1875 81.35 29.83 54.62 14.17 57.07
1876 81.32 35.35 60.29 15.08 69.68
1877 81.37 53.64 49.45 17.99 88.93
1878 81.46 75.03 11.31 12.36 63.38
1879 81.42 37.79 62.44 17.66 68.91
1880 81.60 15.94 31.53 7.99 39.65
1881 81.50 48.22 59.26 18.92 85.07
1882 81.62 63.24 18.01 17.32 92.32
1883 81.66 66.48 14.50 16.05 86.43
1884 81.78 77.51 10.43 9.98 43.82
1885 81.70 56.24 43.70 19.10 96.96
1886 81.76 68.82 12.83 14.56 77.69
1887 81.78 60.80 26.28 17.61 92.94
1888 81.89 23.77 40.68 11.83 48.05
1889 81.86 72.20 11.00 13.60 70.50
1890 81.90 33.29 61.86 16.68 57.68
1891 81.85 43.70 69.78 17.58 70.36
1892 81.97 40.80 66.30 17.35 67.56
1893 82.26 25.86 46.31 13.31 51.80
1894 82.43 31.11 61.19 13.51 46.58
1895 82.20 49.93 77.53 18.05 82.95
1896 82.27 52.14 69.88 17.94 79.00
1897 82.42 21.55 44.15 11.23 42.22
1898 82.31 46.46 71.26 18.22 64.62
1899 82.31 58.62 42.79 17.24 85.23
1900 82.41 36.20 66.48 16.34 54.95
1901 82.53 19.06 40.60 11.19 38.14
1902 82.40 28.32 55.06 13.89 46.93
1903 82.70 38.57 68.34 16.94 51.35
1904 82.54 54.79 57.42 19.22 74.45
1905 82.61 64.97 20.06 17.41 86.31
1906 82.89 70.42 12.26 14.36 72.37
1907 82.85 75.79 9.03 12.40 50.38
1908 82.81 42.54 77.02 18.71 57.69
1909 82.95 62.80 29.34 17.22 79.18
1910 83.02 67.45 14.26 15.26 78.40
1911 83.02 34.10 62.37 15.35 43.55
1912 83.12 48.54 77.36 17.79 58.46
1913 83.10 57.05 53.79 16.76 72.97
1914 83.02 60.72 43.05 18.30 77.47
1915 83.17 44.60 71.02 17.71 58.68
1916 83.14 73.54 10.78 13.42 64.45
1917 82.96 17.91 42.41 8.96 27.15
1918 82.94 28.72 53.06 13.06 41.50
1919 83.40 23.58 44.89 12.83 38.65
1920 83.34 40.66 76.28 17.06 50.76
1921 83.36 52.98 71.06 18.64 65.18
1922 83.47 50.83 76.77 18.62 60.93
1923 83.59 25.93 48.30 12.91 39.16
1924 83.55 46.60 71.19 17.69 51.91
1925 83.64 36.67 65.03 16.11 42.92
1926 83.77 21.10 41.46 11.22 37.63
1927 83.78 31.25 60.71 14.14 39.79
1928 83.78 55.21 65.36 18.78 58.10
1929 83.87 58.87 55.59 18.07 61.16
1930 83.80 28.56 52.68 12.77 42.33
1931 83.83 65.56 20.44 16.71 68.06
1932 84.02 17.91 36.24 9.46 30.24
1933 84.02 42.72 73.54 16.58 46.43
1934 84.10 39.06 68.33 16.26 44.97
1935 84.18 68.90 15.59 15.85 67.79
1936 84.16 71.98 11.74 13.48 65.14
1937 84.23 63.36 31.98 17.07 65.98
1938 84.41 34.22 61.67 15.42 38.32
1939 84.24 60.87 43.00 18.37 59.23
1940 84.45 74.88 9.47 12.34 59.63
1941 84.39 49.29 77.57 18.84 48.37
1942 84.53 44.95 75.24 18.23 43.35
1943 84.50 53.22 73.30 18.35 50.92
1944 84.65 57.21 61.16 17.74 54.21
1945 84.65 47.31 73.58 18.03 42.92
1946 84.74 24.50 43.17 11.81 33.78
1947 84.88 51.25 73.35 17.96 44.96
1948 84.77 22.24 42.93 10.07 35.47
1949 84.85 41.22 71.90 17.16 44.46
1950 85.00 19.71 39.40 10.11 30.26
1951 84.88 27.20 44.80 13.08 38.15
1952 85.04 67.07 22.47 16.02 61.41
1953 84.82 37.26 70.42 15.94 41.08
1954 84.96 29.89 46.53 14.23 33.76
1955 85.10 55.24 69.09 18.39 49.27
1956 85.15 70.71 13.89 14.57 66.55
1957 85.31 62.31 41.39 16.74 58.82
1958 85.40 64.94 32.25 16.37 62.20
1959 85.34 32.70 55.43 15.41 38.49
1960 85.36 59.39 53.04 17.68 50.37
1961 85.53 43.20 66.54 17.06 43.20
1962 85.48 39.45 58.98 16.44 40.61
1963 85.86 72.76 12.22 12.12 53.12
1964 85.73 45.41 62.59 17.07 41.97
1965 85.74 49.78 68.13 17.18 40.80
1966 85.68 53.20 70.92 19.11 44.34
1967 85.75 47.55 66.51 17.34 40.26
1968 85.94 69.13 19.94 14.70 61.19
1969 85.87 25.79 38.37 12.29 34.08
1970 85.90 34.66 54.52 15.44 33.68
1971 85.85 37.12 64.94 15.33 36.60
1972 85.60 61.10 46.67 13.33 79.00
1973 86.13 23.34 36.25 10.89 31.95
1974 86.01 30.96 45.62 13.88 34.49
1975 85.97 57.04 62.37 16.48 48.69
1976 86.07 27.78 37.36 13.50 29.39
1977 86.25 29.01 35.98 12.11 34.72
1978 86.20 41.28 54.72 16.03 41.92
1979 86.32 20.63 29.11 9.52 27.28
1980 86.53 61.44 50.73 17.37 46.93
1981 86.54 63.88 45.01 17.04 52.49
1982 86.47 67.03 27.98 14.10 50.60
1983 86.57 51.69 60.09 17.16 39.10
1984 86.47 54.88 65.56 18.25 47.25
1985 86.68 59.13 63.22 17.25 47.55
1986 86.72 38.64 48.05 15.51 37.05
1987 86.80 44.58 49.80 17.07 39.86
1988 86.84 49.21 53.20 18.30 39.69
1989 86.88 70.85 16.43 12.65 48.33
1990 87.00 31.77 34.51 13.84 33.08
1991 86.99 33.70 40.39 14.58 32.36
1992 86.92 47.02 51.93 16.07 39.32
1993 87.00 36.00 45.36 14.05 35.16
1994 87.08 25.38 28.61 10.59 29.71
1995 87.11 42.44 45.99 17.25 37.59
1996 87.27 56.81 58.51 18.51 40.96
1997 87.15 27.69 27.56 12.47 31.37
1998 87.39 22.45 24.08 9.75 26.15
1999 87.48 29.71 32.02 12.72 29.95
2000 87.54 54.30 57.45 17.66 42.00
2001 87.67 68.43 31.74 13.94 43.64
2002 87.65 40.22 42.80 15.79 34.57
2003 87.68 62.93 51.55 16.49 39.53
2004 87.72 52.31 52.93 18.54 37.59
2005 87.64 65.48 45.22 14.78 44.86
2006 87.91 50.26 47.07 16.82 40.51
2007 87.97 37.67 34.36 14.90 33.89
2008 87.98 58.99 55.31 16.15 39.27
2009 87.81 27.23 25.00 10.82 27.86
2010 88.02 44.32 38.80 16.50 34.59
2011 88.04 46.30 40.47 16.89 34.47
2012 88.13 48.36 47.37 17.63 38.61
2013 88.34 61.35 50.77 15.74 41.44
2014 88.15 35.00 30.64 14.83 32.29
2015 88.23 70.66 21.39 11.86 36.22
2016 88.16 24.97 20.93 11.61 26.02
2017 88.20 32.43 26.38 14.15 30.52
2018 88.37 42.19 38.80 16.95 33.75
2019 88.43 55.90 43.65 17.37 38.11
2020 88.39 66.64 38.02 13.85 36.71
2021 88.64 27.69 18.18 11.40 27.25
2022 88.73 30.19 21.12 12.13 29.93
2023 88.89 64.24 39.71 14.67 34.60
2024 88.91 40.20 27.59 15.34 32.77
2025 88.99 51.58 33.02 17.27 37.62
2026 88.95 53.80 41.37 16.59 36.75
2027 89.18 69.24 27.97 11.31 27.05
2028 89.22 47.35 27.05 16.79 35.58
2029 89.22 57.54 44.75 15.87 38.57
2030 89.23 38.00 22.11 14.49 30.43
2031 89.35 24.49 15.60 10.81 24.39
2032 89.25 35.82 20.80 14.12 33.09
2033 89.27 43.48 25.87 16.41 34.00
2034 89.32 49.65 30.95 17.10 35.39
2035 89.38 59.90 51.67 16.52 36.06
2036 89.07 67.12 36.87 12.39 27.74
2037 89.31 33.40 18.59 14.67 28.95
2038 89.48 45.36 25.68 16.95 35.51
2039 89.64 26.48 15.40 11.30 26.90
2040 89.83 30.78 17.32 13.62 27.82
2041 89.92 62.18 49.53 15.06 34.43
2042 89.66 28.59 15.13 12.52 28.72
2043 89.78 67.52 31.21 13.19 31.26
2044 89.75 41.70 21.38 16.00 34.26
2045 90.21 54.95 32.08 17.17 33.02
2046 90.09 52.69 26.85 17.31 34.26
2047 90.34 39.63 18.04 14.87 31.83
2048 90.40 34.92 16.97 13.57 28.96
2049 90.40 48.69 21.57 16.39 35.32
2050 90.40 57.05 30.47 16.77 37.29
2051 90.50 63.99 41.69 13.62 30.17
2052 90.57 37.20 18.25 13.66 30.20
2053 90.45 43.19 20.43 15.81 29.46
2054 90.57 59.72 41.27 15.80 35.81
2055 90.60 32.75 16.36 13.26 27.39
2056 90.63 46.18 20.12 14.84 33.24
2057 90.66 50.97 22.01 17.79 34.00
2058 90.69 65.75 39.39 13.16 29.86
2059 90.99 27.33 13.38 9.63 23.22
2060 90.76 30.66 14.31 12.19 25.35
2061 91.35 41.42 16.87 14.13 28.88
2062 91.22 44.18 18.38 16.51 30.32
2063 91.35 58.53 27.08 15.46 32.50
2064 91.33 61.97 37.05 13.39 30.68
2065 91.38 30.16 13.51 10.26 24.79
2066 91.46 53.59 23.21 15.65 34.49
2067 91.65 38.73 17.13 13.58 28.71
2068 91.52 48.10 19.31 16.11 31.08
2069 91.83 56.06 20.32 14.31 31.65
2070 91.85 50.66 18.92 15.11 32.76
2071 91.94 36.34 15.22 12.48 26.13
2072 92.06 28.87 12.16 10.50 22.41
2073 92.01 63.90 28.77 12.72 26.21
2074 91.94 32.23 13.71 12.26 23.99
2075 91.84 46.09 16.43 14.78 28.22
2076 92.14 60.33 25.18 13.89 29.43
2077 92.06 43.12 16.13 15.35 26.48
2078 92.00 27.89 12.29 11.86 22.43
2079 92.71 40.58 16.28 13.42 26.33
2080 92.69 52.88 19.05 15.04 30.26
2081 92.84 30.37 13.01 11.26 22.32
2082 92.43 45.95 16.67 14.18 27.41
2083 92.74 48.79 16.88 14.72 26.91
2084 92.65 42.90 17.20 13.86 26.57
2085 92.86 37.48 15.63 13.16 26.08
2086 92.96 33.35 15.02 12.07 22.80
2087 92.95 47.05 16.00 15.00 26.16
2088 93.21 54.80 17.24 14.68 29.16
2089 93.23 50.83 16.68 15.74 32.14
2090 93.20 44.56 16.52 15.66 27.50
2091 93.44 61.05 17.77 12.26 25.31
2092 93.57 56.95 18.33 13.54 28.65
2093 93.46 39.23 14.14 13.27 23.45
2094 93.56 43.37 16.57 15.23 27.46
2095 93.60 46.58 18.24 14.59 26.41
2096 93.81 35.68 13.50 11.49 23.88
2097 93.89 59.11 17.46 12.21 25.91
2098 93.71 41.36 16.19 14.81 25.33
2099 93.93 38.24 15.07 10.83 22.61
2100 94.08 48.31 15.76 14.24 27.00
2101 94.38 53.10 16.03 13.77 26.57
2102 94.36 33.46 12.85 10.87 21.44
2103 94.22 42.27 14.96 13.62 25.67
2104 94.44 44.83 14.83 13.92 24.78
2105 94.64 50.76 15.71 13.75 27.03
2106 94.46 55.42 14.78 13.42 27.16
2107 94.64 39.78 13.71 12.41 23.76
2108 94.82 36.94 14.75 11.44 22.18
2109 95.14 47.26 14.83 12.83 25.27
2110 95.40 41.91 14.25 11.39 24.39
2111 95.74 35.09 13.11 10.02 20.04
2112 95.53 44.19 14.15 14.45 25.05
2113 95.66 54.13 13.37 12.01 23.59
2114 95.94 39.57 13.34 11.18 21.33
2115 95.78 49.27 14.72 12.10 24.13
2116 96.24 51.89 14.10 12.70 22.99
2117 96.50 46.12 13.95 11.16 22.19
2118 96.54 43.51 13.25 11.93 22.11
2119 96.74 36.94 11.04 10.11 17.87
2120 96.93 49.85 12.98 11.60 22.21
2121 97.09 41.73 13.29 11.67 19.86
2122 97.46 44.88 13.09 10.30 19.89
2123 97.36 48.72 14.38 9.75 21.88
2124 97.80 47.62 12.31 9.75 19.62

