#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
lesl4 14A 4 Kruppel even-skipped fushi-tarazu
1855 73.47 84.82 8.33 24.67 66.47
1856 73.49 13.72 9.00 22.08 61.68
1857 73.70 67.69 12.55 46.42 136.93
1858 73.87 77.70 10.65 41.09 114.47
1859 73.65 26.45 12.14 45.86 81.49
1860 73.73 87.09 4.20 9.46 27.80
1861 73.78 19.81 10.84 50.83 74.30
1862 73.75 31.05 12.24 58.06 84.75
1863 73.78 42.00 13.37 68.32 97.41
1864 73.74 50.66 12.91 49.59 111.43
1865 74.00 53.27 12.54 41.21 102.37
1866 73.93 62.67 11.86 36.71 139.00
1867 74.39 72.26 11.19 41.34 125.61
1868 73.72 14.68 5.25 29.75 63.00
1869 74.16 24.02 12.36 58.66 62.43
1870 74.12 39.72 12.89 71.33 84.83
1871 74.08 15.76 9.27 21.25 64.17
1872 74.23 44.27 11.19 74.18 85.98
1873 74.30 55.21 12.25 37.71 101.23
1874 74.15 60.94 14.14 45.79 137.84
1875 74.19 80.80 9.34 34.73 120.40
1876 74.08 51.66 13.45 31.85 99.60
1877 74.40 69.84 12.22 44.59 122.10
1878 74.32 27.97 12.17 60.71 79.00
1879 74.10 29.06 13.47 72.59 74.82
1880 74.36 74.50 12.40 39.56 132.44
1881 74.19 75.82 11.17 28.44 124.86
1882 74.39 46.78 13.35 71.06 85.83
1883 74.43 83.91 6.28 23.03 66.28
1884 74.31 13.86 8.15 21.00 48.00
1885 74.47 33.15 12.48 69.65 70.62
1886 74.62 86.73 3.55 8.05 29.55
1887 74.36 18.85 9.94 37.76 67.52
1888 74.65 21.79 10.85 51.15 57.79
1889 74.77 37.89 12.73 69.18 71.70
1890 74.67 58.56 12.30 40.19 102.20
1891 74.67 65.90 12.33 45.17 132.18
1892 74.58 16.56 8.30 24.64 59.64
1893 74.66 35.58 12.55 70.99 68.71
1894 74.84 26.38 11.78 69.32 64.09
1895 74.61 30.99 13.14 75.67 69.19
1896 74.74 49.60 13.01 74.81 103.22
1897 74.99 63.36 11.20 38.93 120.27
1898 74.68 40.02 11.33 55.33 83.28
1899 74.95 42.39 11.98 85.02 72.66
1900 74.73 60.42 11.12 31.94 116.31
1901 74.99 29.91 10.84 73.53 67.33
1902 75.21 51.53 12.42 61.53 90.04
1903 74.86 57.18 11.66 44.62 99.25
1904 74.92 81.15 7.52 13.14 95.07
1905 75.12 18.41 9.32 48.63 61.23
1906 75.02 77.05 9.26 25.79 106.10
1907 75.19 12.37 6.53 19.59 27.71
1908 75.16 53.91 12.51 47.51 91.43
1909 75.33 15.17 8.15 31.72 40.97
1910 75.36 24.39 10.34 66.83 63.18
1911 75.51 68.27 11.30 45.18 123.54
1912 75.28 44.80 11.67 84.79 73.26
1913 75.31 47.60 11.97 90.66 77.36
1914 75.26 17.28 9.58 35.37 55.37
1915 75.54 74.03 11.28 37.25 118.37
1916 75.55 39.70 11.88 74.90 86.54
1917 75.35 56.14 12.22 44.44 95.09
1918 75.54 60.95 11.75 48.34 104.18
1919 75.72 31.50 11.66 71.73 75.38
1920 75.43 82.32 6.27 13.23 81.23
1921 75.72 28.76 11.91 69.32 78.17
1922 75.56 34.38 12.23 71.69 74.36
1923 75.61 70.54 10.49 39.54 117.39
1924 75.78 79.22 8.50 23.10 97.12
1925 75.87 37.03 12.01 59.43 80.36
1926 75.75 65.09 11.28 54.49 117.00
1927 75.67 76.48 8.89 16.76 103.98
1928 75.77 84.96 3.95 5.95 33.92
1929 75.97 41.47 11.69 72.44 83.31
1930 75.91 22.12 10.31 64.47 70.78
1931 76.05 58.26 11.80 51.49 87.51
1932 75.94 81.64 7.62 16.96 83.36
1933 76.07 19.85 10.33 66.88 55.74
1934 76.00 49.41 10.84 80.82 69.55
1935 76.14 25.97 10.98 61.11 76.88
1936 76.19 13.93 7.31 28.52 23.34
1937 76.01 18.12 8.36 52.88 46.33
1938 76.10 52.73 12.59 71.59 69.94
1939 75.95 16.69 8.20 36.60 47.00
1940 76.14 43.56 11.93 77.91 93.63
1941 76.19 46.36 11.39 80.69 86.47
1942 76.28 55.16 12.12 67.65 79.65
1943 76.08 15.30 8.75 26.75 37.50
1944 76.55 84.10 4.79 5.74 34.22
1945 76.41 59.77 12.00 60.41 83.08
1946 76.56 76.58 8.43 31.14 99.13
1947 76.56 63.29 10.17 50.03 97.96
1948 76.96 71.11 9.45 49.12 97.41
1949 76.41 16.06 7.36 37.91 32.55
1950 76.82 38.81 11.31 52.29 107.06
1951 76.42 80.96 8.50 12.25 91.00
1952 76.62 17.21 7.85 38.50 43.85
1953 76.95 65.93 10.27 58.52 95.42
1954 76.94 68.40 10.64 57.25 107.56
1955 76.56 21.45 11.33 34.44 70.44
1956 76.74 30.56 11.51 48.14 98.49
1957 76.88 51.35 11.47 85.87 74.84
1958 76.93 27.46 11.17 53.57 111.84
1959 76.69 34.92 10.96 52.04 92.40
1960 76.77 36.30 10.89 50.26 96.00
1961 76.70 72.63 11.18 38.59 91.29
1962 76.65 42.94 9.67 60.00 101.33
1963 77.22 44.67 11.17 46.97 96.67
1964 77.16 78.44 8.03 22.82 92.34
1965 77.11 22.77 10.00 36.30 81.25
1966 77.02 48.92 11.58 67.04 88.26
1967 76.94 60.80 10.82 50.21 80.29
1968 77.14 56.86 10.68 60.80 76.26
1969 77.00 74.00 8.83 29.00 81.75
1970 77.10 81.65 6.12 13.77 61.86
1971 77.51 14.84 7.71 20.79 44.58
1972 76.92 40.61 11.81 55.56 96.19
1973 77.08 42.09 11.80 52.50 98.52
1974 77.15 54.12 11.10 68.67 72.21
1975 77.23 47.14 11.11 49.63 105.25
1976 77.54 17.00 7.73 26.90 66.62
1977 77.35 20.62 9.42 40.46 73.70
1978 77.33 25.04 10.10 40.42 101.32
1979 77.44 59.54 10.69 58.30 76.84
1980 77.26 29.27 11.00 39.61 103.25
1981 77.19 34.47 11.00 33.88 102.00
1982 77.40 62.24 11.81 60.76 80.40
1983 77.25 18.20 7.29 34.35 60.35
1984 77.71 36.61 11.29 37.81 115.99
1985 77.65 83.05 4.59 6.51 31.71
1986 77.47 41.05 12.86 49.54 102.11
1987 77.69 33.60 12.12 35.24 109.41
1988 77.87 39.47 10.72 33.78 103.89
1989 78.06 50.32 10.38 62.66 91.46
1990 77.82 74.69 8.39 33.26 86.05
1991 77.95 52.61 10.41 59.23 91.65
1992 78.14 42.63 11.10 35.45 108.90
1993 78.04 64.71 9.59 60.50 70.47
1994 78.27 31.98 11.58 27.36 111.74
1995 78.09 70.05 9.46 65.82 83.29
1996 78.35 80.64 5.71 13.98 55.41
1997 78.20 29.18 10.99 29.33 105.28
1998 77.91 58.61 9.78 54.52 82.17
1999 78.24 56.78 10.62 58.35 95.68
2000 78.17 67.30 10.28 64.72 75.84
2001 78.18 48.05 11.46 38.65 95.56
2002 78.49 54.77 10.82 44.99 92.14
2003 78.44 72.76 8.12 44.95 68.65
2004 78.24 18.91 9.10 23.95 89.93
2005 78.52 78.61 6.18 16.09 63.03
2006 78.51 60.98 10.65 63.50 69.91
2007 78.52 22.18 10.16 22.42 100.42
2008 78.54 46.16 11.47 26.19 106.90
2009 78.65 34.66 10.62 24.49 128.16
2010 78.60 15.76 7.14 14.39 64.27
2011 78.76 37.90 11.33 24.61 124.12
2012 78.76 59.07 10.35 47.79 86.82
2013 78.82 44.61 11.06 22.04 112.17
2014 78.72 52.64 10.69 45.31 96.72
2015 79.02 64.20 9.31 71.85 72.92
2016 79.18 27.42 10.35 21.92 107.73
2017 79.09 49.02 10.51 30.53 110.33
2018 79.06 76.07 8.00 29.76 68.04
2019 79.30 41.69 10.58 22.48 122.45
2020 79.32 29.74 12.28 22.74 108.32
2021 79.52 51.54 9.51 29.23 115.97
2022 79.40 66.74 9.84 60.86 69.48
2023 79.24 69.22 9.79 73.19 64.12
2024 79.20 74.46 7.38 46.34 68.69
2025 79.32 56.50 9.78 38.88 95.39
2026 79.30 15.65 6.91 8.94 57.17
2027 79.47 36.26 10.97 23.85 127.21
2028 79.68 60.85 9.32 51.41 86.22
2029 79.92 20.39 8.28 14.22 103.48
2030 79.67 17.59 7.41 9.67 93.11
2031 79.65 39.17 11.51 23.59 121.74
2032 79.58 46.31 10.31 25.10 108.24
2033 79.78 32.74 11.46 22.42 117.62
2034 79.55 73.09 7.62 38.62 59.35
2035 79.87 44.17 10.84 20.36 120.60
2036 79.62 21.40 11.00 21.20 113.60
2037 79.78 54.12 10.10 25.05 114.43
2038 80.07 58.91 10.70 38.48 96.52
2039 79.82 70.25 8.15 49.31 67.85
2040 79.76 75.69 6.90 29.40 61.72
2041 79.89 31.26 13.96 24.71 115.25
2042 80.32 65.12 9.04 47.23 85.61
2043 79.83 22.05 8.90 12.50 105.00
2044 80.15 49.81 10.48 19.25 125.49
2045 80.08 78.00 6.71 19.93 44.14
2046 80.61 15.68 5.72 5.54 43.80
2047 80.27 28.72 11.00 25.63 113.93
2048 80.39 34.70 11.12 27.03 116.78
2049 80.06 73.28 8.04 48.42 58.69
2050 80.31 22.88 9.77 15.51 96.84
2051 80.30 62.67 10.18 44.64 90.46
2052 80.22 18.56 8.86 8.81 96.53
2053 80.33 55.84 10.46 18.56 115.39
2054 80.62 37.06 10.22 28.37 124.57
2055 80.57 41.57 10.20 20.89 116.24
2056 80.53 71.82 7.57 52.17 52.77
2057 80.56 74.27 7.80 50.50 44.62
2058 80.67 47.60 10.86 16.38 122.87
2059 80.57 30.74 10.11 23.85 117.82
2060 80.77 45.54 10.58 20.51 127.05
2061 80.48 39.06 11.64 31.55 109.91
2062 80.68 67.31 8.30 52.70 68.89
2063 80.76 53.03 9.52 17.43 124.48
2064 80.79 69.53 8.93 56.77 64.81
2065 80.78 27.39 10.00 25.85 99.02
2066 80.86 78.92 4.67 19.78 23.16
2067 81.23 57.88 10.08 26.46 113.83
2068 81.10 18.42 7.43 12.06 63.92
2069 81.17 50.19 8.84 18.09 132.56
2070 80.87 51.46 9.76 14.71 125.76
2071 81.16 32.23 10.12 39.19 111.78
2072 81.07 55.22 10.11 17.89 111.96
2073 81.25 39.43 9.74 33.58 105.55
2074 81.37 21.09 8.41 18.39 83.41
2075 81.09 43.63 11.44 26.59 125.85
2076 81.39 60.36 10.17 36.63 109.29
2077 81.06 62.69 8.86 41.91 85.77
2078 81.12 64.78 9.27 37.54 89.62
2079 81.42 26.24 10.14 30.21 89.12
2080 81.27 48.54 11.00 12.25 116.88
2081 81.50 35.72 11.82 36.52 106.12
2082 81.74 74.06 7.12 38.27 46.52
2083 81.52 41.29 11.14 40.77 91.59
2084 81.68 25.02 10.03 27.43 86.63
2085 81.78 43.09 11.19 33.58 120.30
2086 82.08 67.82 8.50 37.47 87.48
2087 81.63 79.11 4.55 17.42 19.53
2088 81.78 23.58 9.04 32.93 83.44
2089 81.65 34.42 10.39 40.88 95.42
2090 81.97 37.42 10.39 47.62 95.38
2091 81.62 62.93 8.36 39.45 92.64
2092 81.87 65.97 9.30 30.46 86.98
2093 81.96 53.73 10.63 18.04 117.14
2094 81.67 70.40 8.83 47.54 62.90
2095 82.15 51.40 9.78 19.07 117.46
2096 81.92 45.79 10.46 26.22 113.12
2097 81.97 77.02 6.06 24.43 30.44
2098 82.01 49.09 10.32 21.60 116.90
2099 82.13 56.08 9.51 16.44 119.32
2100 81.89 64.50 9.71 41.87 101.74
2101 81.85 69.13 6.26 27.37 72.00
2102 82.02 40.56 9.94 41.26 87.37
2103 82.21 27.24 10.00 46.18 84.14
2104 82.23 71.95 7.31 29.53 65.88
2105 82.43 21.91 8.45 37.52 67.89
2106 82.51 58.71 8.82 19.07 115.67
2107 82.38 79.09 4.00 9.76 16.10
2108 82.47 30.03 10.65 59.61 79.62
2109 82.89 35.66 9.71 74.74 76.54
2110 82.91 61.38 9.75 20.02 115.31
2111 82.97 63.62 8.52 21.77 109.34
2112 82.70 32.29 10.14 60.89 83.36
2113 82.76 42.78 11.63 39.76 91.18
2114 82.66 33.87 12.29 54.00 75.86
2115 82.94 46.80 9.62 39.61 109.94
2116 82.76 41.50 8.21 46.54 86.54
2117 82.76 60.57 10.08 23.67 124.50
2118 82.92 75.62 5.58 21.57 40.15
2119 82.88 78.36 4.46 11.14 15.97
2120 83.19 44.60 10.15 48.06 94.08
2121 83.19 65.62 8.17 26.41 99.59
2122 83.04 49.07 10.52 34.38 111.12
2123 83.28 73.06 5.83 24.80 57.13
2124 83.22 53.58 11.66 21.55 116.83
2125 82.96 29.42 10.71 55.29 90.14
2126 82.98 67.63 8.00 17.89 92.78
2127 83.44 40.29 11.58 78.87 79.07
2128 83.39 51.08 10.35 31.58 114.76
2129 83.21 56.01 10.04 18.53 110.53
2130 83.41 21.84 7.19 47.50 56.99
2131 83.40 70.52 7.40 28.28 85.53
2132 83.45 77.35 3.94 11.94 23.59
2133 83.24 27.61 7.80 64.00 75.00
2134 83.59 28.59 10.94 58.96 78.96
2135 83.63 33.74 10.16 90.76 75.14
2136 83.53 67.11 9.47 21.15 89.26
2137 83.61 19.47 7.09 30.29 40.43
2138 83.71 48.56 9.59 42.84 105.41
2139 83.85 30.88 10.21 76.96 76.66
2140 83.85 42.18 10.21 76.84 79.01
2141 83.87 74.26 5.48 17.67 53.57
2142 83.82 76.16 4.76 13.02 30.40
2143 83.89 59.64 8.84 14.62 117.58
2144 84.04 37.84 10.27 85.18 70.69
2145 83.86 62.24 9.00 19.14 115.32
2146 83.90 46.40 10.49 63.28 90.81
2147 84.14 23.87 9.07 55.86 60.59
2148 84.19 68.96 7.61 20.51 100.09
2149 84.19 71.66 6.96 16.78 82.39
2150 84.26 52.79 10.80 36.62 111.75
2151 84.34 65.12 8.07 13.85 102.44
2152 84.10 21.14 9.88 45.38 54.88
2153 84.55 35.48 10.83 94.37 71.86
2154 84.42 56.39 8.78 23.74 114.66
2155 84.25 43.64 9.45 71.35 89.80
2156 84.73 27.54 9.32 69.91 85.96
2157 84.38 47.58 9.33 51.14 86.48
2158 84.31 63.40 8.79 16.93 99.57
2159 84.72 20.13 7.35 29.15 34.08
2160 84.84 40.02 9.92 85.04 79.30
2161 84.68 44.60 10.43 70.81 88.72
2162 84.47 49.45 9.46 50.12 94.85
2163 84.68 51.78 8.90 40.36 96.64
2164 84.85 32.52 10.39 82.99 82.29
2165 84.69 76.43 4.21 7.05 29.31
2166 84.77 59.33 10.42 21.12 112.26
2167 84.81 74.52 5.11 8.37 43.74
2168 84.79 54.59 9.70 32.30 104.00
2169 84.90 29.67 8.68 81.50 76.22
2170 85.09 42.35 11.22 91.96 94.89
2171 84.91 22.88 8.62 43.14 60.71
2172 85.02 25.29 8.04 63.08 72.74
2173 85.06 66.61 7.87 14.12 116.19
2174 85.09 48.46 9.92 50.92 91.64
2175 85.50 69.51 6.68 11.64 106.43
2176 85.01 71.65 6.92 12.05 93.80
2177 85.31 46.28 11.05 77.75 90.20
2178 85.15 50.43 9.06 61.35 93.31
2179 85.26 37.44 11.16 88.17 81.26
2180 85.13 30.68 9.87 67.40 83.40
2181 85.36 60.29 9.85 22.34 111.30
2182 85.40 72.84 6.20 8.36 77.05
2183 85.44 53.43 9.05 53.66 92.54
2184 85.60 34.54 9.57 70.28 89.00
2185 85.47 20.66 5.29 31.18 32.88
2186 85.58 57.59 9.73 32.60 103.81
2187 85.82 62.30 8.61 19.45 114.80
2188 85.93 27.64 8.76 55.14 102.10
2189 85.86 64.79 7.73 11.76 107.47
2190 85.78 22.76 6.65 47.31 62.96
2191 86.08 54.88 9.35 44.07 89.81
2192 85.88 74.10 4.65 3.90 43.08
2193 85.88 44.65 8.75 68.84 93.12
2194 86.16 29.96 9.24 54.44 101.52
2195 86.19 47.85 10.22 75.02 103.64
2196 85.98 39.89 10.58 70.62 99.40
2197 86.38 42.20 10.20 69.50 116.66
2198 86.48 52.28 8.90 67.14 96.53
2199 86.73 72.11 5.08 4.93 63.66
2200 86.40 35.92 9.89 63.79 99.61
2201 86.40 59.03 9.32 44.94 104.64
2202 86.40 38.53 9.52 55.55 96.43
2203 86.24 67.01 8.07 11.41 106.22
2204 86.38 25.36 8.02 45.22 89.34
2205 86.68 56.55 8.80 53.67 91.58
2206 86.58 68.15 7.25 8.47 100.53
2207 87.08 61.04 9.12 43.61 103.92
2208 86.93 22.76 7.12 25.58 65.57
2209 86.79 32.26 10.84 50.47 107.09
2210 86.71 65.39 8.55 19.86 115.90
2211 86.81 50.94 9.07 59.76 88.45
2212 87.22 63.21 7.68 30.71 99.41
2213 87.07 40.07 10.06 56.99 111.24
2214 87.27 34.07 10.48 44.12 98.86
2215 87.20 66.54 8.22 13.15 113.38
2216 86.97 24.45 6.56 36.12 85.38
2217 87.16 28.21 9.22 38.62 109.31
2218 87.27 46.73 9.95 54.52 110.98
2219 87.03 69.52 6.56 7.60 81.60
2220 87.14 26.15 7.83 37.07 90.91
2221 87.07 30.74 8.91 52.76 117.94
2222 87.43 49.15 8.91 61.91 87.54
2223 87.47 53.48 9.19 56.05 96.12
2224 87.52 58.34 8.77 56.75 99.68
2225 87.49 50.73 8.43 49.57 88.04
2226 87.76 36.09 10.04 36.42 105.54
2227 87.56 65.02 7.47 20.70 102.19
2228 87.49 31.81 10.67 40.83 116.00
2229 87.44 38.21 9.52 47.05 102.50
2230 87.56 42.18 9.20 55.12 102.96
2231 87.87 67.96 6.41 12.00 94.07
2232 87.87 55.86 8.83 58.49 93.76
2233 87.99 30.14 9.09 28.80 103.18
2234 87.84 25.72 8.09 26.31 91.53
2235 88.29 70.23 5.10 6.02 58.53
2236 88.00 44.68 8.97 38.71 110.66
2237 88.25 32.56 9.33 26.35 98.80
2238 88.44 27.22 8.70 18.70 92.35
2239 88.07 41.78 9.91 31.64 106.64
2240 88.43 24.83 7.02 15.02 74.19
2241 88.31 40.00 10.08 33.38 108.90
2242 88.42 48.34 9.84 46.29 103.23
2243 88.18 61.96 8.44 47.00 94.00
2244 88.51 64.70 6.84 34.30 99.10
2245 88.70 43.01 8.08 27.50 101.38
2246 88.62 62.35 7.81 37.99 93.09
2247 88.52 59.28 7.98 59.55 99.58
2248 88.54 66.48 6.41 18.91 94.26
2249 88.85 54.65 8.73 48.14 95.09
2250 88.64 37.19 10.46 31.41 99.98
2251 88.66 23.14 6.05 6.95 47.74
2252 89.08 34.79 9.18 19.63 108.25
2253 88.69 68.42 4.81 15.12 73.50
2254 88.96 29.16 7.89 14.66 87.91
2255 88.92 31.83 9.20 13.89 85.91
2256 88.95 56.72 9.28 55.02 99.72
2257 89.02 38.16 10.33 19.90 91.90
2258 89.18 27.44 8.13 9.65 82.19
2259 89.30 69.78 3.78 9.20 44.68
2260 89.16 68.42 6.14 10.50 58.68
2261 89.62 39.99 9.68 15.34 97.78
2262 89.83 44.83 8.98 17.40 86.88
2263 89.43 46.89 8.47 28.04 96.79
2264 89.17 53.17 8.43 30.14 92.64
2265 89.51 60.20 8.43 47.67 107.36
2266 89.73 63.46 6.70 42.59 101.95
2267 89.38 25.25 7.36 7.74 73.36
2268 89.39 41.13 8.91 19.06 104.70
2269 89.57 49.36 9.01 29.08 97.67
2270 89.52 57.71 8.37 43.35 100.16
2271 89.49 30.10 6.29 12.48 75.52
2272 89.64 52.58 8.12 30.17 102.33
2273 89.49 32.29 8.46 9.54 76.00
2274 89.54 28.66 9.12 8.50 90.00
2275 90.16 31.31 8.04 8.68 74.51
2276 89.88 42.94 8.56 12.38 88.78
2277 90.08 56.11 8.44 37.76 95.15
2278 90.08 33.53 7.75 9.32 71.26
2279 90.24 36.65 8.97 9.53 88.48
2280 89.83 61.72 7.21 41.53 104.74
2281 89.95 27.41 7.60 6.05 73.70
2282 90.02 69.22 4.71 11.10 49.56
2283 90.07 47.46 6.64 16.24 93.68
2284 90.22 66.26 5.83 25.28 80.04
2285 90.07 37.80 8.69 15.44 89.62
2286 90.46 28.27 7.07 6.55 62.53
2287 90.32 42.01 9.40 10.72 93.66
2288 90.67 51.10 8.11 14.29 85.38
2289 90.67 68.33 4.01 12.41 43.26
2290 90.48 61.91 6.77 42.79 103.27
2291 90.45 57.82 8.38 45.67 99.33
2292 90.48 38.62 8.77 8.95 76.41
2293 90.79 48.71 8.36 11.95 80.37
2294 90.43 63.65 6.00 44.25 100.75
2295 90.73 59.01 8.29 38.73 104.73
2296 90.93 60.78 6.94 36.27 97.49
2297 90.83 49.88 8.60 10.20 81.60
2298 91.26 65.73 5.64 28.01 59.11
2299 91.18 39.98 8.26 7.42 58.83
2300 90.92 53.12 7.42 19.38 82.62
2301 91.12 63.82 6.73 36.42 83.48
2302 91.03 46.70 7.94 7.03 78.76
2303 91.23 34.08 7.62 5.78 56.84
2304 91.35 42.76 8.92 5.87 56.18
2305 90.89 27.26 5.25 4.25 45.00
2306 91.31 53.87 8.16 14.71 79.40
2307 91.13 55.67 8.49 27.85 92.33
2308 91.40 29.48 7.44 4.46 50.12
2309 91.50 38.43 8.89 5.98 45.84
2310 91.35 67.13 4.30 18.25 42.65
2311 91.92 58.83 6.92 23.82 91.02
2312 91.90 61.57 6.18 30.34 80.37
2313 91.72 48.89 7.20 5.95 60.88
2314 92.26 35.91 7.51 4.36 36.84
2315 91.94 55.97 8.27 12.11 77.73
2316 92.00 40.12 9.14 5.57 56.36
2317 92.28 33.58 8.47 4.66 36.09
2318 92.13 41.53 8.29 4.29 40.00
2319 92.34 43.74 7.27 4.61 38.84
2320 92.15 52.82 8.04 8.00 66.92
2321 92.37 30.97 7.71 3.90 37.16
2322 92.20 32.16 6.00 4.63 40.84
2323 92.46 64.68 4.70 18.40 61.77
2324 92.56 40.06 7.91 4.22 40.24
2325 92.72 52.09 7.11 5.25 53.32
2326 92.88 55.44 8.14 7.41 60.24
2327 92.89 37.73 7.69 4.25 33.56
2328 92.87 46.88 7.27 5.27 43.03
2329 93.46 62.52 5.06 12.98 57.25
2330 92.85 54.34 8.42 4.83 58.58
2331 92.92 60.81 7.16 21.34 67.31
2332 92.95 59.12 6.76 14.17 73.28
2333 93.14 45.52 7.00 3.95 34.25
2334 93.15 49.45 7.62 5.38 41.84
2335 93.24 42.14 7.31 4.17 32.96
2336 93.34 31.07 6.56 3.48 28.68
2337 93.28 47.96 6.20 4.45 44.25
2338 93.38 35.43 7.46 4.05 32.04
2339 93.42 51.57 7.00 4.71 36.64
2340 93.29 55.95 7.67 6.08 62.25
2341 93.80 53.89 6.72 4.28 36.53
2342 93.80 44.47 6.96 3.74 31.54
2343 93.88 32.20 7.41 3.28 28.39
2344 93.64 34.60 6.00 4.00 34.29
2345 93.61 48.65 8.33 5.00 36.33
2346 94.13 47.52 7.29 4.11 32.89
2347 94.11 60.04 5.48 5.01 52.21
2348 93.71 43.09 6.71 3.71 42.29
2349 93.93 50.72 6.56 3.97 35.54
2350 94.22 56.96 6.12 4.15 45.51
2351 94.14 49.25 8.86 4.32 34.32
2352 94.23 35.86 7.14 3.57 31.17
2353 94.48 55.64 7.32 3.05 40.09
2354 94.74 52.33 7.06 3.73 30.94
2355 94.61 50.19 6.93 2.93 30.07
2356 94.89 42.74 7.38 4.02 29.40
2357 94.87 54.66 6.13 3.42 31.40
2358 94.78 41.08 5.88 3.31 31.03
2359 94.74 45.61 6.38 4.54 33.08
2360 94.79 47.24 6.17 4.00 35.17
2361 95.13 39.36 7.14 3.39 30.57
2362 94.95 46.49 7.00 4.69 33.23
2363 95.15 47.70 7.44 3.11 31.67
2364 95.65 45.71 6.54 3.22 31.68
2365 95.50 48.77 7.82 4.08 29.10
2366 95.29 44.18 7.33 2.96 31.42
2367 95.46 41.05 7.36 3.43 29.48
2368 95.81 51.00 6.51 2.98 29.53
2369 95.58 53.20 6.22 2.65 29.70
2370 95.63 55.20 6.54 2.46 27.59
2371 95.89 43.49 6.84 3.43 30.05
2372 96.20 41.79 6.65 3.75 27.40
2373 96.64 53.20 5.73 2.83 27.45
2374 96.42 46.92 5.89 2.91 26.89
2375 96.23 49.05 6.89 3.37 29.42
2376 96.76 43.82 6.52 3.42 29.51
2377 96.86 48.13 6.46 2.77 26.37
2378 96.99 40.26 6.22 3.17 27.14
2379 97.16 46.22 5.92 3.29 24.58
2380 97.95 46.24 5.75 2.36 25.49
2381 98.29 44.44 5.51 1.81 21.58

