#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
mu14 14A 4 Kruppel even-skipped fushi-tarazu
1855 75.28 27.15 3.88 21.57 68.41
1856 75.30 17.89 3.08 18.26 53.92
1857 75.26 57.35 4.91 40.56 89.68
1858 75.37 11.47 2.00 10.79 50.30
1859 75.62 37.62 3.94 30.53 61.99
1860 75.52 40.26 4.55 27.20 70.73
1861 75.36 49.23 4.23 26.87 77.42
1862 75.62 59.76 4.40 38.88 93.56
1863 75.74 75.19 3.55 94.22 50.61
1864 75.81 80.54 3.59 98.36 34.14
1865 75.42 21.96 3.57 18.00 69.14
1866 75.52 41.61 3.67 28.00 62.27
1867 75.59 55.40 3.93 30.93 88.73
1868 75.62 15.46 2.54 15.49 55.46
1869 75.57 45.35 4.46 25.65 73.08
1870 75.53 42.56 4.60 29.60 71.20
1871 75.99 72.59 3.86 77.19 64.76
1872 76.14 53.08 4.70 29.30 82.09
1873 76.18 21.30 3.52 20.63 58.35
1874 76.26 43.99 4.82 32.58 68.75
1875 75.91 61.78 4.39 46.50 95.82
1876 75.98 36.22 4.25 32.79 63.00
1877 75.99 13.87 2.22 12.62 55.59
1878 76.17 32.90 4.10 35.53 61.00
1879 76.02 11.18 2.54 11.62 50.62
1880 76.47 17.40 2.99 20.89 48.59
1881 76.44 46.86 4.79 28.10 76.06
1882 76.15 34.90 4.07 38.10 65.07
1883 76.29 49.30 4.73 28.13 72.44
1884 76.05 45.64 5.75 17.75 87.75
1885 76.25 39.30 4.08 45.18 60.36
1886 76.44 77.19 3.42 86.08 48.32
1887 76.52 83.73 2.82 83.01 33.62
1888 76.42 25.63 3.26 32.64 59.02
1889 76.30 69.19 4.27 52.33 81.25
1890 76.49 50.92 4.43 25.98 78.84
1891 76.28 15.31 2.30 21.50 56.00
1892 76.55 41.64 4.25 39.33 67.24
1893 76.43 62.29 4.00 29.35 104.41
1894 76.54 12.78 2.84 14.41 46.34
1895 76.64 29.73 4.12 31.38 60.85
1896 76.71 67.75 3.77 32.19 83.81
1897 77.02 71.31 4.41 44.04 79.44
1898 76.78 57.42 4.41 28.90 102.54
1899 76.90 61.50 3.56 30.85 89.51
1900 76.80 10.96 2.60 11.80 42.50
1901 76.84 14.89 2.73 17.29 48.15
1902 76.82 27.45 3.73 41.22 59.13
1903 76.82 63.51 3.49 24.83 88.74
1904 77.08 36.70 3.82 70.40 47.40
1905 77.12 55.25 4.42 28.30 85.77
1906 77.04 79.50 3.14 76.10 42.05
1907 77.00 74.13 3.88 51.46 69.94
1908 77.09 59.87 3.82 28.69 86.82
1909 77.22 33.78 3.69 67.27 40.40
1910 77.11 25.10 3.68 29.16 58.06
1911 77.25 39.25 4.52 77.25 47.75
1912 77.40 48.04 3.72 39.66 66.48
1913 77.35 20.62 3.62 41.64 41.73
1914 77.02 28.88 3.86 46.57 60.71
1915 77.40 31.15 3.85 74.15 43.16
1916 77.63 82.25 2.32 61.86 48.26
1917 77.31 12.61 2.50 26.44 30.75
1918 77.36 69.31 4.20 34.34 83.71
1919 77.70 11.00 1.71 20.76 31.59
1920 77.50 43.03 3.93 59.86 53.16
1921 77.53 45.45 4.33 53.11 49.40
1922 77.64 17.54 2.98 37.62 39.02
1923 77.52 62.76 4.20 20.89 82.09
1924 77.55 18.88 3.52 38.78 38.87
1925 77.75 57.75 3.53 27.15 83.13
1926 77.62 67.98 3.62 32.75 89.88
1927 77.94 22.93 3.43 60.82 35.43
1928 77.85 27.77 3.54 73.00 38.48
1929 77.85 49.93 4.05 48.27 59.95
1930 78.08 40.82 4.14 90.26 40.92
1931 77.82 60.62 4.64 27.14 80.23
1932 78.17 35.30 4.35 101.90 41.71
1933 78.20 14.59 2.27 39.21 32.72
1934 78.01 66.68 4.55 26.70 97.24
1935 78.50 78.15 2.95 34.80 75.80
1936 78.42 25.39 3.39 78.45 33.35
1937 78.30 38.04 4.01 101.14 40.68
1938 78.23 63.93 4.05 21.25 84.65
1939 78.11 72.17 4.13 34.83 82.10
1940 78.36 80.58 2.89 50.39 63.50
1941 78.48 32.69 3.34 113.00 36.31
1942 78.26 69.72 3.78 27.22 86.20
1943 78.36 61.38 4.55 27.47 71.78
1944 78.57 44.23 3.72 84.43 44.46
1945 78.56 46.72 3.96 77.59 48.00
1946 78.74 20.49 3.08 72.73 32.98
1947 78.64 30.16 4.34 105.33 35.41
1948 78.46 76.40 2.80 31.35 76.32
1949 78.70 54.98 4.59 43.47 62.38
1950 78.73 59.07 4.23 37.63 70.17
1951 78.78 67.80 3.96 23.12 85.02
1952 78.63 74.41 3.85 31.95 76.15
1953 78.86 17.22 2.56 61.13 31.40
1954 78.60 66.11 4.52 25.84 91.77
1955 78.59 83.30 0.75 24.75 60.50
1956 78.67 52.63 4.94 50.67 62.61
1957 78.76 57.23 4.60 37.04 62.12
1958 79.07 41.92 4.37 126.84 42.60
1959 78.84 71.49 4.08 27.16 77.80
1960 79.14 48.78 4.01 98.81 44.28
1961 78.98 51.42 3.33 70.07 48.78
1962 78.84 82.39 1.85 38.15 62.08
1963 79.09 23.46 3.49 95.24 32.19
1964 78.90 62.28 3.84 40.42 73.21
1965 79.08 69.65 3.08 23.76 76.38
1966 79.19 27.59 4.29 102.06 35.52
1967 78.94 79.62 2.70 35.35 72.20
1968 79.32 39.22 3.94 126.28 39.13
1969 79.31 72.90 3.50 22.49 88.26
1970 79.45 63.26 3.50 32.21 79.43
1971 79.51 65.16 4.14 29.17 77.35
1972 79.48 14.22 2.54 57.22 29.09
1973 79.47 34.11 4.22 151.27 39.83
1974 79.46 36.63 3.98 126.67 40.69
1975 79.44 81.01 2.52 30.11 64.23
1976 79.51 60.10 3.74 47.03 70.31
1977 79.70 75.39 2.84 24.66 77.45
1978 79.36 76.87 3.15 28.12 75.96
1979 79.74 61.31 4.00 42.71 68.56
1980 79.75 31.35 3.03 126.49 33.82
1981 79.88 52.86 4.13 105.08 51.22
1982 79.81 55.39 4.15 82.86 45.63
1983 79.88 46.50 3.99 137.47 37.78
1984 79.80 57.87 3.80 69.98 51.54
1985 79.88 43.89 4.43 148.83 41.39
1986 79.85 67.56 3.68 29.67 67.27
1987 80.01 25.20 3.68 105.15 34.92
1988 80.06 19.34 2.68 88.63 32.11
1989 80.01 70.11 3.76 25.01 75.39
1990 79.82 83.02 1.73 23.97 50.64
1991 80.08 50.36 3.50 135.86 43.73
1992 80.13 22.22 3.18 96.93 30.89
1993 80.32 16.99 2.64 79.96 26.57
1994 80.28 28.31 3.40 124.76 39.97
1995 80.30 41.04 3.92 156.78 37.07
1996 80.25 72.69 3.52 25.65 76.52
1997 80.35 78.91 2.66 22.66 71.02
1998 80.29 80.93 2.29 30.29 66.18
1999 80.18 76.41 3.44 16.88 76.06
2000 80.58 38.28 4.01 142.95 36.42
2001 80.34 74.08 2.47 16.93 80.73
2002 80.65 35.66 3.40 138.83 41.77
2003 80.47 62.52 4.17 59.54 58.80
2004 80.72 14.36 2.34 84.86 29.63
2005 80.81 32.92 3.56 143.23 37.96
2006 80.70 59.58 4.04 84.76 51.07
2007 80.66 65.70 3.85 51.64 60.78
2008 80.97 48.72 3.84 149.89 34.22
2009 81.52 75.12 2.84 23.30 69.44
2010 81.06 30.31 3.23 130.73 41.03
2011 81.00 56.56 3.43 127.99 40.15
2012 80.92 77.20 2.25 26.33 77.36
2013 81.01 81.74 1.87 16.10 51.29
2014 81.03 46.04 3.50 163.28 38.75
2015 81.07 54.01 3.63 137.02 41.53
2016 81.08 43.51 3.58 167.37 38.71
2017 81.08 67.84 3.95 56.53 52.86
2018 81.26 20.14 2.86 92.06 37.57
2019 81.28 22.74 3.30 107.63 35.71
2020 81.31 51.45 3.97 148.47 36.54
2021 81.28 63.23 3.85 90.08 48.06
2022 81.36 25.50 3.65 113.44 35.09
2023 81.47 40.84 2.99 152.56 36.98
2024 81.65 28.00 3.73 120.80 43.73
2025 81.79 72.17 3.41 33.00 63.14
2026 81.85 15.92 2.56 86.59 28.30
2027 81.76 65.59 3.87 83.60 45.12
2028 81.76 38.22 3.68 154.72 42.78
2029 81.90 60.98 4.08 113.28 47.12
2030 81.82 35.19 3.70 140.36 48.91
2031 82.07 18.81 2.41 95.10 39.00
2032 81.90 58.04 3.91 147.29 47.18
2033 82.01 47.31 4.18 175.72 36.34
2034 82.00 32.46 3.85 133.76 43.60
2035 82.18 44.57 3.22 170.95 36.63
2036 82.28 54.63 3.94 161.50 45.37
2037 82.15 69.86 4.02 62.60 48.36
2038 82.38 49.65 3.33 177.78 47.00
2039 82.43 30.32 3.46 122.07 52.54
2040 82.61 21.74 3.11 100.32 38.47
2041 82.60 52.29 3.75 169.22 46.29
2042 82.60 63.45 3.74 133.60 53.52
2043 82.55 42.06 3.52 164.63 45.08
2044 82.55 23.74 3.06 108.42 43.78
2045 82.54 25.01 2.57 101.52 37.14
2046 82.52 74.58 3.00 24.39 53.29
2047 82.76 36.86 3.99 150.72 54.98
2048 82.89 39.54 3.79 157.55 53.58
2049 82.95 68.37 3.14 82.83 39.06
2050 82.78 26.90 3.49 100.91 53.63
2051 83.07 78.16 1.77 24.58 56.65
2052 82.70 70.65 3.00 54.68 51.84
2053 82.97 65.94 3.87 113.34 46.51
2054 82.87 72.58 3.35 45.37 54.24
2055 83.08 33.86 3.68 124.96 60.27
2056 83.04 56.61 3.74 167.08 43.83
2057 83.21 17.49 2.68 90.14 41.82
2058 83.06 59.28 3.51 169.61 51.75
2059 83.12 46.78 3.80 191.58 44.08
2060 83.33 15.24 2.21 70.76 34.49
2061 83.45 61.44 3.08 156.94 48.63
2062 83.23 74.03 2.63 32.83 54.29
2063 83.48 29.08 3.69 100.70 56.06
2064 83.51 44.26 3.99 166.00 47.22
2065 83.54 20.18 2.89 84.55 47.17
2066 83.49 50.86 4.31 168.26 57.27
2067 83.70 31.62 3.62 114.62 61.96
2068 83.57 75.58 2.66 36.07 51.88
2069 83.80 53.82 3.95 161.04 45.69
2070 83.75 24.17 2.76 101.54 50.88
2071 83.73 71.11 2.99 77.45 47.89
2072 83.74 41.61 3.67 139.76 73.74
2073 83.83 35.92 3.17 134.27 57.58
2074 83.98 48.65 3.55 175.41 61.48
2075 83.94 63.70 3.80 154.84 51.97
2076 84.09 26.49 3.40 94.28 51.88
2077 84.14 38.66 3.20 133.85 62.56
2078 84.24 66.40 3.75 135.85 42.79
2079 84.20 56.72 3.89 161.36 45.90
2080 84.44 68.77 3.39 122.76 44.54
2081 84.33 22.15 2.83 87.12 55.20
2082 84.36 73.42 2.80 72.09 44.59
2083 84.46 46.30 3.63 149.51 66.79
2084 84.58 75.97 2.03 59.86 46.83
2085 84.51 18.39 2.35 71.62 40.71
2086 84.70 33.66 3.55 92.88 72.21
2087 84.43 59.44 3.76 169.88 70.24
2088 84.61 51.21 3.28 155.68 69.38
2089 84.70 43.46 3.51 126.79 62.09
2090 84.83 28.39 3.15 84.50 47.38
2091 84.89 30.82 2.92 88.64 57.39
2092 84.85 40.84 3.99 138.43 81.41
2093 84.93 36.35 3.11 108.32 73.01
2094 84.96 61.44 3.55 169.92 59.56
2095 85.11 70.89 2.69 108.86 41.65
2096 85.15 53.43 3.38 141.04 69.95
2097 85.14 24.52 3.19 82.59 50.92
2098 85.23 55.69 3.83 143.60 64.21
2099 85.26 64.34 3.57 154.05 52.04
2100 85.29 48.87 3.62 133.67 56.53
2101 85.29 58.55 3.19 146.87 60.67
2102 85.56 19.68 2.39 64.93 51.13
2103 85.55 22.13 2.79 72.42 58.45
2104 85.50 38.82 3.75 92.31 66.63
2105 85.52 45.08 3.63 105.56 69.73
2106 85.60 66.97 3.40 135.86 46.86
2107 85.68 73.07 2.11 109.49 36.55
2108 85.97 26.54 3.16 61.80 55.82
2109 85.90 75.53 2.36 89.06 32.88
2110 85.73 17.27 2.02 50.65 50.68
2111 85.94 32.64 3.06 64.11 64.73
2112 85.95 42.10 3.66 91.06 71.94
2113 85.86 35.03 3.75 68.55 61.65
2114 86.01 51.20 3.78 104.17 68.88
2115 86.12 69.10 3.10 130.66 43.75
2116 86.18 61.99 3.47 145.99 62.91
2117 86.26 47.25 3.44 95.54 67.23
2118 86.33 57.23 3.70 140.17 69.05
2119 86.37 37.81 3.43 67.94 62.59
2120 86.32 54.54 3.52 122.90 73.58
2121 86.50 24.21 3.34 61.13 54.47
2122 86.61 64.50 3.67 122.62 65.60
2123 86.68 40.45 3.29 71.53 66.82
2124 86.55 44.38 3.39 83.81 64.70
2125 86.65 59.69 3.67 130.53 75.24
2126 86.68 31.04 2.79 48.30 61.81
2127 86.78 71.63 2.18 130.72 48.18
2128 86.65 28.74 3.58 38.64 65.02
2129 86.70 76.97 1.47 76.93 26.30
2130 87.11 66.64 3.20 139.39 63.05
2131 87.13 52.96 3.60 92.24 74.05
2132 87.04 50.37 3.76 79.18 61.48
2133 87.03 19.92 2.44 36.95 54.27
2134 87.20 47.98 3.64 65.31 67.84
2135 87.19 74.29 1.71 113.06 36.60
2136 87.41 68.80 2.83 128.10 55.65
2137 87.26 37.06 4.11 27.32 65.04
2138 87.26 39.05 4.00 23.18 63.07
2139 87.48 56.14 4.25 89.38 73.65
2140 87.34 23.30 2.94 25.44 48.00
2141 87.26 76.16 1.84 77.11 27.74
2142 87.49 41.89 3.02 47.91 67.57
2143 87.43 62.08 3.65 111.05 64.90
2144 87.59 25.40 2.87 36.70 52.77
2145 87.45 45.24 3.13 61.16 57.80
2146 87.71 58.39 3.43 103.11 79.79
2147 87.56 35.26 3.81 26.12 60.90
2148 87.84 30.08 3.41 28.06 55.06
2149 87.68 51.16 3.68 60.77 70.52
2150 88.11 70.78 2.00 115.80 52.57
2151 87.73 38.89 4.12 32.50 69.75
2152 88.17 64.26 3.54 106.45 77.21
2153 88.30 73.36 2.47 104.78 37.20
2154 88.10 36.98 4.17 21.43 52.77
2155 88.21 22.49 2.87 23.49 43.19
2156 88.19 39.15 3.34 23.59 62.59
2157 88.39 66.85 3.06 110.51 59.60
2158 88.22 27.12 3.15 23.15 49.59
2159 88.36 60.74 3.71 90.76 89.62
2160 88.41 51.37 4.08 50.89 72.16
2161 88.89 58.01 3.78 59.90 77.69
2162 88.72 40.39 4.64 20.66 56.71
2163 88.68 37.80 3.35 17.58 48.92
2164 88.86 27.55 2.57 15.76 45.38
2165 88.78 29.49 3.12 15.98 41.35
2166 88.88 44.36 3.01 37.93 50.65
2167 89.04 68.99 2.48 105.83 58.00
2168 88.93 34.05 3.35 14.46 43.91
2169 89.07 32.39 3.37 13.66 36.26
2170 89.24 62.64 3.01 85.16 73.59
2171 89.21 23.06 2.53 12.14 41.35
2172 89.22 49.19 3.22 25.57 54.57
2173 89.23 51.19 3.09 28.57 62.25
2174 89.41 36.24 3.51 17.33 45.58
2175 89.15 39.07 3.14 19.43 49.21
2176 89.35 47.00 3.70 20.15 55.82
2177 89.49 65.31 2.94 93.27 62.91
2178 89.49 71.91 2.00 91.75 49.40
2179 89.52 41.80 3.39 19.56 52.95
2180 89.36 38.16 4.17 11.33 45.83
2181 89.52 44.43 4.22 11.33 50.78
2182 89.79 25.47 2.57 8.45 34.76
2183 89.78 39.79 3.49 12.79 42.09
2184 89.59 45.75 2.33 26.17 59.17
2185 89.89 54.69 2.90 33.28 65.92
2186 90.10 67.58 2.36 84.70 55.89
2187 89.89 60.17 3.96 38.35 73.75
2188 90.06 52.49 3.71 18.99 56.92
2189 90.21 49.39 3.48 17.84 49.74
2190 90.34 42.54 3.23 13.70 42.61
2191 90.27 58.12 3.48 40.99 64.92
2192 90.32 63.53 3.02 64.94 67.29
2193 90.17 31.15 3.20 11.15 37.49
2194 90.56 69.91 2.23 70.30 51.52
2195 90.18 47.80 4.25 26.50 52.56
2196 90.38 34.99 3.18 9.67 33.28
2197 90.16 27.53 2.38 10.25 34.00
2198 90.47 46.40 3.00 12.61 46.23
2199 90.51 29.22 2.64 9.32 32.57
2200 90.67 37.21 3.34 9.10 30.85
2201 90.89 40.01 3.81 11.77 31.47
2202 90.82 27.09 2.59 8.44 32.32
2203 90.80 65.73 2.62 66.14 55.95
2204 90.75 32.64 2.83 8.67 30.78
2205 90.89 55.74 3.73 21.98 53.92
2206 91.19 30.94 3.24 7.66 29.47
2207 91.11 62.42 2.23 30.89 54.71
2208 91.07 29.19 3.57 8.29 32.14
2209 91.61 45.37 3.49 10.41 36.11
2210 91.18 64.21 3.50 29.00 71.50
2211 91.50 67.82 2.06 54.85 44.58
2212 91.50 28.53 2.74 7.57 31.81
2213 91.51 53.75 3.20 14.77 38.18
2214 91.69 36.88 3.06 9.19 29.31
2215 91.56 56.05 3.53 14.00 40.34
2216 91.78 52.10 3.39 11.29 34.46
2217 91.83 62.94 3.00 35.42 44.92
2218 91.99 39.31 2.97 7.43 29.54
2219 92.11 27.41 3.13 6.07 28.96
2220 92.22 61.30 2.67 21.18 37.78
2221 92.23 64.32 2.56 28.15 43.98
2222 92.71 47.44 3.35 8.61 28.62
2223 92.48 43.91 3.45 7.77 30.08
2224 92.66 33.64 3.09 6.82 26.63
2225 92.59 29.68 2.96 5.91 28.17
2226 92.70 53.86 3.19 10.29 30.65
2227 92.49 36.90 2.67 8.17 29.58
2228 92.66 39.75 3.20 8.80 25.00
2229 92.82 35.85 2.93 6.86 26.50
2230 93.02 41.69 3.25 7.58 30.10
2231 93.06 63.03 2.39 18.88 25.03
2232 93.09 49.71 2.96 8.42 28.30
2233 93.42 45.28 3.33 8.33 26.30
2234 93.28 52.21 3.25 7.58 30.49
2235 93.39 29.09 2.79 6.35 23.75
2236 93.27 59.83 2.86 10.75 25.93
2237 93.56 38.07 3.23 7.09 27.93
2238 93.70 40.27 2.98 7.05 27.49
2239 93.87 32.37 3.00 5.95 26.14
2240 93.66 35.16 2.95 6.33 28.28
2241 93.76 60.90 2.43 7.14 27.32
2242 94.09 49.67 2.89 6.89 30.58
2243 93.71 59.30 2.71 7.57 23.71
2244 94.05 51.61 3.19 6.92 29.48
2245 94.18 58.37 2.95 7.81 26.00
2246 94.38 34.59 2.86 6.02 27.75
2247 94.43 44.87 3.34 6.63 28.19
2248 94.38 37.20 3.27 6.78 27.76
2249 94.50 55.75 2.65 7.43 27.72
2250 94.52 47.52 3.03 7.05 26.70
2251 94.43 61.07 2.20 6.67 22.50
2252 94.52 38.76 2.75 7.92 26.58
2253 94.70 42.19 3.52 6.63 26.08
2254 94.75 40.18 3.59 6.33 29.20
2255 94.90 49.28 2.69 6.92 27.59
2256 94.87 59.21 2.29 6.47 21.84
2257 94.79 51.23 2.65 7.40 32.35
2258 94.88 33.44 2.55 6.45 26.10
2259 95.06 57.38 2.47 6.00 22.40
2260 95.22 52.05 3.02 7.90 27.83
2261 95.44 38.64 3.12 6.63 25.71
2262 95.07 46.77 3.75 9.00 31.75
2263 95.33 45.73 3.40 6.94 27.31
2264 95.52 48.36 2.54 6.37 28.89
2265 95.41 53.63 2.23 5.38 27.92
2266 95.86 41.21 2.78 6.42 25.54
2267 95.61 43.45 2.65 6.62 28.35
2268 95.88 50.55 3.07 6.44 26.49
2269 95.86 55.65 2.32 5.08 22.15
2270 96.08 46.72 3.34 6.59 28.57
2271 96.04 52.26 2.40 6.87 25.73
2272 95.98 33.60 2.41 4.82 25.90
2273 96.32 38.83 2.89 5.24 25.32
2274 96.48 49.10 2.65 5.29 26.44
2275 97.14 47.21 2.65 6.06 26.68
2276 96.89 40.14 2.68 5.15 25.05
2277 97.14 37.38 2.15 5.25 22.17
2278 97.25 41.91 2.74 4.74 24.81
2279 97.84 39.69 2.37 5.02 22.74
2280 98.44 42.81 1.82 4.54 20.74

