#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
bk2 14A 4 even-skipped Kruppel giant
1250 55.83 30.31 58.05 98.43 11.60
1251 55.92 94.35 14.24 45.78 3.75
1252 56.11 4.12 15.57 38.73 4.18
1253 55.90 58.73 77.97 141.16 16.01
1254 56.06 12.79 34.92 64.27 6.87
1255 56.10 17.97 37.30 74.63 8.52
1256 56.11 65.37 82.64 148.69 16.21
1257 56.11 44.34 74.83 111.52 13.95
1258 56.08 46.54 72.62 119.85 13.32
1259 56.16 80.10 61.28 112.33 12.76
1260 56.23 92.06 33.39 73.18 8.44
1261 56.44 89.53 46.65 88.08 8.42
1262 56.32 72.40 88.36 131.30 14.94
1263 56.28 74.63 85.45 127.66 13.58
1264 56.27 6.51 27.94 52.33 4.94
1265 56.29 35.65 60.14 100.11 12.38
1266 56.26 25.52 62.27 89.98 10.09
1267 56.37 52.68 82.03 126.07 14.90
1268 56.31 69.97 92.95 138.56 14.46
1269 56.28 28.08 76.07 96.79 10.94
1270 56.36 63.13 80.81 142.01 15.23
1271 56.44 22.88 59.41 85.71 9.61
1272 56.47 60.66 90.74 134.44 15.39
1273 56.48 37.97 68.46 104.26 12.77
1274 56.55 77.27 75.04 123.35 13.17
1275 56.51 41.00 65.11 111.03 12.83
1276 56.45 55.02 88.17 133.64 14.90
1277 56.62 82.48 63.96 102.49 11.80
1278 56.63 86.56 58.33 97.98 9.69
1279 56.62 32.31 64.42 100.58 12.03
1280 56.70 57.06 89.49 123.63 14.43
1281 56.71 10.22 33.29 56.17 5.97
1282 56.82 14.95 37.09 59.39 7.64
1283 56.81 50.62 84.52 119.68 14.07
1284 56.92 47.92 71.62 117.93 13.51
1285 56.85 67.41 93.22 134.80 15.34
1286 56.99 43.02 74.01 105.68 12.94
1287 57.03 20.55 48.04 71.70 8.96
1288 57.07 30.37 69.80 89.68 12.03
1289 57.17 34.23 59.18 90.08 11.53
1290 57.10 45.51 77.15 107.25 13.73
1291 57.30 58.83 86.29 121.82 14.55
1292 57.23 64.91 86.99 136.23 15.39
1293 57.23 17.94 41.04 61.55 7.98
1294 57.25 71.17 100.40 128.60 14.34
1295 57.33 93.46 25.62 52.90 5.45
1296 57.29 27.74 57.63 83.69 10.60
1297 57.27 79.47 71.99 108.41 12.28
1298 57.26 25.00 54.49 79.37 10.26
1299 57.41 39.44 65.75 94.31 13.90
1300 57.44 84.52 65.35 95.19 10.20
1301 57.42 5.83 21.04 38.66 4.75
1302 57.41 12.64 31.17 50.89 6.17
1303 57.44 36.67 59.08 89.73 12.50
1304 57.43 75.12 83.47 115.16 13.54
1305 57.44 54.98 99.75 113.42 14.44
1306 57.50 62.79 83.72 127.25 15.35
1307 57.48 52.70 90.33 111.61 15.45
1308 57.62 69.07 99.84 130.85 14.20
1309 57.61 8.27 27.19 44.13 5.59
1310 57.68 90.57 44.82 78.06 7.76
1311 57.60 49.38 75.64 101.55 13.84
1312 57.68 60.74 80.16 121.28 14.48
1313 57.74 41.49 67.51 98.73 12.90
1314 57.87 72.86 94.60 112.74 14.46
1315 57.84 22.31 51.71 64.88 9.10
1316 57.70 11.24 24.05 44.60 6.45
1317 58.04 87.66 62.46 85.81 9.09
1318 57.99 15.83 32.36 52.18 6.64
1319 58.04 32.20 56.49 72.00 11.82
1320 58.03 57.20 78.39 108.77 14.81
1321 57.91 66.68 87.04 129.84 14.91
1322 58.02 81.48 67.55 93.89 11.98
1323 57.95 44.18 72.52 94.55 13.06
1324 58.03 46.82 71.32 91.47 13.58
1325 58.10 77.63 71.33 96.24 11.72
1326 58.11 29.67 52.65 72.96 10.72
1327 58.27 18.81 38.79 53.26 8.62
1328 58.21 34.76 54.56 75.42 12.52
1329 58.28 24.66 52.74 63.77 9.55
1330 58.34 27.09 51.51 67.54 10.48
1331 58.38 50.92 71.99 92.41 12.82
1332 58.29 38.10 60.30 79.99 12.34
1333 58.42 64.09 78.81 113.33 15.25
1334 58.55 70.79 100.01 112.11 13.49
1335 58.46 13.16 29.99 43.05 6.66
1336 58.49 54.97 92.35 95.42 15.20
1337 58.54 84.30 69.24 89.77 10.29
1338 58.62 52.79 79.22 92.49 13.88
1339 58.59 48.74 67.10 85.23 12.29
1340 58.72 59.18 79.43 104.64 14.77
1341 58.64 74.60 72.48 100.40 13.18
1342 58.71 92.69 30.77 56.27 6.67
1343 58.78 40.46 70.33 77.70 12.95
1344 58.68 42.70 65.91 79.63 13.03
1345 58.64 61.59 77.83 109.89 14.74
1346 58.73 68.36 85.13 112.58 13.92
1347 58.70 9.73 23.76 37.97 5.28
1348 58.83 7.37 23.22 33.74 5.03
1349 58.83 20.63 40.95 48.53 8.35
1350 58.87 45.33 68.69 77.97 13.01
1351 58.93 36.27 62.82 69.72 12.27
1352 58.90 66.14 75.34 112.94 13.61
1353 58.76 11.14 22.40 37.30 5.90
1354 59.08 79.65 68.21 82.84 11.61
1355 59.25 90.12 46.66 65.08 7.95
1356 59.09 23.17 51.80 49.87 9.23
1357 59.05 30.03 51.59 60.20 10.53
1358 59.18 33.33 52.17 58.66 11.75
1359 59.12 16.39 33.80 38.48 6.95
1360 59.13 56.94 74.73 89.54 14.18
1361 59.22 76.62 66.56 90.73 13.37
1362 59.34 86.50 63.55 73.97 9.48
1363 59.37 72.49 79.95 97.93 13.31
1364 59.39 82.85 71.91 75.61 10.64
1365 59.39 47.61 59.74 74.22 13.12
1366 59.32 26.60 47.33 51.14 9.70
1367 59.43 38.51 60.43 61.13 12.38
1368 59.43 63.02 74.38 93.34 14.91
1369 59.41 12.78 29.93 33.06 6.53
1370 59.50 49.98 59.40 77.80 13.55
1371 59.53 54.28 67.70 78.64 13.48
1372 59.63 43.71 61.50 65.57 13.72
1373 59.60 69.50 71.70 91.67 13.07
1374 59.82 18.37 34.85 35.31 7.51
1375 59.67 60.67 72.34 90.35 15.06
1376 59.77 52.04 62.75 74.68 14.06
1377 59.77 64.99 61.88 96.77 13.89
1378 59.76 10.46 28.09 26.88 5.77
1379 59.83 41.63 55.07 60.55 12.01
1380 59.95 24.77 45.12 41.18 9.45
1381 59.83 21.32 42.16 35.66 8.34
1382 59.93 28.52 46.25 45.25 10.19
1383 59.92 35.73 54.56 50.12 11.50
1384 59.89 45.72 62.62 61.78 13.90
1385 59.94 58.59 73.19 79.37 13.81
1386 59.99 67.15 63.41 89.70 14.03
1387 60.00 74.64 62.20 84.96 12.40
1388 60.00 7.71 25.56 29.09 6.59
1389 59.98 31.24 54.99 48.12 11.08
1390 60.20 92.54 22.63 45.83 5.60
1391 60.01 15.09 34.16 27.16 7.56
1392 60.15 56.13 68.42 71.89 13.14
1393 60.18 78.13 60.61 78.45 11.38
1394 60.26 88.20 50.27 64.74 8.13
1395 60.30 80.90 62.35 70.86 11.19
1396 60.42 33.24 52.84 43.24 12.69
1397 60.31 39.70 55.66 49.58 12.91
1398 60.33 71.11 70.30 86.97 12.56
1399 60.46 47.64 62.58 58.89 12.79
1400 60.52 62.41 64.49 77.90 14.50
1401 60.55 84.27 56.26 64.52 9.93
1402 60.54 49.69 66.81 62.60 13.83
1403 60.62 37.57 54.68 45.58 11.77
1404 60.59 11.74 31.88 22.29 6.59
1405 60.66 54.13 66.24 66.42 14.36
1406 60.68 22.77 44.33 27.73 10.13
1407 60.69 26.75 50.11 34.82 11.73
1408 60.63 43.46 60.95 47.48 11.94
1409 60.70 5.41 18.56 17.78 4.69
1410 60.67 13.22 31.82 23.62 6.47
1411 60.76 60.14 69.33 66.98 13.97
1412 60.71 68.84 65.69 79.06 14.00
1413 60.76 19.83 42.89 29.20 9.03
1414 60.73 64.53 58.12 76.34 13.14
1415 60.74 51.89 58.36 57.84 13.45
1416 60.87 29.51 49.53 35.94 10.41
1417 60.93 73.09 61.57 76.02 12.88
1418 60.92 76.05 60.35 69.85 12.69
1419 60.92 45.50 63.61 49.22 13.47
1420 61.00 16.36 38.01 23.21 7.83
1421 60.93 57.75 69.78 63.43 13.68
1422 61.03 9.22 26.24 20.56 6.43
1423 60.94 35.18 52.81 35.76 11.30
1424 61.11 41.47 59.71 42.28 14.35
1425 61.19 66.79 60.39 71.26 13.23
1426 61.33 24.59 53.44 32.22 11.15
1427 61.37 31.71 53.72 32.71 11.30
1428 61.38 6.29 21.53 16.16 5.23
1429 61.40 89.04 41.38 53.86 8.03
1430 61.53 91.91 24.32 43.35 7.11
1431 61.41 55.60 65.30 55.45 13.94
1432 61.47 78.50 56.21 61.17 9.89
1433 61.44 39.49 56.79 40.59 12.31
1434 61.53 86.02 45.99 54.82 9.64
1435 61.42 81.55 51.97 58.67 10.06
1436 61.47 48.36 74.00 46.00 14.35
1437 61.44 70.61 66.34 67.30 12.68
1438 61.55 50.65 69.59 43.70 14.46
1439 61.53 61.93 63.94 58.44 13.60
1440 61.68 18.81 42.81 22.00 8.65
1441 61.65 37.05 63.34 35.19 13.24
1442 61.70 52.94 67.06 45.85 14.31
1443 61.74 13.55 34.56 16.41 8.14
1444 61.76 21.57 49.21 23.02 9.54
1445 61.84 27.11 58.76 29.01 10.97
1446 61.83 34.00 64.07 28.49 11.21
1447 61.75 43.60 63.19 37.60 13.67
1448 61.68 64.47 63.90 69.46 13.28
1449 61.83 46.27 68.78 41.08 14.34
1450 61.76 59.41 72.20 54.12 14.46
1451 62.02 68.66 68.44 60.74 13.38
1452 62.02 29.38 60.38 29.07 12.02
1453 62.02 73.46 61.20 59.17 13.37
1454 62.05 75.97 60.17 56.49 11.83
1455 62.13 57.24 73.07 47.47 14.90
1456 62.14 8.68 30.25 13.66 7.47
1457 62.04 15.17 38.19 17.62 7.33
1458 62.24 83.66 43.79 49.59 10.90
1459 62.29 66.46 66.26 61.71 13.03
1460 62.40 16.92 46.05 17.20 9.89
1461 62.37 41.38 62.81 29.28 13.54
1462 62.39 25.05 58.10 23.72 12.06
1463 62.37 54.61 70.25 43.01 15.01
1464 62.48 63.37 64.06 52.80 13.81
1465 62.50 80.58 55.71 48.20 10.38
1466 62.61 31.99 62.93 24.09 13.30
1467 62.44 49.88 83.94 36.55 13.91
1468 62.50 71.18 67.66 52.70 12.50
1469 62.59 36.21 78.50 28.39 12.93
1470 62.56 61.17 73.05 49.77 14.33
1471 62.57 39.03 70.76 29.03 13.82
1472 62.65 89.59 32.04 43.32 7.87
1473 62.82 47.82 77.65 31.08 15.12
1474 62.76 22.45 60.10 19.61 13.13
1475 62.75 51.91 86.65 34.16 15.35
1476 62.84 78.22 58.96 47.20 10.72
1477 62.93 86.47 39.35 41.68 8.18
1478 62.73 12.37 37.93 13.67 8.88
1479 62.86 19.43 50.45 16.51 12.07
1480 62.87 43.56 64.06 30.82 14.64
1481 62.84 45.77 65.68 30.89 13.26
1482 62.86 59.10 77.74 43.42 14.68
1483 63.08 92.22 17.74 28.98 5.55
1484 62.99 11.01 34.05 11.46 8.38
1485 63.09 34.23 75.52 23.53 14.54
1486 63.15 15.05 45.82 13.03 9.96
1487 63.17 75.34 61.68 46.32 12.50
1488 63.28 27.32 64.01 19.81 15.46
1489 63.17 29.75 64.20 21.05 15.02
1490 63.12 65.30 68.09 48.35 13.88
1491 63.05 68.83 76.62 53.12 12.98
1492 63.28 8.74 32.63 11.70 8.26
1493 63.25 55.41 82.76 35.46 16.21
1494 63.29 57.25 80.90 37.74 15.61
1495 63.36 83.27 45.89 42.93 9.22
1496 63.40 72.98 68.38 44.33 13.27
1497 63.42 24.52 64.51 18.88 15.04
1498 63.50 37.62 88.17 23.56 14.81
1499 63.49 53.05 90.30 31.41 15.73
1500 63.43 62.76 68.78 40.94 15.33
1501 63.54 49.88 88.63 29.81 16.17
1502 63.79 39.92 77.15 23.93 16.42
1503 63.68 42.10 69.02 24.89 17.24
1504 63.72 67.18 73.85 46.03 14.46
1505 63.73 60.64 83.06 38.12 15.57
1506 63.71 70.58 78.88 42.82 14.43
1507 63.77 21.19 63.73 15.15 16.17
1508 63.94 18.24 52.95 12.92 14.85
1509 63.85 32.48 73.72 20.82 17.82
1510 63.86 44.98 78.73 28.77 18.77
1511 63.98 80.98 50.65 34.45 10.18
1512 63.99 77.97 62.38 34.38 11.02
1513 64.04 47.30 82.18 26.11 18.40
1514 63.99 89.54 30.87 30.97 7.76
1515 64.09 35.35 80.76 19.76 16.57
1516 64.23 12.90 39.96 10.72 13.62
1517 64.04 85.20 40.43 35.22 8.70
1518 64.19 64.83 74.49 41.32 15.12
1519 64.11 86.88 39.92 32.58 8.80
1520 64.18 58.78 93.34 33.69 16.31
1521 64.25 15.73 50.52 12.61 14.47
1522 64.40 25.77 68.10 15.34 23.52
1523 64.38 9.35 36.50 9.17 11.76
1524 64.33 30.33 72.84 17.85 20.67
1525 64.28 54.42 97.75 28.41 18.22
1526 64.43 51.81 97.00 28.80 21.52
1527 64.43 56.56 102.47 30.04 19.91
1528 64.37 74.98 70.30 34.86 12.44
1529 64.53 23.14 59.71 13.99 22.44
1530 64.57 28.10 74.37 16.54 22.23
1531 64.55 69.19 80.06 39.73 16.00
1532 64.49 62.60 82.07 36.31 16.24
1533 64.62 11.03 32.77 9.23 10.55
1534 64.55 49.31 91.76 23.73 20.11
1535 64.65 37.51 75.59 21.96 20.81
1536 64.68 43.59 77.15 22.04 20.61
1537 64.60 72.15 81.66 36.36 14.66
1538 64.86 83.29 46.28 30.64 9.34
1539 64.87 41.50 86.57 23.40 25.30
1540 64.82 20.12 54.71 12.94 23.36
1541 64.94 60.59 96.85 33.49 18.64
1542 64.86 66.84 78.45 35.79 16.67
1543 64.98 32.95 79.52 17.43 25.22
1544 64.94 45.83 78.00 21.92 23.57
1545 65.09 39.42 83.77 20.51 23.27
1546 65.13 79.83 60.79 28.98 11.62
1547 65.32 89.06 33.88 23.13 7.59
1548 65.26 77.22 69.39 27.23 12.24
1549 65.20 35.31 75.58 17.52 22.46
1550 65.23 58.10 105.39 28.88 22.50
1551 65.28 64.13 87.11 31.37 17.63
1552 65.33 14.80 40.63 10.47 21.84
1553 65.38 17.63 46.62 10.74 26.72
1554 65.25 53.97 99.99 24.31 24.70
1555 65.42 86.16 46.81 25.90 9.21
1556 65.46 8.41 34.98 7.72 17.30
1557 65.47 29.80 70.84 15.29 29.30
1558 65.45 50.24 90.34 23.90 26.88
1559 65.57 47.74 79.69 21.65 28.14
1560 65.48 74.07 77.15 28.23 14.49
1561 65.59 26.66 64.77 15.01 35.93
1562 65.60 71.10 95.10 27.87 14.84
1563 65.72 12.12 34.91 9.93 21.53
1564 65.68 21.60 63.28 12.93 38.29
1565 65.71 24.12 56.78 13.26 37.64
1566 65.82 52.06 89.15 21.43 29.15
1567 65.68 56.04 105.89 26.45 29.19
1568 65.69 68.53 84.71 31.14 17.32
1569 65.75 43.08 70.63 19.27 30.11
1570 65.91 61.84 94.94 30.22 23.19
1571 65.93 66.07 84.77 28.35 18.93
1572 65.98 31.90 69.64 16.16 38.86
1573 66.07 38.59 76.85 18.08 33.44
1574 66.07 45.43 79.95 18.52 36.35
1575 65.95 59.50 87.94 26.88 23.54
1576 66.12 36.50 74.44 17.62 31.74
1577 66.23 40.80 74.98 17.22 33.57
1578 66.26 19.39 49.31 10.50 39.27
1579 66.17 83.05 53.56 23.26 11.08
1580 66.39 34.10 74.57 15.10 43.96
1581 66.34 76.05 73.98 23.47 14.91
1582 66.31 80.09 65.57 23.07 11.62
1583 66.44 15.24 37.22 8.91 32.52
1584 66.49 28.04 50.34 13.51 44.67
1585 66.43 53.69 87.51 22.19 35.57
1586 66.38 78.58 62.37 23.95 11.18
1587 66.42 49.57 74.26 19.68 37.39
1588 66.46 63.69 87.85 30.21 24.24
1589 66.54 10.16 32.45 8.36 27.37
1590 66.60 57.85 92.20 25.39 35.64
1591 66.60 87.53 43.71 20.76 8.85
1592 66.65 73.09 90.03 23.83 16.82
1593 66.70 70.51 98.04 26.58 19.04
1594 66.90 30.21 56.69 14.13 50.20
1595 66.87 25.42 44.83 11.14 50.89
1596 66.83 43.06 77.22 18.00 46.44
1597 66.87 47.37 68.61 16.74 46.56
1598 66.75 55.70 91.19 23.28 41.05
1599 66.86 68.01 91.39 25.31 21.79
1600 66.88 22.42 47.40 10.46 46.48
1601 66.87 60.26 87.79 25.76 30.76
1602 67.09 65.70 86.94 26.14 26.25
1603 67.13 51.78 81.28 21.76 53.52
1604 67.21 12.71 30.23 7.68 40.35
1605 67.23 17.70 38.46 9.59 46.95
1606 67.25 38.25 72.26 15.19 49.80
1607 67.21 85.00 56.95 17.90 10.99
1608 67.23 32.39 61.00 14.36 52.02
1609 67.31 81.93 58.98 20.67 12.46
1610 67.22 35.67 71.62 15.81 48.32
1611 67.32 45.18 71.30 17.10 53.82
1612 67.36 62.00 88.99 25.37 38.27
1613 67.34 77.81 71.94 20.96 15.23
1614 67.59 8.59 24.29 6.19 35.87
1615 67.50 40.59 71.72 16.33 55.93
1616 67.45 49.51 65.16 19.33 58.03
1617 67.57 74.91 76.38 21.19 18.11
1618 67.53 54.30 76.79 20.67 51.75
1619 67.76 20.10 33.74 9.54 52.74
1620 67.60 57.05 84.96 21.57 45.85
1621 67.70 27.93 46.00 12.80 60.25
1622 67.81 15.09 36.05 8.60 48.22
1623 67.76 64.04 83.33 23.74 33.94
1624 67.77 59.37 83.86 22.02 43.42
1625 67.70 11.36 24.63 6.37 35.74
1626 67.86 70.27 89.12 22.47 27.06
1627 68.04 72.54 85.56 20.87 24.50
1628 67.80 86.11 46.80 17.83 10.15
1629 67.99 42.77 72.25 15.79 64.99
1630 68.09 88.76 35.41 15.44 10.00
1631 68.08 25.18 41.10 10.93 67.69
1632 68.08 34.03 61.64 13.23 64.30
1633 68.05 68.08 90.89 22.89 32.67
1634 68.07 22.65 39.65 10.60 64.87
1635 68.17 47.25 65.14 17.56 75.84
1636 68.21 80.10 67.24 18.31 15.97
1637 68.18 30.99 51.42 13.12 67.41
1638 68.33 36.63 70.65 14.24 66.44
1639 68.25 51.57 72.15 18.85 68.88
1640 68.32 66.23 86.74 22.03 39.92
1641 68.51 49.36 69.90 16.07 71.94
1642 68.43 83.29 56.64 16.87 13.21
1643 68.65 38.73 69.43 14.44 78.91
1644 68.51 44.88 65.52 14.77 75.11
1645 68.47 76.96 75.00 19.56 20.85
1646 68.57 55.98 65.97 18.78 64.89
1647 68.50 62.40 79.76 20.41 47.09
1648 68.48 17.55 33.64 8.08 57.88
1649 68.57 53.64 67.76 18.79 66.92
1650 68.71 40.92 67.05 14.48 77.61
1651 68.74 10.78 27.42 7.07 47.89
1652 68.75 28.94 48.59 12.60 73.22
1653 68.73 60.38 75.26 19.85 52.57
1654 68.70 58.16 70.14 19.46 55.06
1655 68.65 84.63 52.48 18.31 15.93
1656 68.84 13.91 31.80 8.06 51.02
1657 68.97 26.53 46.95 11.98 75.80
1658 69.02 74.59 71.04 18.28 28.36
1659 68.98 64.57 81.14 21.04 50.92
1660 69.09 86.52 44.28 13.52 13.85
1661 69.09 20.32 37.94 9.96 69.85
1662 68.98 69.53 83.72 21.41 42.90
1663 69.07 32.76 59.93 13.16 71.55
1664 69.28 35.17 75.10 12.59 88.98
1665 69.23 42.91 70.88 16.14 86.12
1666 68.98 17.58 26.52 8.57 66.71
1667 69.12 23.19 44.78 10.49 78.11
1668 69.33 72.02 78.27 18.12 37.80
1669 69.43 78.69 53.06 16.29 22.44
1670 69.34 47.22 66.41 15.74 94.14
1671 69.40 81.68 60.82 15.57 19.04
1672 69.48 50.05 66.14 16.78 95.23
1673 69.48 52.67 72.42 17.05 84.76
1674 69.63 30.47 68.20 11.98 80.82
1675 69.53 66.60 78.89 18.92 55.58
1676 69.60 55.22 67.99 18.01 75.45
1677 69.62 62.81 70.22 18.49 62.24
1678 69.65 45.05 64.74 14.71 93.68
1679 69.87 37.23 73.33 13.19 95.46
1680 69.71 57.95 61.97 19.10 74.65
1681 69.86 16.65 37.15 7.50 67.06
1682 69.87 39.48 69.84 13.26 99.07
1683 69.98 25.26 54.16 10.17 87.71
1684 69.88 60.54 70.87 20.72 70.95
1685 69.91 68.81 86.32 19.06 52.79
1686 70.03 76.64 53.51 18.04 31.85
1687 69.96 27.87 59.45 10.73 80.63
1688 70.20 11.16 30.50 6.29 55.56
1689 70.04 13.72 34.02 7.13 64.25
1690 70.20 84.01 48.74 13.91 20.69
1691 70.18 41.52 72.53 14.77 100.60
1692 69.93 75.26 59.00 19.28 32.34
1693 70.16 7.88 28.83 5.19 47.92
1694 70.14 22.63 48.93 11.11 88.14
1695 70.19 19.57 41.78 8.59 79.91
1696 70.24 32.54 78.59 13.09 98.25
1697 70.26 48.30 68.07 13.69 107.97
1698 70.28 51.54 74.63 16.81 103.24
1699 70.47 35.05 85.33 12.15 99.74
1700 70.39 64.83 75.91 18.25 66.24
1701 70.53 73.53 66.75 16.79 43.56
1702 70.52 43.63 75.23 13.92 101.86
1703 70.54 70.76 77.66 17.96 60.20
1704 70.54 56.44 72.71 17.47 89.48
1705 70.56 80.32 49.96 14.78 27.44
1706 70.69 46.11 72.62 14.02 101.89
1707 70.66 54.02 79.84 16.26 95.19
1708 70.71 62.47 78.15 18.51 81.82
1709 70.74 58.78 68.81 18.05 85.38
1710 70.77 67.54 80.62 17.41 78.05
1711 70.81 29.45 68.61 11.83 95.92
1712 71.02 49.86 81.27 14.98 112.33
1713 70.97 37.85 74.92 13.38 115.90
1714 71.12 26.87 62.60 9.91 95.62
1715 70.99 76.42 54.43 14.66 36.96
1716 71.22 17.61 44.19 8.21 81.86
1717 71.16 40.10 79.98 14.09 107.37
1718 71.20 14.85 36.75 6.98 71.54
1719 71.09 21.17 45.25 8.55 85.40
1720 71.21 24.13 52.58 11.18 89.04
1721 71.21 77.74 51.26 14.76 37.08
1722 71.32 31.64 69.22 11.43 103.16
1723 71.39 60.62 73.56 17.30 89.33
1724 71.38 85.73 36.12 11.74 22.51
1725 71.39 8.90 30.38 5.45 59.06
1726 71.38 51.79 89.52 16.84 111.75
1727 71.50 33.99 78.38 11.96 107.67
1728 71.45 42.17 80.22 13.41 113.60
1729 71.52 47.80 82.67 16.16 114.54
1730 71.49 65.63 81.15 17.02 84.78
1731 71.74 82.69 43.95 12.01 31.19
1732 71.72 11.90 34.97 6.68 67.32
1733 71.51 56.26 89.11 16.97 99.84
1734 71.68 71.70 70.60 16.27 68.25
1735 71.77 79.81 50.53 13.33 38.14
1736 71.82 36.30 75.40 11.71 110.65
1737 71.64 44.80 75.62 14.04 114.91
1738 71.69 74.51 59.22 14.50 55.20
1739 71.78 53.72 92.75 17.00 106.07
1740 71.85 63.42 80.99 16.87 93.51
1741 71.80 68.53 81.87 15.96 80.82
1742 71.88 58.38 83.72 17.87 106.31
1743 71.92 29.06 68.05 10.99 105.71
1744 72.09 19.78 41.30 8.35 81.39
1745 72.15 38.66 75.51 12.67 125.24
1746 72.25 25.87 55.93 9.92 95.14
1747 72.29 22.67 46.50 8.10 92.59
1748 72.36 49.69 83.66 15.17 118.47
1749 72.55 14.44 36.88 7.07 77.48
1750 72.42 77.21 51.85 13.35 47.60
1751 72.44 31.41 67.23 11.93 113.98
1752 72.50 55.37 90.24 15.97 111.19
1753 72.43 61.59 84.58 17.27 105.16
1754 72.73 17.11 37.80 7.92 77.86
1755 72.50 42.73 80.78 12.78 121.04
1756 72.56 47.22 81.66 14.82 125.94
1757 72.59 51.84 88.06 15.87 116.05
1758 72.64 65.88 87.85 17.65 97.75
1759 72.68 70.60 78.32 15.10 82.75
1760 72.61 34.09 68.40 12.48 117.56
1761 72.52 84.75 35.63 10.77 26.09
1762 72.81 40.61 80.01 13.67 118.45
1763 72.73 44.98 78.86 14.05 121.68
1764 72.84 27.99 60.70 10.74 110.39
1765 72.94 59.49 83.02 17.49 102.48
1766 72.86 74.30 62.33 14.28 68.05
1767 72.91 86.30 27.86 9.12 25.32
1768 72.97 10.58 29.30 6.01 66.06
1769 72.92 57.34 90.04 16.25 110.40
1770 72.92 80.08 52.29 13.07 45.51
1771 73.03 67.97 89.77 15.33 95.19
1772 73.01 36.60 66.34 12.13 117.12
1773 73.14 63.79 91.65 16.47 102.23
1774 73.25 24.68 51.34 9.74 98.72
1775 73.30 53.91 90.99 15.69 116.05
1776 73.45 19.29 34.04 7.84 79.87
1777 73.49 30.08 51.80 11.33 105.50
1778 73.61 83.44 44.23 10.55 40.20
1779 73.47 22.08 41.17 8.68 86.16
1780 73.46 32.47 59.31 12.67 124.83
1781 73.52 38.74 66.79 12.07 117.93
1782 73.59 49.82 82.83 13.91 123.46
1783 73.67 72.44 85.74 14.25 81.89
1784 73.57 61.52 87.74 16.25 108.85
1785 73.66 77.22 60.91 12.71 61.36
1786 73.66 47.75 79.80 14.46 135.31
1787 73.83 12.78 28.67 6.61 68.38
1788 73.73 43.09 62.35 13.26 115.50
1789 73.88 34.60 59.01 11.68 122.83
1790 73.82 51.82 84.72 14.53 110.24
1791 73.82 69.58 85.75 14.76 96.14
1792 73.83 45.60 69.84 13.66 130.30
1793 73.90 56.11 84.24 14.80 117.57
1794 73.89 26.95 45.70 10.18 103.90
1795 73.92 66.28 97.19 15.45 102.61
1796 74.10 15.39 30.77 6.96 72.64
1797 74.03 40.81 67.11 13.94 124.46
1798 73.96 16.78 35.09 6.67 73.36
1799 74.09 58.28 83.73 16.05 112.03
1800 74.21 80.24 54.71 11.00 57.26
1801 74.34 74.66 76.10 12.29 70.48
1802 74.29 36.74 57.02 12.20 118.42
1803 74.33 63.40 84.88 15.72 107.76
1804 74.47 24.23 40.54 10.18 90.78
1805 74.46 60.34 81.25 14.63 107.16
1806 74.69 9.94 22.42 5.60 58.02
1807 74.45 53.91 75.91 15.26 116.73
1808 74.56 31.78 44.36 12.45 115.84
1809 74.61 21.37 31.82 8.96 82.10
1810 74.60 29.27 40.89 11.52 104.51
1811 74.71 18.37 28.94 7.13 76.20
1812 74.80 39.17 54.65 11.75 118.90
1813 74.83 47.17 58.99 12.03 120.26
1814 74.83 49.51 62.99 13.58 119.00
1815 74.77 70.95 93.46 13.50 89.93
1816 74.86 44.53 53.28 12.37 118.24
1817 75.02 68.03 89.68 14.78 107.32
1818 75.00 65.64 88.72 14.95 112.62
1819 75.01 78.05 65.01 11.13 70.59
1820 74.93 42.01 50.37 12.22 116.88
1821 74.98 51.59 67.74 13.94 115.12
1822 75.00 82.37 52.77 10.81 50.40
1823 74.96 26.67 35.19 10.03 99.60
1824 75.06 56.23 58.90 15.48 110.23
1825 75.14 83.92 42.88 8.63 48.21
1826 75.08 33.97 41.38 11.18 116.74
1827 75.24 12.82 22.11 5.91 61.99
1828 75.28 58.80 75.65 14.78 109.78
1829 75.29 61.94 77.99 15.11 106.56
1830 75.46 15.70 23.52 6.47 68.57
1831 75.40 36.40 43.55 11.59 116.38
1832 75.49 75.49 81.18 12.15 72.13
1833 75.48 53.59 61.36 14.58 119.65
1834 75.79 72.75 79.64 12.99 83.89
1835 75.68 23.03 27.67 8.74 85.03
1836 75.70 20.19 26.04 8.12 78.26
1837 75.73 28.60 29.33 9.71 99.39
1838 75.72 31.19 32.13 10.55 103.51
1839 75.53 24.27 27.32 10.00 83.09
1840 75.89 64.42 77.89 13.85 108.42
1841 75.97 80.84 57.55 10.61 60.92
1842 75.83 38.51 43.83 12.42 114.01
1843 75.89 40.73 42.90 12.17 126.10
1844 75.88 45.94 43.23 11.65 115.60
1845 75.88 48.30 44.90 13.96 117.83
1846 75.90 70.07 85.56 13.53 97.23
1847 75.95 42.98 42.85 12.83 112.98
1848 76.07 26.06 25.86 9.23 94.19
1849 76.07 50.86 45.27 13.35 117.85
1850 76.22 55.39 50.48 15.09 108.08
1851 76.26 57.60 51.09 14.82 102.32
1852 76.31 66.87 73.08 14.08 109.99
1853 76.06 18.42 15.56 6.56 62.52
1854 76.27 33.30 32.77 11.76 103.27
1855 76.34 59.97 59.30 15.76 106.89
