#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ra9 14A 4 even-skipped Kruppel giant
1856 85.24 29.49 57.72 8.51 27.82
1857 85.30 34.29 59.10 8.38 27.61
1858 85.40 73.15 40.85 10.08 59.26
1859 85.34 53.40 79.14 11.53 31.63
1860 85.44 21.91 50.35 6.69 26.52
1861 85.38 51.58 75.61 11.16 28.74
1862 85.48 64.22 72.65 10.54 44.45
1863 85.53 47.27 77.34 10.72 26.92
1864 85.87 49.69 77.68 11.00 26.85
1865 85.80 45.17 72.26 10.51 27.06
1866 85.80 62.08 79.65 10.99 36.91
1867 85.83 39.69 71.04 10.19 25.43
1868 85.64 66.66 64.84 12.10 55.45
1869 85.95 26.88 50.61 6.79 23.07
1870 85.84 56.90 82.12 11.39 35.61
1871 86.01 42.16 70.64 10.01 26.20
1872 86.02 36.47 61.08 9.20 24.47
1873 86.01 32.08 58.04 8.03 24.91
1874 86.25 23.93 56.04 7.33 27.77
1875 86.15 70.19 61.60 10.59 44.60
1876 86.30 54.78 68.27 11.45 28.52
1877 86.32 59.03 82.35 11.61 35.37
1878 86.55 29.50 49.94 7.44 23.14
1879 86.57 68.21 66.34 11.63 37.73
1880 86.74 38.38 57.01 9.39 22.86
1881 86.73 66.26 74.69 10.34 37.06
1882 86.63 52.29 60.72 11.58 25.45
1883 86.66 60.99 74.15 11.48 36.31
1884 86.73 34.30 51.11 8.23 23.62
1885 86.64 48.26 63.12 9.93 24.80
1886 86.61 72.42 51.24 9.87 36.83
1887 86.68 44.22 55.46 10.16 23.41
1888 86.88 63.86 77.82 11.14 34.95
1889 86.92 46.42 61.55 10.11 25.24
1890 86.99 40.67 52.44 9.43 22.42
1891 87.10 50.37 57.92 10.33 25.88
1892 86.92 25.41 37.64 6.52 16.50
1893 87.04 57.09 69.54 11.82 28.08
1894 87.28 31.55 41.88 7.31 21.63
1895 87.42 27.73 44.90 6.95 19.49
1896 87.51 36.78 44.50 9.09 20.07
1897 87.22 68.68 62.67 10.48 36.26
1898 87.55 42.71 47.78 9.91 23.66
1899 87.38 59.21 68.01 11.03 30.16
1900 87.18 72.46 49.19 11.56 36.12
1901 87.36 54.95 58.05 12.02 25.58
1902 87.51 70.39 56.75 9.70 30.24
1903 87.59 24.87 35.45 6.67 17.25
1904 87.49 44.99 51.17 10.90 20.17
1905 87.78 48.12 49.54 10.78 22.33
1906 87.83 52.80 52.98 11.05 22.84
1907 87.91 34.32 38.40 8.58 20.80
1908 87.86 61.38 65.24 11.46 29.01
1909 88.13 63.27 74.02 11.15 32.69
1910 87.74 66.35 62.85 12.38 36.38
1911 88.01 67.53 60.30 10.12 29.41
1912 88.14 40.60 37.67 9.00 21.10
1913 88.28 65.12 69.77 10.91 26.80
1914 88.36 38.68 37.89 8.39 18.28
1915 88.14 50.55 44.88 10.70 21.77
1916 88.15 44.59 42.60 10.25 24.21
1917 88.37 29.65 36.54 7.47 16.52
1918 88.48 46.33 38.33 10.00 20.60
1919 88.29 56.27 50.20 11.89 23.70
1920 88.48 31.56 32.72 8.17 18.92
1921 88.23 26.27 34.47 6.29 16.24
1922 88.38 58.20 52.22 11.06 21.89
1923 88.69 59.93 56.01 10.78 25.82
1924 88.69 68.96 56.71 11.10 28.19
1925 88.71 27.11 35.86 6.53 15.18
1926 88.69 70.92 48.87 9.44 18.05
1927 88.85 43.03 30.43 9.55 19.99
1928 88.92 49.11 33.56 9.65 19.26
1929 89.00 54.07 41.78 11.51 22.21
1930 88.68 32.67 30.79 7.79 14.68
1931 88.93 35.82 33.14 8.21 19.58
1932 89.23 66.93 58.56 10.24 22.21
1933 89.15 52.03 40.41 10.11 22.85
1934 89.27 34.08 28.99 8.08 18.74
1935 89.36 40.85 26.27 8.76 17.60
1936 89.32 62.29 53.41 11.04 22.64
1937 89.19 44.62 27.50 9.90 22.00
1938 89.63 47.22 26.99 10.07 19.32
1939 89.65 56.85 39.88 11.17 21.57
1940 89.71 28.04 29.95 7.17 14.64
1941 89.65 64.77 55.97 10.84 22.99
1942 89.57 38.75 26.97 7.83 14.14
1943 89.57 50.95 33.92 10.92 20.38
1944 89.61 45.24 26.05 9.54 18.43
1945 90.12 59.85 41.77 11.47 19.30
1946 90.05 36.18 23.13 7.21 13.38
1947 90.20 43.00 22.40 8.92 17.13
1948 90.02 37.55 24.46 9.76 17.86
1949 90.13 50.26 26.20 11.39 18.80
1950 89.99 53.73 31.96 9.72 20.72
1951 90.42 48.63 23.25 10.56 19.82
1952 90.47 67.27 41.54 10.27 18.84
1953 90.31 34.88 22.98 7.86 16.58
1954 90.50 61.74 39.68 10.88 20.75
1955 90.79 40.24 22.89 8.49 15.67
1956 90.90 51.92 26.13 10.11 20.02
1957 90.54 53.91 28.40 10.93 20.02
1958 90.72 63.59 42.12 10.63 19.74
1959 90.80 45.20 22.34 9.50 16.01
1960 90.86 57.86 29.35 10.12 20.36
1961 91.04 32.82 19.40 7.75 14.46
1962 90.96 55.64 26.21 9.64 19.59
1963 91.10 38.14 20.32 7.86 12.81
1964 91.13 47.56 22.73 10.04 17.00
1965 91.24 65.49 36.15 9.91 17.67
1966 91.18 49.15 23.76 10.43 17.19
1967 91.42 60.53 30.96 10.39 17.96
1968 91.51 36.63 18.21 7.10 13.51
1969 91.51 53.91 22.24 10.43 19.35
1970 91.68 34.79 20.90 8.39 15.46
1971 91.62 50.10 20.91 9.62 16.44
1972 91.94 41.44 18.99 9.07 14.90
1973 91.83 62.83 25.91 8.76 16.08
1974 92.04 58.78 24.46 10.86 19.20
1975 91.90 39.38 19.55 7.45 13.32
1976 92.39 48.81 20.31 9.08 17.84
1977 92.27 51.27 20.32 9.46 17.83
1978 92.07 52.46 21.75 9.33 16.86
1979 92.65 35.95 17.59 7.98 14.16
1980 92.27 38.35 20.11 8.63 14.78
1981 92.28 56.63 22.91 10.76 18.94
1982 92.65 39.84 18.98 7.78 11.56
1983 92.87 61.59 21.77 10.12 15.68
1984 93.05 46.87 20.99 9.45 15.32
1985 92.71 50.40 20.08 10.08 14.75
1986 93.02 54.64 21.99 10.17 18.48
1987 93.28 34.61 17.18 7.73 13.10
1988 93.19 41.69 17.90 8.45 14.40
1989 93.03 52.68 21.98 10.10 18.50
1990 93.23 57.75 21.43 9.73 15.87
1991 93.38 37.55 18.08 8.05 12.98
1992 93.25 50.39 19.11 10.74 16.87
1993 93.29 51.67 20.82 10.09 15.27
1994 93.59 39.88 17.61 8.91 12.80
1995 93.49 43.11 18.67 8.33 11.60
1996 93.71 33.32 15.55 6.42 9.90
1997 94.08 55.57 18.84 9.78 15.90
1998 93.91 46.75 19.94 9.00 13.11
1999 93.92 61.87 16.38 9.67 11.67
2000 94.08 42.95 18.80 8.70 12.44
2001 94.29 51.48 19.91 9.07 15.02
2002 94.28 53.44 19.23 9.47 17.35
2003 94.24 44.77 19.88 9.34 12.80
2004 94.23 49.06 18.86 8.51 14.20
2005 94.22 60.60 16.99 9.31 13.93
2006 94.37 58.65 18.40 8.53 11.40
2007 94.39 34.40 14.72 6.49 8.09
2008 94.59 38.24 17.55 8.19 11.50
2009 94.54 57.26 18.38 9.21 16.18
2010 94.68 36.79 16.80 7.20 10.05
2011 95.23 40.20 16.61 7.55 11.67
2012 94.95 48.23 18.40 8.13 11.13
2013 95.06 44.42 19.96 8.62 13.30
2014 94.99 51.59 18.59 8.12 13.76
2015 95.40 54.63 18.75 9.20 15.31
2016 95.24 56.65 19.09 9.77 13.79
2017 95.28 36.17 14.77 7.04 11.67
2018 95.53 47.43 16.83 9.84 14.79
2019 95.41 42.69 16.87 8.87 11.74
2020 95.71 52.11 18.16 9.51 15.22
2021 95.74 45.64 17.64 8.06 12.24
2022 95.75 50.59 20.88 8.42 13.38
2023 95.71 43.67 18.46 8.46 10.15
2024 95.91 49.04 16.92 8.77 16.17
2025 96.09 38.43 16.04 7.65 10.00
2026 96.06 42.22 15.70 8.78 11.05
2027 96.42 44.45 17.21 8.08 11.49
2028 96.21 53.69 17.27 8.09 15.05
2029 96.79 46.89 16.58 8.58 11.71
2030 96.44 54.65 16.23 8.46 10.65
2031 97.15 49.41 17.08 10.03 12.17
2032 97.04 54.90 16.17 8.73 11.13
2033 97.28 43.55 15.85 8.17 11.24
2034 97.54 53.46 14.20 8.47 10.53
2035 97.78 46.61 16.03 7.11 9.95
2036 97.87 48.41 16.20 8.77 10.20

