#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rge11 14A 4 even-skipped Kruppel giant
1250 57.65 30.84 93.90 126.29 9.12
1251 57.68 21.90 80.58 96.66 7.27
1252 57.66 24.54 86.19 104.54 6.76
1253 57.65 70.45 136.08 153.02 10.68
1254 57.70 18.94 61.50 88.69 6.11
1255 57.80 15.71 49.96 73.17 5.05
1256 57.83 12.74 55.42 74.65 5.29
1257 57.79 34.62 106.80 139.82 9.56
1258 57.79 39.35 114.18 147.15 10.82
1259 57.72 41.12 110.09 153.36 10.42
1260 57.92 43.72 117.48 145.93 10.70
1261 57.87 76.40 148.48 123.55 9.59
1262 57.93 78.87 140.82 109.90 8.96
1263 57.83 59.24 147.18 167.41 12.16
1264 58.00 66.81 142.97 152.81 11.03
1265 57.92 9.49 40.78 55.98 3.74
1266 57.90 45.93 112.43 147.85 11.17
1267 57.89 54.81 124.61 161.00 12.71
1268 57.98 72.58 138.64 138.72 10.96
1269 58.09 37.16 119.54 135.29 9.75
1270 58.07 48.87 111.28 144.23 10.91
1271 58.02 64.72 154.98 164.02 11.79
1272 58.26 26.57 71.69 106.52 7.56
1273 58.17 28.81 77.85 114.62 8.49
1274 58.27 57.38 138.77 157.20 12.73
1275 58.33 32.53 87.19 123.41 8.89
1276 58.32 61.04 149.88 157.46 12.18
1277 58.36 62.89 150.83 163.12 11.88
1278 58.40 89.46 74.45 68.47 6.14
1279 58.51 68.95 121.82 131.31 10.86
1280 58.46 84.32 104.63 82.74 7.11
1281 58.61 50.73 106.38 140.88 12.33
1282 58.67 35.58 95.35 121.19 9.12
1283 58.64 41.50 94.28 125.33 9.74
1284 58.70 21.10 60.49 76.49 6.24
1285 58.74 81.13 115.13 93.91 8.20
1286 58.79 17.72 54.82 67.78 5.43
1287 58.71 24.01 62.54 88.47 6.63
1288 58.77 47.05 96.40 119.47 10.09
1289 58.77 55.70 122.66 139.34 11.10
1290 58.80 71.34 122.46 129.72 10.80
1291 58.80 74.33 136.76 118.64 9.62
1292 58.86 44.83 105.19 124.73 10.19
1293 58.91 39.03 92.28 115.09 10.79
1294 58.98 11.41 38.99 51.86 4.09
1295 59.01 14.76 43.70 54.81 4.68
1296 59.01 30.66 69.98 96.95 7.83
1297 58.93 59.11 135.14 146.65 11.08
1298 58.91 77.00 128.00 108.95 10.44
1299 59.09 8.29 28.67 42.53 3.56
1300 59.11 53.82 106.81 125.23 11.30
1301 59.07 65.03 130.10 139.40 11.74
1302 59.27 87.13 82.15 67.05 5.75
1303 59.21 33.88 70.02 99.62 8.96
1304 59.15 48.93 95.29 115.36 11.05
1305 59.21 28.32 58.52 93.33 7.67
1306 59.22 67.41 116.65 134.69 10.81
1307 59.33 42.78 89.96 105.56 9.78
1308 59.34 62.48 130.52 127.31 12.15
1309 59.39 36.83 76.00 101.23 9.81
1310 59.43 52.03 103.78 119.98 11.50
1311 59.49 25.96 59.18 81.98 7.13
1312 59.48 57.25 116.17 128.20 11.10
1313 59.60 79.03 117.75 86.41 8.81
1314 59.63 19.53 44.43 60.89 5.86
1315 59.64 70.04 101.38 114.89 9.61
1316 59.62 84.05 99.29 70.16 6.23
1317 59.68 40.63 82.29 98.65 8.96
1318 59.63 60.58 121.61 129.17 10.29
1319 59.63 90.88 54.08 48.57 4.39
1320 59.67 23.19 57.32 68.74 6.15
1321 59.73 72.74 105.21 113.89 10.30
1322 59.77 46.65 92.42 96.98 10.47
1323 59.75 75.25 109.61 98.51 8.31
1324 59.92 32.08 67.46 84.04 7.86
1325 59.85 55.45 97.69 111.53 11.08
1326 59.84 44.60 94.13 98.51 9.87
1327 59.89 50.53 97.02 105.44 10.90
1328 60.00 13.25 36.66 43.31 4.16
1329 60.13 16.91 46.58 52.35 5.01
1330 60.09 81.79 104.03 75.81 8.03
1331 60.02 38.51 75.19 89.35 10.04
1332 60.11 58.78 107.86 118.98 11.23
1333 60.15 64.00 110.69 114.23 11.15
1334 60.19 10.24 30.34 36.30 3.53
1335 60.17 66.18 100.29 113.72 10.73
1336 60.23 30.12 59.61 67.53 8.41
1337 60.15 48.46 93.18 84.52 10.16
1338 60.31 21.41 53.36 55.97 5.71
1339 60.21 27.96 50.65 65.60 8.42
1340 60.22 34.07 67.71 83.76 8.37
1341 60.26 68.30 95.41 112.02 10.61
1342 60.33 53.41 96.54 103.80 10.90
1343 60.40 77.09 96.86 87.51 8.86
1344 60.43 35.91 73.63 78.63 8.37
1345 60.44 42.23 81.50 77.84 9.78
1346 60.54 24.85 51.98 52.62 6.83
1347 60.46 61.82 104.50 108.50 10.84
1348 60.47 88.42 69.17 50.49 4.99
1349 60.72 85.42 82.91 54.64 6.31
1350 60.73 71.83 94.11 92.75 10.11
1351 60.72 40.16 77.18 73.30 9.90
1352 60.78 74.46 92.59 89.03 9.38
1353 60.81 44.29 84.13 69.70 9.74
1354 60.84 46.31 85.54 72.88 10.21
1355 60.86 57.43 97.60 96.11 10.33
1356 60.80 79.90 89.91 66.94 7.26
1357 60.80 50.14 95.21 74.97 10.29
1358 60.85 59.87 90.36 101.51 10.76
1359 60.90 69.85 81.55 91.06 10.30
1360 60.90 91.42 41.12 40.61 4.52
1361 60.91 14.67 35.18 36.07 4.81
1362 60.94 52.04 101.07 85.51 11.34
1363 60.85 55.33 89.95 92.00 10.57
1364 61.04 19.49 45.94 37.83 5.72
1365 60.95 37.67 73.00 67.81 9.79
1366 61.02 26.80 57.67 51.95 7.56
1367 61.15 8.07 23.83 25.00 3.10
1368 61.05 31.70 63.39 53.37 8.20
1369 61.10 22.62 52.28 43.78 6.28
1370 61.09 65.24 87.20 96.20 9.98
1371 61.20 48.22 88.47 66.35 9.42
1372 61.27 33.83 70.52 56.72 9.30
1373 61.28 62.72 86.06 85.52 11.27
1374 61.26 67.59 88.43 83.76 9.74
1375 61.42 11.77 31.78 26.01 4.36
1376 61.30 29.06 65.13 51.00 7.58
1377 61.38 82.83 86.24 55.52 6.19
1378 61.33 9.56 25.82 26.03 3.71
1379 61.49 17.02 43.81 29.71 4.57
1380 61.50 35.73 81.03 56.44 9.56
1381 61.51 77.65 81.97 65.10 8.29
1382 61.60 43.03 87.72 57.15 10.78
1383 61.62 39.18 80.29 53.29 10.29
1384 61.66 41.13 83.21 57.55 11.02
1385 61.59 53.35 93.49 69.20 11.07
1386 61.72 88.14 62.55 43.08 5.23
1387 61.73 72.69 80.45 73.34 8.82
1388 61.87 24.70 60.97 34.41 6.96
1389 61.80 50.80 99.66 64.84 11.75
1390 61.66 55.78 88.69 75.03 12.36
1391 61.71 60.42 87.27 83.83 11.49
1392 61.81 75.03 82.15 62.13 8.21
1393 61.79 58.15 91.74 73.98 11.76
1394 61.95 30.76 70.57 44.75 8.79
1395 61.90 46.66 94.45 59.68 11.18
1396 61.83 69.32 89.79 76.58 9.24
1397 61.95 80.55 79.64 51.53 6.20
1398 62.05 14.36 39.80 22.64 4.26
1399 62.09 44.69 92.14 49.10 11.34
1400 61.98 64.42 86.29 69.90 9.52
1401 62.02 26.98 63.70 37.59 7.41
1402 62.20 37.48 90.90 49.06 10.02
1403 62.12 66.59 87.94 65.00 10.38
1404 62.19 85.25 68.99 40.61 5.82
1405 62.15 21.95 53.20 28.68 6.30
1406 62.09 90.99 31.89 33.80 4.40
1407 62.21 19.57 49.19 26.48 5.90
1408 62.14 48.85 97.83 52.26 11.11
1409 62.25 32.91 75.81 44.25 9.63
1410 62.33 62.48 92.60 70.86 11.44
1411 62.40 70.93 83.30 62.49 9.83
1412 62.22 7.66 20.00 16.73 3.67
1413 62.42 9.58 27.23 18.87 3.90
1414 62.45 54.42 101.92 57.27 11.12
1415 62.55 35.31 86.22 42.00 11.52
1416 62.65 28.54 73.57 35.13 9.40
1417 62.62 52.21 105.94 50.09 13.23
1418 62.56 56.68 97.34 59.64 11.32
1419 62.63 78.59 79.29 52.95 7.65
1420 62.71 16.85 44.58 21.88 5.57
1421 62.65 42.13 99.88 45.57 11.27
1422 62.71 76.38 77.11 53.68 8.47
1423 62.73 12.12 36.59 18.73 4.14
1424 62.64 39.73 93.59 43.98 11.59
1425 62.75 68.73 86.63 58.35 9.90
1426 62.71 60.86 91.24 58.11 12.89
1427 62.89 82.73 74.87 39.75 6.38
1428 62.92 46.15 109.51 43.55 13.30
1429 62.94 74.26 85.89 51.68 8.04
1430 62.87 50.29 112.22 46.55 15.18
1431 63.09 23.27 67.62 25.40 7.40
1432 63.06 30.55 87.25 33.52 10.43
1433 62.94 64.72 91.75 60.43 10.59
1434 63.04 87.98 49.99 31.40 5.04
1435 63.06 26.18 70.34 30.64 9.29
1436 63.12 48.09 114.48 43.07 13.46
1437 63.16 72.28 93.24 52.20 8.89
1438 63.24 33.52 93.96 36.57 10.96
1439 63.23 44.11 109.24 39.98 13.93
1440 63.21 66.81 89.35 56.78 11.59
1441 63.30 19.55 55.22 21.14 6.63
1442 63.44 58.50 120.04 50.33 13.11
1443 63.34 37.32 106.16 39.65 12.18
1444 63.58 14.10 40.69 15.99 5.55
1445 63.47 53.38 119.81 43.79 14.95
1446 63.37 55.30 117.97 52.09 14.32
1447 63.45 62.91 106.23 50.60 12.89
1448 63.44 80.19 77.74 39.99 7.33
1449 63.64 39.40 107.68 35.12 14.84
1450 63.71 85.28 62.78 30.62 5.81
1451 63.69 41.90 124.30 38.42 14.63
1452 63.80 70.72 97.80 47.73 10.43
1453 63.77 60.98 121.06 48.29 12.78
1454 63.83 35.29 103.47 31.88 13.71
1455 63.85 51.59 123.69 38.02 16.39
1456 63.83 27.96 93.86 26.97 10.75
1457 63.87 49.55 124.48 39.08 17.96
1458 63.83 76.60 79.64 42.77 8.01
1459 63.92 31.85 100.37 30.76 13.24
1460 63.89 56.92 124.61 46.14 15.66
1461 63.86 68.82 87.36 49.04 10.67
1462 63.99 16.64 51.33 17.56 7.43
1463 64.02 25.04 78.55 25.86 9.62
1464 63.97 46.30 112.10 35.00 16.14
1465 63.96 65.18 98.24 48.20 10.98
1466 64.06 73.66 93.45 41.85 8.79
1467 64.23 21.98 70.78 20.98 9.76
1468 64.21 43.92 121.88 35.35 17.05
1469 64.35 88.31 46.25 26.92 4.48
1470 64.67 11.64 41.04 12.46 5.98
1471 64.38 82.48 70.74 29.23 6.68
1472 64.43 29.84 98.11 25.61 13.32
1473 64.35 54.68 130.40 40.00 17.09
1474 64.34 67.09 94.26 43.50 11.46
1475 64.45 19.09 55.86 17.94 7.59
1476 64.50 37.03 113.57 31.80 20.78
1477 64.58 33.45 107.45 29.43 16.69
1478 64.48 59.31 130.08 43.53 17.89
1479 64.55 79.39 85.79 29.99 6.98
1480 64.76 8.87 33.34 10.35 4.16
1481 64.61 40.86 131.78 32.59 19.88
1482 64.55 63.48 129.11 44.40 13.26
1483 64.61 48.57 132.57 35.88 21.57
1484 64.77 52.83 131.36 35.69 21.09
1485 64.85 38.92 115.59 29.96 23.29
1486 64.76 71.59 102.30 41.02 9.75
1487 65.03 14.39 50.92 13.80 8.13
1488 64.92 46.91 120.85 31.74 23.13
1489 64.87 56.31 138.71 37.57 21.29
1490 64.95 61.51 133.57 40.07 16.26
1491 64.93 76.88 96.75 31.24 8.72
1492 64.99 27.30 97.59 23.55 17.43
1493 64.95 50.81 118.96 34.24 25.09
1494 64.95 69.38 101.32 40.98 11.79
1495 65.00 85.39 62.68 23.21 5.89
1496 65.02 44.83 115.26 30.87 24.41
1497 65.08 35.17 103.48 27.03 22.36
1498 65.04 74.37 103.91 35.47 9.16
1499 65.12 25.22 85.51 22.15 14.22
1500 65.21 31.60 103.76 25.40 22.55
1501 65.17 42.50 124.79 30.88 27.65
1502 65.20 65.26 122.90 40.06 14.69
1503 65.36 17.02 56.23 14.46 10.33
1504 65.40 22.80 80.99 18.27 14.18
1505 65.33 67.37 112.19 38.64 13.66
1506 65.45 20.24 62.73 16.69 13.10
1507 65.44 57.65 137.23 35.77 25.88
1508 65.62 29.41 100.41 23.76 25.39
1509 65.45 59.68 139.60 36.50 22.00
1510 65.57 54.78 138.02 34.50 30.33
1511 65.50 89.33 43.31 18.93 4.39
1512 65.57 82.07 86.99 22.77 7.19
1513 65.64 49.26 134.78 32.53 32.47
1514 65.85 72.85 124.83 30.74 12.19
1515 65.76 63.42 132.65 36.94 19.46
1516 65.78 78.92 100.49 26.08 9.01
1517 65.86 37.76 96.81 25.81 34.15
1518 65.86 70.70 111.93 32.80 13.78
1519 65.85 52.98 128.45 31.70 36.22
1520 65.88 10.61 35.71 10.76 7.00
1521 65.93 39.82 103.45 27.40 34.55
1522 65.91 46.28 123.60 28.84 35.18
1523 66.00 33.24 95.81 25.51 35.19
1524 66.09 86.64 66.63 19.02 6.32
1525 66.02 43.84 114.50 25.96 41.69
1526 65.99 75.94 114.05 27.55 11.43
1527 66.04 35.95 92.38 26.67 37.49
1528 66.12 51.27 123.61 29.89 39.45
1529 66.22 9.35 29.51 8.18 4.71
1530 66.19 41.64 106.30 27.93 42.95
1531 66.08 61.49 129.50 32.52 24.17
1532 66.14 68.61 116.60 32.23 16.88
1533 66.31 27.14 95.44 20.50 29.18
1534 66.19 66.08 129.13 35.87 18.59
1535 66.27 24.71 82.83 19.22 27.22
1536 66.35 56.32 134.62 31.29 37.42
1537 66.29 58.82 131.00 33.38 32.59
1538 66.50 15.71 51.17 11.40 16.21
1539 66.44 18.79 59.68 14.16 17.77
1540 66.52 31.25 95.68 23.12 42.62
1541 66.50 47.84 116.71 29.29 46.20
1542 66.51 83.77 82.09 20.39 7.91
1543 66.62 22.09 68.82 15.82 23.80
1544 66.69 80.63 93.77 20.22 9.89
1545 66.78 54.24 136.40 31.17 48.75
1546 66.82 64.66 136.98 33.29 26.58
1547 66.85 45.30 110.04 26.50 57.69
1548 66.83 49.95 119.39 28.91 58.93
1549 66.91 29.16 88.62 19.15 41.55
1550 66.78 34.61 83.30 23.25 54.75
1551 66.92 74.87 130.03 23.71 16.35
1552 66.91 38.85 88.06 24.64 62.49
1553 66.93 69.94 133.76 28.02 20.36
1554 66.93 77.62 107.60 22.19 12.72
1555 66.99 72.33 132.91 25.64 18.20
1556 66.97 60.31 124.75 28.52 37.43
1557 67.00 62.68 126.02 30.07 29.62
1558 67.02 43.01 104.82 27.15 64.88
1559 67.19 36.65 84.18 22.06 66.72
1560 67.10 52.21 117.68 29.57 52.75
1561 67.11 57.64 115.67 29.00 45.29
1562 67.08 67.26 127.26 28.69 24.43
1563 67.45 10.29 31.96 8.12 8.74
1564 67.21 40.95 97.98 24.87 67.78
1565 67.29 25.24 78.71 17.65 38.15
1566 67.34 87.72 62.65 15.89 6.14
1567 67.56 13.07 41.40 9.13 15.76
1568 67.52 19.91 65.15 14.06 31.51
1569 67.55 31.99 89.51 20.34 67.61
1570 67.48 16.17 52.96 11.02 21.91
1571 67.50 48.63 107.05 25.33 76.05
1572 67.54 55.68 119.43 28.11 61.80
1573 67.60 85.21 75.42 15.60 9.38
1574 67.67 46.59 104.35 25.55 76.43
1575 67.78 22.56 70.84 15.24 41.87
1576 67.74 34.24 92.65 21.47 74.62
1577 67.85 27.28 85.98 18.68 57.55
1578 67.85 82.11 89.25 17.10 11.50
1579 67.89 59.21 116.32 27.17 54.62
1580 67.83 61.49 125.19 26.74 52.04
1581 68.02 38.17 90.13 23.08 77.09
1582 67.89 43.94 107.69 24.12 95.27
1583 67.85 50.82 112.46 25.90 81.59
1584 67.82 53.65 121.10 27.62 78.85
1585 67.86 64.20 127.02 27.86 41.20
1586 67.88 79.20 104.28 17.78 14.31
1587 67.96 68.78 130.46 26.39 31.19
1588 68.00 73.52 118.85 24.42 26.13
1589 67.97 29.68 87.27 19.73 70.81
1590 67.97 71.23 130.46 26.73 26.13
1591 68.02 66.32 124.20 29.36 41.34
1592 68.21 40.05 100.87 22.74 89.58
1593 68.08 75.89 119.46 20.26 21.14
1594 68.28 41.93 112.00 22.36 104.30
1595 68.25 57.28 117.82 25.86 78.32
1596 68.47 14.97 52.16 9.93 23.90
1597 68.40 36.26 105.77 22.17 90.00
1598 68.45 48.96 110.12 24.60 96.88
1599 68.48 24.82 83.79 15.03 54.69
1600 68.58 18.51 63.19 12.00 33.25
1601 68.62 45.39 105.16 25.40 103.05
1602 68.54 55.38 124.42 25.60 88.55
1603 68.71 32.72 95.50 19.29 88.48
1604 68.66 63.14 115.46 25.23 53.86
1605 68.85 11.77 40.51 7.98 18.83
1606 68.79 20.43 70.95 11.98 48.45
1607 68.86 77.67 99.39 18.42 22.13
1608 68.76 84.91 75.79 14.56 13.42
1609 68.86 47.17 108.30 24.70 96.22
1610 68.81 60.83 130.94 25.09 72.09
1611 68.98 30.73 94.11 19.52 89.83
1612 68.87 50.55 122.44 24.70 101.52
1613 68.93 28.36 92.61 18.54 76.27
1614 68.93 70.53 117.56 24.28 39.02
1615 69.10 34.74 112.52 20.02 93.18
1616 68.99 65.89 110.28 24.00 55.81
1617 69.00 68.20 110.52 25.02 49.80
1618 69.08 43.27 130.36 22.83 110.42
1619 68.95 58.75 117.98 23.22 77.15
1620 69.22 72.82 117.32 20.20 36.53
1621 69.20 80.15 91.96 15.39 24.38
1622 69.29 38.97 108.76 20.61 104.56
1623 69.40 22.22 81.16 12.35 50.58
1624 69.32 75.42 110.16 19.61 35.27
1625 69.34 82.81 75.17 14.47 20.14
1626 69.50 52.15 147.73 25.41 110.88
1627 69.52 41.12 124.73 23.11 106.02
1628 69.46 56.88 128.15 24.17 105.56
1629 69.58 37.06 120.26 21.13 98.37
1630 69.44 54.76 129.87 25.17 105.70
1631 69.62 24.78 88.70 14.17 69.95
1632 69.66 14.34 57.35 8.50 30.29
1633 69.67 62.15 120.48 24.50 77.94
1634 69.87 26.84 93.70 16.01 76.37
1635 69.73 64.04 109.98 22.96 68.67
1636 69.69 17.42 67.46 10.40 38.66
1637 69.66 45.27 129.20 23.45 107.43
1638 69.76 47.89 130.88 22.44 113.04
1639 69.96 32.99 100.71 20.02 100.84
1640 69.89 59.20 134.86 23.71 99.65
1641 69.96 49.87 143.53 24.53 130.19
1642 69.92 70.19 96.84 21.80 57.28
1643 70.00 85.78 62.66 11.55 16.31
1644 70.15 28.96 95.54 18.38 87.54
1645 70.13 30.90 108.14 17.49 103.45
1646 70.05 65.94 104.10 22.88 76.76
1647 70.05 67.96 99.38 21.17 62.85
1648 70.22 78.52 89.65 14.09 35.46
1649 70.25 35.37 116.80 20.83 107.52
1650 70.32 20.23 75.82 11.12 49.10
1651 70.16 42.98 132.23 20.64 120.34
1652 70.28 53.48 157.61 23.07 127.90
1653 70.40 61.04 125.93 22.44 96.05
1654 70.42 73.83 97.14 18.02 47.00
1655 70.43 81.42 73.66 14.11 29.01
1656 70.48 55.37 147.98 22.91 124.49
1657 70.48 57.33 143.59 23.86 111.12
1658 70.57 40.05 118.39 20.92 117.69
1659 70.52 76.27 94.58 15.69 42.35
1660 70.58 45.99 135.62 21.25 124.46
1661 70.61 23.13 74.84 12.51 71.99
1662 70.70 37.96 123.39 20.45 120.69
1663 70.70 71.65 98.92 19.81 58.44
1664 70.78 51.56 150.64 22.06 132.23
1665 71.03 14.71 58.55 8.15 34.76
1666 70.94 17.38 73.62 9.57 48.07
1667 70.92 47.95 150.37 22.98 131.98
1668 70.98 84.30 63.38 12.19 18.65
1669 70.97 62.76 128.39 21.57 94.29
1670 71.01 64.85 121.98 21.12 84.63
1671 71.04 44.10 138.60 22.08 134.79
1672 71.03 49.81 152.90 21.98 138.25
1673 71.05 69.46 103.48 19.48 70.77
1674 71.07 59.22 136.40 23.28 121.79
1675 71.15 27.32 90.47 15.43 89.59
1676 71.19 41.99 119.02 20.08 129.51
1677 71.09 67.11 116.26 20.28 76.94
1678 71.20 32.19 91.02 17.61 102.09
1679 71.25 34.41 99.49 19.00 112.04
1680 71.30 29.97 90.25 16.42 94.72
1681 71.50 24.93 70.19 12.86 83.78
1682 71.30 53.20 156.24 22.19 135.88
1683 71.54 36.62 102.02 19.98 122.75
1684 71.50 78.24 83.04 14.75 46.07
1685 71.52 55.18 164.26 22.79 134.21
1686 71.72 19.37 61.21 10.22 55.49
1687 71.63 57.25 153.38 22.23 127.12
1688 71.63 61.13 137.67 22.37 114.16
1689 71.55 80.98 73.91 11.81 33.41
1690 71.68 73.01 96.51 18.66 68.64
1691 71.72 75.54 97.07 15.29 58.51
1692 71.70 46.30 125.38 22.02 128.62
1693 71.86 22.19 58.99 11.36 69.31
1694 71.85 40.31 107.00 20.15 129.54
1695 71.88 63.56 132.08 21.65 109.72
1696 72.06 38.43 87.55 19.75 132.34
1697 71.98 49.12 135.52 21.86 136.30
1698 72.10 51.35 139.09 21.00 130.02
1699 71.97 66.18 128.06 19.81 94.38
1700 72.10 70.82 114.70 17.97 82.08
1701 72.16 84.19 56.44 11.09 23.78
1702 72.14 43.96 114.29 21.57 150.18
1703 72.04 59.24 141.42 24.37 131.02
1704 72.22 68.65 124.09 19.07 93.54
1705 72.23 33.26 74.63 17.20 117.24
1706 72.38 13.95 42.00 7.43 33.83
1707 72.42 16.54 50.82 7.37 50.40
1708 72.38 29.04 69.41 15.24 97.94
1709 72.29 53.60 142.66 21.45 141.53
1710 72.40 26.75 65.30 13.71 88.79
1711 72.44 42.11 85.93 19.57 130.96
1712 72.62 31.28 66.77 16.56 112.98
1713 72.51 35.75 71.49 18.24 124.14
1714 72.67 47.63 117.53 21.49 142.41
1715 72.54 55.95 135.53 22.51 139.96
1716 72.71 62.20 139.02 20.96 113.98
1717 72.74 45.71 98.60 20.83 144.12
1718 72.77 64.79 138.16 21.02 99.02
1719 72.68 81.41 76.17 11.17 39.75
1720 72.81 78.43 81.21 12.85 52.64
1721 72.87 24.10 47.70 13.06 79.45
1722 72.89 58.05 134.42 21.29 133.86
1723 72.89 73.04 112.66 16.43 80.77
1724 72.86 75.76 98.16 14.41 73.94
1725 73.03 19.66 42.64 9.23 60.61
1726 72.94 49.65 118.12 22.21 143.26
1727 72.96 60.19 133.54 22.10 135.02
1728 72.99 67.29 123.71 19.92 101.60
1729 73.17 38.66 69.54 19.16 124.46
1730 73.25 40.73 66.13 18.56 128.44
1731 73.26 33.91 57.00 16.49 112.37
1732 73.33 51.35 109.64 19.89 145.55
1733 73.33 53.16 113.28 20.63 143.42
1734 73.27 70.26 120.41 16.74 100.69
1735 73.38 55.04 117.13 21.49 143.93
1736 73.51 36.30 60.37 17.19 118.19
1737 73.63 21.81 39.96 10.72 67.77
1738 73.56 42.83 65.25 20.86 129.35
1739 73.51 44.66 75.72 20.21 143.56
1740 73.56 26.48 44.69 13.50 87.83
1741 73.57 29.15 43.24 14.76 90.35
1742 73.77 63.67 135.20 20.27 114.02
1743 73.81 16.48 33.91 7.53 50.20
1744 73.77 31.69 48.13 15.48 115.67
1745 73.84 46.83 78.41 20.28 148.44
1746 73.71 61.51 120.22 19.92 134.08
1747 73.88 56.95 103.58 20.56 140.73
1748 73.80 81.43 77.29 10.70 44.99
1749 73.93 66.06 127.50 18.08 113.60
1750 73.85 48.81 90.22 20.73 145.68
1751 73.94 59.10 108.12 20.60 131.82
1752 74.01 75.55 108.25 12.49 79.17
1753 73.99 68.41 126.54 16.90 100.81
1754 74.05 72.57 112.88 14.75 84.79
1755 74.11 78.41 88.40 12.04 65.77
1756 74.25 23.92 39.62 11.24 72.50
1757 74.33 37.93 53.10 16.94 124.44
1758 74.32 39.95 53.62 18.10 121.28
1759 74.39 18.86 30.02 8.68 59.94
1760 74.43 33.80 51.36 15.31 123.48
1761 74.41 50.87 78.76 20.52 141.64
1762 74.49 52.80 79.86 19.96 139.71
1763 74.37 54.85 84.02 18.67 141.09
1764 74.57 70.61 113.04 16.48 97.21
1765 74.55 42.05 55.22 17.88 118.35
1766 74.50 44.88 62.88 20.08 133.38
1767 74.60 35.83 47.91 16.26 125.60
1768 74.65 61.03 97.11 18.91 131.72
1769 74.73 26.50 38.44 11.48 83.36
1770 74.80 28.78 38.97 13.32 89.04
1771 74.78 31.27 42.49 15.00 104.47
1772 74.81 48.96 68.28 19.79 142.81
1773 74.85 65.27 114.43 17.20 118.82
1774 75.00 63.00 99.21 19.14 118.61
1775 74.89 57.01 76.88 18.90 134.17
1776 75.09 21.19 30.87 8.92 51.66
1777 75.02 46.90 60.94 19.85 137.08
1778 75.09 81.05 88.00 9.31 56.13
1779 75.10 58.99 77.67 18.79 139.08
1780 75.06 67.97 108.62 16.09 107.32
1781 75.06 74.29 112.52 13.20 82.60
1782 75.26 77.26 101.09 11.79 73.44
1783 75.39 39.23 50.57 17.94 100.72
1784 75.37 43.41 64.91 17.36 108.51
1785 75.43 24.27 32.04 11.24 65.69
1786 75.37 54.92 64.71 19.00 140.54
1787 75.52 37.01 56.02 17.04 106.44
1788 75.59 34.54 51.39 15.41 110.33
1789 75.51 41.17 59.10 16.95 106.02
1790 75.53 50.59 65.84 20.00 136.09
1791 75.62 17.91 25.40 7.83 48.36
1792 75.57 52.82 62.79 18.00 134.96
1793 75.80 32.33 43.20 14.62 89.98
1794 75.68 45.30 62.67 19.48 120.02
1795 75.71 70.22 105.31 15.66 91.90
1796 75.73 60.75 73.23 17.52 131.35
1797 75.80 29.93 40.13 13.41 86.41
1798 76.01 72.79 98.41 14.11 91.09
1799 75.80 48.41 61.92 19.22 135.35
1800 75.93 57.05 65.24 18.63 130.51
1801 75.92 64.55 78.47 17.02 118.69
1802 75.96 66.86 83.90 15.82 113.79
1803 76.03 79.70 93.62 10.78 64.85
1804 76.00 26.50 37.09 11.35 69.91
1805 76.30 75.25 98.06 11.57 82.55
1806 76.32 22.19 30.42 8.74 53.92
1807 76.37 58.89 58.83 17.70 128.48
1808 76.29 62.33 61.29 17.73 128.06
1809 76.27 20.05 27.42 8.12 48.70
1810 76.50 41.90 64.94 18.52 103.66
1811 76.43 44.01 68.64 17.55 101.96
1812 76.44 46.77 65.86 17.90 112.24
1813 76.46 38.21 63.88 18.28 91.72
1814 76.51 51.23 62.70 18.58 117.92
1815 76.44 55.17 55.05 18.70 127.20
1816 76.61 36.13 67.25 16.56 90.96
1817 76.61 40.05 70.63 16.68 90.34
1818 76.69 28.43 45.81 12.81 67.27
1819 76.62 53.17 59.18 19.22 126.90
1820 76.83 68.91 72.49 14.00 102.63
1821 76.84 77.88 90.00 9.84 71.78
1822 76.68 33.96 59.80 15.84 89.02
1823 76.69 49.14 70.44 19.19 118.81
1824 76.79 19.03 25.83 6.83 49.81
1825 76.93 24.07 39.65 10.38 54.62
1826 76.90 30.93 55.33 13.93 69.91
1827 76.93 71.26 73.68 13.12 94.53
1828 77.04 64.21 55.84 16.14 114.64
1829 77.08 57.07 56.33 17.96 115.16
1830 77.08 66.54 58.91 14.52 99.98
1831 77.22 26.26 47.31 11.39 54.48
1832 77.22 60.01 55.12 18.54 122.19
1833 77.21 45.41 88.51 18.43 88.77
1834 77.38 62.02 49.35 16.15 110.11
1835 77.31 43.08 83.13 17.60 91.03
1836 77.50 38.54 89.75 16.45 73.66
1837 77.43 47.79 83.64 19.49 105.31
1838 77.49 54.55 66.96 18.29 113.71
1839 77.60 73.70 77.97 11.05 85.42
1840 77.44 20.78 34.88 8.73 40.39
1841 77.51 32.65 72.64 14.42 65.08
1842 77.50 40.30 93.03 16.88 72.18
1843 77.54 50.33 75.70 18.95 95.67
1844 77.68 36.67 85.32 16.90 81.17
1845 77.63 52.54 74.34 18.16 101.07
1846 77.76 76.13 83.25 11.07 78.57
1847 77.74 34.78 86.59 16.26 67.57
1848 77.78 17.81 29.38 7.11 32.61
1849 77.98 30.50 71.52 13.22 45.90
1850 77.96 58.59 60.61 17.13 118.83
1851 78.03 41.74 101.77 16.57 56.13
1852 78.04 44.05 107.89 18.42 60.62
1853 78.02 56.12 67.98 19.25 101.30
1854 78.09 69.25 50.85 12.77 97.88
1855 78.10 23.08 47.32 9.24 36.34
